cnom,cbin,ccon,xbin,ucon1,ybin
1,1,2.9347343,0,60.49448,0
2,0,3.059639,0,63.809639,1
0,0,3.3051276,0,66.215057,1
1,1,3.0220482,0,50.110382,0
1,1,4.0877485,1,76.705582,1
1,0,3.5076754,0,52.90097,1
0,1,2.5221186,1,70.414597,1
1,1,3.0523038,0,81.119545,1
0,0,3.4250476,0,49.513432,0
1,1,3.3613997,1,52.608593,0
1,1,3.1280439,0,57.716179,1
1,0,3.1018829,0,66.235512,1
0,0,2.3497968,0,62.915737,0
2,0,3.6191514,0,57.818905,1
1,0,3.1175089,0,42.010792,0
1,0,2.971559,0,64.591469,1
2,1,2.7833319,0,50.872337,1
1,1,3.9560697,1,72.838699,1
2,0,3.9574769,0,80.715126,1
1,1,4.2611971,0,68.581566,1
1,1,3.2844453,0,85.247505,1
1,1,3.5103908,0,58.738281,1
1,1,3.8743143,0,94.32666,1
0,1,3.2881892,1,78.645523,1
0,0,2.7652209,1,57.469833,1
1,0,3.3880031,0,79.722961,1
1,0,3.4122536,0,55.535534,1
1,1,3.4065998,0,75.065254,1
1,0,2.9005804,0,59.123295,1
1,1,3.0756679,0,50.434395,0
1,1,3.7019782,0,62.025078,1
1,1,4.0198531,0,67.368141,1
1,0,3.9597692,0,63.348019,0
0,0,3.3224909,0,56.934132,1
1,1,3.1049759,0,61.099445,1
1,0,3.5883939,0,62.110641,1
1,0,3.5544255,0,59.349117,1
1,1,4.0097542,0,52.252811,0
1,0,3.6830127,0,65.875618,1
1,0,4.1361885,0,69.741669,1
1,0,3.3426616,0,66.527382,1
0,1,2.8795345,0,50.585266,0
1,0,4.1347613,0,59.080692,1
2,0,3.3232129,0,65.298416,1
0,1,2.0425692,0,54.160236,0
0,0,3.2607968,0,63.110111,1
1,0,3.906987,0,60.490562,1
1,1,4.1161098,1,73.467903,1
1,1,3.5290725,0,58.548439,1
1,1,4.3751473,0,59.674595,1
1,0,3.6725874,0,59.075489,1
1,0,3.0478544,0,41.390881,0
1,0,3.798892,1,55.852982,1
1,0,3.1145451,0,62.140682,1
1,0,3.3092511,0,65.317398,1
2,0,3.5268426,0,74.822296,1
0,1,3.4325559,0,45.49939,0
1,1,3.7301643,0,57.645744,0
1,0,2.9584129,0,61.11763,1
1,0,3.8286898,0,68.762726,1
1,0,3.2764435,0,53.072151,1
0,1,3.2741952,1,84.43409,1
1,0,3.7853072,1,74.081161,1
1,1,3.6608052,0,53.556347,0
1,1,2.9934163,1,53.748035,1
1,0,3.0095041,0,53.358887,0
1,0,2.8816531,0,63.583031,1
1,1,3.255578,0,47.278545,1
2,1,3.6162417,0,66.745262,1
0,0,2.7561402,0,57.991482,1
1,1,3.5204232,0,57.528999,0
1,1,3.840889,1,65.987465,1
2,1,2.1713891,0,67.493034,1
1,0,3.887284,1,77.350281,1
1,1,3.2201955,0,64.154099,1
1,0,2.6290519,0,76.543701,1
1,1,2.6579895,0,46.193886,1
1,1,3.5134532,0,54.873875,0
1,0,2.9502597,0,45.864475,1
1,1,3.1289146,0,66.898758,1
1,0,3.324945,0,44.396454,1
1,1,3.1407211,1,59.18428,1
2,1,3.6834445,0,66.611008,1
1,0,4.0722928,0,62.594292,1
2,1,4.1112385,0,61.210426,1
1,1,3.1904666,0,76.169533,1
0,1,2.3977585,0,61.580536,1
2,0,3.4153709,0,54.424099,0
1,1,3.4561636,0,53.205162,1
1,1,3.5308061,1,62.314262,1
