cnom,cbin,ccon,xbin,ucon1,ybin
1,1,2.6502392,0,45.378429,1
1,0,4.0052438,0,64.231857,0
1,1,3.3738589,1,72.012985,1
1,0,3.4871414,0,63.250622,1
1,1,3.3861532,1,77.69706,1
1,1,3.0552435,0,62.742764,0
1,0,3.4731483,0,39.283184,1
1,0,3.518749,0,57.370152,1
1,0,3.4301388,0,48.178432,1
1,1,3.4847722,0,45.779819,0
1,0,4.1851201,0,68.018997,1
1,0,4.0946641,0,68.932526,0
0,0,2.9950037,1,70.346718,1
0,0,2.3110271,0,55.428173,1
1,0,3.8339276,0,69.475601,1
1,0,3.8634605,0,75.755974,1
2,0,3.206207,0,56.025501,1
0,0,2.9302695,0,57.706211,1
1,1,3.5096536,1,73.982414,0
1,0,3.6086912,0,51.336906,1
1,0,3.7184072,1,77.775681,1
1,1,4.0757737,0,67.856216,1
2,1,3.4206901,0,73.1745,1
0,1,2.7204618,0,60.953243,1
1,1,2.4890816,1,63.858154,1
0,0,2.6969202,0,62.899895,1
0,1,3.4056468,1,78.504005,1
2,0,3.9446056,1,76.570282,0
1,0,4.0885181,1,53.445641,1
1,1,2.9922738,0,68.330383,1
1,0,3.8030262,0,54.560352,1
1,1,2.5828955,0,60.521679,1
1,1,3.1798236,0,66.046585,1
1,0,3.2130144,0,77.693405,1
2,0,4.1993279,0,70.820297,1
1,0,3.6903224,0,76.764755,1
0,0,1.9246433,0,55.187576,1
0,0,2.46034,0,55.844028,1
1,0,4.3412089,0,59.453648,1
1,1,3.1430447,1,63.290829,1
1,1,3.484309,1,63.30864,1
1,0,3.2782874,0,56.511345,1
1,0,3.2064507,1,84.141296,1
0,1,3.4609802,0,62.441692,1
1,0,2.9464941,0,52.590492,1
0,1,2.1327319,0,49.510723,0
1,0,3.3538163,0,53.180576,1
2,1,2.9927263,0,73.991821,0
1,0,3.7524343,0,53.873363,1
1,1,3.883755,1,64.425285,1
1,0,3.8727562,0,46.08881,1
2,0,4.3324256,0,58.699577,1
1,1,3.3381932,1,75.262428,1
1,0,3.6611576,1,70.104233,1
1,0,2.8358867,0,48.182175,0
1,0,3.5442164,0,64.183182,1
1,1,3.6765721,1,61.442257,1
1,0,4.1530652,1,57.609123,1
1,0,4.0067244,0,74.967354,1
2,0,3.680407,0,69.85524,1
1,0,3.1787386,0,48.038986,1
1,1,2.8213451,1,74.148254,0
1,1,3.9473863,1,66.558052,0
1,0,3.6983869,0,40.315216,0
2,0,3.1427417,0,58.084976,1
0,0,2.4734788,0,61.835621,1
2,0,3.3027744,0,62.713497,1
1,0,3.152267,0,70.422035,1
1,1,2.3566976,0,61.269173,1
1,0,3.4578269,0,80.445564,1
0,0,2.7460403,0,51.107536,0
1,0,2.8691115,0,39.989799,1
1,1,2.7189796,0,61.915699,1
1,1,3.307626,1,78.455704,1
1,1,3.5659673,1,74.879745,1
1,1,3.0184312,0,61.608185,0
0,0,2.7418251,0,64.578911,1
1,0,3.3274248,0,53.010727,0
2,0,3.8157625,0,44.60709,0
1,0,3.2029791,0,51.937382,1
1,0,3.6264896,0,64.973305,1
1,0,4.0729623,1,62.192219,1
1,1,2.7749431,1,75.826065,1
2,0,3.474684,1,69.986336,1
1,0,3.3982172,0,55.155727,1
1,0,3.8771496,1,59.170227,0
2,0,3.9298215,1,53.35984,1
1,0,3.3327174,0,54.625347,1
1,0,3.3393335,1,84.714775,1
1,1,3.0801089,0,66.576553,1
2,0,3.2765911,0,62.796219,1
1,1,2.8527911,1,71.772224,1
