cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.5952239,1,61.458145,0
1,1,2.9199631,0,64.602531,1
0,0,3.0175056,0,57.585934,1
2,1,3.3482816,0,62.679768,1
1,0,3.604085,0,63.299107,1
1,1,3.1597977,1,80.348679,1
1,1,3.3705008,0,48.374187,1
1,1,2.9156835,0,69.320999,1
2,1,3.6670291,0,65.209,1
0,1,2.5327008,0,61.283779,1
1,0,4.2366123,0,76.13398,1
1,1,3.8063657,0,65.698555,0
0,1,2.8376679,0,70.514572,1
1,1,3.7233908,1,79.971428,1
1,0,2.9724443,0,46.641083,1
2,1,3.8116913,0,74.439537,1
1,1,2.1790316,0,66.548752,1
0,0,2.5685821,0,47.116508,1
1,0,2.8624325,0,62.306145,1
1,1,3.5880876,1,80.511482,1
0,0,2.8982339,0,59.277386,1
1,0,3.2814856,0,52.985111,1
1,1,3.3463364,1,76.365814,1
1,1,3.1295192,0,63.439789,1
1,1,3.2821598,0,49.525303,0
2,1,2.7040846,0,62.948376,1
1,1,3.7482398,1,71.657654,1
1,0,3.4814222,0,48.525436,0
2,0,3.4457512,0,55.601196,0
1,0,3.9254384,1,71.564491,1
0,1,2.0591545,0,62.319027,1
1,1,3.497586,0,62.333935,1
1,0,3.536756,0,46.832134,1
1,0,3.2977631,0,49.499935,1
1,0,3.5440583,0,47.261673,1
1,1,4.0346198,1,56.67551,1
1,0,2.5474672,0,50.238537,0
2,1,3.7395134,0,73.015137,0
1,1,3.2470503,0,67.872734,1
2,1,3.5939617,0,58.114208,1
0,1,2.2959263,0,66.477203,0
1,1,2.9498346,0,73.34552,1
1,0,3.9102588,0,69.100067,1
1,0,4.3346806,0,54.7061,1
1,0,3.7011514,0,58.045311,1
1,0,3.0290365,0,65.741234,1
1,0,2.9470055,0,55.217693,1
1,0,2.8928661,0,74.951828,1
1,1,2.7196052,1,72.393463,1
1,0,3.3254068,0,49.512417,0
2,1,3.2302675,0,58.995781,0
1,0,3.6617072,0,59.046013,0
1,0,3.9511027,0,62.797028,1
1,0,3.994709,0,45.715588,1
1,0,3.0553384,1,62.076389,1
2,1,3.7045674,0,68.192009,1
1,1,3.6532588,1,65.541153,1
2,0,3.1327329,0,44.67696,1
1,0,3.9780748,0,57.195824,1
0,1,2.8338728,1,58.937515,1
1,0,3.180196,0,67.494698,1
1,1,2.9527299,0,50.920441,1
2,1,3.2176731,1,59.632042,1
1,1,4.0779138,1,63.306454,1
1,0,4.232708,0,52.818172,0
2,1,2.508611,0,47.225399,1
1,0,3.1715784,0,51.204044,1
1,0,2.6556847,0,72.22049,0
1,1,2.8636525,0,44.568043,1
1,1,3.151669,0,43.829521,1
1,0,3.1889801,0,52.440636,0
2,0,3.5850198,0,59.700897,0
1,0,3.5506339,0,56.99654,1
1,0,2.8524511,0,69.250809,1
2,0,3.3353319,0,50.755711,1
0,0,3.2393639,0,77.591843,1
1,1,3.031199,0,63.886959,1
1,0,3.8787951,0,49.5224,1
2,0,3.7882068,0,58.132023,1
0,0,2.886903,0,72.493858,1
1,1,4.1485691,1,63.960934,1
1,0,3.4368942,0,61.733738,1
0,1,2.9364679,1,65.096863,1
0,0,2.7614803,0,67.786736,0
1,0,3.4006147,1,53.819435,1
0,1,2.4150925,1,72.201942,0
1,1,3.313143,0,55.765835,1
1,0,2.9789562,1,79.166382,1
1,0,3.751457,0,63.126007,1
1,1,3.4959934,0,55.463223,1
0,0,3.2968395,0,70.916054,1
1,1,3.5213299,0,74.144318,1
1,1,3.9988651,0,58.365067,1
1,0,3.6996877,0,59.071259,1
1,1,3.5806768,0,41.303566,0
1,0,3.6076303,0,53.601288,1
1,1,3.5823977,1,77.816391,1
1,1,3.7735071,1,58.815388,1
1,0,3.2140925,0,66.832306,1
2,0,3.6636293,0,70.045006,1
1,0,3.5163984,0,64.850502,1
1,0,3.095408,0,58.333527,1
2,0,3.2459691,0,47.610764,0
1,1,3.4567072,0,57.404987,1
1,1,3.7834094,0,46.434464,1
1,0,3.634378,0,64.564117,1
2,0,3.7098212,1,53.657936,1
1,1,2.1519828,0,69.677101,1
1,0,3.8878629,1,75.513336,1
1,1,2.8959572,0,65.236931,1
1,1,3.7005465,0,67.412552,1
1,1,3.132396,0,48.586269,0
1,0,3.424087,0,60.892773,1
1,1,3.1660702,1,62.574627,1
1,1,3.1623676,0,79.64679,1
1,1,3.2461085,0,50.590401,1
1,0,3.7387691,0,72.840958,1
1,0,3.1234834,0,54.620777,1
1,1,3.9333017,1,63.46909,1
1,1,3.7744198,0,79.638084,1
