cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.3212481,1,66.040909,1
1,1,3.5306573,0,73.09095,1
1,1,4.2959476,0,79.176353,1
1,1,3.1638451,0,73.295578,1
1,0,3.148036,0,41.241497,1
1,1,3.334805,0,51.474434,1
1,1,3.7026405,0,82.740944,1
1,0,3.0192332,0,40.564419,1
1,1,3.1764309,1,69.163315,1
1,1,3.2876563,0,48.201641,1
1,1,3.2425599,0,67.791588,1
2,1,3.4355652,0,75.884499,1
1,1,3.0289526,0,58.579762,1
1,1,3.3800273,1,64.061111,0
1,1,2.5134134,0,78.227524,1
1,0,3.7747605,0,50.364105,0
1,0,3.3959086,0,67.932671,1
1,1,3.3151112,0,49.712948,1
0,1,3.0986125,0,56.480659,1
1,1,3.1083443,0,74.538933,1
1,0,2.8849063,0,60.278431,1
1,0,3.4327915,0,80.50531,1
1,1,3.5876193,0,53.802094,1
1,0,4.0763483,0,69.619362,1
2,0,3.4338543,0,56.996216,1
2,0,3.4265323,0,38.786674,0
0,1,2.8720105,0,50.005936,1
1,1,3.5500212,0,65.382294,0
1,0,3.1913211,1,77.855225,1
1,1,4.126266,0,56.941521,1
0,1,3.2525346,0,65.727287,0
2,1,3.0332901,0,65.63015,0
1,0,3.3254499,0,65.552406,1
1,0,4.1901112,0,67.050537,1
0,1,3.8109059,0,61.236523,1
1,0,3.2734051,0,60.099869,1
0,0,2.9489996,0,72.398537,1
1,0,4.2986231,1,63.982777,1
1,0,3.7811966,0,54.718102,1
0,1,2.7017047,0,71.925919,1
1,0,3.441045,0,58.263863,1
1,1,3.5284276,0,69.920364,1
1,0,2.9924872,1,47.197098,1
1,1,3.76652,0,56.30373,1
0,1,3.004961,0,63.479729,1
1,0,3.9690034,0,63.121281,0
1,1,3.2174799,0,59.89986,1
1,0,3.7592146,0,64.398712,1
1,1,3.2709246,0,69.708252,1
1,1,3.5587864,0,50.919563,1
1,1,2.8952415,0,58.353062,1
2,1,4.266046,0,71.423233,1
1,0,3.4396801,0,41.325649,1
2,0,3.7345762,0,65.925499,1
1,1,3.6151376,1,72.986,1
1,0,3.3765464,0,70.285385,1
2,0,2.9959867,0,63.988178,1
2,0,3.9600525,0,72.001816,1
1,1,3.3929503,0,67.445251,1
1,1,3.9028294,1,71.687202,1
1,0,4.0326605,0,57.064838,1
1,1,4.0133047,0,49.77869,1
2,0,3.2467699,0,72.612358,1
1,1,3.7089148,0,57.794071,1
1,1,2.8500292,0,69.214119,1
1,1,3.4645183,0,56.4762,1
1,0,4.2414227,0,49.886242,0
1,1,3.0155685,0,45.78476,1
2,0,5.0800204,1,77.084488,1
1,0,3.9812,1,74.855827,1
0,1,2.6094668,0,67.409081,1
1,1,2.8725462,0,47.939823,0
1,1,3.2499716,1,70.608582,1
1,0,3.8215437,0,73.909256,1
1,1,2.8785446,0,46.271278,1
1,0,3.5525837,0,73.763924,1
1,1,2.4360232,0,69.812355,0
1,0,3.7019742,0,69.566322,1
1,0,4.2165914,0,69.424591,1
0,1,3.3420165,0,71.196892,1
1,0,4.0714469,0,55.537743,0
1,0,4.1725159,0,40.452339,0
1,1,3.7868731,0,67.782471,1
1,1,3.6854546,0,64.239357,1
0,1,3.1011698,0,50.848358,0
1,1,3.3448143,0,81.836662,1
1,1,2.6357956,0,57.052608,0
1,0,4.3664646,0,72.080307,1
1,0,3.4949956,0,91.417656,1
2,1,3.0085778,0,63.864544,1
2,1,4.1298518,0,58.192471,0
1,0,3.3365805,0,52.343658,1
0,1,3.1479828,1,59.716629,1
1,0,3.3515747,0,51.598362,1
0,0,3.0395565,0,53.896523,0
1,1,3.4587173,0,74.472221,1
1,0,3.2811868,0,53.530949,1
1,1,3.6427617,1,68.719879,1
1,1,3.2393796,1,74.168785,1
1,0,3.3612864,0,57.26096,1
1,0,3.2839589,0,57.901188,1
2,0,3.2868929,0,49.768665,1
0,1,2.6271849,0,62.390694,1
0,1,3.2047551,1,52.788357,1
1,1,3.9638798,1,72.368279,1
1,1,3.2842782,0,68.587761,1
1,1,3.6123438,1,67.845848,1
1,1,2.6360061,1,70.425858,1
1,0,3.9652245,0,53.681385,1
1,1,3.5302944,1,78.898689,1
0,1,2.7043688,0,62.141033,0
1,1,3.2471259,0,57.281364,1
1,0,3.1255283,0,56.546791,1
1,1,3.0050409,0,54.22258,0
1,1,3.247642,1,59.840736,1
2,0,3.809705,0,54.494698,1
1,1,2.1906488,0,69.490555,1
1,1,3.6193166,1,68.2994,1
1,0,3.8186619,0,54.591709,1
1,1,3.4263201,0,57.603561,1
1,1,2.7927687,0,47.478909,1
1,0,3.3018963,0,67.118271,1
1,0,3.7456336,0,52.597542,1
1,0,3.2295434,0,79.336617,1
1,1,3.280776,1,73.853004,1
2,0,3.6926425,0,58.912884,1
1,0,3.2045407,0,54.582237,1
1,1,3.1862237,1,84.80864,1
1,1,2.76614,0,55.498642,0
1,0,2.7099812,0,58.551514,1
1,0,3.7361321,0,48.999229,1
1,0,3.638284,1,52.263046,1
0,0,2.9031971,0,65.063911,1
1,1,3.7375898,0,62.675533,1
1,0,3.923269,0,43.47971,1
0,1,2.9693835,1,67.769173,1
