cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.4634905,0,64.371361,0
1,0,3.6893506,0,62.269535,1
1,0,3.055886,0,81.896126,1
1,1,3.622443,1,85.432861,1
1,0,3.9978237,0,60.404613,1
1,0,3.1138465,0,46.115337,1
1,1,3.3116603,0,61.662273,0
0,0,3.4690785,1,40.49564,0
1,1,3.6123035,1,83.733833,1
1,1,3.179132,0,52.653526,1
1,1,3.227895,0,72.760628,0
1,1,3.598151,0,47.9189,1
1,0,2.9352975,0,65.204475,1
1,1,3.1172523,1,77.287689,1
0,1,3.175575,0,53.878517,1
1,1,2.9636238,0,57.93018,1
1,0,3.2897289,0,57.802868,1
0,0,3.3978012,0,48.517578,1
1,0,3.2094212,0,45.786324,1
1,0,2.9833114,0,49.350868,1
2,1,4.7969666,0,65.453941,1
2,0,4.1407189,0,64.318542,1
1,0,3.3331132,0,77.13842,1
1,1,3.7233889,0,57.373997,1
1,1,3.613543,0,50.536087,1
0,0,2.3937731,0,55.828098,1
1,0,3.5192904,0,46.129562,0
1,0,3.282624,0,62.154678,1
1,1,3.8505001,0,64.413216,1
1,0,2.9478598,0,64.086243,1
1,1,3.1041946,0,72.650909,1
1,1,3.6051581,0,55.254959,1
1,0,2.9199865,0,59.413605,1
1,1,3.3883061,0,62.638409,1
1,1,3.7381022,1,50.927319,1
1,0,3.972904,1,69.269707,1
1,0,3.4274039,0,64.796288,1
1,0,3.1153495,0,60.073071,1
0,0,2.8796816,0,81.397377,1
1,0,3.6416621,0,49.815781,1
1,0,2.7088451,0,52.245094,0
0,1,3.0358934,0,47.173203,1
1,1,3.4030046,1,66.639008,1
1,0,4.3715906,0,54.983711,1
0,0,3.6816552,0,63.097794,1
1,0,3.6453183,0,62.678963,1
1,1,2.7046154,0,43.115143,0
2,0,3.3577127,0,68.761253,1
1,1,3.4400136,0,74.120728,1
1,1,3.8252771,0,53.54414,1
1,1,2.7327185,0,57.441559,1
1,1,3.5874462,0,33.318954,0
1,0,3.679836,0,62.772453,1
1,1,3.3264921,1,65.725365,1
1,0,3.2232668,0,77.053574,1
1,1,4.1807323,0,74.704002,1
1,1,2.9047601,0,66.682098,1
1,1,3.0340567,0,55.73254,0
1,0,3.8008201,1,65.067947,1
