cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.2692645,0,42.591896,1
1,0,3.39433,0,68.062546,1
1,0,3.761245,0,77.958473,1
1,1,3.2640593,1,75.409317,1
1,0,3.4128683,0,60.805199,1
2,1,3.4168591,0,55.495335,1
1,0,3.8573523,0,63.324654,1
1,1,3.7619326,0,68.788406,1
1,0,2.9831054,0,65.506897,1
0,0,3.4406238,0,61.166702,1
1,0,3.662909,0,52.371037,1
1,0,4.383265,0,63.843922,1
1,0,2.9648619,0,47.650558,1
1,1,3.5980856,0,62.094593,1
1,1,3.442508,0,46.171024,0
2,0,4.3282204,0,71.213875,0
2,1,3.3723366,0,50.127232,1
1,0,3.4573059,1,62.893299,1
1,1,2.2258763,0,39.657974,0
1,0,3.5358717,1,65.062798,1
1,1,3.9725451,0,68.20092,1
1,0,3.5917411,1,61.479366,1
2,0,3.0187018,0,47.609703,1
1,0,3.814672,0,75.04879,1
1,1,3.8767421,1,64.331238,1
1,1,2.8103998,0,72.834801,1
1,0,3.3943627,1,64.573723,1
1,1,3.0105176,0,56.242577,1
1,1,3.1101229,0,54.674168,1
1,1,1.946954,0,46.81617,1
2,1,3.0054293,0,51.921291,0
1,1,3.0965872,0,66.972771,1
1,1,3.0559406,1,68.113182,1
1,0,3.455714,1,79.526917,1
1,0,3.894762,0,55.979092,0
1,0,4.1240954,0,51.090748,1
1,0,3.3833947,0,54.124065,1
1,1,3.34424,0,62.589928,0
2,1,3.6028287,0,47.247616,0
1,1,3.5406728,1,64.007195,1
1,0,3.9855452,0,70.479874,1
1,0,3.8276243,0,59.159401,1
1,1,3.5439522,0,55.962719,1
1,0,3.4278977,0,54.816254,1
0,0,3.393441,1,53.667835,1
1,0,2.0944619,0,49.357838,1
1,1,2.9186611,0,30.251484,0
2,1,3.2669599,0,76.378319,1
0,0,2.7427187,0,65.683212,1
1,1,2.9711239,1,70.856422,1
1,1,3.9309852,0,58.73563,1
1,0,3.8879611,0,58.438564,0
2,1,3.3692732,1,65.41098,1
2,0,3.9795783,0,55.355003,1
1,1,4.1935897,1,51.420506,1
2,0,3.0528088,0,77.933174,1
1,1,3.6983171,1,79.233261,1
0,1,2.5517924,0,61.013,1
1,1,3.1731446,0,54.715202,1
0,0,3.2847505,0,62.498753,1
0,0,2.7394712,0,63.853001,1
1,1,3.5664141,1,74.763611,1
1,0,3.9456527,0,83.15567,1
1,0,3.4891715,0,63.103592,1
