cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.8112099,0,58.036934,1
1,0,3.8706069,0,46.200283,1
1,1,3.7984896,1,65.547569,1
1,0,3.1218505,0,57.657608,1
1,1,3.1509392,0,70.890388,1
1,0,3.6830945,0,70.55732,1
1,0,3.7022278,0,37.478195,1
1,0,3.7540936,0,72.286476,1
1,1,2.4719319,0,71.561523,1
1,0,3.1302619,0,62.551266,1
1,1,3.616796,0,67.469978,1
1,0,3.2502797,0,75.772125,1
1,1,3.1795993,0,46.810341,1
1,1,2.7187631,0,49.265282,1
1,1,3.631146,0,67.168533,1
1,0,4.0637941,1,72.833549,1
0,1,3.0134637,0,50.668446,1
1,0,3.602165,0,72.263519,1
1,1,3.2496791,0,63.762486,1
1,1,2.6117179,0,58.607044,1
1,0,3.7862911,0,44.200638,0
2,0,3.662405,0,71.330162,1
0,1,2.8538313,1,61.637955,0
1,1,2.7084262,0,54.561779,1
2,0,4.016305,1,68.155922,1
1,1,3.1723249,1,56.198288,1
1,0,3.4083219,1,67.261314,1
1,0,3.5672822,0,65.996246,1
1,1,2.7048233,1,67.9729,1
1,1,2.692487,0,60.215347,1
1,1,3.3446834,1,75.835777,1
1,0,3.9725966,0,62.992725,1
1,1,3.608969,0,53.538864,1
0,0,2.6808653,0,67.297684,1
2,0,3.4012213,0,76.556015,1
2,1,2.8997574,0,58.45932,1
1,0,3.5360687,0,62.904919,1
2,0,3.8464913,0,57.368156,1
1,0,3.6637542,0,67.757362,1
1,0,3.4816971,1,64.386597,0
1,1,3.7168417,0,50.115826,0
0,0,3.4996052,1,87.502884,1
1,1,2.9546721,1,75.953217,1
1,0,3.6205873,1,75.865601,1
1,0,2.8825603,0,70.224861,1
1,1,3.5603948,0,44.983261,1
1,1,4.0436101,1,83.770439,1
1,1,3.3088586,1,81.767746,1
1,1,2.723886,0,48.878418,1
1,0,4.0083313,0,66.400864,1
1,0,3.5839481,1,77.699623,1
1,1,3.2401276,0,61.113758,1
0,0,2.5528715,0,32.466583,1
2,1,4.1598644,0,60.981373,1
1,1,3.4875364,1,62.954834,1
1,0,3.8113124,0,44.68224,0
1,1,3.0442634,0,57.972767,1
2,0,4.1731696,1,53.466396,1
1,0,3.182312,0,54.826717,1
1,0,3.0352445,0,66.695564,1
1,0,3.9575191,0,69.460007,1
1,1,2.6376338,0,73.489571,1
1,0,3.3336883,0,46.731182,1
1,0,2.8577433,0,41.400764,0
1,1,3.3055346,0,56.082241,1
1,1,2.9338696,0,50.39867,0
1,0,2.5287352,0,54.043087,1
1,1,2.9047208,0,51.882702,0
1,0,3.0887084,0,58.366276,1
1,0,2.8172109,0,55.125763,1
1,1,3.4295602,0,70.769104,1
1,0,3.7693284,0,66.131325,1
2,1,2.5497456,0,51.561012,1
1,0,3.7859082,0,57.589085,1
1,0,3.9336731,0,53.69952,1
1,1,3.4967992,0,52.367207,1
1,0,3.077121,0,80.965866,1
1,0,4.1897969,0,72.444008,1
1,0,3.2496212,0,53.517357,1
1,0,3.3135529,0,62.093048,1
2,0,4.6459146,1,76.506439,1
1,0,3.2836351,0,58.408222,1
1,0,3.9781737,0,63.979412,1
1,0,3.2361906,0,55.039955,1
1,0,3.5201378,0,46.752705,1
1,1,2.7019148,0,51.881817,1
1,1,3.4128938,0,53.652321,1
1,0,3.7964213,0,60.268948,1
2,1,2.706337,0,60.476784,1
1,1,3.9092488,0,69.669807,1
0,1,3.299933,0,53.970833,1
1,1,3.1312544,0,45.205635,1
1,0,3.4466465,0,54.134777,0
1,1,3.6105199,0,54.443184,1
0,1,2.7547159,0,77.671669,1
1,0,3.3636622,0,67.545761,1
1,0,3.5713551,0,57.696751,1
1,0,3.932447,0,64.602196,1
0,1,2.7245312,0,50.580563,0
1,1,3.2004302,0,54.228325,1
1,0,2.7191834,1,66.018425,1
1,1,3.1587627,0,71.891014,1
1,0,3.7012269,0,63.98444,1
1,0,3.2961304,0,70.391975,1
2,0,4.2232175,0,78.655945,1
1,1,3.2777088,0,52.826706,1
1,1,2.7339306,0,40.726017,1
1,1,4.5527511,1,70.350464,1
1,0,3.1392012,0,45.090977,0
2,0,4.6370535,1,64.665405,1
1,0,3.2880282,0,61.286255,0
2,0,3.51846,0,63.098503,0
1,0,3.7565718,1,66.623344,0
1,0,3.2068424,0,52.031929,1
1,0,3.3393283,0,61.679565,1
1,0,3.8061795,1,57.436272,1
1,1,3.6506722,1,60.555016,1
1,0,2.2853558,0,48.298355,1
1,1,3.468652,1,70.801361,1
1,1,3.026994,0,51.034561,1
