cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.5033574,1,79.2724,1
1,1,3.4434292,0,57.64806,0
1,1,2.874459,0,68.314713,1
1,1,2.8103316,0,62.413528,0
0,1,2.6791189,0,59.167007,1
1,1,3.1308877,0,54.609234,0
1,1,3.2409427,0,43.505093,1
1,0,2.8890376,0,68.279724,0
1,1,3.4432676,0,44.434105,1
2,0,3.9543209,0,64.690521,1
1,0,3.7854252,0,59.368813,1
1,0,3.0777569,0,57.433342,1
0,0,3.0333481,1,60.421219,0
1,0,3.4218614,0,60.116055,1
1,0,3.3107193,0,47.473152,0
1,0,3.2100585,0,76.295418,1
1,1,3.4054441,0,77.938766,1
1,0,2.9608471,0,56.542004,0
1,0,3.1800592,0,48.484917,1
1,0,3.9275756,1,86.754341,1
1,0,4.0939822,0,75.686295,1
1,0,4.2279878,0,60.751358,1
1,1,3.6303756,0,77.881729,1
1,0,3.33213,0,73.402069,1
1,1,3.1728847,0,48.405571,1
2,0,4.0628595,1,85.166183,1
0,1,2.3455355,0,63.8451,1
1,1,3.8670003,0,74.934814,1
2,0,3.0583684,0,59.214287,1
2,1,3.1947412,0,45.021229,1
0,0,2.7405066,0,72.423447,1
1,0,3.9379046,0,60.311131,1
2,1,4.2477131,0,58.462803,1
1,0,3.451714,0,67.600983,1
1,0,3.5238357,0,46.870193,1
1,1,2.5498362,0,72.960976,1
1,1,3.4136405,0,64.369881,1
2,0,3.8140299,0,64.689339,1
1,1,3.1446712,0,58.210564,0
1,0,3.7290225,0,63.53397,1
1,1,3.6327944,0,74.695129,1
1,1,4.2963462,1,75.629555,1
1,1,3.4547889,0,44.464672,1
1,1,3.4283271,0,43.679718,0
1,0,3.5576806,0,63.076595,1
1,0,3.6166434,1,62.750717,1
2,0,2.6117184,0,53.910515,1
1,0,2.8765402,0,58.505173,1
1,0,3.7645123,0,67.694336,1
1,1,3.2047119,0,78.245499,1
1,0,3.7431521,1,75.184586,0
0,0,2.4828613,0,65.258972,1
1,0,3.9166315,0,64.444069,1
0,1,3.2868705,1,73.392479,1
1,0,3.665324,0,64.325241,1
1,1,3.6758294,0,65.864021,1
1,0,3.3704126,0,61.448204,1
1,0,3.0967641,0,62.512829,1
1,1,3.7117622,0,63.172302,1
1,1,4.0925388,1,62.410866,1
1,1,3.4768124,0,62.618145,1
1,1,3.1965814,1,65.658989,1
1,1,3.1714714,1,65.444328,1
1,0,3.8666449,0,50.571796,0
1,1,3.452646,0,65.590538,1
1,0,3.7049947,0,65.904472,1
0,1,2.6718824,0,70.407516,1
1,1,2.6086962,0,71.982704,1
0,0,3.5410514,0,57.548557,1
1,0,3.5414033,0,53.464046,1
1,1,2.6094227,0,70.894447,1
1,0,2.9955156,0,66.565117,1
1,0,4.3366365,0,77.094704,1
1,0,3.3233128,0,62.967464,0
1,1,3.7725091,1,67.295959,1
1,0,3.6535685,0,65.915161,1
1,0,3.5285258,0,54.8009,1
1,0,3.7262034,0,72.199043,1
1,0,3.3238218,0,46.87265,1
1,1,3.2834144,0,55.238277,1
1,0,3.4236662,0,39.80574,0
1,0,3.8209507,0,72.554695,1
1,0,3.6360888,0,41.783047,1
1,1,3.5342779,0,47.586597,1
1,0,3.981462,0,59.034889,1
1,1,3.3647034,1,61.333008,1
1,0,3.737597,0,57.363571,1
1,1,3.5477741,0,45.505455,0
1,0,3.7149718,0,63.867424,0
0,1,2.7241089,0,46.570076,1
1,1,2.4154453,0,65.715782,1
0,1,1.7223741,0,55.219936,1
1,1,3.2180283,0,55.672909,0
1,0,3.4369729,0,53.51226,1
2,0,3.2913957,0,65.988312,1
1,0,3.3959358,1,68.772514,1
1,0,3.2162068,0,57.510014,1
1,1,3.4133871,0,64.379211,1
1,0,3.3746042,1,43.879871,0
2,1,4.2875285,0,89.050606,1
2,1,2.8653016,0,53.532608,0
1,0,2.8416338,1,27.290798,0
1,1,3.2909,0,63.070137,1
1,0,3.6645856,0,73.454163,1
2,1,3.142875,0,61.95092,1
1,1,3.6178598,0,57.347466,1
1,1,3.1928966,0,50.01263,1
1,0,3.197371,0,56.094734,1
1,0,3.5704648,0,57.711597,1
1,1,3.9769421,1,71.020287,1
2,0,3.7943249,0,65.880707,1
1,0,3.6219678,0,45.755653,0
1,0,3.3781245,0,59.014412,1
1,0,3.1660028,1,75.534225,1
1,0,3.2964234,0,64.801353,1
2,1,3.2080152,1,47.78458,1
1,0,4.0087199,0,45.040932,1
1,1,2.8435345,1,70.567497,1
0,0,2.4924874,0,59.81205,1
1,1,4.0455313,0,66.637894,1
0,0,3.4214265,0,34.751774,1
1,0,3.444248,0,42.278561,1
1,1,3.5132923,0,70.776543,1
1,1,3.4277666,0,52.844646,0
1,1,3.7216325,0,64.147278,1
0,1,3.087966,1,64.887947,1
2,0,3.4461706,0,41.371296,1
1,1,3.8262887,0,49.200928,0
1,0,2.3867702,0,42.438713,1
1,1,2.5828543,0,38.135403,0
1,0,3.1683488,0,53.925877,1
1,0,4.0364332,0,67.694527,1
1,0,3.162694,0,76.111809,0
2,0,4.1516366,0,56.346313,1
2,0,3.5646715,1,51.817917,1
1,0,2.9980137,0,52.293041,0
0,1,2.4427845,0,42.247334,1
1,0,3.7339368,0,71.910065,1
1,1,3.7041442,0,71.1791,1
1,1,4.0961332,1,91.539253,1
1,1,3.1153798,1,68.060371,1
1,0,4.1755414,0,52.603073,1
1,1,3.4274809,0,48.60754,1
1,1,4.6826138,0,72.834793,1
1,0,3.7951291,0,38.344349,0
2,1,3.3687952,0,70.286583,1
0,0,2.3347678,0,57.860397,1
1,1,3.2666881,0,62.273293,1
1,0,3.8073425,1,86.499474,1
1,0,3.86642,0,61.261375,1
1,0,3.0598247,0,52.407684,1
1,0,3.207341,0,55.54974,1
0,1,2.2179203,0,61.858871,1
1,1,3.77002,1,59.939377,0
1,0,4.1247296,0,69.261139,1
1,0,3.4653609,1,68.007256,1
0,0,3.1847808,0,44.918987,0
1,0,3.6709259,0,54.228027,1
1,0,3.3074369,0,71.881111,1
1,1,3.4336262,1,62.064808,1
1,0,3.0201018,0,68.76516,1
0,1,2.4453046,0,73.658142,1
1,1,3.2341313,1,75.20256,1
0,0,3.1597924,0,50.000916,1
2,0,3.6771533,0,58.116512,1
0,0,2.8937628,0,51.344738,1
1,0,3.8094866,0,57.019722,1
0,1,2.5704279,0,48.589367,0
1,1,3.9238474,1,65.801689,1
1,1,2.7876365,0,47.727627,1
2,1,3.9001882,0,68.672852,1
1,0,3.3705328,0,63.844635,1
1,0,3.5287051,0,61.083492,1
2,1,2.7442954,0,50.210987,1
1,0,3.1092155,0,64.491028,1
2,1,2.9963956,0,43.981693,0
2,1,3.5540411,0,63.119492,0
1,0,3.5097051,0,71.74762,1
0,1,2.5459716,0,69.776764,1
1,1,3.5157769,1,45.672157,1
1,1,3.0170071,0,42.175335,0
1,1,3.9422696,0,53.275589,1
1,0,4.4393001,1,70.539482,1
2,1,3.1865151,0,79.902588,1
1,0,3.9491196,0,59.418907,1
1,1,3.5961809,1,66.513351,1
1,0,3.1605749,1,57.443592,1
1,0,4.1428585,0,71.961769,1
0,1,2.5369694,1,67.558243,1
1,1,3.0437388,0,60.853577,0
1,0,3.369745,0,73.373428,1
1,1,3.1729441,0,52.667595,1
1,1,2.5652218,0,45.222126,0
1,1,3.1706245,0,67.319473,1
1,0,4.1029148,1,70.508057,1
0,0,3.2289081,0,61.057636,1
1,1,3.3018682,0,57.931339,0
1,1,3.2005446,1,48.515854,1
1,0,2.6957078,1,64.295822,1
1,0,3.3006668,0,62.343639,1
1,0,3.8278019,0,55.920006,1
2,0,3.331624,1,84.511047,1
1,0,3.3812363,0,60.253498,1
1,1,2.7568159,0,67.716904,1
1,0,4.5979548,0,44.38242,1
1,0,2.6807401,0,65.115578,1
0,1,2.8531854,1,53.467514,1
1,1,3.0291431,0,70.723419,1
1,1,3.7493262,0,60.212078,1
1,1,3.2008004,0,75.708817,1
