cnom,cbin,ccon,xbin,ucon1,ybin
1,1,2.2938285,1,65.254593,1
1,0,3.3630533,0,64.498604,0
1,0,3.4655557,1,80.970444,0
1,0,3.6077347,0,66.492416,1
1,1,3.574029,0,74.602913,1
1,0,2.7276523,0,39.874523,1
1,0,3.779922,0,72.892906,1
1,1,3.4468541,1,56.206924,1
0,1,3.2024341,0,60.457108,1
1,1,4.1985831,0,55.344688,1
0,1,3.5741863,0,66.222389,1
1,0,3.0494668,0,56.341034,0
2,0,2.8777156,0,59.389919,1
1,0,3.8608384,0,57.034988,1
1,1,3.2069194,0,74.612709,1
1,0,2.8747106,1,63.086643,1
2,1,3.050745,0,42.818588,1
1,0,3.38957,0,49.697983,1
1,0,3.2663839,0,61.869438,0
1,0,3.7855294,0,58.373024,1
1,0,3.5925348,0,65.346748,1
1,0,4.007339,0,52.06554,0
0,0,2.9528284,0,76.050003,1
0,1,2.9585581,1,71.746727,1
2,0,4.0317073,0,63.333115,1
1,1,2.6747234,0,71.19722,1
2,0,3.2785733,0,67.981735,0
1,1,3.3090224,1,66.959755,1
2,0,3.887357,0,53.544437,1
1,1,4.3061342,0,63.973553,1
1,1,3.972976,1,73.523788,1
1,0,3.0373278,0,63.533913,1
1,1,3.0554304,0,55.614399,1
2,1,4.2387547,0,62.658554,0
1,1,3.1210024,0,48.216602,1
1,1,3.7230623,1,78.655235,1
1,0,3.6023617,0,56.815685,1
1,0,3.7748139,0,59.876904,1
1,0,3.946069,1,63.041042,1
1,1,3.6041341,0,59.756596,1
1,0,3.187917,0,60.39077,1
1,0,2.9579737,0,66.359093,0
1,1,3.184659,1,58.400036,1
1,0,3.217155,1,68.800911,1
0,0,2.7851856,0,45.257496,1
1,1,3.1822982,1,69.570915,1
1,1,2.789994,0,42.897778,1
1,0,3.8889222,0,65.030655,1
1,0,3.1016369,0,50.523239,1
1,1,3.3393514,0,82.462547,1
1,1,2.7943213,0,51.295002,1
1,0,2.7077527,0,53.933132,1
0,1,1.7722509,0,66.211929,0
1,0,4.1013126,0,61.475327,0
1,0,3.526211,1,62.037102,1
1,0,4.4426255,0,81.208511,1
1,0,2.9690509,0,64.909752,1
1,1,4.1231365,1,75.530067,1
1,0,3.4180496,0,54.268204,1
1,1,3.3986781,0,56.642067,1
0,1,2.4404454,0,76.695824,1
1,0,3.0823126,0,36.140907,0
1,0,2.1263163,0,54.361481,0
1,1,3.4618227,0,63.328121,0
0,1,2.7131312,0,59.404778,1
1,0,4.3124275,1,72.581879,1
1,0,3.1877913,1,73.897804,1
0,0,2.8207371,0,69.227203,1
1,0,3.09955,0,50.196709,1
0,1,3.0967877,1,60.206909,1
1,0,3.0524426,0,61.983387,1
1,1,3.4251783,0,73.301888,1
1,1,3.2575469,0,53.271206,0
1,0,3.9514933,0,59.999695,1
1,1,3.3634367,0,45.016811,1
1,1,2.8922114,1,75.336716,0
1,0,2.9618561,0,65.140694,1
1,0,3.2349787,0,54.405792,1
1,0,3.4081235,0,68.785805,1
1,1,2.8677251,0,63.446709,1
1,0,3.7834682,1,76.169502,1
1,0,3.0156009,0,70.020134,1
1,1,3.3750539,0,53.095898,1
1,0,4.615644,1,62.358746,1
1,0,3.0708747,0,49.75988,1
1,0,4.1188488,0,71.79567,1
0,0,2.6888354,0,54.090443,1
1,0,3.1564991,1,58.56945,1
1,0,2.6610813,1,70.36319,1
1,0,3.5888298,0,75.62133,1
1,1,3.2910051,0,59.180622,1
1,0,2.3681011,0,52.242409,0
1,1,2.8756938,0,60.277569,1
1,0,3.3045886,0,78.948837,1
2,0,2.8957653,0,53.122761,1
1,1,2.6462414,0,64.083817,1
0,0,2.9702704,0,58.494602,1
2,1,3.4964185,0,73.171234,1
1,0,3.3276792,0,42.847977,1
1,1,2.8202085,0,67.563896,1
2,0,3.3483181,0,74.362206,1
1,0,2.5858061,0,59.221565,1
1,0,3.0492859,0,56.820057,1
0,0,2.7682383,0,58.344433,1
2,0,3.4695978,0,65.662514,1
1,1,3.526078,0,54.032818,1
1,0,3.7670722,0,55.195583,1
2,0,3.4624631,0,47.917099,1
2,0,3.962929,0,78.277489,1
1,0,3.6707156,0,61.490135,1
1,1,2.612781,0,51.146847,1
1,1,2.6477561,0,49.776348,1
1,0,4.1890254,1,73.443779,1
1,0,3.9597909,0,45.338669,1
1,1,3.3411827,0,63.099705,1
0,0,2.2819865,0,65.816788,1
1,1,3.2761455,1,77.552101,1
0,0,2.8200982,0,62.335381,1
0,0,2.6068714,1,51.618309,1
2,1,2.9476628,0,72.623924,1
1,0,3.1460826,0,49.406746,0
1,0,3.8624628,0,47.411659,1
1,0,2.6558518,0,66.58107,0
1,0,3.9246871,0,63.037041,1
1,0,3.9481263,0,63.289261,1
1,1,3.3992643,0,71.51889,1
1,1,4.1619902,0,53.612415,1
1,0,3.7860928,0,57.940151,1
2,0,3.6948311,0,70.49424,1
0,1,2.6351085,0,62.607098,0
1,1,3.3979919,0,64.633377,1
1,1,3.6314707,0,78.34787,1
2,0,3.6340811,1,70.462105,1
1,0,3.7034764,0,60.338879,1
0,0,3.3365612,0,66.530106,1
0,1,2.1691666,0,73.883583,1
1,0,3.3953624,1,82.70945,1
1,0,3.303987,1,60.133286,1
1,0,4.1929145,1,82.217056,1
0,1,3.3267193,1,77.381996,1
1,0,3.0700755,0,52.548035,1
1,0,3.7385941,0,71.549019,1
1,1,3.7752416,0,47.555038,1
1,0,3.6104546,0,49.404861,1
1,1,3.5732341,1,64.111115,1
1,1,3.0955632,0,61.107079,1
0,0,2.5486381,0,72.33622,0
1,0,3.988651,0,52.675354,1
0,1,2.5417778,0,50.424999,1
2,1,2.4669938,0,57.489498,0
1,1,3.0969281,0,58.267937,0
0,1,2.3169391,0,50.776058,1
1,1,3.4882295,0,57.358276,0
2,0,3.6794217,0,60.830257,1
1,0,3.6923962,0,48.190964,1
0,1,2.6121097,0,63.627369,1
1,0,3.194936,0,62.337219,0
0,1,2.8298225,0,63.304825,0
1,0,3.3060308,1,58.14687,1
2,0,4.061204,0,57.785648,1
1,1,3.8333457,1,56.172123,0
1,1,3.2287195,0,60.182949,1
1,1,4.2223258,0,51.720924,1
1,1,3.0314391,0,70.157906,1
1,0,4.6726584,0,61.819252,1
1,0,2.5153553,0,47.792671,1
2,0,3.6713958,0,54.001888,1
1,1,3.8635032,1,76.423508,1
2,1,3.9792633,0,50.031406,0
1,1,2.5520072,0,56.567364,1
0,0,2.9339175,1,71.008186,1
1,0,3.8388941,0,75.488281,1
1,0,4.3551459,0,67.188965,1
