cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.5027595,0,42.075481,1
1,1,3.1244423,1,68.520584,1
1,1,3.4853675,0,59.503925,1
0,0,3.1381867,0,62.79739,1
1,1,3.4995644,0,42.425861,0
1,0,4.5358624,1,72.51683,1
0,0,3.601521,1,69.430069,1
1,1,3.4066424,0,49.115952,0
0,1,3.1983168,0,57.572796,1
1,0,3.9480824,1,75.087669,1
1,0,3.3933229,0,68.214699,1
1,1,3.4151683,0,66.453255,1
1,0,2.8765647,0,63.348946,1
1,1,3.5147309,1,60.936752,1
1,0,3.301053,1,76.069641,1
1,1,3.832392,0,72.217758,1
2,0,3.691669,0,63.24918,1
0,0,2.2856574,0,69.452408,1
1,0,2.6503248,1,55.812466,1
2,0,4.5205135,0,60.978012,1
1,1,3.4404886,0,66.029778,0
2,1,3.5840392,0,76.999908,1
2,1,4.2447648,1,77.277611,1
1,0,3.0246596,0,69.094948,1
1,0,3.7948358,0,67.350304,1
1,0,4.1171961,1,69.561653,1
0,1,2.4793577,0,61.949085,1
1,1,3.817277,0,82.384308,1
1,0,3.7877052,0,45.222553,1
2,0,3.7238894,0,53.479828,1
1,1,3.2512686,0,53.847027,1
1,0,3.7513967,0,56.809948,1
2,0,3.0010006,0,56.916809,1
1,1,3.5613532,0,48.962708,1
1,0,3.9103417,0,62.031845,1
0,0,3.2848089,0,72.490204,1
1,0,4.4321618,0,49.101707,1
1,0,3.4645016,0,68.656227,0
1,0,2.8497229,1,76.031281,1
1,1,3.2138972,0,64.058212,1
1,1,2.1761053,0,52.464714,1
1,1,3.8390961,1,69.622093,1
1,1,4.3052406,1,77.474136,1
0,0,2.4455721,0,59.02879,0
1,0,2.978585,0,67.411369,1
0,0,3.0784605,0,45.610916,1
2,1,3.963546,0,76.62571,1
2,1,4.0066705,0,69.232948,1
0,1,3.1921062,1,77.692871,1
1,0,3.5318625,0,61.304623,1
1,1,3.7184885,0,51.254082,1
1,0,3.5477455,1,66.500862,1
1,0,2.6323245,1,58.393253,1
1,1,2.6683507,0,74.07708,1
0,0,3.0055814,0,55.697636,1
0,0,2.9079781,0,46.361477,1
0,1,3.4290686,0,53.999596,1
1,0,3.0573905,1,60.812042,1
1,0,3.2521665,0,47.636856,1
1,1,3.9379168,0,52.146652,1
1,0,3.3491247,0,56.088211,1
1,1,3.0401011,1,51.065159,0
1,0,3.0919969,0,70.120941,1
2,0,4.054913,0,69.669212,1
1,1,2.9461315,1,71.055771,1
1,0,3.7468705,0,58.681213,1
2,1,4.425221,0,66.594765,0
1,1,3.7844529,0,53.921783,0
1,1,3.8520899,0,53.249615,1
1,0,2.8230617,0,54.863392,1
0,0,2.3398116,0,56.344025,1
1,0,2.3891833,0,80.221375,1
1,0,3.8252807,1,78.874916,1
1,1,3.5867412,0,55.068962,0
1,0,3.8844814,0,62.930683,1
1,0,3.602191,0,46.389362,1
0,1,2.5431638,0,77.234322,0
1,1,3.0716968,0,57.795887,1
1,1,4.0728359,0,75.948029,1
0,0,2.7437675,0,59.184769,1
2,1,3.7345283,0,53.515713,0
1,0,3.7728364,0,58.163769,1
1,0,3.4543498,0,58.182121,1
1,0,3.2866025,0,64.329277,1
1,1,3.6344988,0,46.358665,0
1,1,3.4403737,0,67.252724,1
1,0,3.3579149,0,59.511253,1
1,0,3.4771945,0,65.81517,1
1,0,3.6844237,1,57.370754,1
0,1,2.5059083,0,64.320099,0
1,0,3.1985688,0,56.384567,1
2,0,4.440526,0,72.738289,1
1,0,2.4231877,0,51.327232,1
1,0,3.6626265,1,70.391098,1
1,0,3.1364751,0,49.863041,1
1,1,3.5881841,0,53.635689,1
1,1,2.9715433,0,63.908451,1
1,1,2.941175,1,56.493576,0
0,0,3.5662727,1,63.945992,1
1,1,2.8991394,0,56.039822,0
2,0,4.368669,0,85.244904,1
1,0,3.2221913,1,57.563053,1
1,1,3.2310755,0,74.721672,0
1,1,3.9640176,0,58.150898,1
1,1,3.0271885,0,50.374413,0
1,1,3.6446457,0,52.94429,1
1,0,3.9309385,0,58.339619,1
1,1,3.7737706,0,49.323708,1
1,0,4.0064731,1,64.815536,1
1,1,2.8394539,0,64.66996,1
0,1,2.2958724,0,45.419834,1
1,0,2.9026771,1,70.578018,1
1,0,3.9260826,1,50.843761,0
0,1,3.4005044,0,60.817116,1
2,0,4.0789356,0,56.875092,0
1,1,3.8479192,0,51.405605,1
0,1,3.6489215,1,72.939957,1
1,0,3.0303438,0,46.733601,1
0,0,3.2916427,0,62.653988,1
2,0,3.5807674,1,80.763641,1
1,1,3.0787776,0,76.035248,1
1,1,3.2489784,0,63.896164,1
1,0,4.2132759,1,68.195885,1
1,0,4.1136951,1,63.872646,1
1,1,3.332355,0,60.658218,1
1,1,3.1024966,0,59.518566,1
1,1,2.7830405,1,65.741127,0
1,1,3.409224,0,50.196846,0
1,0,4.1191735,0,71.264961,1
1,1,3.1773942,0,50.661167,0
1,1,3.7586815,0,67.260292,1
0,0,2.9901536,0,58.732735,1
1,0,3.7377851,0,51.281445,1
0,0,2.0966465,0,49.932503,1
1,0,3.6826553,0,46.149094,1
1,0,3.2240405,0,41.375801,0
1,0,2.8817732,0,40.915512,1
1,1,3.4338777,0,52.811958,1
1,1,4.1709933,1,67.020737,1
0,1,2.7587638,0,61.150978,1
1,0,3.4312794,0,71.074341,1
1,0,3.8173521,0,64.680023,1
1,0,3.1972072,0,63.045677,1
1,1,2.8961074,0,64.583511,1
1,0,2.8735614,0,68.540344,1
1,0,2.978497,1,55.032814,0
1,1,2.9133055,0,58.692032,1
1,0,3.8968656,1,72.932327,0
2,0,3.5273461,0,67.090401,1
1,0,2.7928703,0,49.754421,1
1,0,3.2672441,0,70.040359,1
1,1,3.5028825,0,65.499199,1
1,1,3.1769552,0,61.510105,1
1,0,2.9277854,0,58.265396,1
