cnom,cbin,ccon,xcon,ucon,y_t,y_d
3,0,-2.0926328,.15162218,43.177704,7.3746514,1
1,0,3.2597566,.050924607,52.982567,.90283614,1
3,0,3.3153477,-.17279992,61.625408,1.4658203,0
4,0,-12.985509,-.11896558,66.635246,3.5231767,1
2,1,-7.3048735,.68683952,57.121819,1.8051758,0
2,1,-8.2016544,1.1650661,47.239758,5.6756592,0
2,1,-3.002378,.8603152,41.95668,5.2288818,0
2,0,-2.5661747,.35449126,67.218513,.065185547,0
2,0,-1.5883075,-.44106266,44.474499,5.8654785,0
2,0,3.7094781,.16203688,60.900597,3.0880127,0
1,0,-2.4089921,-.058826111,54.988087,2.9841309,0
1,0,2.5282555,.37442559,57.081581,4.8514094,1
3,1,-12.291725,.70014161,57.530334,1.6485342,1
4,0,2.6470106,-.14792792,53.397408,.42390993,1
1,0,3.3017771,-.31836441,56.36129,3.6346436,0
2,0,-3.0568838,-.51180345,53.324142,5.5894775,0
2,1,3.7927821,.63760203,59.232635,.94983923,1
3,0,2.7658386,-.43355125,36.00499,2.2122011,1
2,0,-3.6767147,-.48544222,75.017609,6.7191052,1
1,0,3.903033,-1.2145098,52.099243,5.6279993,1
2,0,1.2113478,-.4572418,41.92511,1.0936279,0
2,0,7.6600504,.027285328,48.095211,2.5142822,0
4,0,-4.2780132,-.18739262,65.043694,3.9940186,0
4,0,-7.3487196,.40164524,59.401451,2.8637319,1
4,0,-1.067276,.44778737,50.14093,3.1705322,0
1,0,-12.64901,.22590941,54.697716,3.0712302,1
1,0,-2.8277192,-1.08139,61.902596,3.0898688,1
1,1,2.4340076,-.36145967,60.193409,2.2072656,1
4,0,4.3200331,.17842641,55.330315,2.1085303,1
4,0,.95411259,-.60054624,51.706993,2.6280286,1
4,0,5.1592894,.13898584,40.697731,5.3798828,0
1,0,4.0753841,-.43810374,48.293076,11.609131,0
3,1,5.1432352,.86479628,37.287106,7.6436768,0
3,0,1.0126828,-.81821358,69.217735,2.2378361,1
4,0,-12.988057,.3389487,53.183189,3.7258747,1
1,0,-11.517499,.53015715,63.71468,2.6494,1
1,0,4.6847482,-.31329706,63.550434,4.2561483,1
4,0,10.845463,.27845639,37.552856,2.7315674,0
4,1,-1.1963965,.29759839,58.755459,.13623047,0
1,0,-6.2379856,-.32242128,57.103695,2.1060791,0
4,0,-9.8277912,.60529196,55.266895,.33520508,0
3,0,4.7565236,.86729223,40.241001,6.1522989,1
4,0,4.2371726,-.67961138,53.831413,6.5926514,0
1,1,.14914465,1.1772531,55.905533,1.3750467,1
3,0,3.3041015,-.46818516,67.491127,1.6777018,1
1,0,1.0139492,-.1354211,48.072075,4.4086318,1
2,0,-8.4724884,-.50059527,68.178413,.97180176,0
3,0,2.6218414,.32836238,57.907124,10.161865,0
4,0,1.4197241,-.096350685,45.279102,.031494141,0
1,1,-13.810888,-.2894291,55.977779,1.923546,1
3,0,-3.104239,-.024403427,71.811844,.76896447,1
2,0,-4.7799592,-.99566907,66.234749,5.3543701,0
4,0,-1.2382559,.42632666,46.150894,.20117188,0
3,0,-2.1410213,.91334862,55.415504,2.6311035,0
2,1,1.4380348,.71672267,58.177296,3.3001251,1
4,0,4.6353626,.47873068,49.210159,1.5985107,0
4,0,-4.8707919,-.35020718,50.002937,7.2569394,1
2,0,1.3619971,-.35182706,50.350536,1.2364502,0
1,0,.18385616,.13258161,63.179607,1.7187653,1
3,0,-8.1572428,-.88958931,72.250999,1.2310154,1
1,0,-9.8748112,.18644644,49.622322,6.1328807,1
2,0,-.54706031,-.24856699,39.228992,1.6060228,1
1,1,-6.2311077,.46844706,48.139664,2.0020752,0
3,0,4.2444143,.026779545,40.716473,10.770386,0
1,0,-3.8669121,-.60310519,55.226955,2.5939724,1
1,0,7.1353879,-.84090793,44.881687,.50688964,1
3,0,16.702589,.13299796,22.333115,.37463379,0
1,0,-6.2643194,-.54850578,61.713951,4.5156617,1
2,0,-6.577354,-.25830024,60.514084,11.179223,1
2,0,-2.4714458,.0089975446,61.599247,2.5288968,1
4,1,2.1887288,.128291,50.611618,2.5726407,1
1,0,8.6778097,-.21039182,38.275166,5.2303467,0
4,0,-8.1053543,-.40255806,56.890099,8.9348145,0
4,0,.10002112,-.096131466,64.572853,8.8962402,0
4,0,3.1879866,-.21328999,59.732414,5.8604736,0
4,0,2.2489293,-.14038384,63.171055,3.8688965,0
1,0,9.5897026,-.62897408,53.564415,1.6497812,1
1,0,4.1425171,-.070818931,56.022621,1.4614258,0
1,0,7.5227957,-.17969015,60.746624,7.4279289,1
4,0,5.6760864,.037941467,53.849297,6.7575684,0
3,0,-.36917901,-.0863574,52.149178,6.1116171,1
4,0,-11.297359,.80563956,54.023052,3.4783478,1
2,0,1.7495786,-.35388127,47.375927,.056730878,1
4,1,3.8566658,.049860045,67.081284,5.2715669,1
1,0,.11556523,-.073335946,48.2607,3.4155273,0
4,0,-6.3838191,-.30146757,61.581234,1.319738,1
3,0,-2.1184187,-.55536866,85.68251,4.1026955,1
1,0,-3.5299189,.039101355,64.870468,1.4798845,1
1,1,5.194725,.58235258,46.625977,5.7456975,1
4,1,-2.6897831,.46523306,64.792419,1.1374512,0
3,0,9.9489212,-.42037186,43.562889,4.7859135,1
4,0,-.21277219,.11411451,50.2183,5.5185547,0
4,1,7.302444,-.15699667,57.478153,3.6138916,0
3,0,2.8750076,.83332527,65.917244,5.5981135,1
3,0,2.5054905,-.36445808,30.4048,6.526123,0
3,0,-.084221534,.89502889,56.306953,2.4464111,0
3,0,-3.683497,.30734134,46.525692,5.081665,0
1,0,-3.0321162,.34776276,48.396553,6.3035736,1
3,1,-8.5329132,.14365073,46.11607,2.2641342,1
4,0,2.5471413,.38581648,80.769836,2.079834,0
4,0,-2.6254752,-.29838046,54.429626,1.7699238,1
3,0,-3.1277301,.65488946,58.781635,5.2577643,1
3,0,2.6385298,-.15008056,51.352455,9.0534668,0
1,0,-8.7054539,.65143687,58.366383,1.7872314,0
3,0,4.7957726,-.041276343,31.850821,1.4152832,0
2,1,6.3190694,1.1965667,49.004795,2.6035156,0
1,1,-4.7645826,.39914605,61.030346,1.7741542,1
4,0,-2.3633847,.0052863071,54.786934,3.6026282,1
4,0,-6.1660547,.032328501,55.179508,2.7532632,1
3,0,9.1384239,-.37739962,55.962521,.48779297,0
2,0,1.4711303,.10968321,54.447739,8.2418556,1
4,0,-2.038301,-.30625054,55.921013,5.0727539,0
2,1,3.580595,.85998487,42.170544,2.1932373,0
4,0,-1.1373823,-.15182213,50.240925,10.802347,1
2,1,-4.5056486,.73035467,60.475304,.91772461,0
2,0,-.39281154,.4569079,66.996857,2.1215975,1
1,0,-12.587222,-.35619089,54.0396,2.0852778,1
4,0,6.7846107,-.059422467,50.649952,6.1530762,0
2,0,12.46152,-.49156833,63.811031,.68425107,1
4,0,6.469121,-.34200734,50.744488,.94644409,1
4,0,-7.391634,.10244569,56.332756,6.5182352,1
2,0,2.6674428,.28532764,64.299301,7.0002441,0
4,0,-.30294213,.65002453,45.874706,8.6569824,0
2,0,-1.4199584,-.41568652,51.888554,1.4945068,0
1,1,-10.99623,.3427783,45.676697,1.3464355,0
4,0,2.8656054,-.75606024,60.141132,2.0576172,0
2,0,-1.4195209,.49930441,68.600052,1.0190122,1
3,0,1.6617936,-.62506801,68.426033,2.4789176,1
1,0,5.96837,-.0062909801,43.666058,6.1968994,0
2,0,-5.1705112,-.24496441,51.36721,4.4415178,1
3,0,-1.7167039,-.37200794,44.153538,5.8875732,0
1,0,-6.8802199,.43139717,60.054779,.41581547,1
2,0,-9.6025457,.43779275,65.738228,1.9749734,1
4,0,-1.1650985,-.12945297,48.75861,7.4171143,0
1,1,-.11225758,-.39699665,71.51474,3.5723224,1
4,0,15.325995,.094008349,63.460148,5.9704542,1
3,0,-6.8423948,-.67189878,55.651852,.96777344,0
2,0,-8.6247005,.40769139,56.157822,2.1732178,0
1,1,.093418747,-.19203751,54.532211,3.5758007,1
4,0,-14.504282,.31392327,56.552631,.32388577,1
1,0,-6.7848549,-.2817474,60.988125,.44580111,1
1,1,1.2311002,.34687331,52.59362,.25488281,0
2,0,-5.4651132,-.29693732,65.888603,7.5144272,1
2,1,3.909831,.55826491,64.244667,1.0813154,1
4,0,-5.7796412,-.10661832,69.457687,6.9129262,1
1,1,2.3118863,.2511996,64.267738,4.6354966,1
2,0,-4.5981421,-.41007477,60.557026,4.8254395,0
3,0,-14.483876,-.1924409,65.87944,.52930599,1
1,0,1.9149412,-.25064021,46.281731,1.5835851,1
