cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,1,2.184134,-.17308299,50.648109,3.485338,1
4,0,3.838372,.55730605,36.339832,2.2858887,0
3,0,-1.0256561,.1761544,48.44841,.49438477,0
3,0,-4.7800179,-.048094373,49.998974,6.6336474,1
4,0,3.1138489,.071109086,47.252819,7.9080811,0
1,0,9.8946371,-.36869398,43.485973,7.5834961,0
4,1,-1.4796199,.69997084,54.474422,.77304345,1
3,0,-7.9728761,-.35616896,65.283714,1.914253,1
2,0,13.130767,.81595868,61.973587,10.728271,0
2,0,12.224506,-.25123873,40.650677,7.2043095,1
3,0,9.570323,.75756323,30.59519,3.5169678,0
4,0,3.8573315,-.80885303,49.914005,2.5654297,0
3,0,-5.7393112,-.26167077,66.918724,4.897964,1
3,0,-2.2088234,.40082285,62.965153,1.2874011,1
2,0,5.9495225,-.5400362,71.532104,4.4623404,1
2,1,-2.2721119,.61577755,55.43383,6.4647923,1
3,0,2.9480045,-.1131115,42.25325,.13781738,0
4,0,8.617342,-1.2358536,73.294113,5.0430908,0
4,0,4.250597,-.34405142,58.294659,2.5601559,1
3,0,-1.1602068,.11208911,73.250954,3.5828857,0
3,1,-1.1954911,.39125654,41.889301,5.6762342,1
2,0,.86665273,-.37460348,69.098778,3.7546387,0
2,0,.75762588,-.12605408,46.583858,10.538696,0
1,0,-5.0345936,.47367886,61.453133,.77233887,0
2,0,10.938643,-.22621776,30.927774,4.7231445,0
3,0,-1.863126,-.33228123,53.372841,10.425903,0
3,0,5.6881094,-.32998133,51.518005,8.5919189,0
3,0,-12.866962,-.13402168,66.838417,6.2685547,0
4,0,7.6805863,.062661968,45.489872,.44067383,0
1,0,-1.7630351,-.54873651,61.747795,4.5346818,1
3,0,7.1484418,.5011335,39.001514,11.310181,0
3,1,-8.823473,1.3110278,54.455677,.69150043,1
2,0,15.41388,-.63468212,51.01825,8.4775391,0
4,0,-.78527158,.39065456,42.106178,7.8182373,0
3,1,3.1245692,.48210099,49.033466,9.3519287,0
4,0,-5.4778047,-.0032483309,44.089466,5.0373755,1
4,0,3.5426953,.10010868,54.810749,1.9672852,0
4,1,4.5327253,-.60878855,57.282021,1.0281982,0
3,1,2.1908641,.97976375,38.499325,11.606812,0
2,0,-7.0569172,.57726109,51.262524,1.0612652,1
3,0,.2095298,.39419425,55.746628,3.8585579,1
4,0,-4.569665,.35991913,50.589561,2.7103441,1
1,0,1.1108462,-.42238232,60.288754,4.3328156,1
2,0,-4.1636744,.66167194,53.072838,9.5787354,0
4,0,2.5996225,.14650147,35.093216,3.6473389,0
2,0,8.4313698,-.55517173,52.971363,6.0914307,0
3,0,9.3408241,-.47306851,55.952145,2.0576172,0
4,0,2.7669234,.014988956,47.800377,.33498973,1
4,0,2.8343136,.44228652,44.54401,9.2451172,0
2,0,-1.3781575,-.63580453,57.871113,6.7047262,1
2,0,-1.5590534,-.040424012,53.040306,5.2349854,0
1,0,4.2377901,-.13100994,37.34935,8.8635254,0
1,0,3.578917,-.42455277,73.33168,4.6032872,1
4,0,-2.7627118,-.28612277,56.899204,.13647461,0
2,0,-2.9148998,.29452467,56.347702,1.6118557,1
3,0,2.4691074,-.77731854,52.846367,2.5888672,0
2,0,-10.861913,.15032168,74.591431,.62829626,1
1,0,15.82238,-.3246454,61.404308,5.3353271,0
2,0,11.42582,-.54776484,44.824776,2.3676758,0
1,0,-1.6324942,-.22131591,61.004776,8.779541,0
2,1,-9.7848625,-.075802393,56.357178,7.4898491,1
4,0,-2.1498635,.16015194,49.49184,3.4903564,0
4,0,.33430147,.37665856,50.319252,3.7600098,0
3,0,13.740435,.59176254,50.872375,6.7769775,0
1,0,6.565022,-.25670767,63.776192,9.2296143,0
3,1,11.054514,.12167442,44.567703,1.6995384,1
3,0,-13.267132,-.073083371,59.563004,5.9756346,1
4,1,-.32564381,.29286864,56.179108,3.1563721,0
3,0,.45216092,-.031038933,53.488926,4.4418926,1
2,0,-1.5866642,-.37782103,39.506691,7.5349646,1
4,0,1.0215741,.39189595,47.274616,7.9875488,0
3,1,-.1028003,.18217674,45.023472,.6105957,0
2,1,1.8827434,.46324795,42.037979,1.5467768,1
1,0,-4.198318,-.89693224,62.452198,7.7750063,1
3,1,2.0880139,-.47177997,54.69635,4.1181641,0
