cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,1,-12.911887,1.2102083,46.022968,1.0631675,1
1,1,4.3820429,.15485969,63.848175,1.1391602,0
3,1,-3.2999754,.17783017,47.393696,1.324585,0
4,0,-3.355468,-.30707407,64.592926,1.8110352,0
3,0,-11.773708,.29051438,72.902527,1.4658089,1
2,0,8.7320108,-.73401916,43.108147,8.1113281,0
2,0,-2.7056856,-.25182286,63.535683,2.4575815,1
4,1,3.4748812,.60471475,75.098732,1.1702323,1
1,0,-10.162272,.043422461,68.566856,5.518558,1
2,0,-1.0025569,.021084817,68.902596,5.5228271,0
4,0,-9.364893,.28766957,55.885891,6.4667134,1
2,0,-2.7710621,-.089097053,63.466488,9.4147949,0
1,0,-4.2250266,.77287912,45.982891,.92066556,1
4,0,3.1566975,-.50912505,69.136177,8.9873877,1
2,0,7.8930883,-.72527885,61.031437,1.7472826,1
2,1,-10.296165,.50460136,46.353764,9.1435785,1
1,0,-7.0071936,-.15741108,49.187634,8.3623047,0
2,0,-6.1372962,-.20153821,63.333042,6.6232929,1
3,0,-4.8108716,-.0011018431,66.467667,4.2963867,0
1,1,-.18572596,.28569815,44.32748,1.33684,1
2,1,6.5259595,.48985326,57.748722,6.6788459,1
1,0,7.6891642,-.21591048,61.573559,1.766552,1
3,0,7.4411502,.29560667,36.851521,7.7269287,0
3,1,-11.9191,.95257032,64.672234,1.0828813,1
4,1,-.36260131,.96923357,57.218899,2.8548663,1
2,0,4.7710609,-.38810852,61.145962,4.7307129,0
4,0,-2.1507883,-.072050191,52.775635,8.1505127,0
2,0,-10.949132,-.13209859,87.096268,2.1366491,1
4,0,9.6737804,-.10684957,32.95752,2.3824463,0
2,1,6.814065,.036962006,57.488701,2.6836591,1
2,1,-2.8275096,.46311495,68.858086,.027937759,1
4,0,-8.6985378,.85265112,43.520084,10.14133,1
4,1,8.8022327,.75902879,30.197842,10.907959,0
3,0,2.6059833,-.27207175,59.676487,2.5849867,1
1,1,7.4917512,.71690983,45.392056,6.3636475,0
1,1,3.5508201,-.31207597,52.150738,.12554061,1
3,1,.76779485,.23750779,51.60088,.62207031,0
4,0,4.807024,-.098439187,44.403458,6.5845947,0
4,0,-2.1237862,.18128997,45.121243,7.0205021,1
4,0,-8.3123569,.014363675,42.128094,7.774004,1
4,0,-5.0289898,.80700397,46.767921,.87524414,0
3,1,3.8530278,.73204964,42.574032,2.3891602,0
2,0,-11.163297,.15761037,53.857918,3.243572,1
3,0,-10.140925,.25825095,48.923309,8.6442871,0
3,0,5.245625,-.38944927,67.084969,7.9372559,0
4,0,4.1484041,.21244743,50.788437,1.9139404,0
3,0,1.9135034,.43053421,52.841148,1.9436035,0
2,1,-16.651567,.4544251,60.873608,.92895508,0
4,0,-3.734935,-.099287361,50.308609,5.0703125,0
2,0,10.810369,-.40574628,48.181519,3.7322998,0
3,0,-1.4438301,.39599749,53.263229,3.2056885,0
3,0,-4.687232,-.48267737,52.574829,2.2727525,1
1,0,-11.343678,.25588202,37.208855,2.025454,1
3,0,10.226915,-.13951351,58.381134,5.8850541,1
4,0,-2.5092862,-.45636129,63.607834,.80877936,1
3,0,-.61072016,-.15833427,79.850883,1.4562933,1
2,0,.41879559,.085602865,67.642982,2.916626,0
2,1,-.44315693,.058130555,51.247925,4.1519775,0
1,0,-11.485682,-.033438966,60.903473,3.7417653,1
1,1,2.0471022,1.0386282,56.266872,2.526001,0
4,0,.71860528,.28708342,59.550861,1.4364316,1
2,0,5.8093486,-.56358182,56.635239,.80247319,1
2,0,-.89164209,-.16937292,60.461571,4.1525879,0
1,0,-1.6023587,.33908281,49.045391,.12646484,0
3,0,4.5425897,.66099471,48.330799,.86486816,0
3,0,6.2847009,-.11967991,50.759918,5.8874512,0
3,0,1.1905409,-.436095,69.369301,2.0591886,1
2,0,-5.1482396,-.34000385,60.411877,.66446316,1
3,0,9.1577396,.061387274,44.895332,3.1425781,0
4,0,5.43752,.24407442,31.065367,10.659668,0
4,0,-1.2243038,-.7703566,66.318085,1.0489502,0
4,0,.37595078,-.072792247,72.582428,.73736441,1
3,0,10.399816,-.42634377,58.863552,8.0680666,1
4,0,-5.1858802,.5668565,55.942429,6.2333984,0
1,0,3.8112578,-.87508386,64.561981,.75646973,0
2,1,-1.3418125,.4536581,44.080536,3.9062529,1
2,0,-2.5930417,-.33279485,56.65163,.081774957,1
2,0,2.8113592,-.50919372,45.031666,5.0324707,0
4,1,.50346977,.36775765,37.133583,5.3642077,1
3,0,3.7104697,-.19896077,52.621136,9.6976318,0
3,0,7.1611071,.52521449,54.980247,1.5826416,0
4,0,-9.6603336,.11879066,48.638901,10.963013,0
3,0,8.069931,-.49927077,72.397179,4.2017822,0
4,0,7.1975875,-.62392986,58.971851,2.9357698,1
4,0,-2.1245151,.36752215,61.735012,1.5297507,1
3,0,-1.1410358,-.1501198,43.441673,1.8250732,0
2,1,3.2651103,.40229443,33.603973,7.6774955,1
4,0,-3.6767278,.062375851,55.751583,7.7338095,1
4,0,-.89933223,.43390653,58.098255,9.4163818,0
4,0,-1.338966,.42759958,58.55962,2.6997361,1
4,0,.19535981,-.19186015,59.958965,7.444263,1
2,0,11.493097,-.15349399,51.386093,5.7166748,0
3,0,3.893539,-.70260447,57.38237,1.9051514,0
4,0,-5.9344282,-.44333002,51.078201,8.4650879,0
1,0,-1.0343554,-.074533805,76.787598,.63622701,1
1,0,4.105895,-.82488561,66.236877,1.8937668,1
4,0,5.6789861,.56827927,36.359547,5.2351074,0
