cnom,cbin,ccon,xcon,ucon,y_t,y_d
3,0,8.3695679,-.61439723,59.246311,3.5084229,0
3,0,8.2908878,.1758675,39.445347,10.745483,0
4,1,1.6834189,.71811002,35.583687,4.0661778,1
1,0,2.8555934,-.0079072192,42.389404,4.5040283,0
1,1,12.524364,-.22776987,55.066849,.5456543,0
2,0,-7.1393323,1.1319096,33.786556,5.5733643,0
4,0,-4.3199987,.18061997,66.244713,1.7695873,1
4,1,.55559325,.43068513,54.306286,5.3646669,1
2,0,.68629766,-.88481665,54.673878,7.8077807,1
3,0,.23614705,-.68598962,76.345596,7.9443359,0
4,0,-10.005027,-.4907873,78.645164,1.8660889,1
4,0,9.9363852,-.72739333,59.361969,2.3639185,1
2,1,1.5216798,.39003009,63.219856,.36950684,0
4,1,8.7204256,-.075399652,39.338837,6.6455078,0
4,1,-10.922038,-.32413951,79.249298,.38050297,1
1,1,-4.5993633,.65406358,69.513039,1.4189658,1
4,1,-3.7911289,.43255299,66.215042,3.1544554,1
3,0,-5.054616,.32095981,53.668201,7.476665,1
4,0,12.693528,-.38134384,55.00742,6.8310728,1
2,0,-9.9471436,.15209442,41.322289,10.410889,0
1,0,5.1114407,-.4205927,41.105705,8.5700684,0
1,0,-6.0085011,-.40815791,69.934151,9.6896973,0
2,1,4.1367941,-.0078970511,46.044968,6.2275391,0
4,0,1.4457693,-.2931076,56.540157,1.7199707,0
4,0,2.0235145,-.12179218,41.210999,3.03125,0
1,0,-4.6213169,-.40171179,64.120377,6.2744141,0
4,0,6.5290775,-.84256995,41.662048,10.036133,0
2,0,2.7316892,-.72153878,64.730057,2.9291883,1
4,0,.43803787,-.040819708,53.093937,7.0068359,0
1,1,8.2286062,-.45889086,61.616367,1.3861145,1
3,0,-2.1393232,.01428515,56.811008,4.6642246,1
1,0,3.3453074,-.19453484,51.763123,4.6008558,1
3,0,-7.6131124,1.0789286,65.216782,9.3062744,0
1,0,-.41065478,-.033620261,57.511841,10.450806,0
3,1,-4.1964269,-.040064413,70.508087,4.5405746,1
2,0,14.305371,.71098644,51.864407,6.9870381,1
2,1,11.480844,.27740079,32.415855,5.8371582,0
2,0,10.557407,-.69007802,54.897171,2.442627,0
2,0,-8.2128754,.54485977,57.561996,4.4331284,1
3,0,-4.9669876,-.19795685,61.947895,1.3659471,1
4,0,3.7353001,-.86493504,69.197052,5.3044724,1
2,0,21.553465,-.34217206,59.843861,6.3508301,0
2,0,-3.3173332,-.12652703,57.495655,6.0539551,0
2,0,-1.2223219,-.37043512,72.611069,4.741333,0
2,1,8.8997536,.22774866,36.768505,5.9388428,0
4,0,-3.7146595,.022952441,54.954754,9.4590559,1
4,0,1.2249408,-.64010346,59.021484,6.5504551,1
1,0,-5.0667806,-.6102066,61.536983,.28442383,0
2,0,8.099288,-.65164673,56.806084,3.1230469,0
4,0,11.046411,-.23920996,59.462818,.38842773,0
1,1,-3.9416058,.75687522,66.067802,.13108172,1
