cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,4.3437858,-.87314296,52.722088,3.8771973,0
1,0,6.2477889,.051766895,51.495686,5.5042725,0
1,0,-3.4616172,.17986917,53.387951,5.130127,0
1,1,4.6055379,-.56324893,59.662876,4.331284,1
1,1,4.9658928,-.32927063,59.174492,.00024414063,0
4,0,-1.2654406,.12941271,55.881901,3.7757208,1
3,0,-8.4614916,.10613819,44.82193,11.74231,0
3,0,2.0984612,-.019401144,45.060883,7.2407227,0
3,0,-.35303751,-.20490324,64.684502,2.1667888,1
2,0,-8.0689354,.22788334,46.935741,9.5916538,1
1,0,-6.3422065,-.35925347,59.226597,2.3227594,1
4,0,6.2200303,-.042612903,53.358028,4.1713867,0
1,0,-1.5696572,.26733389,57.550674,3.6503749,1
1,0,2.1279297,-.40367493,38.240189,4.1644287,0
2,0,9.4085751,-.16193654,72.03727,4.0430102,1
3,0,-2.1089983,.1606366,38.801079,.92979902,1
4,1,.10729275,.56519067,37.531246,7.4636073,1
1,0,-1.1314336,.20426919,51.35828,1.0932212,1
2,0,-5.3839679,.071970239,53.454437,8.509984,1
4,0,2.076503,.1261356,44.125553,5.9127197,0
2,0,-10.325139,.57503265,44.821831,4.3057861,0
2,0,16.048431,-1.4385426,46.265335,10.424683,0
4,1,-1.7079271,.37730548,58.95673,1.0243685,1
2,0,-7.7816143,-.25956959,68.519783,2.0875244,0
2,1,-10.074024,.29029822,69.297928,1.0048428,1
3,0,-3.8994021,.44881913,48.217064,4.6008301,0
2,0,-.025154673,-.62765598,61.602478,3.083374,0
3,0,-4.3882136,-.048372343,50.528858,7.7056885,0
4,0,.54084527,-.051681325,51.210991,3.2028933,1
1,0,-6.0441895,.59974909,47.916512,4.0054483,1
4,0,-1.7813022,-.10717571,63.540287,1.9179578,1
1,0,-9.6047173,-.13417992,45.605476,2.9876685,1
3,0,2.587846,-.0055593406,42.000168,7.0570068,0
2,0,3.6335363,-.43674651,59.384777,.40441895,0
4,1,3.4899251,-.42157209,65.299965,6.3565531,1
3,0,2.6625733,.20009068,73.100693,7.326416,0
2,0,1.7906289,-.42234403,61.923664,1.6437988,0
3,1,2.558686,.59641474,40.219276,5.5770264,0
2,1,15.349765,.30395851,30.817074,6.2618408,0
1,0,6.7499762,-.021276634,50.805756,2.2264831,1
4,1,-1.271981,-.28474,61.741631,1.825455,1
1,1,-4.874063,.72106761,37.851181,1.0111084,0
1,0,-.91459846,-.30782735,59.375771,1.2709923,1
4,0,-3.5367019,-.65050232,59.069233,2.4692383,0
2,0,-1.8735152,.6805079,58.94347,6.6224365,0
3,0,-2.5662987,.057728011,71.395302,.53127468,1
1,0,3.883215,-.38135239,37.043579,3.8972168,0
2,0,4.449676,-.59740388,74.330025,4.7379656,1
4,0,7.6100483,.53294939,46.13903,9.6837158,0
4,0,7.6662292,-.085411154,44.300068,.26525879,0
2,0,-1.0253551,-.0081515713,33.741543,3.4796486,1
3,0,6.4608688,.11984006,57.321556,1.7803479,1
1,0,6.2403364,.15032817,51.853714,3.3789015,1
4,0,2.7272537,-.6459552,69.830292,3.3786621,0
4,1,3.6228678,.15696047,46.65321,1.5045166,0
1,0,-5.6153693,-.10735,35.063633,5.7458324,1
2,1,13.76479,.35982004,37.822056,4.2823486,0
1,0,3.9292228,-.49072772,70.88282,2.934444,1
2,0,-2.410399,1.0890969,45.644077,2.9345496,1
2,0,.95634508,.55646104,52.532383,8.144043,1
2,0,-2.8506341,.80995589,38.044029,3.796875,0
4,1,.25654331,-.43497148,49.592903,3.2401245,1
3,0,2.1874342,.57219535,74.815201,.56265384,1
1,0,.21184677,.17995144,57.481823,1.9833984,0
3,0,.70655787,-.24829356,66.181068,3.1250901,1
2,0,.33359298,.17303564,29.702179,6.4515071,1
2,0,-13.866943,-.079300538,60.002728,3.0963008,1
3,0,-18.581408,-.15311968,61.622421,6.7896519,1
3,0,5.7111778,.32100642,56.234241,1.1538086,0
2,0,4.1292524,.41762275,41.524002,6.869751,0
1,0,-.72106594,.35630968,47.420284,2.895612,1
4,0,-3.36906,.34531194,54.813122,3.2883301,0
2,0,-10.912632,-.63634837,66.298882,2.4199109,1
4,0,1.3216008,-.84129739,43.350433,3.5215952,1
3,0,-2.5758438,-.51273805,45.098164,2.5118527,1
1,0,-5.8410845,-.34542218,51.449173,10.150391,0
3,0,-1.168009,.4305225,45.045795,1.1680908,0
4,0,2.7455959,-.82202774,74.895515,.31241277,1
2,0,11.291534,.6922037,45.358467,.13781738,0
4,0,-6.495573,-.19991662,57.611847,2.8509521,0
1,0,4.7529321,-.69004971,66.604965,3.3625996,1
2,0,-5.894001,-.35849243,43.991112,.48254395,0
2,1,2.1795533,-.1169221,41.539497,.37718192,1
3,0,-.17886421,-.38647327,52.920681,6.4000602,1
4,0,2.1688547,.38895518,42.905155,7.4310303,0
4,0,9.177124,-.1486568,65.034981,.89770508,0
1,0,5.2781358,-.057981472,47.2621,8.536499,0
1,0,.48363703,-.29935962,62.264122,3.6640778,1
4,0,-2.9765816,-.37508732,71.145546,2.2642841,1
2,1,1.9154034,.25747386,42.603207,.64554983,1
3,0,-9.6077166,.27141076,56.764519,1.8611526,1
3,1,9.005106,.24182288,50.483086,4.7158203,1
3,0,-6.8039017,.12541756,50.333473,7.644165,0
1,0,-3.9514775,-.047894064,65.509262,4.2658987,1
1,0,6.4138756,-.29254156,60.751514,4.8253174,0
2,0,-6.7070575,-.54361141,47.550369,10.969604,0
1,0,-1.7256678,-.16423042,64.072365,8.1116419,1
