cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,0,3.6261129,18.987055,86.761848,59.806927,23.232046
1,0,3.1797025,20.538977,69.718681,68.564087,26.694363
1,1,3.5332448,19.343874,94.257126,68.067314,17.888813
2,0,3.6498125,20.984594,75.809433,88.112358,20.129601
1,1,2.692544,17.495785,85.485397,77.079247,25.2514
1,1,2.7578208,20.067183,79.259911,45.987972,12.594423
1,1,3.4061334,17.021189,82.237999,55.557583,18.179319
1,1,2.6532094,18.1066,78.313141,67.086693,20.891937
1,0,4.1380377,23.071125,97.706223,94.727905,24.835129
1,0,3.4672344,16.807602,79.226852,67.605682,21.189871
1,0,3.8445632,22.292955,81.395218,74.717659,21.431385
1,1,2.9592071,17.55418,76.946556,66.321533,25.347364
1,1,3.6131117,18.056177,82.019279,74.090508,30.650486
1,1,4.2692761,23.307726,92.845161,81.761101,20.437784
1,0,4.1386738,20.424198,97.085281,55.024105,21.642538
1,0,2.95122,14.740639,85.862282,72.969452,27.287672
1,1,3.8003919,15.937054,88.299026,61.730152,21.283333
1,0,3.5117514,20.66608,85.279045,81.215614,20.611399
1,0,4.4411693,19.254011,82.200462,63.445511,22.948404
1,1,3.169205,19.992666,74.778488,60.555729,28.298531
1,1,3.4986539,19.96599,71.288322,62.643879,20.952896
1,1,2.4009197,16.689781,86.846825,49.628159,25.283924
1,0,3.6912825,17.46134,72.960304,70.487,23.507212
1,1,3.9299698,22.280014,82.001633,58.694157,25.631762
1,1,3.7308037,23.848135,74.332664,79.247147,29.571938
1,0,3.0719917,20.897739,78.186241,80.283707,25.483431
1,0,3.3685822,17.809536,74.518929,58.193867,20.029779
1,0,3.2863972,21.399244,86.720924,74.815369,26.699417
1,1,3.3467677,18.448444,57.128777,74.256126,20.089378
1,0,3.0173135,17.154966,62.140686,81.245872,24.002619
2,1,3.1870151,21.410809,92.411446,72.999123,22.341398
1,1,2.975498,19.817795,83.279762,71.878807,23.933908
2,1,3.9835737,20.340067,83.515297,88.80368,23.00679
1,0,4.0042248,16.814354,85.624245,69.156693,20.933485
1,0,3.5928857,17.511335,81.871925,73.472298,22.875288
2,1,3.9601429,20.064047,88.669334,77.630836,21.788261
1,1,3.2870142,17.834936,75.5718,77.666313,24.133469
0,1,3.0581787,20.328665,78.09761,72.837364,22.496447
1,1,3.8862119,21.918371,89.26413,79.226433,21.532022
1,1,3.4372621,17.718069,76.932297,62.642883,20.335112
1,0,4.0268798,17.261654,85.367317,74.293549,28.302607
0,1,2.0278249,17.704494,78.535057,71.780838,22.848244
0,1,1.9433104,17.671375,67.008514,57.685848,16.824047
1,1,3.1245339,17.797791,92.252243,68.662827,28.321716
1,1,3.5051651,20.428299,81.226082,63.082291,24.731945
0,0,2.9542863,21.027914,87.695984,83.269684,19.845526
1,0,3.846199,19.301414,90.611412,73.384346,20.969767
1,1,4.1077003,20.189465,93.379082,57.197269,23.735907
2,1,4.0175161,18.50069,78.698502,79.40152,20.703991
1,1,3.1979401,14.686171,76.13343,63.043564,18.712748
1,1,4.1357245,22.52759,83.952614,72.267662,17.744642
0,1,2.7313294,16.963768,72.657082,73.366478,25.545404
2,0,4.4241619,19.088215,79.944794,75.7173,30.143396
1,1,2.8935773,22.007967,74.506958,80.28717,25.536873
1,1,3.3184636,18.567429,66.130562,66.619812,17.792461
1,0,3.4317505,20.787945,58.442429,71.221001,28.369602
2,1,3.6349924,18.116423,71.804047,71.465782,10.855349
1,0,3.6368432,16.484306,88.353661,67.207344,27.143904
1,0,3.4200897,20.817968,101.07642,65.30098,22.318295
1,1,3.7736638,16.572445,83.734322,78.532143,25.706711
0,0,2.6244287,14.851367,80.548927,52.293892,18.319525
0,0,2.8660254,21.334362,81.652229,78.489319,23.367573
1,1,2.8214884,17.901163,76.800911,73.528755,27.75511
0,1,2.797507,15.688728,81.16301,55.276962,17.455984
2,0,3.450882,17.427231,76.272179,66.355713,24.066465
1,0,4.0021424,18.601145,77.755905,76.66362,33.755577
1,1,3.5496476,20.942936,82.524384,73.733902,22.186405
1,1,3.0693955,14.783866,63.00824,58.172832,15.973197
2,1,2.7906656,18.822664,83.20507,70.974525,31.261904
1,1,3.5976908,21.645475,77.476013,55.596058,16.293144
1,0,3.4086862,20.969629,93.448647,73.821457,33.771225
2,1,3.614562,22.630354,84.411736,65.532921,27.703684
1,1,4.0194225,14.033096,64.562248,61.582478,21.40727
1,1,3.1388299,18.749729,76.584877,75.666138,31.654104
1,0,3.283711,13.013678,91.38755,47.968815,22.216293
1,1,3.2842357,17.163155,89.747749,66.171593,23.514002
1,1,4.025136,19.836853,82.771431,69.072525,23.126282
2,0,3.6827478,18.759922,90.853569,66.621941,21.41909
1,1,3.692796,18.460743,96.80352,67.348335,26.241117
1,1,3.0417328,19.970911,81.927483,63.050289,18.366484
2,1,3.917773,20.997313,89.583771,87.392059,25.03285
1,1,3.0624063,19.570839,86.65007,83.825142,27.768963
1,1,3.3445854,22.286192,96.576347,79.166199,23.355679
1,1,3.9963841,23.025473,86.303757,80.693413,29.760515
1,0,2.8136687,14.547264,82.929176,69.11869,22.48852
1,0,3.2619677,21.402731,80.996689,65.442513,23.28257
1,0,3.3477557,16.206711,69.482582,64.266685,14.78269
1,1,2.6124191,18.642643,57.329987,60.167721,28.630278
1,1,2.9356072,21.428671,83.912262,72.995934,23.497238
1,1,3.3898873,18.151949,58.173439,66.076569,24.047853
1,0,3.879812,20.908678,71.315178,83.432091,29.360388
2,0,4.0811663,20.363905,79.274353,80.595657,18.284128
1,1,3.3697958,21.425945,84.054123,78.768402,24.468672
1,1,3.4552743,16.656382,66.893822,70.996521,26.228207
2,1,3.8588231,21.687847,95.885628,70.644623,25.537312
1,0,3.4903107,17.738991,94.392387,76.775055,16.219456
1,1,3.6043119,17.805807,80.549042,62.413582,20.185955
1,1,3.0114636,15.226563,76.15007,56.528751,13.070554
1,1,3.4165621,21.053734,71.710266,72.659592,16.208391
1,0,3.5768714,20.091198,92.812027,70.071136,23.863176
0,0,2.9131234,18.618525,79.374252,61.44693,21.242477
1,0,3.6826863,16.901323,94.35276,68.146576,31.916704
1,0,4.3067956,19.467926,80.930595,71.528053,21.344713
1,0,3.9059398,18.137011,79.978043,65.92852,23.256933
0,0,3.4128177,16.741671,77.290291,65.91375,24.003557
1,1,3.5005519,21.751188,83.362335,75.965271,26.757042
1,1,3.2551334,18.602928,73.345512,59.904408,18.338612
1,0,3.1548696,19.596561,106.53973,77.299538,31.745293
1,1,3.2733037,22.548794,86.826965,83.104408,29.500425
1,0,3.9151857,19.718321,82.703964,71.315605,27.782387
0,1,2.1481471,15.714952,85.147781,69.972893,29.825172
2,0,3.8897693,20.536787,75.223961,73.854149,23.082312
2,0,3.4746783,16.769056,72.065727,81.653687,26.031448
1,1,3.7375338,19.306717,92.10006,82.662704,27.901886
2,0,3.6459913,20.619678,89.953094,68.140884,25.736582
1,1,3.3221586,18.631571,67.699455,69.269012,22.916529
1,1,3.8627617,21.166939,88.821861,82.756622,28.893961
1,0,3.3034883,16.639784,83.531799,64.255585,16.189388
2,1,3.0638363,17.635187,71.672333,86.716095,27.017612
0,0,3.0787578,21.748184,88.3302,86.329765,27.608206
1,1,4.0822582,19.182594,78.126755,69.974937,24.239824
0,0,3.022115,22.058084,96.845131,66.879745,27.039736
1,0,3.7257133,17.776258,70.678955,65.920677,22.827463
0,0,3.7417998,18.151299,84.576927,59.409004,23.975765
1,1,3.3726115,18.029421,73.20121,55.637672,15.131939
1,0,3.8235481,19.139647,76.776016,66.989151,23.137209
1,0,3.2734907,20.548685,86.846115,63.795166,17.486748
2,0,3.1707377,20.125542,73.590538,79.532417,20.476452
1,1,3.7291377,21.191736,88.326332,73.207008,30.347477
2,0,3.7724693,19.73962,84.345688,61.772247,22.168554
1,1,3.7570477,20.892036,98.270279,68.617096,26.454775
0,1,2.8802946,18.359091,59.855568,84.536781,21.776598
1,0,3.9890561,24.220591,90.531029,94.754143,25.175741
1,1,2.7241235,16.65233,74.878151,67.271233,29.418135
2,1,2.5206473,18.551687,91.75441,51.601433,20.013477
1,0,3.3023369,19.917128,80.069206,73.73362,21.902164
1,1,3.508575,15.375669,78.670929,59.330322,24.425596
1,0,3.624799,21.587822,69.51062,80.795601,26.583422
1,0,3.5537434,21.696838,76.981926,81.21196,15.83849
2,1,3.2674103,21.075478,98.765953,72.386902,22.097271
1,1,2.5406306,16.368553,79.028091,51.250507,19.307047
1,0,2.9827821,19.283966,64.625488,71.000572,17.880283
1,0,4.2400322,18.29373,67.577255,61.349884,22.662571
1,1,2.5151544,13.25744,74.879242,31.953686,13.62243
0,1,3.1266534,16.67935,75.817039,58.832794,10.91089
1,0,3.1858966,19.890532,94.198387,66.42572,16.747604
1,1,3.3051178,19.368263,93.996597,73.66378,28.57646
1,1,3.1905787,16.751709,83.011398,74.162514,24.917648
2,0,3.8355534,20.04751,91.76545,70.138123,25.904667
1,0,4.5852599,19.497181,78.909981,68.603249,24.908117
1,1,3.6336863,18.896725,81.866577,79.074654,25.525003
1,1,3.6824846,17.081188,110.30945,52.289093,17.975922
1,1,3.4035513,21.077322,93.708549,75.814026,19.931065
0,0,3.0062814,21.732834,108.47096,71.571037,30.156174
2,0,2.8211784,18.031788,89.213036,57.624153,24.262821
1,1,3.8408084,18.423893,72.901268,75.262695,26.792704
2,1,3.1855302,20.695589,65.244026,67.451935,25.625401
0,0,3.4808233,15.633871,62.950092,73.250839,21.753462
1,0,3.5334156,19.947611,68.857597,79.341301,23.22628
0,1,2.7522078,15.842012,76.602783,68.789398,19.328514
1,1,3.3359497,22.446514,81.522316,76.752075,14.825448
1,0,3.7742882,22.722979,85.762825,85.28215,27.233126
0,1,1.9293106,15.965838,64.683266,51.771038,16.122042
1,1,4.1027217,20.386858,72.615715,72.870659,27.86932
1,1,4.0904107,19.561007,72.262512,72.613434,25.586336
2,0,3.3273935,17.122082,80.252754,60.405937,28.125034
1,0,3.7734921,16.337803,81.303436,66.260895,19.087458
