cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,0,3.9877906,17.957138,86.876411,53.667145,17.478764
0,1,2.4664319,18.947224,72.085869,63.767582,10.505731
1,0,3.8294747,18.429905,81.938629,50.778927,26.262037
1,0,2.6346593,18.800976,96.975464,69.365005,23.186806
1,0,3.5693719,17.569365,91.663765,58.966099,28.468056
1,0,2.7603478,19.735479,99.938736,73.803268,19.078949
1,0,3.5792611,20.044748,80.420395,51.436451,18.609947
1,0,2.6428447,18.810192,56.47554,59.667839,24.866955
1,1,2.795341,16.130621,87.726067,43.045715,13.041615
1,1,3.9299667,21.991964,99.18084,77.596252,23.604906
1,0,2.4296927,15.220646,78.935081,78.908752,19.759777
1,1,3.3820634,18.876045,95.764359,80.403442,27.076147
1,1,3.0114956,16.979401,79.906395,55.16116,18.45496
0,1,2.6568027,15.56297,68.066994,77.064926,19.951727
1,0,2.8827307,13.955532,90.487701,58.826836,23.560575
1,0,4.0140371,22.814547,79.566551,72.532349,27.686068
1,0,2.7929764,16.132421,67.823647,74.002541,23.399548
1,0,4.1193342,20.07011,68.161659,71.473221,21.115759
1,1,2.7853723,18.927631,79.986488,64.959518,19.988167
1,1,3.8706477,20.233521,86.090866,74.111649,20.68367
1,1,3.1512985,16.772434,75.725975,46.905064,13.105783
1,0,3.9046955,19.15107,70.562408,72.525696,25.627869
1,1,4.6751666,20.224003,83.128281,74.010353,21.071579
1,1,3.2172148,20.190033,74.1744,61.2775,15.05607
1,0,3.8905904,22.990591,84.158119,82.594208,29.407501
1,1,3.2075891,20.972118,83.254211,76.817009,23.04038
1,1,3.3771262,14.783995,84.721115,72.479103,25.77261
0,1,2.5273609,16.304281,78.997704,61.631905,17.285204
1,1,4.1400547,20.542606,93.195335,71.632652,26.828604
1,0,3.5425856,18.587881,88.186928,81.587097,27.442787
1,1,3.6688313,20.683271,75.199081,85.001633,21.673058
0,1,3.5341854,20.680685,83.371941,72.245659,21.709888
2,1,3.8338683,20.902393,74.629707,65.215698,25.218727
1,0,3.0859694,17.856226,67.111794,55.161716,23.966452
