cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,2.9089882,18.725256,90.993622,60.607059,21.994267
2,0,3.9646912,23.537741,83.758942,65.067902,18.770903
1,1,3.6550879,20.354364,96.69622,87.594498,33.507957
2,0,3.3822145,15.97508,69.412743,73.88842,22.592237
0,0,3.0877233,17.489878,87.748695,67.293053,19.144907
0,0,1.8379979,19.795341,84.290993,65.333984,26.40414
1,1,3.6632938,14.739463,75.10276,74.64312,22.959921
1,0,3.5662725,18.955667,83.623383,76.735939,29.529179
1,0,4.138752,21.401777,81.499855,68.848846,24.071913
1,1,3.1551363,20.452353,72.062683,88.556168,19.497292
2,0,3.3329701,16.064507,81.952782,71.075531,19.798283
1,0,3.170337,20.475767,90.912926,56.626705,23.664185
1,0,3.718688,18.953831,74.539276,71.148415,18.610325
0,1,2.6466794,20.838318,93.914917,75.433144,24.999325
1,0,3.9840698,19.457563,82.308792,83.936554,22.298986
1,0,3.1763265,19.55555,100.23936,66.889885,20.897388
0,0,2.8677568,21.336731,72.408508,72.510841,28.462212
1,0,3.8621194,22.117462,92.426437,69.02639,24.691299
1,1,3.0565271,18.065441,85.642654,91.216042,30.095814
1,1,2.6438403,13.416937,74.61338,77.715652,27.847616
1,1,3.2263021,17.3661,81.294281,38.034729,20.029736
1,0,3.6420231,19.1654,91.566528,68.205582,16.683552
1,1,3.3816545,19.102997,81.000824,59.881256,24.034248
1,1,3.0873768,13.946281,79.723465,74.690628,19.335554
1,0,2.4669595,18.060387,95.008606,46.44384,28.992765
2,0,3.1736603,19.829844,81.305962,58.489395,23.821653
1,1,3.5835235,21.161421,86.44722,91.186363,23.987291
1,0,3.2061086,19.460524,80.807396,61.602077,19.637445
1,0,2.9373796,19.8454,80.692375,63.384136,16.533825
1,1,2.479789,18.668018,77.078934,72.391724,29.987516
1,1,3.1461158,23.336691,80.2883,67.073509,20.127914
1,1,2.9883482,15.516673,65.234245,56.923676,14.602836
2,1,3.1396146,14.509048,73.586388,67.614418,23.16535
0,0,2.7725656,16.370878,67.369209,58.17894,23.853203
1,0,3.4058964,18.794788,95.20607,70.611343,18.304773
0,1,2.4713614,15.054646,82.964081,50.803482,16.870266
0,0,2.2074718,14.067074,84.988495,55.261589,11.232745
2,1,4.0876107,20.647707,76.600754,82.96666,27.133411
2,1,4.6399035,24.183271,105.03551,70.746681,23.362213
1,1,3.5203555,21.325256,73.989983,76.198517,22.613611
0,1,3.137284,21.738674,95.935066,55.314598,18.430138
1,0,3.9284496,19.205793,102.6237,65.966278,22.499016
0,1,2.4814832,21.789032,75.930466,48.157967,13.75023
1,1,3.276011,19.940916,69.517235,73.90538,23.253019
1,0,3.4962103,22.230276,92.123581,75.658218,28.602697
1,0,3.813942,17.299831,66.892853,66.077179,17.67514
1,1,3.9736965,22.839319,76.48616,86.314537,27.981464
1,1,3.0031352,21.068182,93.488388,63.254154,23.620445
1,1,3.8006201,19.637663,75.937889,63.059532,26.133886
0,1,2.7041762,17.700193,86.204437,76.032555,21.413713
1,0,3.2335005,21.703176,80.639641,65.393562,25.287834
0,0,2.8751485,17.483932,65.586212,57.022427,19.795687
1,1,3.2882516,18.241476,74.122711,62.235607,19.473314
1,0,3.2411392,21.921759,82.417076,79.942604,19.353151
2,0,3.6278906,18.618145,94.105659,83.950371,27.511391
1,1,3.6603863,23.956713,101.12228,62.916893,12.433862
1,1,4.2385659,20.316139,95.841011,77.722092,27.275894
1,1,3.0785258,21.87184,92.273964,80.256073,23.610037
2,0,3.4331789,15.589709,77.029503,46.922771,21.127432
2,1,3.5670485,22.95162,76.270569,63.297195,12.69605
1,1,3.6476464,19.558252,94.977547,78.102989,26.64303
2,0,3.9417474,20.66995,92.708855,73.827652,19.586176
1,0,3.0491273,20.527983,98.835602,47.611191,19.143246
1,1,3.3338578,20.849195,77.171577,79.15564,28.560289
1,0,3.0329149,15.764008,80.379089,68.675056,26.386072
1,0,3.5090504,18.736677,69.454903,55.603363,25.943274
1,1,3.2432916,18.979019,93.892548,69.168556,20.146852
1,0,3.3717394,15.737782,95.412682,52.409771,28.482405
1,0,2.6013744,16.638819,75.18998,68.710793,24.515285
1,0,3.1026843,20.080067,97.915291,56.395157,24.598072
2,1,2.5401218,16.253176,91.893028,72.672264,26.257042
1,0,3.8359561,19.812103,86.091454,79.831657,26.722301
0,1,2.8981133,17.996387,77.88192,78.258224,34.787952
2,0,3.3217709,17.430269,88.795837,63.459335,34.601265
1,0,2.7981744,15.039452,88.919884,50.74551,24.331692
1,0,3.6818118,23.298155,108.00137,70.385742,26.348757
1,0,4.0572195,22.252796,104.97144,70.867897,21.385855
1,0,3.510493,19.699392,82.326859,70.054283,23.103275
1,1,3.8259342,21.557165,90.63147,69.483559,23.153145
0,1,2.3221684,17.173027,76.567841,59.734142,21.162838
1,1,3.541754,16.389009,69.836182,64.913689,26.393854
1,0,3.4976857,17.66959,72.696945,61.122696,28.774599
2,0,4.4008484,23.983438,94.609367,56.106255,19.60519
2,0,3.8228703,22.424408,67.856941,64.895241,14.557728
1,1,4.0136914,20.176361,97.811852,72.404861,16.185347
2,0,4.2739258,22.467268,93.095383,97.903877,34.168571
1,1,2.8732998,20.422171,79.818428,62.113659,15.833426
1,0,3.2184732,20.669695,78.108475,75.20562,20.543306
1,1,3.5985498,17.841991,63.790993,61.898609,30.39386
2,1,3.1137486,20.54591,77.574127,69.937088,24.396774
1,0,3.207334,19.773476,68.766396,83.443573,26.775282
1,1,3.1255319,16.957014,68.659866,44.918236,20.776503
1,0,2.3645782,17.699482,72.56691,64.584061,18.106636
1,1,3.7352273,22.340971,84.496536,87.767113,30.8461
1,1,3.0962818,19.358999,85.863342,58.817192,22.560867
1,0,3.8796096,18.263901,91.664169,79.311745,23.796204
0,1,3.4131243,15.97171,82.576195,75.028481,16.202051
1,0,3.3451371,14.991996,64.086174,57.088612,16.958313
1,0,3.9015074,18.146009,84.382065,64.077736,24.430767
1,1,2.6165137,18.064978,70.988663,62.668194,20.154783
1,1,2.6981926,17.580662,79.114632,73.112206,20.549931
1,1,3.3419108,19.783131,68.528442,60.929245,19.941881
0,1,3.3151979,18.820629,68.774246,76.657455,22.308231
1,0,3.4573131,20.451685,83.96949,78.895866,28.838381
0,0,3.1253173,17.737471,98.252922,66.077042,28.445263
1,1,3.3242013,19.38088,69.762787,50.509514,19.284477
1,1,3.2575283,21.380424,83.844666,80.354042,21.282709
1,1,3.7765021,19.591372,99.469711,65.106041,30.39113
1,1,3.3944023,19.850599,76.40168,83.304993,22.133419
1,1,3.2493625,22.513416,84.096878,84.19426,29.64588
1,0,3.2396231,18.619463,90.157455,56.243553,26.695917
0,0,2.4723768,15.785539,82.491508,68.688637,18.094484
1,1,3.2234399,19.406441,79.859581,69.494781,20.797321
2,0,4.1052465,22.080812,89.575478,78.628822,28.432232
0,1,3.1093433,18.150213,100.43075,71.901672,22.118471
1,1,3.3373971,17.883986,85.519722,56.429523,32.085781
0,1,2.8702772,25.787762,86.777802,98.283028,25.65185
1,1,3.2723217,15.25026,72.62001,64.475075,22.107025
1,0,3.8774087,14.62146,65.733727,46.78904,15.324603
1,0,4.0844083,20.285654,76.802711,66.226173,20.837524
1,1,3.7002075,17.677065,72.952698,78.859886,25.279432
1,1,3.9576969,20.703875,101.0912,69.716415,28.923838
1,0,3.1527548,18.606491,87.048126,73.375076,23.837265
1,1,3.3312819,15.703807,84.542847,54.021996,15.25099
1,0,3.2801428,20.227806,91.244148,78.424973,32.181755
1,0,3.2209873,14.670385,81.103394,47.43718,20.763685
1,1,3.6362832,15.96186,92.348969,57.67276,17.342972
1,0,2.4912934,17.070763,75.438393,53.445755,19.575159
1,0,3.302037,17.29199,86.074722,56.135399,27.130648
0,1,3.4225819,22.476767,85.346382,72.195358,20.8626
0,1,3.1381769,21.340492,79.122536,70.93261,19.230247
1,0,3.4126756,21.871006,72.445724,71.778023,28.548647
1,0,3.3732398,20.317659,74.448845,55.04406,20.49544
1,1,3.6168268,13.741779,64.324646,64.521324,29.239201
1,1,3.3999102,18.267025,88.878304,69.896255,19.477297
1,1,3.2383292,19.305843,109.23531,81.944664,20.376591
2,1,3.9245026,19.827646,92.314186,77.425629,26.450594
1,0,3.8387589,24.452322,83.00795,84.698364,26.245211
1,1,3.2173436,19.420313,82.877403,72.842422,29.236086
