cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.2778769,19.198862,89.85759,56.579792,17.395847
1,0,3.6186402,19.572367,90.996819,85.224449,31.758421
1,1,3.8022473,14.212585,67.212814,78.270187,18.862314
1,1,2.3186176,16.578867,96.322525,58.79385,23.990286
1,0,4.4997993,21.759876,80.124756,74.652222,14.916668
0,0,2.3499222,21.50449,83.505257,69.224556,11.690704
1,1,3.0323396,14.889448,79.245987,73.394768,22.325249
0,1,3.1896486,17.504028,82.02916,65.448761,20.921049
1,0,3.5704138,18.359228,88.001198,60.525288,22.395576
1,0,3.4628851,19.109768,100.09688,56.465328,23.966896
0,0,3.2921216,19.267174,70.13398,69.087914,20.212032
1,0,2.982651,18.574734,83.897507,68.82917,23.667067
0,0,2.8832989,18.037569,82.972008,65.044693,22.494598
1,0,2.5132406,18.753355,86.752586,74.839516,26.874887
1,0,3.0510426,19.187212,85.145424,74.569382,26.936617
1,1,3.7714939,20.666063,70.852348,89.728409,19.299417
1,1,4.1744995,19.618195,105.72181,71.466393,25.597105
2,1,3.9835477,20.838064,77.939507,65.613701,23.217392
1,1,3.6239603,16.968739,75.807632,43.04681,21.395115
1,0,3.8528867,20.078396,92.84877,49.60387,26.986755
1,0,3.0979183,21.671982,79.050285,80.377213,25.742987
2,0,3.3752148,20.683023,82.091003,75.669907,23.234587
1,1,3.7458854,21.637535,92.958389,73.067467,25.321302
1,0,3.6769698,19.158449,81.016823,63.047169,8.7663937
1,0,2.8789353,17.514858,83.876839,49.875782,28.630455
1,1,3.1450188,20.257763,89.847137,76.3106,26.314636
2,1,3.5444348,17.519627,91.320938,65.687981,21.628447
1,1,3.148658,20.603453,83.316811,82.526878,21.573038
0,1,2.7824762,20.430836,92.991119,88.113495,28.518103
1,1,4.0467248,19.478802,66.048721,72.252144,20.540371
1,0,3.6672211,19.237806,87.25016,59.259087,17.035532
2,0,3.6469822,17.062481,64.51339,74.390366,23.329927
0,0,2.9907928,17.33251,63.403595,86.219353,24.468378
1,1,3.4378338,22.613703,71.090775,65.447372,21.753054
1,1,3.4278424,15.660545,91.929321,56.111763,21.540449
1,0,2.939739,17.907892,67.539566,75.348686,20.756685
2,0,3.4391148,20.277128,84.576668,75.831139,22.506632
1,1,2.6467505,17.826225,84.405746,56.515232,22.366621
1,1,3.7499161,21.806681,89.313255,61.866825,16.616207
2,1,3.2117333,19.298452,91.469612,47.55172,17.907772
2,0,3.5621386,17.045229,59.192299,62.006622,18.004364
1,0,3.8957295,19.946926,85.087105,56.392811,21.937557
1,1,3.0487151,22.891333,91.378777,63.788589,25.686697
2,0,3.4396813,19.465088,69.620461,70.48349,29.031719
1,0,4.0972977,19.945307,81.577972,85.570229,23.311262
1,0,3.0482681,20.926313,104.91101,85.170181,26.684315
0,1,3.118777,19.550215,86.800079,74.170273,27.58432
1,0,3.3988128,13.759561,63.365486,56.27195,19.518261
1,1,3.4725814,21.674496,88.996635,83.99408,24.599764
1,0,3.250222,18.210135,111.01368,73.980103,18.360085
1,1,4.5816045,18.438904,83.697289,76.85276,13.077475
0,0,2.8991673,19.930639,87.945183,81.117332,24.089014
1,1,4.0041819,18.855265,81.604805,84.391594,19.502588
1,1,3.3362951,19.162146,68.109436,73.813805,16.557911
1,1,2.9488187,18.786398,97.877419,69.187263,26.026121
2,1,3.1175787,15.294346,84.958748,73.857338,30.11244
1,0,3.8552389,19.40403,73.75293,67.687981,13.449282
1,0,3.8500912,23.078297,99.189949,75.656174,27.091745
2,0,3.8406732,19.468527,77.012009,83.369614,26.225122
1,0,3.4983938,20.419538,85.807037,88.718773,27.00186
1,1,3.6035798,19.957735,73.842194,73.223907,18.94763
1,0,2.9364471,20.025768,98.743233,67.786926,18.836012
1,1,3.1287613,16.958109,82.831276,85.177124,23.226357
1,1,4.0881128,19.380205,79.342178,79.976082,27.245869
2,0,3.5131013,17.514757,92.510216,74.426613,23.051853
0,0,2.3289106,18.501143,91.045303,73.340546,19.813505
1,0,3.6897376,18.896248,103.0951,70.149437,21.080967
2,0,2.9471202,15.966707,76.045807,69.675995,27.844122
1,0,3.6901362,16.714588,76.258316,54.216579,23.129217
2,0,4.4670849,16.436018,80.095642,85.034492,35.566097
1,1,3.4838414,11.823956,67.267982,63.886478,13.586514
1,1,3.7571285,16.14624,84.026062,63.855659,23.285236
1,1,4.0152726,20.364975,68.470917,77.927078,24.647911
1,0,2.5808291,13.339038,61.311169,55.71608,17.617762
1,1,3.2168441,18.389917,74.977478,66.266563,21.544266
1,1,3.0104778,20.687016,78.698044,65.026146,21.964697
1,1,3.4760857,21.254847,86.84761,80.996635,20.295551
1,1,3.7561901,25.477915,94.875473,94.456284,25.452816
2,1,3.5450394,17.775093,101.98225,70.715561,29.839327
0,1,2.962404,16.875565,74.077019,62.955734,21.92141
1,1,3.2613833,16.306969,88.422699,53.958225,15.004597
1,1,3.2834826,17.664423,73.761902,69.186752,22.577379
2,1,3.3807137,19.658085,102.51707,71.585052,27.804447
1,0,3.8229556,18.99295,79.835091,85.967628,23.837605
2,1,3.6078417,20.934843,71.900398,53.929417,23.026499
1,0,4.3756423,22.467207,89.6866,75.508667,24.531509
0,1,3.0321865,19.539261,83.036667,60.957123,26.358271
1,0,2.7334576,16.466431,67.459511,65.750954,20.89953
1,0,3.4200492,16.158478,96.086853,60.115181,19.615017
1,1,3.2348244,20.440418,80.392822,74.278305,21.924227
1,1,3.6954892,16.977137,70.427673,65.776039,16.16683
2,0,3.0616202,17.251379,71.428192,58.010807,18.295351
1,0,3.6877234,17.913799,86.915901,70.582993,24.173311
1,1,3.2869272,20.253817,75.205849,66.421669,27.325537
1,1,3.6791053,20.533564,75.379616,57.04575,17.289339
0,0,2.9815559,18.959642,80.982765,62.601322,18.18137
1,0,2.9581773,16.688282,99.892746,75.644859,25.548475
1,0,3.587177,20.623852,83.959076,68.68573,19.502363
1,0,3.1715004,17.755901,79.693657,78.589722,19.373287
1,1,3.8972261,17.357616,74.403984,67.769958,20.023117
1,0,3.2770281,20.425598,78.896988,74.751373,22.618021
1,0,3.7072437,22.278442,75.546425,60.987141,20.008293
1,0,3.1708241,20.882471,76.464485,79.210335,25.601904
