cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
2,1,3.5570331,19.616465,74.087112,62.21479,21.31484
0,1,3.4974833,22.809164,97.487617,94.252304,29.95483
1,0,3.4361427,20.925898,92.764267,87.001961,26.224028
1,0,3.8559752,17.537674,74.868202,90.872826,17.884867
1,1,3.1431623,16.345249,81.630173,57.361656,17.482016
1,0,3.5928483,20.321522,80.499924,72.159843,24.28833
2,1,3.393728,16.867226,87.541862,59.75671,26.786736
0,0,3.3630261,19.174803,61.570705,82.078949,16.45636
1,0,4.0832152,19.098232,89.965027,73.325386,24.108183
1,0,3.1955729,18.562216,75.487625,62.949627,19.867985
1,1,2.998826,18.9025,83.868332,65.718246,22.832598
1,0,3.0086884,15.018824,71.933983,57.300804,25.393719
1,1,3.5223675,18.46454,87.867477,58.940445,26.680906
1,0,3.9211373,18.12464,81.593269,63.897621,21.700859
2,1,2.84758,17.914061,54.954704,69.742233,21.834166
1,0,4.1872172,13.752992,98.527702,64.542221,23.701889
1,1,3.0834651,20.245092,101.73206,78.500137,28.523117
1,1,3.8796287,19.866728,88.123932,64.44915,26.706209
1,0,4.0466304,16.456152,75.663071,67.118515,15.833252
1,1,3.5507529,17.55526,95.133324,77.264191,17.34363
1,1,3.3324413,15.428227,74.165688,70.35099,28.773851
1,0,4.052484,18.358959,76.35466,68.173927,20.574467
1,1,3.9474459,23.123444,91.75621,82.531807,18.42783
1,1,3.5761805,20.712269,77.723618,78.499077,24.86899
1,0,4.0328388,21.738173,85.732094,60.239292,24.314548
1,0,2.9019847,16.48382,80.01194,63.314846,11.067458
1,1,3.3194711,16.462019,76.065918,57.307224,21.21172
1,1,3.1803229,22.154688,84.191254,70.09938,23.4384
2,0,3.8645656,22.089245,88.806343,60.130516,27.878
1,0,2.7979541,16.522301,97.290108,61.481205,31.295918
1,0,3.2719221,17.171738,96.496078,75.787209,21.223034
1,0,3.2266221,19.057203,79.871155,67.505615,20.434456
1,1,3.0208802,16.428858,90.858185,72.31031,16.541077
1,0,4.249342,21.272881,85.736458,66.662086,18.693258
1,1,4.0219002,22.262138,98.665192,80.266197,24.644543
1,0,3.7686999,22.655293,87.196136,71.940521,22.039082
1,0,3.5892923,18.880432,76.243866,62.353588,22.177763
0,1,2.9331963,17.119797,82.290848,69.72406,21.547226
1,0,3.9263508,22.233955,104.10918,92.448059,30.18705
2,1,3.0739903,19.880951,83.780128,67.073799,20.301809
1,1,3.7659442,16.041628,76.053787,61.866951,25.234352
1,1,3.4617915,19.056679,82.163513,76.323624,22.551079
2,1,3.4418552,22.236135,88.232018,54.722309,25.042709
1,1,3.2124951,16.248501,88.111153,67.122734,27.118771
1,1,3.6225162,24.47788,90.57711,74.173561,26.041182
2,0,4.2133656,21.329235,86.079247,76.284355,31.712259
1,0,3.8836322,18.723213,78.551064,64.570999,18.426067
1,0,4.2568011,21.044479,90.13784,53.773659,19.683929
1,0,3.628634,16.904999,96.009827,49.335846,23.566528
2,0,3.3336813,20.06184,93.740494,63.819515,25.079376
1,0,2.2466342,17.885475,84.062035,39.438087,15.246915
2,1,3.7827699,21.569067,101.35159,73.896355,24.20248
1,1,3.6569662,16.59202,79.661469,69.656609,26.34288
1,0,3.6760724,21.107491,87.658943,71.776443,16.930021
1,1,2.9139934,16.929026,78.982796,85.435303,31.166615
1,0,3.2058661,19.208017,77.9403,75.223846,18.920149
1,0,3.8048449,20.567379,92.802376,96.600159,25.288675
2,0,3.9734607,18.308174,73.431358,71.885719,20.179508
1,0,2.8380177,17.148428,82.242821,77.098068,21.853277
1,0,3.0718122,20.552013,74.981712,62.113571,23.244511
0,0,2.0925658,16.810804,74.684525,76.540604,20.613674
1,0,3.0862076,15.438622,71.638481,58.456501,11.173018
1,1,3.8718176,20.823576,97.233421,73.535637,23.731474
1,1,3.4689791,17.471552,93.212845,60.579517,15.849477
0,0,2.5509064,15.79777,67.714104,66.205437,29.980654
1,0,3.4817235,15.851306,64.554405,66.050621,20.893833
1,0,2.6181955,22.514378,76.603996,81.753975,19.766199
2,1,4.5374212,21.868774,102.54039,78.189186,26.608337
0,1,3.0548298,18.387005,87.8582,79.237938,30.038374
1,1,4.1450911,16.286362,72.634598,61.495022,23.650959
1,0,3.5030415,20.800781,89.938911,71.164742,13.902459
0,1,2.7297776,15.880387,88.794189,75.270607,22.009739
2,0,4.1232624,18.313656,75.59034,74.7192,31.312696
0,0,2.9985135,14.163532,70.339119,60.559795,16.680504
1,1,3.6528015,21.088366,91.623253,73.517342,26.40983
1,0,3.5076935,21.28301,76.094719,68.614563,21.506313
1,1,2.3521881,19.744867,70.177002,59.35392,26.47855
1,0,3.0671098,19.351572,75.536911,76.474396,24.736752
0,1,2.5056965,14.4718,85.99102,66.046539,15.179676
1,1,3.4006829,18.987221,83.07386,65.621651,22.265476
2,0,3.0384004,17.753426,91.569145,77.21244,33.600983
1,0,3.3636799,17.698545,84.012146,64.185768,24.802744
1,1,3.6621339,20.141148,68.401558,80.926102,27.718424
0,0,3.1989176,21.325716,85.196938,55.217144,16.951006
1,1,3.3146846,21.855572,96.696274,87.363991,25.839846
0,0,2.7522016,17.794905,84.542519,57.887539,22.958918
1,1,3.2679989,15.060795,81.360168,49.150345,20.75868
1,1,2.48224,18.890781,79.495552,50.578541,25.745716
1,1,3.3551941,18.511585,71.926666,59.875824,22.799461
1,0,4.0092793,22.768885,87.096893,65.565254,21.368771
1,1,3.2718637,16.082834,75.064774,67.987457,20.374199
1,0,3.8043675,21.547375,107.66816,82.179497,21.160326
1,1,3.5308464,18.187223,90.19722,77.900635,22.800537
0,0,3.538542,19.767506,76.911835,69.871605,21.913742
1,1,3.9945805,19.469173,78.227097,76.745293,22.522768
1,0,3.3199358,18.199701,96.192856,89.302711,37.221092
1,1,3.6554363,16.653362,78.559853,66.285675,20.637817
1,1,3.8368487,18.672132,70.780151,74.765869,14.345221
2,1,2.9116263,19.783466,66.874382,65.240303,20.885624
2,1,3.4788208,16.56234,77.161415,52.071598,17.03207
1,0,3.3766074,18.796663,87.046303,72.520996,22.041985
1,0,3.6452808,17.114243,70.988625,58.915916,17.996212
1,1,3.4965525,19.263012,83.272514,73.89666,21.407532
1,1,3.1276939,22.532709,96.611275,67.883316,18.841179
1,0,3.3540347,16.830423,97.44088,57.503036,23.411837
1,1,2.7185128,19.435949,82.494553,75.898506,26.283339
1,0,3.8135986,24.364058,81.455093,83.448486,29.283674
1,0,4.1166558,19.467022,72.331528,66.274506,18.255119
1,1,2.7553954,20.756821,84.438683,72.358627,28.873035
1,0,2.8860853,16.568222,68.274727,80.604668,20.811663
1,1,3.4114513,20.059515,104.14421,74.255249,24.802307
1,0,3.5635593,19.298477,74.349472,70.992363,17.222189
2,1,2.7950709,22.684103,91.278999,66.617424,24.845694
1,0,2.6587439,17.27471,93.637611,63.827847,22.337572
1,0,3.7314782,21.410931,109.58232,76.257866,23.640129
1,0,3.7722759,17.761395,96.224884,69.947006,28.035563
0,1,2.6446254,21.069298,92.804199,43.781559,19.98172
1,0,3.4330189,18.527811,74.02401,71.147095,21.608585
1,0,3.0499697,18.250471,79.567093,66.134064,18.365568
1,0,3.9459491,19.492449,91.653214,72.481644,25.880875
1,1,2.8802249,17.43717,83.792145,47.106293,12.704886
1,1,3.1798632,18.445587,88.25193,62.355091,22.22068
1,0,3.2515967,15.995076,87.53936,66.165924,26.514238
2,0,4.1190238,23.123985,91.583725,63.133865,21.266665
1,0,3.0750539,20.445293,84.05088,73.471016,25.704174
1,0,2.953562,20.313646,81.760841,79.940376,27.931562
1,1,3.6688504,18.001781,81.993004,72.455742,20.920517
2,0,3.429179,18.704796,104.09049,58.950413,30.608803
0,1,2.803489,15.138864,54.428589,51.342033,19.164848
0,1,3.3883812,22.17387,93.945869,65.211189,21.471172
1,0,3.4404175,18.464418,98.953644,73.234009,25.112955
1,1,3.1249599,15.627463,100.89156,69.007149,19.441109
1,1,3.286747,20.70928,78.430656,61.535618,16.695705
1,1,3.7528343,21.472555,82.28331,78.225769,25.271276
1,1,3.4270444,20.728107,86.699829,59.119625,19.915413
1,1,3.9858208,21.814569,79.688332,72.957359,27.216766
1,0,3.0738881,21.737133,74.872742,73.391609,17.384811
1,1,3.4957781,16.067806,89.424637,64.648338,18.217228
1,1,3.2087572,18.75403,73.991859,68.72876,16.80604
1,0,2.7483215,19.680695,80.568871,64.258583,29.873358
1,1,2.6857252,22.179571,99.687164,67.047394,12.445784
1,0,3.5286534,17.028128,64.238724,68.105881,22.153244
1,0,3.6531434,19.30452,90.984207,79.514481,19.025837
1,1,3.2853978,20.365627,79.052551,48.011536,18.064686
1,1,3.5266654,16.760134,75.171043,75.214691,17.934923
0,0,2.6898208,19.121883,71.599815,60.177711,24.910164
1,1,4.2560663,20.362762,78.489227,57.260704,20.995155
1,0,3.3633101,18.950565,99.67263,77.496826,22.732172
2,0,3.7824478,20.407543,87.813957,79.957748,24.178385
1,1,2.7877233,17.342787,82.630638,68.539085,25.910616
1,1,3.7874401,18.865465,67.306183,81.714806,28.211538
0,0,3.4154389,17.838341,64.605881,60.272861,21.143335
1,0,3.2936773,15.372203,74.538582,75.267578,25.810448
1,0,3.4343166,19.416471,68.347397,75.975426,16.651175
1,0,3.113276,16.948368,85.589211,86.897224,26.212772
1,1,3.3056524,21.767458,78.281601,72.50338,18.922245
1,0,3.6878693,21.438976,88.293053,85.77253,31.435946
2,0,3.9217334,22.317202,100.85428,70.84729,19.547371
1,1,3.6808805,23.761372,93.958305,66.881218,29.023985
