cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
0,0,3.0964217,18.211378,81.15979,58.848351,20.747641
1,1,3.6677017,21.368292,83.37233,57.505375,23.617346
1,0,2.7774057,16.840124,83.151695,70.055672,24.556484
1,0,3.8665662,18.585745,75.976288,62.182732,20.810421
1,0,3.0961382,16.515701,72.030525,56.724163,19.912104
1,1,3.0246148,15.744678,69.88073,62.78421,30.200857
1,0,4.2489252,19.845909,79.884048,70.349258,25.048571
1,1,2.9730976,21.048223,88.204018,72.088272,18.326569
1,1,2.8718667,15.664882,82.679665,62.922989,29.160721
1,1,3.7128172,16.322397,92.475197,63.707363,26.082144
2,0,3.6284668,17.814888,87.297318,80.081299,32.423698
0,0,3.1466634,18.802874,109.82095,73.22654,26.989174
1,1,4.1556797,19.317848,71.63475,73.334526,15.395746
1,0,3.3485954,17.215771,73.536095,71.691322,20.29895
1,1,3.6078489,15.071797,86.248528,61.84227,20.236687
1,1,2.5181253,20.833496,90.482445,71.609299,24.291864
1,0,2.6663234,15.515986,90.403633,60.442894,18.70071
2,0,3.0695245,20.838306,76.544106,66.32534,30.644468
1,1,3.9712777,19.052181,76.409653,56.191696,31.830784
1,0,3.4229009,19.023207,93.462883,71.648323,21.534445
1,0,3.5563869,22.478342,88.942398,88.029564,19.857748
1,1,3.8555696,22.234541,75.923592,63.99197,18.702099
1,0,3.6844873,19.633234,74.557701,82.637985,20.163546
1,0,3.5329046,18.780848,95.759064,63.403542,24.122517
0,1,2.8332763,19.885223,98.236588,54.805275,20.125515
1,0,2.8815312,19.074059,94.345375,49.07164,21.746836
1,0,3.5107415,17.615808,95.185936,68.296989,24.800459
1,0,3.3104064,16.712519,82.9216,72.074806,19.198189
1,0,3.6684568,19.041365,68.571587,55.946415,22.075533
0,0,2.4758914,13.577707,103.98312,53.887421,18.747828
1,0,2.4248583,18.487347,83.484421,54.814838,21.086468
1,1,3.6510558,18.762205,79.698746,69.200943,17.967813
1,0,3.7742462,18.796991,79.518097,60.62484,17.433357
1,1,3.8421719,19.552248,90.594505,77.056755,27.65324
1,1,3.2458317,16.011782,73.906853,65.274849,20.489733
1,0,3.2625229,19.174557,79.989052,50.193981,25.809153
1,0,3.8424251,17.519686,69.135651,63.49688,20.682442
1,0,4.2681417,21.649391,68.510094,63.780487,22.74123
2,1,4.2424722,20.213139,80.801102,80.860786,26.757601
1,1,3.6237545,18.632885,69.091026,77.387642,30.69109
1,0,4.1139722,16.047066,81.386444,56.070625,19.445665
0,1,2.420325,18.768976,73.274696,60.492611,19.543676
0,0,2.8348289,21.152832,91.870018,71.451973,26.191881
1,1,3.7351882,22.801682,98.049217,83.960625,26.58633
1,1,3.475616,20.787169,74.79451,61.665005,25.142189
1,0,2.8234379,16.960812,86.816742,90.579338,27.847111
1,0,4.113729,23.764914,87.753342,96.958145,18.637035
1,1,3.7429106,20.691566,72.58577,51.023052,17.190573
1,1,3.9383192,16.915081,71.327019,77.903984,17.343124
1,0,3.6596296,18.162539,66.471031,52.363178,14.780421
0,1,2.8529878,16.915939,93.537704,60.3885,21.745289
1,0,3.5104415,18.469238,90.805,71.226845,26.448099
1,0,3.8506989,22.182491,75.915497,85.783241,20.78512
0,0,3.6970124,19.522839,80.970947,53.894623,15.822101
1,1,2.5485482,17.099045,69.617523,62.56691,20.52792
2,0,3.7204247,20.1873,96.523041,94.220383,28.840181
1,1,2.9647598,18.398258,79.08638,61.222126,18.683191
1,0,3.9781852,19.735697,75.593582,67.498291,17.490105
0,0,3.445662,17.501419,70.593475,68.723541,24.680328
1,0,3.6652384,19.727558,93.343185,87.791885,25.743181
1,1,3.0000012,18.63308,83.825203,65.952835,17.327383
1,1,3.990505,19.424398,80.549904,54.847061,20.300774
1,0,4.170064,22.157972,91.877182,85.782906,28.21093
1,0,3.4185877,16.307516,60.591755,37.33569,12.721512
1,0,3.7007802,21.712523,82.390091,88.050423,26.203993
1,0,4.2775536,19.44385,81.964249,71.114929,20.52808
1,0,4.3185277,19.080591,79.685303,53.364555,15.923728
2,0,3.6149924,17.68001,79.16571,70.350372,20.13183
1,1,3.0940015,17.249022,65.738014,56.522114,15.841842
1,0,3.7681305,23.216011,82.499657,81.216553,27.408161
1,0,3.5653784,17.792664,81.598572,68.617714,24.411898
1,1,3.783963,20.898281,77.421722,54.092796,18.489189
2,1,4.0647693,19.548761,75.901947,74.854294,20.695433
1,1,2.7510114,22.652113,55.256805,59.931995,20.462284
1,1,2.8057575,20.964497,87.128799,63.03566,25.380913
1,0,2.3673115,18.796885,82.802422,76.933388,24.821558
1,1,4.285358,22.256115,88.549545,84.217461,22.877014
1,1,3.851315,22.65464,100.31331,86.464882,32.922821
1,1,3.3220546,25.334822,80.722275,61.367489,16.61949
2,0,2.7769217,16.840055,60.113754,56.412704,16.224884
1,0,4.5438662,21.755239,71.925667,63.216679,16.393667
1,0,3.4655824,20.707584,108.31766,71.514595,28.927589
0,1,1.8546227,16.369061,78.060783,61.719395,20.338634
1,1,3.6691439,21.524126,76.50177,53.838688,19.095078
1,0,4.1133237,23.351482,99.095886,87.719421,23.548368
1,1,3.1152115,14.598062,68.642166,75.082108,21.317089
1,0,3.3020122,19.40876,81.749039,62.037388,17.938957
1,0,3.5680346,17.597185,86.53756,54.280342,22.822716
2,0,3.248085,22.161528,96.744171,77.223152,28.714788
1,0,3.4673996,20.101452,61.914032,60.059387,18.864138
2,0,2.4647777,15.918567,69.685951,59.000992,15.329205
1,1,3.1537087,20.561558,81.380119,79.750847,21.867413
1,0,3.7798748,21.459766,73.749542,68.958328,17.294098
1,0,3.6250215,16.611759,88.816086,74.448761,28.96349
1,1,3.4941261,22.096357,88.391212,66.99588,21.75699
1,1,4.5985727,22.757212,77.874382,62.27433,29.105474
0,0,2.6043749,13.050329,97.88266,58.992344,18.632088
1,0,2.9286687,18.718815,60.737217,85.985085,25.051603
