cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,0,-2.6158273,.56926799,47.551807,6.2452598,1
1,0,-3.9266167,.55146784,67.60643,1.4849772,1
4,0,.98060787,-.57612896,63.204132,6.011179,1
4,0,-2.9335375,-.74037391,57.728325,3.7113037,0
1,0,-5.3638206,-.077391997,37.465652,7.9442139,0
2,0,-.45147023,-.80637699,50.411762,7.1348877,0
3,0,.28332052,.230667,48.918655,4.0117188,0
2,0,-.32975796,-.17930101,54.962437,3.9180169,1
1,0,5.3525138,.65646249,55.121861,.83288574,0
1,0,12.67476,.033686478,49.816185,1.5992432,0
4,1,4.4765615,.14406811,52.03978,.82263184,0
4,0,-4.2582836,.52488172,57.187313,.6907959,0
1,0,.58416468,-.11848252,66.825974,5.3330765,1
4,0,-1.2730889,-.21515594,57.120441,2.3496094,0
3,1,-1.1458567,1.0278945,46.521236,.43916458,1
2,0,-5.8239565,-.46322894,71.800926,5.2638264,1
2,0,-7.8710055,.018657764,42.772438,3.1919262,1
4,0,-8.9498415,.30713716,59.215206,2.8978271,0
3,0,.61696059,.31779176,44.592567,11.550537,0
4,0,2.0024157,-.36511424,65.233246,.2487793,0
2,0,4.8396335,.38287407,51.557716,.29870605,0
1,0,-5.7677865,.044280276,65.846909,8.2088928,1
3,0,-11.3459,.29723728,67.974625,3.1027832,0
3,0,-3.2602036,-.2802884,65.988594,3.5406468,1
1,0,-6.0634956,-.92026502,66.756187,2.7510588,1
2,0,-1.1256949,.4276922,58.95145,.96252441,0
4,0,-14.680205,.48751029,51.713688,5.9173584,0
4,1,1.8321898,.32623541,54.258862,1.3482666,0
3,1,-2.1395972,1.1577784,45.27594,11.279907,0
4,0,-10.06774,.19155616,69.738098,1.7913283,1
3,0,-2.7319508,.17064467,49.600605,2.4544966,1
4,1,-4.1471066,.17999697,70.67662,.75486195,1
4,0,-2.404892,-.019309159,48.897156,6.9012451,0
4,0,-3.6208723,.18309093,47.452908,2.0588326,1
3,0,-4.8307576,-.19930232,47.197266,6.256958,0
2,0,-2.8837209,-.76455647,65.70256,1.6634521,0
3,1,-11.753306,.64295399,66.192047,7.3296094,1
1,1,-.50548506,.55545652,54.687496,1.6985378,1
2,0,3.8060939,.088775165,47.113529,3.2735596,0
4,0,2.5889695,.10992657,45.458073,5.9783168,1
2,0,-9.1777306,.67978567,61.501656,4.3761163,1
3,0,-.055104621,-.2873407,57.40218,2.1806514,1
2,0,4.7111635,-.24276878,59.471542,3.6800537,0
4,0,-1.3436935,-.34451261,67.594398,3.3006592,0
2,0,-.39400718,-.35890159,54.535355,10.897583,0
2,0,-2.5354328,-.42675141,73.768166,6.6387959,1
3,0,-6.1350231,-.34810191,45.462265,1.2983398,0
1,1,-1.6826683,.32397673,52.628441,9.7172852,0
3,0,-5.1033335,.16850087,68.226685,5.6088181,1
2,0,-5.4169946,.55932122,54.120731,9.2199459,1
3,0,10.193864,-.19617133,33.846149,.40344238,0
1,0,4.0166373,.16236214,51.025764,.0064697266,0
2,0,-6.0748363,-.11978651,67.47084,2.3867226,1
4,1,-2.8449187,.87251294,51.746906,4.7391357,0
3,0,2.7153637,-.38931733,63.513287,1.342041,0
1,0,-5.0999193,.77864563,59.826431,6.1915197,1
3,0,-8.4939919,-.085591249,54.604546,4.6726308,1
1,0,5.5408611,-.6134153,47.237041,5.2538185,1
2,0,-1.3383546,-.3196525,65.110657,10.324585,0
1,0,4.9994931,-.55145371,63.88245,1.1965332,0
2,0,3.712985,-.51803875,72.918594,4.310812,1
2,0,.70889944,-.035743035,41.904144,1.528336,1
3,1,-3.6740901,.64110655,46.287327,10.117676,0
2,1,8.4225855,.9164204,63.217518,10.869995,0
3,0,5.7167082,-.40248421,54.876282,4.6789551,0
1,0,-2.441231,.22989658,26.352066,9.802124,0
3,0,-1.3686943,.38698414,43.13171,.59096777,1
2,0,-.29475218,-.12126979,54.059765,2.0142822,0
4,0,-6.2568903,.1744687,60.427341,6.0477638,1
3,0,14.809243,-.42292991,61.226662,6.0788574,0
4,0,-9.3133659,.45135018,39.639729,4.3320313,0
4,0,-2.4842198,-.50674117,59.886047,3.9614258,0
4,0,9.3089495,.36717531,59.584816,.52893066,0
4,0,3.8897157,.030779177,46.664349,4.8012156,1
3,0,1.4432156,-.0076831346,45.856907,4.7007484,1
4,0,-4.0349741,.35087517,44.576492,7.5853271,0
3,1,-.5403704,1.4191347,44.456802,1.3403813,1
3,1,5.8126569,-.53277993,55.718243,5.0968018,0
1,1,-1.1931958,.17887583,48.598579,1.1063584,1
3,0,.16679338,-.0036270139,45.884014,7.2987061,0
3,0,-6.343502,-.085062601,51.814503,8.4399414,0
4,0,-.33853313,-.12146263,64.510239,4.2926025,0
1,0,-4.2404175,-.024058957,70.430618,1.7739258,0
1,0,.85800248,-.094116479,47.738152,6.9538574,0
3,1,-4.1104527,-.13521287,65.701698,3.2148819,1
4,0,1.0700475,.32329044,40.364082,2.7118042,1
1,1,-4.5386305,.28167352,49.579655,1.1510559,1
1,0,7.1646514,-.51754129,45.720295,3.175293,0
