cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,2.6293967,.22775774,68.298897,3.3510399,1
2,0,-1.4048356,-.1468244,50.142071,6.2264299,1
1,0,3.5315695,-.73810619,63.833401,1.7944586,1
3,0,1.8789945,-.43958828,57.03117,11.962769,0
4,0,-5.857307,.019866707,68.218285,.29394531,0
4,0,-9.2951202,.24414285,39.467915,2.7717285,0
2,0,-3.1590548,.022309162,38.948483,9.4133301,0
4,0,6.3434372,.53548741,31.200924,9.9075928,0
4,0,-3.3052354,.41722646,63.729794,4.6661377,0
1,0,5.8620496,.44748172,48.020088,3.1565878,1
3,0,1.4072134,.27431399,69.678825,3.490351,1
1,0,-7.0002837,-.42093912,49.487419,.16765273,1
2,0,16.167561,-.81934828,54.841309,6.1179199,0
1,0,9.0659294,.23112881,46.456539,.75244141,0
4,0,-9.1956654,-.21582229,77.710526,1.4859672,1
4,0,-1.530654,.066107057,58.334255,3.1982701,1
3,0,5.1586757,-.56568587,61.028999,1.5413818,0
4,0,-5.1122298,.069283888,66.145157,1.9979221,1
4,0,1.6184666,.57222962,42.305706,.25537109,0
4,0,-2.3466337,-.69146329,62.943047,.17110144,1
3,1,2.9669709,.13618588,47.45639,10.777222,0
3,0,-5.307003,-.14974743,67.377914,2.6859536,1
3,0,13.07766,-.49721459,47.128632,8.1405859,1
1,0,1.2713381,-.46312499,51.828472,4.4783936,0
1,0,-1.4262627,-.084477,47.380871,3.0240848,1
3,0,-5.6421862,-.005374332,81.648048,2.3929417,1
4,0,-1.4296755,-.099684373,61.842133,5.3492432,0
4,0,8.954215,.2221597,46.313324,11.298828,0
4,0,-3.3707495,-.46422845,39.827843,1.7807716,1
4,1,-6.8931127,.22182734,51.171139,.24023335,1
4,0,1.9278498,-.16150466,69.791618,.33636519,1
2,0,7.2328358,-.476064,33.793545,4.4772949,0
2,0,-10.13903,-.088240556,47.582485,1.9886885,1
3,1,4.5417395,.65864718,42.402599,4.2908936,0
3,0,13.781867,-.54478669,51.457985,9.7064209,0
1,0,-.15121225,-.10351213,64.163467,1.5603943,1
2,1,3.1931374,.42535964,45.324799,3.6622314,0
4,0,-2.9259353,.98107827,54.427296,.056363337,1
4,0,-2.5928266,-.69223225,51.908253,6.0366745,1
2,0,-1.2887195,.94739246,58.092148,1.536499,0
1,0,9.4713745,-.20407766,48.106419,.19018555,0
4,0,-1.1356205,.75989753,54.659496,8.8741961,1
2,0,-4.2451973,-.005969,62.13966,5.5570998,1
4,0,-7.6144304,.12598817,50.069431,2.2818513,1
3,0,-5.4312005,.65490466,52.928459,6.4912109,0
3,0,8.044776,-.065691099,56.946918,2.3253374,1
2,1,8.6833487,.55992991,50.255859,6.9000697,1
3,0,-7.5816045,-.29327485,50.302376,6.4252248,1
4,0,-10.754352,.38625729,69.697723,.0080566406,0
3,0,-1.8017899,.34814602,42.756985,8.1671867,1
3,0,10.803013,-.014690283,60.510559,4.1882324,0
1,0,7.2657733,.16206035,50.461227,3.9198301,1
4,0,7.7725396,-.14347985,54.13625,.79394531,0
1,0,3.8502948,-.29789811,51.34409,11.560181,0
2,0,5.3778005,.28378531,54.785004,9.9234619,0
1,0,-3.8892593,.10244444,67.630836,1.9375873,1
4,0,-.30073276,-.18841167,64.377731,4.6917725,0
1,0,3.1730354,-.17111298,54.79351,10.959961,0
1,0,6.5902414,.26109573,48.628963,8.7047119,0
1,0,4.4325066,-.044454668,39.221966,7.8599854,0
1,1,1.6061304,.17483431,52.621037,1.8510178,1
3,0,-8.6796856,.62208641,75.201195,.58051229,1
3,0,-13.789192,-.17474419,68.345718,6.1435547,0
3,0,1.2757502,-.79478002,55.887264,8.095459,0
4,0,-2.4202058,-.66992515,64.414635,2.8258421,1
3,1,4.1634936,-.016445324,53.111683,1.7666016,0
2,0,5.6316643,.1865257,29.875566,.88098145,0
2,0,-5.1755395,-.045299988,59.005207,7.5729809,1
3,0,-8.6034031,-.2054529,82.427963,.18168272,1
4,0,7.7642007,-.12454952,56.279392,3.8729248,0
1,0,-4.6138225,.5492608,56.098953,7.963109,1
2,0,-3.2977645,.82675463,53.650921,3.1761475,0
3,0,-.99062043,.24538779,60.517906,5.0283203,0
3,0,-5.293366,.2528581,57.017948,.57837284,1
3,0,-3.9636459,.24651913,63.132366,2.9421387,0
4,0,-1.0021654,.077533171,65.7556,2.3126798,1
2,0,-1.2561525,.61252749,48.385624,4.4631348,0
1,0,-2.2215171,.054753672,49.840466,2.1376953,0
1,0,.3248111,-.55288547,53.149612,4.9071045,0
2,0,4.9332223,.026161416,42.608921,.27844238,0
2,1,5.2900896,.7950561,49.963707,3.6138916,0
3,0,3.6175592,.34187827,64.778183,3.0755954,1
2,0,6.71841,-.0041430499,41.661415,1.2125244,0
1,0,5.8951955,-.61403108,66.236382,1.0794678,0
2,0,-.78991121,-.067960627,53.747814,6.2091064,0
4,0,6.9460788,-.34493494,61.733246,11.260986,0
4,0,-.18884693,.084946297,46.507687,9.0649414,0
2,0,-6.1180568,.33169609,55.285854,1.7366091,1
3,0,5.4028893,-.39466947,57.874607,1.501709,0
2,0,1.7070302,-.090825811,59.128593,.83557129,0
2,0,-1.4289901,-.34471306,52.464493,4.2380009,1
3,0,-9.4317636,-.41421688,53.283211,2.4935372,1
2,0,-8.3434353,.39602959,67.768196,6.8858643,0
1,0,7.9786201,.24721406,38.300663,5.9847412,0
2,0,7.6222415,.087117702,49.791702,2.1639812,1
2,0,.4888216,-.16094151,48.238838,9.7364502,0
3,0,.41120654,-.63140297,42.75066,2.3797636,1
2,0,.62016791,.27325693,46.328018,.47277832,0
2,0,1.9696132,-.21774508,53.276455,5.180088,1
3,0,10.437817,-.15879613,51.690876,.092163086,0
3,1,-2.842797,.79992807,50.97506,4.822998,0
1,0,3.38345,-.22802477,60.53513,1.7005615,0
4,0,1.8732674,-.34937963,71.165504,2.2427647,1
1,0,-5.775794,.40936491,53.584892,.43803537,1
3,0,1.6381311,-.36797169,55.264286,1.525112,1
3,0,-8.4075298,.55839121,66.433685,2.7715008,1
4,0,-1.6469121,-.030624036,54.063995,6.5927734,0
3,0,-4.889133,-.030909879,41.949493,4.4425983,1
4,0,-6.7204094,-.09625937,49.158581,.26604873,1
1,0,-7.0580316,-.24778026,64.497353,1.9467088,1
3,0,-4.1646662,-.72448003,40.927361,3.1928711,0
1,0,-8.9553366,.22280388,61.41872,1.131253,1
4,0,.67492443,.14317557,57.276386,3.3422897,1
3,0,-2.5965855,-.43743759,64.932022,8.8033447,0
2,0,4.3557954,-.21518643,47.900993,8.5942383,0
4,1,-5.3059564,.57548678,50.776421,3.9553578,1
2,0,-6.357862,.25286761,67.375015,2.1719365,1
4,0,-4.2632909,-.12989295,38.488903,6.651001,0
1,0,-4.7233787,-.42391947,74.047188,1.2784424,0
1,1,-7.6953092,.76476711,31.162891,1.4817106,1
4,0,3.1602473,-.10517193,51.345745,1.6896034,1
2,1,-1.4582217,.51370108,65.709229,1.5637786,1
3,1,9.206584,-.018755641,55.650288,3.5619671,1
2,0,-4.4530311,.60059285,39.459717,10.002441,0
4,0,-4.4597368,-.11883056,59.616684,.21350098,0
1,0,6.712244,-.28801048,61.554119,7.9294434,0
2,0,9.4124355,-.23552355,50.415146,2.3538818,0
2,0,10.145344,-.33962902,62.501488,.77856445,0
2,0,-.45355946,-.59987468,68.264877,3.3791504,0
1,1,-1.639891,.15083265,51.155312,5.2293701,0
1,0,2.3278608,.0061641508,47.762737,10.1379,1
3,0,-6.2173481,-.5703209,86.176865,.67562938,1
3,0,-3.8250778,-.29767141,63.921227,7.8612123,1
1,0,-3.1618199,.10999436,51.23753,5.9666815,1
3,1,3.8619204,1.0594503,45.330097,1.7615314,1
4,0,4.5377555,-.49184626,53.297131,2.461894,1
4,0,3.4337506,.14093524,44.340637,1.5291748,0
1,0,-5.2503309,-.071275309,62.955498,2.2531066,1
3,0,-.91878176,.042483196,51.853931,4.2067871,0
2,1,-4.5145578,.23839727,54.14534,7.8516846,0
2,0,7.1579742,-.47982585,61.701149,8.1289701,1
2,0,-1.9887834,-.12908553,66.989761,3.1808217,1
3,0,3.1962087,-.48937464,53.329109,.66160148,1
2,1,7.831233,-.036657747,40.107143,6.1395288,1
3,0,-7.9316149,.29071787,57.420956,6.1139188,1
3,0,-16.507729,-.089348972,51.408829,.24707031,0
4,0,13.412476,.051106282,46.516163,8.0219727,0
2,0,12.720417,-.42261723,36.370159,1.8894043,0
4,0,-2.942251,.39833516,58.874977,5.8263731,1
4,0,-1.889935,.47309372,37.708599,5.746582,0
2,1,.68236899,1.2577331,48.514584,6.7645302,1
2,0,-3.9451239,-.31348783,55.186741,4.2707558,1
2,0,1.1867383,-.059994694,55.305523,9.1623535,0
3,0,6.0312757,-.34026146,47.987339,10.186035,0
2,0,3.6821077,-.72147065,46.915276,9.8503571,1
3,0,1.6005951,-.57071042,41.176094,4.0662842,0
1,0,-1.7498299,-.65620869,62.309422,7.9312744,0
1,0,-2.4243023,.72478366,60.886768,4.7986145,1
3,0,-12.617766,-.094576128,74.821289,2.4796698,1
1,0,4.6149311,.04828126,64.122597,1.027832,0
2,0,.99608099,-.58467227,57.821644,1.958252,0
4,0,6.1788731,.63132715,39.925869,8.7304029,1
3,0,-.24373886,-.18460906,54.377724,8.0699463,0
1,0,-3.8874707,.0206773,62.724194,2.3985837,1
2,0,-.57190943,-.05352753,50.474812,3.7666016,0
3,1,-.062313758,1.0681771,47.970928,1.9199219,0
4,0,-8.3732872,-.36230579,61.60574,.83128887,1
4,0,2.8734481,-.066854909,68.334595,.60241699,0
4,1,7.1197605,-.20076592,51.184685,2.1567383,0
4,1,-.38024348,.1730748,20.567177,.082641602,0
2,0,-1.348922,-.24084076,53.407776,3.630127,0
1,1,-9.011014,.49850431,40.569683,1.0692134,1
3,0,8.9433136,-.19304581,58.888447,9.2720671,1
3,0,-2.5841711,-.2521933,40.686886,9.2217836,1
2,0,-5.5772767,-.082208298,64.18882,6.4505615,0
3,0,-2.5349267,-.35262883,70.571518,2.5805233,1
3,0,2.0256078,.002118591,44.529083,1.0339772,1
3,0,-2.553674,-.36794353,55.418758,4.116467,1
4,0,-5.008543,.52114058,68.896828,2.0215359,1
4,0,7.8209763,-.2818588,67.526794,6.6219878,1
2,0,7.364563,-.051164906,53.461788,1.3721924,0
1,0,-5.1612535,-.10132463,68.152382,4.154809,1
1,0,-3.2884829,.19274211,59.16626,1.3707174,1
4,0,-5.8132477,-.49286693,63.915443,.87387758,1
3,0,11.800838,.27587855,42.374573,5.9806147,1
2,1,1.1407762,-.15384819,35.361633,9.8598242,1
3,0,2.363867,-.50792152,52.929104,5.5263424,1
2,0,-2.4118328,-.31412676,69.334114,1.9516419,1
1,0,-1.3668525,.087293454,63.49366,2.316339,1
4,0,-.43796664,-.27650663,39.762501,.42431641,0
3,0,4.7295709,-.11871279,41.408298,4.9803467,0
2,1,6.04949,-.049457479,55.520847,.83740234,0
1,0,2.2353687,-.8870821,65.983376,.13272354,1
3,0,-.38264999,.65047759,41.799595,6.854126,0
1,0,2.165415,-.16718665,49.038193,5.010498,0
1,0,-14.192879,.53380573,75.350761,1.2272673,1
1,1,-5.9183149,.396593,55.404972,.46505117,1
1,0,-3.7329962,.51796716,38.363823,5.3044996,1
4,0,5.1401491,.013960289,53.260696,1.691121,1
1,0,4.9586725,-.26973596,63.501717,3.1778564,0
3,0,-6.3620882,.13072045,58.212833,8.9887495,1
2,1,7.1465545,.59487194,38.86417,1.0369873,0
2,0,-1.3069829,-.21902838,64.993256,9.222168,0
1,0,7.5866723,-.49686733,37.026974,4.3063965,0
