cnom,cbin,ccon,xcon,ucon,y_t,y_d
4,1,8.5411787,.17350276,29.775167,.17248535,0
3,0,-.34148329,-.20085521,62.437138,5.7721567,1
3,0,5.6564746,-.11732647,35.855846,9.5323486,0
3,0,10.553684,.36110768,55.791615,1.5794491,1
2,0,12.772221,-.17726409,49.847031,11.478027,0
3,0,-3.5699258,.16990195,48.94231,1.6796875,0
4,0,-.91545272,-.19568168,62.560673,3.5755615,0
3,1,-4.1781402,.8120482,51.677681,.14939182,1
4,0,4.249023,.14986169,48.918003,2.6517637,1
2,0,-.74836773,.23750496,48.451996,1.8466797,0
3,0,-.34467295,.25030226,57.599003,4.0949717,1
2,0,2.0351224,-.7056855,45.289684,2.4653578,1
4,0,9.1412773,-.66669649,49.552685,.84765625,0
2,0,-4.4320188,.47729579,58.895943,1.7239192,1
4,0,3.498318,.61348486,53.307899,7.9910889,0
3,0,-.4701896,-.30850363,65.37265,3.2783103,1
2,0,-.33360732,-.276676,70.428009,7.3002896,1
1,0,16.561453,-1.1391948,58.747547,1.8533615,1
4,0,8.2942696,.29878196,47.211254,1.2154541,0
4,0,-5.1506619,-.60333061,73.923286,2.1175673,1
4,1,-.080738895,.72329479,59.745785,2.5438232,0
3,0,-2.2296941,-.50760913,48.44416,7.088769,1
4,0,-8.5938702,.1601657,49.707001,2.0147705,0
4,1,-4.8047791,-.044438735,69.821854,.31970623,1
4,0,-3.331979,.33827546,48.445782,1.9313757,1
1,0,7.4338408,-.87814307,39.171051,10.903809,0
4,0,.83116263,-.38798547,69.642448,1.2438965,0
3,0,-1.3358761,.085019477,42.742672,3.6651611,0
1,1,2.1578145,.4286685,38.539745,6.4855618,1
1,0,.093861103,-.12984255,55.704659,3.4833984,0
1,0,1.0243559,-.093995921,68.615364,1.6675709,1
4,0,2.6360652,-.21006848,52.696163,1.3521345,1
1,1,-4.1663451,-.034199174,55.474846,4.314477,1
2,0,1.5627835,-.3828035,71.128128,1.4584961,0
1,0,-2.3439202,-.16002609,67.42466,4.2029133,1
1,1,-7.3518357,.67456478,60.409859,2.8560214,1
3,1,-10.042735,1.0631553,45.31517,1.9586276,1
2,0,1.1250424,-.57365805,47.846458,2.5258875,1
4,0,.86483109,-.69764328,51.622425,7.0786133,0
2,0,5.1827979,-.78958756,57.940434,.096801758,0
4,0,9.3295908,-.27945757,61.760414,10.655518,0
1,0,-12.634508,.028786454,60.347157,.4720459,0
2,0,-4.79252,.076267675,53.3685,2.1822982,1
3,0,-6.4580488,.054870985,73.843781,1.1105957,0
4,1,5.4380803,.31138542,50.222233,6.5985146,1
3,0,-4.2296667,.028489539,46.37484,1.5067139,0
2,1,9.4139442,.69563597,38.010044,2.7371826,0
2,0,2.2613432,.11959966,52.289738,6.3001709,0
1,0,-5.8613558,.44129616,68.151123,.42125323,1
2,0,-2.8182161,-.72364765,62.013062,5.6190186,0
3,0,14.826627,-.8042658,44.087841,7.8724365,0
3,0,4.4765263,-.88980585,47.163029,.018920898,0
2,0,12.494576,-.32051092,46.365833,9.6194391,1
2,0,.9953534,-.30590874,58.091629,6.1300678,1
1,0,-5.2457261,.25198278,50.787956,6.5639338,1
4,0,-4.1147714,.080823936,61.310654,.96032715,0
4,1,-3.79528,.67974979,54.861229,1.9825025,1
4,0,-6.6227498,-.38897744,67.921181,3.2828245,1
3,1,3.7769446,.68177748,50.195175,.60473633,0
2,0,.65708077,.16281046,43.370388,4.7571454,1
3,0,-8.8781872,-.25687906,74.899361,.96268851,1
1,1,-8.6309214,1.3151195,65.317116,.39914742,1
3,0,4.1043038,.063789859,47.156181,3.169421,1
3,0,9.7681837,-.042978924,52.942722,1.9871826,0
1,0,-5.0538483,.14028241,58.030613,3.3104248,0
4,1,-1.2494558,.24800178,58.229813,2.6973135,1
4,1,6.5628891,-.20662247,42.264019,2.8429084,1
2,0,4.2358871,.18809301,61.642544,5.7963867,0
4,0,-3.8506899,-.037436984,54.000965,4.9795337,1
3,0,-7.8163314,-.52236259,56.872986,4.1775007,1
2,1,4.114512,-.21790129,67.949898,2.59729,0
3,1,.16031922,1.1528825,44.050755,1.5236816,0
4,0,1.4584974,-.43932149,52.746048,3.5089719,1
3,0,2.1373403,-.23246081,36.742165,5.6520996,0
1,0,-6.2326818,-.018743582,71.989906,.057617188,0
2,0,3.1779325,-.17442486,60.054245,2.2249355,1
3,0,4.4862857,.2791281,53.675198,1.6437988,0
2,0,-10.059927,-.14808795,82.815773,1.2236365,1
2,0,-.8045401,.9268322,48.987335,3.6976807,1
1,0,1.1880033,-.15785162,34.057823,.44750977,0
1,0,1.9537313,-.27322131,55.339184,5.0822754,0
3,1,11.113879,-.023175582,43.864033,4.6580811,0
3,0,2.6637599,-.75179523,56.479073,6.5826416,0
4,1,-5.5239148,.80011249,60.992981,.66992188,0
4,0,6.8406138,-.055834055,57.158848,.51282978,1
3,0,-1.0814888,.17427753,59.467182,4.4705811,0
3,0,-.20382003,.99844575,47.468758,9.5657959,0
1,0,-8.4020996,.39003858,57.535995,6.8865967,0
4,0,7.0415354,-.40014032,54.984695,10.103532,1
3,0,-4.813272,-.27956808,57.353809,8.390625,0
4,0,6.0554338,-.41854936,47.431828,1.6689453,0
4,0,6.446805,.33822957,42.740444,6.5763555,1
2,0,-.851165,.24944338,60.239319,2.2576904,0
4,0,-11.867904,-.51551926,71.315994,1.872162,1
1,0,5.9035182,-.52676702,63.710075,.46447754,0
4,1,2.1097121,.13195491,29.550055,.92274964,1
3,0,-4.570055,-.26389417,58.467144,2.3655946,1
1,0,-.78503132,-.8115176,76.25721,2.338064,1
3,0,-3.5480628,-.36529723,38.793407,5.9832764,0
3,1,4.0108128,.35101691,33.761936,2.4852991,1
2,0,3.1779835,-.082106143,63.793297,7.534029,1
1,0,-3.3829851,.26288912,73.547241,3.6785889,0
3,0,-3.7800696,.58113134,54.111801,.85172886,1
4,0,4.4964595,-.62445605,52.997658,2.2973633,0
3,0,-4.0315037,.35192865,64.651863,1.5470396,1
1,0,-.89993429,-.11216042,78.728867,4.9826984,1
1,0,-4.1366887,-.86398852,79.34845,1.6887186,1
2,0,-3.1374166,.12054748,66.113693,6.5029726,1
1,0,-12.294248,-.59907287,70.615013,.095458984,0
3,0,-12.305414,-.75390738,67.450249,2.7965124,1
2,0,-10.427489,.76554984,64.349106,.91821289,0
1,0,5.7176409,.13462614,51.844467,2.1505127,0
1,0,-4.7198482,.41891828,49.887951,.80090332,0
3,1,.91896236,.68339741,28.066658,3.5233588,1
4,0,-4.3113413,-.39070976,59.221825,2.3958104,1
4,1,-6.5203853,-.20727967,67.8424,4.2277083,1
4,0,-2.6883018,.64640462,59.467731,4.5838766,1
