cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,0,-11.420774,-.22916016,66.382156,5.9213781,1
3,1,-5.4551845,.44694096,59.192444,6.8760262,1
2,1,2.0775201,.430426,40.067905,2.6245117,0
2,0,-9.8692541,-.084459528,55.749603,2.078125,0
1,0,-4.7610893,-.10127078,76.465927,3.1555905,1
1,0,-2.527106,.39334413,42.910397,1.0429688,0
3,1,3.6474669,.4658367,60.762501,3.0838895,1
2,1,4.4715319,.52735192,38.067993,1.8099774,1
4,1,2.175142,.76024669,55.74995,1.1992693,1
4,0,-4.8259702,1.0253025,57.803516,3.708374,0
1,0,5.7938056,-.61761034,30.685156,9.9544678,0
3,0,-4.4195008,.011168515,58.22575,3.3614457,1
2,0,1.6900097,.27059621,52.160877,.9513154,1
3,0,-1.9839481,.45411912,29.982615,5.5484619,0
2,0,-3.8831065,.12858383,55.008617,3.2679334,1
4,0,-2.9350791,-.17794316,26.921524,4.5935059,0
2,0,20.167376,.053422872,42.274094,.87670898,0
4,0,-6.568696,-.19162346,46.754208,5.3502197,0
2,0,-.88019079,-.06391301,48.22353,9.0983782,1
4,0,2.8646827,-.33781207,57.935127,4.0842004,1
3,0,-1.5704017,.45357424,51.85643,1.8602295,0
4,0,-4.4078617,-.23579034,66.023537,4.136517,1
1,0,-1.4079226,-.62976867,66.100151,5.6612549,0
4,0,3.7103274,.082740329,65.769684,3.0369873,0
3,0,1.4006038,-.06842605,30.618526,11.757568,0
3,1,-.59198672,.30504134,57.511337,8.1381254,1
2,1,.017265739,.42572656,46.825115,7.8367114,1
2,0,10.053389,-.46135527,61.044006,8.189209,0
2,0,-6.9047422,.85315841,47.635197,1.989296,1
2,0,-11.858181,.1286618,63.27346,5.3394279,1
3,0,12.197501,.11987186,60.523113,1.6210938,0
4,0,8.6585922,-.14695679,65.915138,4.0774956,1
4,1,2.651381,-.38861695,72.316223,1.6352115,1
3,0,-3.2727933,-.35016975,55.322628,2.3115234,0
1,0,7.0650482,.040678177,58.95192,9.7773438,0
1,0,2.9923666,-.24093607,55.237324,2.3330078,0
4,0,-3.7163041,-.85068637,65.062668,4.8864484,1
3,0,-.95742136,.17564791,62.603912,1.3431396,0
2,0,2.4380414,-.10249464,56.781517,3.2344971,0
1,0,-.16503525,-.27731407,73.633469,4.6199551,1
