cnom,cbin,ccon,xcon,ucon,y_t,y_d
4,0,.92212719,.65202773,48.347614,7.7130127,0
3,0,2.2074311,-.61056805,52.965137,3.7927246,0
3,0,-4.5877123,.076777346,40.71236,7.8850098,0
1,1,6.0808783,-.026344413,40.53371,.25817871,0
3,1,-4.5935936,1.1719511,53.595722,8.2507801,1
4,0,-1.4161347,.38749525,35.886726,1.6836789,1
1,0,-15.070713,-.62016213,41.821774,.7512756,1
2,0,9.8197708,.11246402,41.981571,2.1379395,0
2,0,-4.6518788,.74240845,57.979843,.86376953,0
1,0,-8.1968994,.015064212,56.578285,2.1760662,1
2,0,-2.6397269,-.32817715,67.245636,3.3247736,1
2,1,13.54661,-.25412339,41.384583,6.8311768,0
1,0,-3.0845747,-.51697093,43.539379,5.7105241,1
1,0,2.9051306,-.62267905,86.758263,.59584326,1
1,0,-5.7730026,.4009777,68.529053,5.1818581,1
3,0,2.8866363,-.30899119,61.0359,1.604347,1
4,0,.70730609,-.4503772,44.464417,.80664063,0
1,0,6.0873742,-.076560155,46.515034,1.7507544,1
3,0,-4.2691674,-.309701,49.902958,11.327148,0
1,0,-2.9761462,-.3024542,42.610973,7.6493678,1
2,0,12.281685,-.36753494,63.85376,3.0606689,0
3,0,.92718774,.048261616,61.126278,4.2730713,0
4,0,-8.7653494,.53456408,49.416389,2.3553224,1
3,1,-.66227299,1.0725967,42.990559,2.8165283,0
3,0,-5.7681427,.21239609,76.451149,1.2219238,0
2,0,7.6795783,-1.1547422,67.836082,1.7453864,1
2,0,-2.3366501,-.034071144,51.327534,1.3369141,0
1,1,3.1891487,-.044749845,42.065048,.49439642,1
4,0,-11.402538,-.2195065,56.177948,.87114048,1
3,1,-8.2855043,.69269204,63.765682,4.3674135,1
3,0,-3.6132863,-.26667455,68.466095,.90393066,0
4,1,-2.7318807,.35732454,48.016472,.81420898,0
2,0,-2.7622073,-.83040369,55.147869,1.8843994,0
4,0,3.3349073,.29153019,42.214703,1.1784668,0
4,0,-.4165687,-.17195395,60.485126,1.1900635,0
4,0,-9.2737818,.24817486,79.840714,4.6231551,1
3,1,-.37313712,.013111065,58.829102,.48383498,1
2,0,-.30607432,.65356034,42.029137,3.7019715,1
2,0,-8.0198832,.84639066,66.262596,3.8570557,0
2,0,3.1931593,-.20302118,51.677486,8.3389893,0
3,1,-12.649712,1.5274386,53.109894,2.0313721,0
2,0,-2.1688521,-.1088677,58.039841,5.182251,0
4,0,1.8515618,-.30993661,69.924622,4.8010254,0
2,0,-3.5208094,-.41001153,45.817287,9.9369841,1
4,0,-1.7985532,-.1448679,58.17873,7.8931885,0
2,0,-3.8807576,-.029458676,58.761532,.46618652,0
2,0,.96490544,.5463658,39.243713,1.5441895,0
3,0,-6.1668878,-.15124331,47.861538,3.5096436,0
3,0,-7.0228367,-.15090244,59.833858,2.1617432,0
1,1,2.6703167,-.2874437,46.734001,.45959473,0
3,0,3.2047479,-.23724894,48.201466,3.4307861,0
4,1,-4.6304774,.50097644,66.911194,2.6691895,0
4,0,-1.9348018,.10129536,45.211666,.9140625,0
3,1,1.0779707,.10892557,56.893383,3.0737305,0
4,0,-4.1261668,.3140426,72.965935,2.0104334,1
4,1,-1.2164917,-.14957832,48.619095,1.483983,1
3,0,-4.0952072,-.39650697,67.876778,2.7053223,0
3,0,-9.4081068,-.17463538,54.104519,4.7620468,1
1,0,-2.1174543,-.30320603,81.331223,1.6966553,0
4,1,-.061127614,.70372111,43.889515,1.0026442,1
3,0,-3.9208426,-.057864662,59.142605,1.0610418,1
4,0,-1.2521809,-.70870662,66.66449,10.224365,0
3,0,.31055611,.47056398,52.4282,9.2261963,0
3,1,7.8083115,.2754685,55.823021,1.874032,1
1,1,-.91813493,.68609273,58.207546,6.5863037,0
1,1,-3.3881447,.52953523,50.289349,1.5790576,1
3,0,2.8677695,-.38043681,46.106266,2.5476654,1
4,0,10.802563,.075329244,55.323357,4.1278343,1
3,0,1.6699029,.25919023,38.171185,9.4661188,1
3,0,-7.811471,.47812271,50.851788,5.9316406,0
2,0,-5.963903,-.57070559,65.706551,.9362793,0
3,0,-7.1879816,.095405251,67.99041,2.0668945,0
