cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.9790316,0,86.937935,1
0,1,3.1478367,1,65.386002,1
2,0,3.1457403,0,62.893509,1
1,0,2.79988,0,46.32494,1
2,1,3.4072871,0,70.008316,1
1,1,3.158108,0,53.320076,0
1,1,3.8738515,1,40.247223,1
1,1,3.2158248,0,66.583298,1
1,1,2.9787796,0,63.702656,1
1,0,3.0206566,0,61.92281,1
2,0,3.9758263,0,39.402126,1
1,0,3.5917652,0,57.469948,1
1,1,3.790827,0,56.366898,1
0,1,2.3376391,0,63.40596,0
1,0,3.9271712,0,51.5345,1
1,1,2.6891065,0,73.465981,1
1,0,2.7554553,0,57.271935,1
1,0,2.8172131,0,67.230156,1
0,0,2.1022971,0,55.159424,1
1,0,3.4967079,0,66.711281,1
1,0,3.341929,0,69.620773,1
0,0,2.6241982,0,57.518574,1
1,1,4.3461237,0,64.244247,1
0,0,2.9780819,0,63.708782,1
1,1,3.5703385,0,67.136612,1
1,1,2.2719488,0,54.192642,1
2,0,3.7636151,0,74.838669,1
1,0,3.4532702,0,61.956944,1
1,0,3.750267,0,74.512329,1
1,0,3.2060316,0,61.53157,1
0,1,3.6897576,0,56.846561,1
1,0,3.6078069,1,71.003365,1
1,0,3.8635662,0,55.300816,0
1,1,3.8044379,1,74.419792,1
1,1,3.0836785,0,56.054531,0
1,1,3.102917,0,57.153797,1
1,0,3.5518079,0,55.455647,1
0,1,2.2315278,0,59.229046,1
0,0,4.0280228,0,72.278793,1
1,0,3.3479373,0,64.459465,1
2,1,2.8707941,0,66.523575,0
1,0,3.1594863,1,55.359379,1
1,1,2.4210029,0,56.315666,0
2,0,3.7116559,0,65.778999,1
1,1,3.0099318,0,51.91087,1
1,1,3.6779397,1,84.593803,1
1,0,3.9273622,0,54.94199,1
2,1,3.4614608,0,53.917629,1
1,0,3.1405706,0,70.436432,1
1,0,3.6657546,0,50.877373,1
1,1,3.3064623,1,66.215149,0
1,1,3.346586,0,46.506287,1
1,0,3.5132833,0,67.604675,1
1,1,3.424623,0,59.302391,1
1,1,2.8486748,0,62.209927,1
1,1,3.5254006,0,72.442688,1
1,0,4.0803123,0,74.593506,1
1,1,4.0440588,0,69.858597,1
2,0,3.1119823,0,58.175182,1
1,0,3.4142737,1,53.584061,1
1,0,2.8297606,0,66.283943,1
0,1,3.3389556,0,56.053295,1
1,0,3.1799402,0,58.935947,1
1,1,3.3903384,1,87.738243,1
1,0,3.2919903,0,71.737656,1
1,1,3.489295,1,82.648117,1
0,1,2.8477306,0,41.740936,0
1,1,3.9128478,1,66.846313,0
2,0,3.1417511,0,57.298889,1
2,1,4.6185465,0,62.324455,1
1,1,2.5216098,0,67.499222,1
2,0,4.1445026,0,79.741821,1
1,1,2.5300875,1,55.690781,1
0,1,3.2418783,1,71.026817,0
1,0,3.379221,0,66.25061,1
1,1,3.2522094,0,45.553577,1
1,0,4.0134015,0,64.661774,1
0,1,3.2627609,1,67.013969,1
2,0,3.8492224,0,65.043732,1
1,1,3.6025352,0,62.650875,0
1,0,3.8998914,0,65.190323,0
1,1,3.7437246,1,73.254189,1
2,0,3.396349,0,60.710396,1
1,0,3.4977186,0,64.098076,1
0,1,3.4856083,1,68.093246,1
0,1,2.7050507,0,39.490654,0
1,1,4.6696067,1,79.823647,1
2,1,4.0508027,1,63.124245,1
1,0,3.0917776,1,64.929085,1
1,0,4.2609115,0,57.088665,0
1,1,2.9406016,0,71.100914,1
1,0,3.2159967,0,46.882336,1
1,1,2.7018583,0,62.575394,1
1,1,3.656743,0,58.122383,1
1,0,3.6509175,0,67.668823,1
1,1,3.0924568,0,53.969944,0
1,0,2.6357203,0,57.976021,0
1,1,3.1276245,0,42.209694,0
1,1,3.6689789,0,56.32856,1
1,1,3.6341758,0,54.818932,0
1,0,3.8532641,0,52.153183,0
2,0,3.7230101,0,65.211884,1
1,1,3.1656835,1,69.990608,1
1,0,4.0485406,0,57.214672,1
0,1,3.2729025,0,57.010769,1
1,0,3.5752528,0,49.613976,0
1,0,3.3287013,0,66.392227,1
1,0,4.6028957,0,63.166557,1
1,1,4.3515387,0,69.496986,1
1,0,3.5158935,0,68.18277,1
0,1,3.1860561,0,51.606262,1
1,1,3.6945453,0,61.651764,0
1,1,3.5578918,1,59.865334,0
1,0,3.34711,0,56.490112,0
1,0,3.7190773,0,42.152382,0
1,0,3.4231577,0,58.642582,0
0,1,2.4480653,0,60.549217,1
2,1,3.7101715,0,54.089928,1
1,0,4.3805799,0,43.175098,0
1,1,3.8905406,1,54.487686,1
1,0,3.8592553,0,58.800613,1
1,0,3.2462132,0,65.705841,1
1,0,3.3397877,0,54.987198,1
2,0,3.1260035,0,51.979477,1
1,0,3.7715957,0,55.5704,1
1,0,2.6504705,0,52.053677,1
1,1,3.5012865,0,59.53701,1
1,0,3.3975823,0,66.819427,1
2,0,4.3022261,0,72.272415,1
0,1,3.7414331,0,52.198833,1
1,0,2.995707,0,48.772907,0
0,0,3.099179,0,59.594925,1
1,0,3.2013819,0,66.489265,1
1,1,3.0421872,0,70.25547,1
1,0,3.6820588,0,69.659584,1
1,0,4.0695477,1,79.730217,1
1,1,3.5335035,0,47.42762,1
1,0,3.4781322,0,50.626369,1
1,1,2.655714,0,51.961983,0
1,0,4.136673,1,66.696388,1
1,1,3.2530434,0,74.992706,1
2,1,3.1012487,0,48.088238,0
1,0,3.2710276,0,45.149876,1
1,0,2.7356865,0,54.227169,1
1,0,4.0676098,1,61.944439,1
2,0,3.7410924,0,55.702118,1
0,1,2.6171372,0,62.664841,1
1,0,3.3901806,0,64.132751,1
1,0,3.234839,0,51.282272,1
1,1,3.7363985,0,62.880116,1
1,1,4.0712423,1,70.508598,1
2,0,3.2828538,0,54.898064,1
1,0,4.4033313,0,63.620853,1
1,0,3.1589909,0,58.179214,1
2,0,3.0490656,0,54.587353,1
2,1,3.5538242,0,58.313427,1
0,1,2.9306736,0,46.029232,0
1,0,3.7539272,0,59.765675,0
1,1,3.6333253,0,62.834713,1
0,1,2.9906607,0,52.42445,1
1,0,3.2033248,0,72.677086,1
1,1,2.5046847,0,55.541424,1
1,0,3.3248429,0,36.973618,0
1,0,3.2206078,1,46.986221,0
1,0,3.5301814,0,68.415459,1
1,0,3.5678899,1,48.128113,1
1,0,3.2905858,0,70.26149,1
1,0,3.55667,0,51.566227,1
2,1,3.9627512,1,49.074497,1
1,1,2.9887011,0,61.835934,1
1,0,3.2091091,0,69.077782,1
1,0,3.4502492,1,63.535,0
1,0,3.2914963,0,46.242615,1
1,0,3.9051147,1,67.740921,1
1,0,4.4021001,0,61.611141,0
1,1,2.9258454,0,63.387527,0
1,1,3.8367145,1,86.213676,1
1,0,3.4954627,1,60.080967,1
1,0,3.5014706,0,40.494831,0
2,1,4.0078201,0,65.190033,1
1,0,4.3817964,0,46.382576,1
1,0,3.5156848,0,53.606281,1
1,0,3.703656,0,52.952991,1
2,1,3.5568929,0,71.874626,1
2,0,3.4708426,0,53.894855,1
1,1,3.987324,0,79.563278,1
1,0,3.8458295,1,87.577736,1
1,1,3.3792083,0,49.231403,1
1,1,3.1116915,0,58.2038,1
1,0,3.5271304,0,53.287033,1
1,0,4.0074272,0,45.752361,1
2,0,3.2152526,0,61.928547,1
1,1,3.24646,0,70.246147,1
1,0,2.8711855,0,56.036392,1
1,0,3.4204843,0,68.603607,0
1,1,3.5795624,0,62.377613,1
1,0,3.6435483,0,57.314026,1
1,0,2.852777,0,53.253593,1
1,1,2.6635034,0,68.460052,1
1,0,3.9288261,0,62.209442,1
1,1,3.4641204,1,65.112411,0
1,1,3.4724736,1,66.430374,1
0,1,2.8841655,0,58.379913,1
1,1,3.8380196,1,74.981201,1
1,1,4.1978803,1,60.760098,1
1,0,3.0820181,0,46.986752,1
1,0,2.7097406,0,74.285973,1
1,0,3.6545115,0,69.292206,1
1,1,3.4053557,0,49.243637,1
1,1,3.4650142,0,70.843002,0
0,0,2.7386706,0,42.351131,0
1,1,4.1072245,0,45.885838,1
1,0,4.0767207,0,57.893127,1
0,1,2.6686108,0,73.496689,1
1,1,3.433459,0,49.703449,1
1,0,3.0541654,0,48.026268,1
1,1,3.3162932,0,59.137276,1
0,1,3.1880159,1,56.396778,1
1,0,3.104378,0,65.052147,0
1,1,3.9321432,0,61.054329,1
1,0,3.5543485,0,72.82531,1
0,0,2.4584038,0,64.933769,1
1,0,3.4528465,0,65.898972,1
2,0,3.4198561,0,65.191223,1
1,1,3.424463,0,61.830273,0
1,1,3.5177853,0,65.753952,1
2,1,3.2729561,0,48.580044,1
1,1,3.5830731,0,68.70636,1
1,1,2.942615,0,57.297726,1
2,0,3.8694832,0,54.567257,1
1,1,3.2791269,0,59.447475,1
1,0,3.3777075,0,52.306442,1
1,0,3.3672986,0,51.973816,1
1,1,2.8005021,0,50.995647,0
1,0,3.548193,0,54.989063,1
1,1,3.4352076,0,65.772133,1
2,1,2.8262239,0,63.097393,1
1,0,4.1489563,0,56.90377,1
1,1,3.4566319,0,58.498024,0
1,0,3.9915009,0,61.810341,1
1,0,3.1458781,0,72.776932,1
1,0,4.3213987,0,58.223579,1
1,1,3.1504109,0,52.570103,1
1,0,3.6719847,0,72.415573,1
1,1,2.9091282,0,60.71323,1
0,0,2.9539919,1,70.586021,1
1,1,3.2842774,0,52.459679,1
1,1,3.2459364,0,73.729172,1
2,0,3.8865948,0,70.728569,1
1,1,3.5435457,0,59.951248,0
1,0,3.1676123,0,39.253387,0
0,0,2.5837567,0,54.570854,1
1,1,3.7163963,0,62.408672,1
0,1,2.1289749,0,50.988476,1
2,1,4.0865211,1,64.725723,1
1,0,3.2524099,0,36.494064,1
1,0,2.3716238,0,61.868111,1
1,1,2.7295511,0,64.453041,1
1,1,3.4309983,0,58.374035,0
1,0,3.207866,0,59.395267,0
0,1,3.1409945,0,70.276016,1
1,1,2.6543312,0,68.599731,1
1,1,3.3784003,0,66.373505,0
1,1,3.2627227,0,75.5737,1
1,0,3.5212474,0,65.465569,0
0,0,2.2463007,0,45.441509,1
0,1,3.1796904,0,43.52911,0
0,0,2.2922559,0,66.260178,1
1,1,3.2256188,1,87.221771,1
0,1,1.8292456,0,54.911804,1
1,1,3.6925821,0,71.059219,1
1,1,3.3651612,0,62.352013,1
1,0,3.8995125,0,50.001942,1
1,0,3.8412254,0,55.304852,1
1,0,2.9004452,0,71.697678,1
0,1,2.8151143,0,60.747417,1
1,1,3.3325946,0,56.67424,0
1,0,3.1636655,0,60.953556,1
1,1,4.0547643,0,47.051968,1
1,0,3.5863266,0,28.64353,0
2,1,3.3965445,0,70.630669,1
1,1,3.5839734,1,72.849892,0
1,0,3.0433202,0,59.461651,1
1,0,2.4804308,0,53.37846,1
1,1,3.7078896,1,71.832092,1
1,0,3.260092,0,43.433228,1
0,1,2.4859083,1,56.861206,0
1,0,3.6212747,1,67.321304,1
1,0,4.0627432,0,79.86174,1
1,0,4.0935998,1,83.988121,1
1,1,3.7348633,0,90.279091,1
1,0,3.1084301,0,69.387215,1
1,1,3.5263808,1,74.007446,1
1,0,3.2656596,0,46.916405,0
1,0,3.2253842,0,56.612389,1
1,0,4.2496629,0,80.764374,1
1,0,3.2057941,0,81.836128,1
2,1,3.2832916,0,67.817261,0
1,1,3.9575427,0,59.285839,1
1,1,3.6221018,0,38.193851,1
1,0,3.2188442,1,81.054924,1
1,1,3.4366496,0,60.892048,1
2,1,4.1093493,0,67.128838,0
1,0,3.6397724,0,45.401077,1
2,1,2.7949748,0,68.525879,1
1,0,3.2513499,0,62.530727,1
1,0,4.531415,0,68.426041,1
1,0,4.1006346,0,79.103485,1
1,1,3.8142309,1,46.634785,1
0,1,2.5894811,0,65.29464,1
1,0,3.4147329,0,48.973175,1
1,0,2.9500184,0,51.902935,0
1,1,3.0156589,0,49.451134,1
0,0,3.1079819,0,74.09819,1
1,0,3.1129127,0,60.195141,1
1,1,3.3528464,0,45.115685,1
1,1,2.5241199,0,64.350624,1
1,1,3.0966904,1,55.03466,1
