cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.2958455,1,71.913605,1
1,1,2.5996115,1,65.591721,1
1,1,4.2608061,0,70.24807,1
1,0,3.3182552,0,46.287163,1
1,1,3.2097738,1,71.349174,1
1,0,3.3118291,0,78.010681,1
2,0,3.6874936,0,62.932697,1
1,1,3.5295854,0,48.017227,1
1,1,3.7098014,0,56.482346,1
0,0,2.477284,0,41.495056,1
1,1,3.4723227,0,55.812649,0
1,1,3.1931398,0,75.949951,1
1,1,3.6762769,0,76.128983,1
1,1,3.0866897,1,51.243797,1
1,0,3.5403917,0,68.653336,1
2,0,3.9192615,1,65.301384,1
0,0,2.7109311,1,53.128475,1
1,1,3.4857075,0,70.384521,1
1,0,3.1016436,0,45.812447,0
1,0,3.5789094,0,45.229401,1
1,0,3.0200241,1,69.141556,1
1,0,3.7540915,0,60.719765,1
1,0,3.420836,0,51.641529,0
0,1,2.2313766,0,60.459541,1
1,0,3.4450135,0,60.201073,1
1,1,3.8631313,0,50.899345,0
1,0,3.7738466,0,55.019722,1
1,0,3.4828713,1,82.896347,1
1,0,3.0899746,0,56.533207,1
2,0,3.3453145,0,60.949688,1
1,1,3.1805036,0,55.562992,1
1,0,3.7122114,0,65.194328,1
1,0,3.8968499,0,44.879734,1
1,1,2.6674767,0,53.742184,0
1,0,2.818085,0,69.731598,1
1,1,3.2385845,0,46.010036,1
1,0,2.8644955,0,64.714424,1
1,1,3.2916992,0,50.385204,1
0,1,2.6214247,0,46.738911,1
1,0,4.3378129,1,64.246552,1
2,1,3.4009831,0,73.785492,1
0,0,3.0283451,0,52.815689,0
1,1,4.0587053,1,67.910072,1
1,0,3.2085004,0,67.174759,1
1,0,3.1780107,0,50.673378,0
1,1,3.3432174,1,51.697639,0
2,0,3.1095676,0,63.693886,1
1,0,3.3515365,1,53.971943,1
1,1,2.8037701,0,49.351803,1
1,0,4.0295258,1,75.690857,1
1,0,2.7681582,0,51.187218,1
2,1,3.288975,0,42.886524,1
1,0,3.8795462,0,53.990459,1
1,0,3.5434654,1,66.836456,1
1,1,3.158124,0,74.959427,0
0,1,2.0525382,0,62.603237,1
1,1,2.9006622,0,50.108154,0
1,0,3.9256427,0,66.263107,1
1,0,3.3123229,0,55.449436,1
0,1,2.5033023,0,52.376343,1
1,0,4.1766834,0,57.697037,1
1,0,3.4474988,0,68.013306,1
1,1,3.9919446,0,63.124992,1
1,0,3.3857584,0,58.172707,1
1,1,3.6726525,0,54.107506,0
1,1,3.9876049,0,76.9701,1
1,1,3.598491,0,72.536362,1
1,0,3.9085546,1,63.998211,1
1,1,3.2146869,0,47.068005,0
1,1,2.9755201,0,50.096245,1
1,0,2.5508692,0,49.024654,1
1,1,2.9826307,0,44.398506,1
1,1,3.1835809,0,77.268242,1
1,1,4.305397,0,70.093933,1
1,0,3.3939106,0,58.188301,1
1,1,3.6601968,1,71.923126,1
1,0,4.0394554,0,55.532154,0
1,0,3.2301824,0,52.860435,1
1,0,3.3879216,1,80.537338,1
0,1,2.7202356,0,59.34454,0
1,1,3.5029905,0,75.608055,1
1,1,3.7903121,0,53.149406,1
1,1,3.1773341,1,57.969841,0
1,1,3.4368024,0,68.441292,1
1,1,3.2903585,0,62.310333,0
1,0,3.6170819,0,65.370369,1
1,0,3.4930263,0,61.874493,0
0,0,2.5881479,0,59.731415,0
1,0,3.2781489,1,56.050907,0
1,0,3.7121935,0,80.465538,1
2,0,3.9425852,0,80.019264,1
1,1,2.890523,0,60.22382,0
0,0,3.0773487,0,68.315544,1
0,1,2.3887298,0,75.315964,1
0,0,2.3935447,0,58.677418,1
1,1,3.0462351,0,66.41861,1
0,0,3.1726193,0,64.769897,1
2,0,3.7006862,0,59.513348,1
1,0,4.0461478,1,79.07473,1
2,1,3.8377306,0,56.880627,1
1,1,4.1327577,0,65.775177,0
2,0,3.6481214,0,63.479774,1
1,1,4.00774,1,58.09333,0
2,0,3.545239,0,65.389664,1
1,0,3.7046781,1,57.774952,1
1,0,4.1403351,1,63.863785,0
1,0,3.541266,0,62.32106,1
1,0,2.9190612,0,50.648144,1
1,1,3.1813376,1,55.754665,0
1,1,3.4769671,0,57.388447,1
0,1,2.9643066,0,63.473728,1
0,1,2.743288,0,68.816818,1
0,1,3.4457822,1,60.091591,1
0,1,2.9300711,0,63.727432,1
1,0,3.3762298,1,72.291206,1
1,1,2.8598244,0,35.56044,0
1,0,3.1812568,0,65.115562,1
1,1,3.9172099,0,43.604473,0
1,0,3.5434501,0,79.791107,1
1,0,3.0016723,1,55.808796,1
1,1,3.7601616,0,65.308235,1
1,0,2.8573606,0,47.626541,1
1,0,3.1241472,0,54.796326,1
2,1,2.1253037,0,39.712727,1
1,0,3.3485,0,47.950066,1
1,0,3.2267027,0,58.370872,1
0,1,2.8484497,0,54.714203,1
1,1,3.4481759,0,60.718132,1
1,1,4.0698857,0,65.337349,1
1,0,3.3860161,0,61.087654,1
1,0,3.0266831,0,73.164986,1
1,1,4.0949893,1,57.695004,1
1,0,3.7327123,0,66.292908,1
1,0,3.7523606,0,70.897301,1
2,1,3.2489212,0,62.661694,1
1,0,3.7414894,0,51.134758,0
1,0,4.0197296,1,67.190605,1
1,0,4.3649745,1,48.995537,1
1,0,3.7606754,0,52.677361,1
0,0,3.0923333,0,80.942268,1
0,1,2.47802,0,53.573704,1
1,1,3.1572714,0,61.197445,1
1,0,3.2118444,0,48.543488,0
1,0,4.0821133,0,60.334042,1
1,0,3.318233,0,73.965889,1
1,1,3.299037,0,49.57085,1
1,0,4.1403298,0,63.464741,1
1,0,3.7290092,0,60.323742,0
1,1,2.9162073,0,62.597691,0
1,1,3.3285534,1,45.929485,1
2,0,3.5302484,0,52.788872,1
1,0,3.3557065,0,53.575226,1
1,1,3.5696659,0,71.686348,1
1,1,3.5464694,0,70.938377,1
2,1,3.8037663,1,69.923386,0
2,1,2.9683042,1,46.033142,1
1,0,3.8259981,0,60.598785,0
1,0,3.6871889,0,61.79002,1
1,1,3.4601922,0,73.083527,1
1,1,2.6504896,0,77.236885,1
1,1,3.9453919,0,64.363602,1
1,1,3.0740085,0,74.09948,1
1,1,3.336931,1,61.202766,1
2,0,2.9967427,0,51.258488,1
1,1,3.2438104,0,53.688732,1
1,1,3.6413445,0,79.839622,1
1,1,3.9166355,0,45.659256,0
1,1,3.1176744,0,54.778542,1
0,0,3.1860089,0,51.782932,1
1,0,3.3470082,0,42.98893,0
1,1,3.4527769,0,52.789246,0
0,0,3.3836417,0,54.893414,1
1,1,4.037962,1,69.129349,1
1,0,3.5396242,1,58.644634,1
1,0,3.8339591,0,61.61871,1
1,0,2.8262522,0,68.589745,1
1,0,4.1092854,0,81.135117,0
1,0,3.8292644,0,62.216045,1
1,0,2.86694,0,56.15752,1
1,0,3.4947834,0,57.214985,1
1,0,3.8775685,0,45.729881,1
1,0,2.24405,1,76.708313,0
1,0,3.3128166,0,62.922451,1
0,0,3.0168455,0,66.846069,1
1,0,4.1620069,0,56.119598,0
1,0,2.7380838,0,47.976528,0
1,0,3.369559,0,64.212746,1
1,0,3.7498014,0,71.005463,1
1,0,3.3070247,0,52.363487,1
2,0,2.4718289,0,60.545269,1
0,1,3.2666378,0,76.183487,1
1,1,3.014636,0,49.197796,0
1,0,2.5587964,0,46.727776,1
1,0,3.0542703,0,58.217293,1
1,1,2.7276924,0,73.223564,1
0,1,3.5574231,1,51.75037,1
1,1,3.4813609,1,60.291916,1
1,0,3.5872047,0,69.678345,0
1,0,3.6770785,0,59.084526,1
1,0,3.4844635,1,67.41037,1
1,0,3.1909719,0,50.262466,1
1,1,4.152247,1,61.256317,1
1,1,2.4266167,0,74.056786,1
0,0,2.7497838,0,64.32962,1
0,1,3.0502732,0,68.558174,1
1,1,4.0472875,0,61.510624,1
1,1,3.7227206,0,64.381966,0
1,1,2.8705976,0,60.000713,1
1,1,3.3518496,0,69.434868,1
1,1,2.7900474,0,67.202805,1
1,1,3.7278512,1,57.579872,1
2,0,4.1095448,0,67.113602,1
1,0,3.7732706,1,72.662865,0
1,0,3.2574029,0,54.031605,1
1,0,2.8530126,0,59.516312,0
1,0,2.8170087,0,66.63681,1
0,1,2.4052534,1,60.470158,1
1,0,4.0580425,1,86.224815,1
1,1,3.7901201,1,88.2033,1
1,0,3.1248329,0,67.886261,1
1,0,3.3066614,0,57.696632,1
1,0,3.6075737,0,48.523857,1
1,0,2.9389286,0,49.176563,1
1,0,3.75212,0,64.60569,0
1,1,3.7876403,0,58.813034,1
1,0,4.2166634,0,53.067413,1
1,1,2.7903121,0,44.641094,1
1,1,3.664556,1,64.288506,1
1,1,3.085243,0,68.225868,0
1,0,2.8973048,1,77.754211,1
1,0,3.3628891,0,76.064423,1
1,0,3.7050309,0,72.991112,1
1,0,3.4797008,0,63.374062,1
1,0,3.3387606,0,48.908566,1
0,1,3.0276368,0,56.413357,1
0,1,2.6955054,0,57.186581,0
1,1,3.9112701,1,47.002201,1
1,0,3.0311091,0,66.13015,1
1,0,3.7558095,0,65.791977,1
1,1,3.6927323,1,78.263947,1
1,0,3.6628294,0,69.241455,1
1,1,2.5374246,0,76.384499,1
1,0,3.2671332,0,52.637234,0
1,0,3.0152683,0,54.758804,1
2,0,3.9306371,0,60.244259,1
1,0,3.6321483,0,62.7467,1
1,0,3.5467989,0,56.523991,0
1,0,4.081892,0,55.011471,1
0,1,2.3833892,0,65.404953,0
0,1,2.4859695,0,49.458549,1
1,0,3.0036283,0,43.339455,0
