cnom,cbin,ccon,xbin,ucon1,ybin
2,0,3.6526041,0,66.115654,1
1,0,4.1159744,0,43.799328,1
1,0,3.7939665,0,58.596588,1
1,0,2.7560277,0,62.171604,1
1,0,3.4381673,1,65.941841,1
1,0,3.8637199,1,83.051575,0
1,1,3.5982034,0,66.830025,1
2,1,3.9065986,0,45.611515,1
1,1,2.3019612,0,60.539024,1
1,0,3.1813281,0,68.34919,1
1,0,3.885859,0,63.936527,0
1,0,4.0167685,1,71.310394,1
0,1,2.6235003,0,40.188019,0
1,0,3.1978738,0,59.802513,1
1,1,4.0496221,1,62.814472,1
0,0,2.7389481,0,55.620018,0
0,1,1.9885302,0,46.955078,1
2,0,3.2381458,0,56.167503,1
0,1,2.3303609,0,51.841873,0
2,0,3.476187,0,69.234642,1
1,1,3.4972224,0,55.980106,1
1,1,3.8614969,0,70.929176,1
1,1,3.6751106,0,53.737957,1
1,0,2.9153831,1,72.976662,0
1,1,2.9733815,0,60.547741,1
1,0,3.9101772,0,57.019161,1
0,1,2.9633346,0,71.850662,1
1,0,3.3821983,0,58.254311,1
2,1,4.2977309,1,80.647552,1
1,0,3.9070647,0,60.995552,1
0,0,1.9729353,0,72.508766,0
2,1,3.4276986,0,55.200577,1
1,0,3.2176805,0,59.455589,1
1,1,3.8183711,0,62.734341,1
0,1,3.1905596,0,50.123066,1
1,1,2.5377264,0,65.302734,1
1,0,3.8707371,0,63.459801,1
1,0,4.4015217,1,75.354858,1
1,0,4.4157438,0,75.085861,1
1,0,2.9985287,0,68.927429,1
1,0,3.0729756,0,66.339478,1
0,1,2.8009484,1,51.962151,1
1,1,4.1775718,1,69.905701,1
1,1,2.9035034,0,59.079334,1
2,0,3.5862765,0,67.356247,1
1,1,3.593329,0,70.775909,1
1,1,3.4137955,0,61.85841,1
0,0,2.7226133,0,58.256565,0
1,0,3.9719393,0,61.541485,0
1,0,4.470017,0,67.998268,1
2,1,3.620513,0,71.198166,0
2,0,3.0111139,0,52.286484,1
1,1,3.7532632,1,69.363991,1
0,1,2.9736314,0,62.954868,1
1,1,3.5170557,0,45.651024,0
1,1,3.6790483,0,72.69059,1
1,0,3.8962641,0,56.950695,1
1,1,3.7502294,0,72.276863,1
1,1,2.6251853,0,47.772034,0
1,0,4.5276346,0,52.261902,0
1,0,4.0538135,0,60.848545,1
2,0,4.3395782,1,71.844543,1
2,1,3.2145534,1,70.170113,1
1,1,2.3815715,0,42.439342,1
0,1,3.2049561,0,75.850395,0
2,0,4.4986477,1,65.178978,1
0,1,2.438767,0,62.585838,0
1,0,4.043189,0,66.226173,1
1,0,3.8543315,1,66.587189,1
0,0,2.7570996,0,49.142025,0
1,0,3.2025831,0,60.44186,1
1,1,3.5496998,0,59.679497,1
1,1,3.4587326,0,69.03936,1
1,1,2.5241404,0,56.461895,1
1,1,3.2455647,1,68.544136,1
1,0,3.6089163,0,71.218048,1
1,1,2.6137962,0,57.306671,0
1,1,3.5826569,0,77.706726,0
1,0,3.3439763,1,63.033939,1
2,1,3.3607297,0,62.80685,1
1,0,4.1772299,1,62.548691,1
1,1,3.6008055,1,62.061668,1
1,1,4.3547339,1,78.966972,1
