cnom,cbin,ccon,xbin,ucon1,ybin
1,1,2.9820828,0,63.224045,0
1,0,3.9511499,0,56.411179,1
1,1,2.998394,0,56.017078,1
1,1,3.166358,0,57.477951,0
1,1,3.3028672,1,58.248615,1
1,0,3.1246834,0,43.453339,1
1,1,3.6723826,0,38.94183,1
0,1,2.7691393,0,54.282017,1
1,1,4.0309057,1,65.438614,0
0,0,3.693749,0,48.112034,1
1,0,3.7535844,0,70.005173,1
1,1,3.3393605,0,44.925865,0
0,1,2.8233314,0,75.297256,1
1,1,3.5684905,0,60.042393,1
1,0,3.8209174,0,65.933334,1
1,1,3.2391877,1,60.512974,1
1,0,3.3218517,0,76.121521,0
0,0,3.1109829,0,75.184349,1
2,1,3.3245797,0,44.169415,1
1,1,2.7274778,1,85.320427,1
1,0,2.789129,1,55.313404,1
1,1,3.1835182,0,63.841496,1
1,0,3.6109257,0,45.077236,1
1,0,4.1239343,0,67.574387,0
1,0,3.6886227,0,59.822422,1
0,1,2.3942366,1,63.058681,1
1,0,2.9223897,0,63.638466,1
2,0,3.7859683,0,51.087585,1
0,1,3.0362802,0,67.239372,0
1,0,3.6903565,0,71.028526,1
0,1,2.856869,0,67.639763,0
0,1,2.70963,0,70.64801,1
0,0,2.6534562,1,69.170265,1
1,1,3.2180126,0,72.350647,1
1,0,4.1836562,1,73.618561,1
2,1,3.5833607,0,63.729702,1
1,1,2.755152,0,52.496044,1
2,0,3.0660489,0,60.38633,1
1,1,4.2185988,0,79.562195,1
1,0,3.2349763,0,59.203537,1
1,1,3.1407959,0,48.677376,0
1,1,1.985641,0,65.253975,1
1,0,3.2005692,0,69.0448,1
2,1,3.222162,0,60.425732,0
1,1,3.6338389,0,68.734192,1
1,1,3.6318543,1,67.548325,1
1,0,3.8706653,0,56.195549,1
1,0,3.7154779,0,78.249962,1
1,1,2.704021,0,51.132439,0
1,1,3.9525287,1,78.99894,1
1,1,2.2721527,0,66.305115,1
1,0,3.7861798,1,64.268341,1
2,0,3.9254632,0,72.794945,0
1,1,3.0746775,0,67.478638,1
1,1,3.8172941,0,57.549644,1
1,0,3.6023355,1,60.643131,1
1,1,3.6543407,0,63.869026,1
1,0,3.3789661,0,62.166859,1
1,0,2.4863107,0,57.873508,1
0,1,2.2479548,1,53.931789,0
2,1,2.7394855,1,63.836914,1
1,0,3.577486,0,74.049995,1
1,0,3.9237902,0,74.229416,1
2,0,3.1877224,0,56.971992,0
1,0,3.6286991,0,55.431892,1
1,1,3.9209008,1,77.084152,1
2,1,4.168529,0,58.132484,1
1,1,2.7810538,0,56.034328,1
1,1,4.2530036,0,49.49675,1
1,1,3.3461721,1,47.519852,1
1,0,4.0805554,0,58.572243,1
2,0,3.3275979,0,64.758751,1
1,1,3.2728014,0,58.409962,1
1,1,2.9667258,0,55.137474,1
0,1,1.9421906,0,57.723232,1
2,0,3.4715955,1,76.348526,1
2,1,3.4809122,0,45.716496,1
1,1,2.9522254,0,58.172626,1
1,0,4.0086966,0,66.070595,1
1,0,3.5913622,0,49.358601,0
1,1,3.5806365,0,73.558044,1
1,0,3.3340974,0,49.299232,1
2,1,2.9283841,0,70.599129,1
1,0,3.6904454,0,56.411541,1
1,1,2.9990957,0,60.231152,1
2,1,3.6707056,0,56.982769,1
1,1,3.0148461,0,61.40855,1
0,1,2.3837445,1,70.296928,1
1,1,3.9574831,0,71.22686,1
2,0,3.476342,0,85.817459,1
1,0,3.4546974,0,61.548828,1
1,0,3.2158742,0,39.723934,0
1,0,3.2633927,0,54.120834,1
1,1,3.1076033,0,54.752251,1
1,0,3.4075773,0,63.068188,1
0,0,2.2241824,0,71.731956,1
1,0,3.8024316,0,74.826118,1
1,0,2.8975971,0,75.136238,1
1,1,3.9319282,1,54.50568,0
0,1,2.8033495,0,76.084648,1
1,0,3.9028227,0,57.850098,1
1,1,3.7527535,0,54.013187,0
1,1,3.5522954,0,59.516136,1
1,1,3.1750174,0,48.528942,1
1,1,3.8277509,0,48.789944,1
1,1,2.9888062,0,57.83382,1
1,0,4.2252231,1,56.79554,1
1,0,3.273098,0,46.779808,1
1,1,3.9335916,1,76.696442,0
1,1,2.9855707,0,66.903603,1
0,1,3.3715086,0,66.75116,0
0,0,3.2075632,0,41.981724,0
2,1,3.0689023,0,60.815117,1
1,0,3.8179991,0,68.662613,1
1,1,2.5195005,0,75.239685,0
2,0,3.4136858,0,61.932747,1
2,0,4.5617976,0,63.930859,0
2,1,3.7546232,0,63.244736,1
1,1,3.5037212,1,70.765297,1
