cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.1413229,0,57.308567,1
1,1,3.9611218,0,50.300274,0
1,0,3.3770003,0,73.569,1
0,1,3.1361806,0,52.642189,1
1,1,3.9599271,1,72.348938,1
1,1,3.9228349,0,92.862213,1
2,1,3.4249675,1,85.816528,1
1,0,3.0102279,0,68.470757,1
1,0,3.0446284,0,53.025745,1
1,0,3.3194804,0,48.376488,1
1,0,3.3377759,1,78.239159,1
1,0,4.5504303,0,62.120319,1
1,1,2.5831194,0,63.875393,0
0,0,3.233675,1,47.147549,1
1,1,3.0234978,0,48.174347,0
1,1,3.3428016,0,51.958118,1
1,0,3.357167,0,67.264023,1
2,1,2.7665279,0,73.003189,1
1,0,3.258934,0,66.893135,1
1,1,3.8686268,1,60.83292,0
1,1,3.5168943,0,61.318951,1
2,0,3.4053833,1,47.161503,1
1,1,3.8280184,1,86.760223,1
1,1,3.7510898,1,65.216278,1
1,1,3.8327248,0,71.168274,1
1,0,3.5727108,0,63.478092,1
2,1,3.7686844,0,75.862404,1
1,0,3.9287055,0,45.611488,1
1,1,2.7153878,0,52.642071,0
1,1,3.8022866,0,72.927773,1
1,0,3.2485511,0,54.983971,0
1,1,3.0705693,0,52.296814,1
1,0,4.2081342,0,78.292221,1
1,1,3.7477791,0,85.232399,1
1,0,3.4131045,1,62.071518,1
2,0,4.5913763,0,73.186852,1
1,1,3.3756344,0,63.180744,1
1,1,3.6778996,0,65.574486,1
2,1,2.7299402,0,58.155384,1
1,0,3.9605761,0,72.656624,1
1,1,2.4948649,0,53.61335,1
1,0,3.3820145,0,69.378181,1
1,0,3.6219761,1,65.534477,1
1,1,3.2800691,0,60.834122,1
1,1,2.9294887,0,58.222027,1
1,1,3.204715,0,41.769806,0
1,1,3.0793936,0,58.625301,1
1,1,3.3503056,1,68.898018,1
1,0,2.5748727,0,57.203339,1
1,0,3.2645035,0,50.030575,0
1,1,2.724745,0,64.089981,1
1,0,3.3719678,0,51.754978,1
1,1,3.7141194,1,67.37291,0
1,1,3.9031451,1,67.501495,1
1,0,4.0620685,0,51.933765,1
1,0,4.4395137,1,61.186939,1
1,1,4.0230732,0,56.130516,1
0,0,2.7802176,0,49.462036,1
1,0,3.9062331,1,72.636978,1
1,0,4.3627429,0,64.155235,1
1,0,3.8650618,0,70.621674,1
1,1,3.3969097,0,49.316189,1
2,0,3.6926377,0,60.005684,1
1,0,3.8529274,0,59.027576,1
1,1,3.3726306,0,52.926655,1
2,0,3.7702262,1,81.587784,1
2,0,3.765729,0,65.116852,1
1,1,2.9553585,1,70.498543,0
1,0,3.7633843,0,65.467392,1
2,1,3.5932302,0,69.748886,1
1,1,2.7675087,0,47.50478,0
1,0,3.2485495,0,65.727379,1
1,0,4.1282744,1,61.432964,1
1,1,3.447691,0,71.835419,1
1,1,2.9935734,1,57.337551,0
1,1,3.637018,1,74.740112,1
1,1,4.2714639,1,81.036224,1
0,0,3.0069714,0,56.779022,1
1,1,3.7503123,0,55.661358,1
1,0,3.6976564,0,61.406841,1
1,1,3.1922548,1,63.326351,1
2,1,3.7764039,0,63.300213,1
1,1,3.7541046,1,72.526016,1
1,1,4.1384659,1,75.44104,1
0,0,2.3502879,0,36.376564,0
1,1,2.7929831,0,65.649429,1
0,0,2.7652116,0,54.764317,1
1,1,3.0833921,0,51.231194,0
0,0,4.0107307,0,62.237179,1
1,0,4.0928769,0,56.809872,1
1,1,3.5513515,0,58.104481,1
2,0,3.0371976,0,50.101231,0
1,1,3.6607099,0,72.548828,0
1,0,3.5652893,1,58.893627,1
1,0,3.552453,0,81.004784,1
0,0,2.6141207,1,67.959709,1
1,1,3.0007799,0,43.123184,1
