cnom,cbin,ccon,xbin,ucon1,ybin
1,0,4.3523698,1,56.33112,1
0,1,2.6581628,0,61.5634,0
1,1,4.2373247,1,83.235817,1
1,0,3.305881,0,52.938431,1
1,0,3.9950957,0,68.283768,1
1,0,3.8450055,0,60.190884,1
1,1,3.1909895,0,67.540703,1
1,1,4.253243,1,67.088959,1
1,1,3.8729625,1,66.067574,0
1,1,4.2982564,0,73.352501,1
2,0,3.5300596,0,64.454132,1
1,0,2.9865494,0,61.490639,0
1,1,3.6141384,1,56.019146,1
1,0,3.6004515,0,48.7328,0
1,1,4.2593226,1,57.242832,1
2,0,3.5370357,0,64.230812,1
1,0,4.538938,0,55.659348,1
1,1,3.0345173,0,54.808228,1
1,1,3.3193994,0,61.844894,1
1,0,2.8093181,0,46.054142,1
1,1,4.0065618,0,60.125511,1
1,0,3.5555129,0,61.992729,0
1,1,2.692251,0,49.317146,1
1,0,3.0701134,0,51.539021,1
1,0,2.8135905,0,75.037781,1
1,0,3.2242754,0,60.063969,0
1,1,2.8970733,0,48.311249,0
1,1,3.5186751,1,73.303734,1
0,1,2.3204064,0,70.308533,1
1,1,3.1166494,0,51.657223,0
1,0,4.4222298,0,68.376862,1
1,0,4.0318322,0,69.697594,1
1,0,3.9820681,0,55.408607,0
1,0,3.15169,0,66.467224,1
1,0,3.3882678,0,39.471455,1
1,1,2.9565344,0,67.453545,1
1,1,2.832382,0,49.670334,1
1,0,3.874495,0,57.584126,0
0,1,1.8706089,0,65.273216,1
1,0,3.0453842,1,65.363419,1
1,1,3.7654107,1,51.928078,0
1,1,3.7119315,0,68.134804,1
1,0,3.2104907,0,51.485832,1
1,1,2.9771931,0,51.503067,0
1,0,3.666533,0,42.719189,1
1,0,2.6584587,0,56.291309,1
1,1,3.8569825,0,38.491451,0
2,0,3.5166726,0,58.474869,1
1,1,3.3965001,1,68.401169,0
0,1,3.1555572,0,68.349419,1
0,1,2.8179486,0,44.546482,0
1,1,3.2473667,0,66.577805,1
2,1,3.1309481,0,61.282337,1
1,0,3.8663359,0,71.886124,1
1,1,3.3078899,0,54.97319,1
1,1,3.5958366,0,61.795963,1
1,1,3.4297826,0,67.06237,1
1,0,2.978971,0,53.602764,0
1,1,2.9305344,0,58.609966,0
1,0,3.7210991,0,50.827843,1
2,0,3.4002717,0,54.941383,0
2,0,3.1033015,1,65.784706,1
1,1,3.6562204,0,65.088951,1
1,0,3.0653157,0,51.736248,1
1,1,4.386528,1,58.685326,0
0,0,3.3770854,0,62.43655,1
2,1,4.3305054,0,58.853592,1
1,0,3.2644789,0,52.921177,1
2,0,3.2737484,0,66.318687,1
1,1,3.1069193,0,49.985195,1
0,1,2.9410865,0,66.094467,1
1,1,2.9998603,0,58.140339,1
2,0,3.1726871,0,57.329643,0
1,0,3.7341747,0,65.872231,1
1,0,2.9629745,0,70.045464,1
2,1,3.1736922,0,49.011318,1
1,0,3.7899008,0,69.123703,1
0,0,3.1308556,0,65.649391,1
1,1,3.6198771,0,72.827217,1
0,1,2.8744202,0,61.948582,0
0,0,2.9188998,0,52.151756,1
1,0,3.709552,0,47.287338,0
0,1,1.8420825,0,64.336838,0
1,0,3.9299171,1,73.205757,1
1,1,3.0537884,1,76.514503,1
1,1,3.2142441,0,69.021858,0
2,1,3.7568145,1,61.421791,0
0,1,3.3389084,0,60.352543,1
1,0,3.2749894,0,77.589203,1
2,0,3.1084969,0,60.045078,1
1,1,3.4152296,1,59.70528,1
2,1,4.6587853,1,74.778831,0
1,1,2.7917368,1,70.068192,1
1,1,3.4651122,0,47.553139,0
1,0,3.247669,0,68.262672,1
1,1,3.1980038,0,56.425385,1
0,0,3.3548019,1,62.901012,1
1,0,3.3651342,0,55.81929,1
1,1,3.5708842,0,70.737839,1
1,1,3.8044319,0,50.681625,1
1,0,3.6682599,0,59.041309,0
0,0,3.0779109,0,63.076092,1
1,0,3.952599,0,71.727303,1
1,0,3.0504546,0,49.230644,1
1,0,4.0625277,0,51.49659,1
1,1,3.5540762,0,73.046013,1
1,0,3.652236,0,50.607986,1
2,0,3.3355954,0,68.420647,1
1,0,2.9986165,0,61.014957,0
1,1,3.6728318,0,65.778473,1
1,1,2.8977613,0,57.785656,0
1,1,4.3424716,0,70.801544,1
1,1,3.118999,1,72.641747,1
1,0,4.0604124,1,64.958,0
2,1,3.1958468,0,58.787003,1
1,0,3.2092822,0,53.751251,1
1,0,2.9317288,0,46.668854,1
1,0,2.8866231,0,47.208561,1
1,0,2.4272861,0,49.190861,1
1,0,4.551847,1,81.409706,1
1,0,3.5128715,1,68.989403,1
2,0,3.1906621,0,59.391289,0
1,0,3.6214819,0,60.177563,1
1,0,2.2460108,0,48.577137,1
1,0,4.2208652,0,57.893661,0
1,1,3.5245731,1,61.598057,1
1,1,2.7885563,0,45.129498,1
0,1,2.7000461,0,59.531357,1
1,0,3.3909214,1,80.109825,1
1,0,2.4804959,0,54.646275,0
1,0,3.2360704,0,50.235783,1
1,0,3.6074235,1,67.194771,1
1,0,3.4521544,1,61.284134,1
1,1,2.8463664,1,80.067444,0
1,0,3.8498981,0,58.712132,0
2,0,3.2319636,1,55.385681,1
1,0,3.0455172,0,43.235176,0
1,1,2.9555855,0,69.479965,1
1,1,4.2784147,0,53.652252,0
1,0,4.1675854,0,55.475105,1
2,0,3.1809318,0,49.829437,0
1,0,4.2029004,0,51.982285,1
1,0,3.8752441,0,71.15435,1
1,0,4.0254545,0,50.722618,1
1,0,4.0011034,0,69.540398,1
2,1,3.3496664,0,86.293823,1
1,0,4.0011649,0,63.860252,1
1,0,2.6211576,0,55.542759,1
1,0,3.3203726,1,57.987183,1
2,1,3.0958214,0,59.485302,1
1,1,2.8873029,1,56.018726,1
1,0,3.954412,0,64.708427,1
2,0,3.7906835,0,47.461807,0
1,0,2.9305289,0,49.728264,1
2,0,3.3379579,0,64.241539,0
1,1,2.7771585,0,60.868828,1
0,1,2.6889672,0,55.33062,1
1,0,3.5374784,0,48.382553,1
0,0,2.1607573,0,50.740868,1
1,0,3.8766546,0,43.069111,1
1,0,4.0718904,0,60.759567,1
1,1,3.5490205,0,67.098732,1
1,1,2.9641461,1,76.842735,1
1,1,3.1617513,0,49.981148,1
1,0,3.6071646,1,58.623535,1
1,0,3.8233731,0,72.362282,1
2,1,3.8475347,1,89.375626,1
1,0,2.9366703,0,40.827724,0
1,0,3.6390851,1,55.865013,1
1,0,3.7958615,0,58.111897,1
2,0,3.3958857,0,74.973991,1
1,1,3.1852181,1,59.437069,1
1,0,3.4720969,0,57.520336,0
1,0,3.0731091,0,61.328827,1
1,1,3.8639963,0,55.075214,1
1,0,3.3763266,0,65.938919,1
1,0,3.2264178,1,66.473854,1
2,1,3.7465694,0,51.39259,1
1,0,3.0457065,0,66.913361,1
0,1,2.3960817,0,74.981316,1
1,0,3.6690226,0,56.342739,1
1,1,3.4036818,0,41.406319,0
1,0,3.1971598,0,15.862602,0
1,1,3.6541364,0,66.007973,1
2,1,4.089788,1,68.362961,1
1,1,3.5033908,0,70.237289,1
1,0,3.4977162,1,80.286987,0
2,1,3.2443902,0,64.239555,0
1,1,3.3655686,0,45.061768,1
1,0,3.5967765,0,62.874313,1
1,1,4.0479298,1,57.813763,1
1,1,3.3396916,0,48.893387,0
1,0,3.566067,0,76.628365,1
1,1,4.3408546,0,62.742794,1
1,1,3.1961391,0,69.225441,1
1,0,3.0806813,0,36.546829,1
1,1,2.9324608,0,62.715374,1
1,0,3.066216,0,40.180222,1
2,1,4.4331131,0,77.183151,1
1,1,2.8771303,0,60.458153,1
1,0,3.6921165,0,57.265808,1
1,0,2.7421658,0,42.055927,0
1,0,3.3752003,1,67.705421,1
1,0,2.9078901,0,56.108532,1
1,0,3.6007166,0,39.471638,1
1,1,2.3756845,0,70.945732,1
1,1,3.4420285,0,73.687965,1
1,0,2.7632399,0,51.719727,1
1,1,2.9980659,1,69.51683,1
