cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.3716705,17.765751,88.424202,60.907196,23.179663
1,0,4.0536542,20.282694,82.755531,87.462494,29.097466
1,0,3.729564,21.713638,83.451576,65.141022,23.708717
1,1,2.9297416,19.42948,94.270065,73.647186,20.748674
2,1,3.6987429,19.463053,78.304543,64.669426,19.113316
1,0,3.5839291,17.133512,104.86251,73.215195,22.234291
1,0,3.9604728,21.452801,79.354698,74.28344,25.086535
1,0,3.0073276,24.952427,73.083206,68.286629,25.600798
2,1,3.3327434,16.897232,77.30761,67.762955,28.162144
1,0,3.569628,17.8545,74.742775,53.539898,16.125307
1,0,2.7839918,14.00172,84.742935,64.591194,16.701897
1,0,3.9934134,20.184322,100.58678,72.236885,25.34343
2,1,4.4609294,19.320295,93.964005,73.916985,15.983825
1,0,3.7642469,15.120765,63.672504,59.377872,23.460613
1,0,3.005286,19.169424,64.572716,54.715668,21.595753
1,1,3.8073974,18.627712,84.907631,60.051517,18.577978
1,0,3.4813647,20.012783,80.899529,84.03875,22.093557
1,0,3.3415461,19.731325,91.583717,81.091759,26.686346
1,0,3.5318465,17.266811,97.153267,64.789925,20.961216
2,0,3.8884599,23.428682,96.607765,59.108032,25.736122
1,0,2.5760472,16.575912,88.670326,50.210838,23.815344
1,0,3.5777552,18.165054,73.224388,54.275009,25.78339
1,0,3.678601,16.872824,86.150276,65.403526,17.247437
1,1,4.0752225,20.375662,62.562237,71.807289,16.30052
1,1,4.1356411,18.910105,84.642311,70.039383,22.309252
1,0,3.5508275,19.907326,86.433144,67.208267,23.667046
1,0,4.4081817,18.58536,95.334885,76.669907,30.838367
1,1,3.5066328,22.287476,93.990585,71.33242,20.02606
1,0,3.3337159,16.653782,72.200188,47.413609,15.297664
1,0,3.8530819,21.240705,86.05275,88.648384,27.456785
1,1,3.0341988,16.324892,74.129417,48.475563,18.220081
0,0,3.4721365,15.621147,72.561264,66.164253,19.1406
1,0,3.1713328,16.543791,84.366974,66.916428,25.556368
1,1,3.8892319,23.384092,87.213394,70.847603,25.72307
1,1,3.4394765,18.729593,84.655556,79.428436,23.131411
1,1,3.5797746,21.325804,90.552483,70.006088,23.862038
1,1,2.9549446,15.938903,70.845978,62.896584,11.883209
2,0,3.2165108,13.277423,87.466316,75.027679,28.40554
2,1,4.2202744,18.998163,85.695999,75.698341,23.230694
1,1,3.0842013,18.740154,72.113205,62.921928,25.370165
