cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,2.9569011,16.841759,93.120285,87.011925,20.948198
1,0,3.5056093,22.260088,96.383713,65.929131,23.570269
2,0,3.2679186,20.543812,91.396172,68.710716,21.979881
0,0,2.6972516,19.926964,73.613014,83.614983,19.885361
1,0,3.5154381,20.624062,100.47411,75.042198,17.080025
1,1,3.7398839,20.219217,98.091446,89.633263,25.664871
2,1,3.7352703,20.985937,81.297691,65.187798,21.631952
0,0,3.2352009,22.146881,84.738441,96.246376,27.947884
0,0,2.6246865,16.780041,83.144554,86.144478,24.396463
1,1,2.5096262,21.162781,87.417343,79.775459,22.673538
0,0,3.2086778,15.856641,84.483322,64.590797,19.957449
1,0,3.3362105,18.709723,87.891045,62.685589,20.425631
0,1,2.5900798,15.072155,86.640289,74.80912,30.572433
1,1,2.972187,20.401545,77.006622,74.402328,21.159605
1,0,3.5848088,21.003941,79.521904,80.067764,25.353153
1,0,2.9674385,19.016504,77.481499,78.254417,24.995571
1,0,3.062809,22.318598,78.624413,58.15509,22.266111
1,1,3.0254991,19.458998,77.593834,68.205818,25.538603
1,0,3.5141447,19.639332,91.414543,54.907116,18.003904
1,1,4.2924881,20.721207,87.426826,66.242706,26.157404
1,0,3.5009625,18.560228,73.4394,63.808193,20.392057
1,1,3.2702055,15.103968,68.905724,65.634758,20.564564
1,0,3.470583,19.708584,95.763855,78.447624,22.328165
1,0,3.4027243,18.510221,72.832123,52.483971,17.709614
2,0,2.8213193,18.195818,85.841942,61.32373,22.49826
1,0,3.8852658,17.824003,69.953156,67.764587,24.746592
1,0,3.4453514,17.672909,75.648849,48.188599,23.389181
1,1,3.0649755,18.469717,89.063667,80.120163,28.585852
2,1,3.3537967,17.906733,78.876823,72.486511,21.132326
1,1,3.3433995,18.978195,75.929306,78.571815,19.497038
1,1,3.8265541,21.355221,89.186607,80.773605,29.272892
1,0,3.1588061,19.780706,88.901482,66.989716,25.476971
1,0,3.2756221,20.896866,77.809525,61.869068,26.403793
2,1,2.8543117,16.949057,71.846283,72.232475,18.635395
1,1,2.5777493,17.447792,97.560989,75.716782,30.081545
1,0,3.0238197,14.580566,81.668777,63.921944,17.064291
0,1,2.0024807,19.228998,83.364227,70.678406,27.201176
1,0,3.4939294,17.162897,78.168388,65.87928,24.4533
0,0,2.6421905,19.325594,99.721291,68.232117,21.668163
0,0,3.2013578,15.975526,79.462761,62.729843,19.054035
1,1,2.9570568,19.763115,82.479218,71.781281,13.681029
1,0,3.1632564,17.573202,77.018639,47.916298,18.906757
1,1,3.4936366,21.814356,64.315323,66.173256,20.509335
1,1,2.5663126,18.084198,70.319519,76.703758,25.643925
1,1,3.0798781,19.477367,89.00618,65.343666,28.650417
1,1,3.3560781,16.527225,83.330223,61.139652,22.920704
0,0,2.7249706,15.231812,43.199913,48.789013,10.570498
1,1,3.3912272,20.787849,83.609573,68.57058,30.877144
0,1,2.3083839,13.287106,72.601555,70.301155,19.568624
1,1,3.2310898,19.435104,88.706528,73.355042,22.165606
1,0,3.2477565,17.471302,89.81572,70.656998,31.246565
1,0,2.6994936,17.102669,78.258888,69.282883,15.846004
1,1,3.3907177,20.112169,71.48304,54.163692,19.85228
2,0,3.3054783,19.532478,72.932854,74.311089,21.876385
1,0,3.0395355,12.671296,74.110779,53.305424,23.985458
1,1,3.3250005,16.332912,76.254913,68.819336,19.103863
2,0,2.8553939,17.345364,93.705162,71.648109,32.838593
1,0,2.8715205,16.648071,82.880524,62.698883,25.432461
1,0,3.9685094,23.428736,101.80013,85.305305,23.30242
1,1,3.770412,22.196726,80.677017,86.287605,27.21965
1,0,3.7954891,16.70784,74.07653,63.229538,28.338415
1,0,4.1506996,15.148435,82.637749,67.718445,17.434353
