cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,0,3.2679849,21.144602,83.255013,76.00988,18.82963
2,1,4.6829052,22.249434,90.036324,85.418297,29.511063
1,1,4.2191114,24.686237,83.243416,77.1996,23.28587
0,1,2.9763293,18.271955,75.082397,72.822197,20.970863
1,1,2.1029806,17.320957,75.188538,65.339142,19.863041
1,1,3.627573,19.283146,90.361908,63.437778,19.625406
1,1,3.7456353,17.424734,100.45485,78.103897,26.129253
0,1,2.9821494,21.152496,89.75576,51.975582,18.162148
1,1,3.0671165,20.051817,81.864853,69.064674,29.619534
1,0,4.0184774,17.871149,99.017555,83.679466,31.32959
1,1,3.3569493,18.643311,78.132439,62.832672,21.318644
1,0,2.7568831,18.507727,70.751175,43.908745,17.948812
2,1,2.9601002,17.357689,77.359497,65.427856,19.35091
1,1,3.8893754,21.395916,72.618401,70.475533,30.390783
1,1,3.2302322,18.225172,71.056038,63.604172,26.066589
1,1,3.0217688,16.969666,56.806751,66.164345,15.712401
1,0,3.6461177,20.937601,102.1618,80.235321,24.649071
1,1,3.6556215,18.493362,77.069641,64.416321,17.490135
0,1,2.5412693,15.409823,53.004234,66.804024,22.043434
1,1,3.3056252,20.900879,89.477554,63.053471,29.039787
2,1,3.1327381,20.396381,94.433235,67.772697,16.530836
1,1,3.3127816,16.520657,52.129665,60.500679,17.371166
1,0,3.4044218,20.402088,92.205193,55.01704,24.737509
1,0,3.5575156,21.293242,73.305267,68.624802,23.208118
1,1,2.9019184,18.7176,75.224884,90.113487,24.639271
1,0,4.114912,23.402201,101.20619,63.704414,26.751251
1,0,3.0750556,20.19813,61.050602,65.032417,16.795895
1,1,3.6943886,20.420841,93.186806,79.023834,15.128407
1,1,3.8934407,20.875158,96.674393,71.019318,20.951025
1,1,2.8088481,19.79994,71.3181,61.585243,24.304871
1,0,3.1661243,19.081316,76.718513,73.484604,21.794415
1,1,3.103931,13.456287,96.746773,58.359287,19.039648
2,0,3.5062981,17.752518,80.22628,53.735111,16.57412
1,0,3.7427895,21.695139,94.257065,69.599365,28.763332
2,0,2.8979664,14.973243,95.511765,67.166397,20.739988
1,0,3.0655842,17.735165,82.98288,84.326469,20.614742
1,1,4.5669184,19.720728,82.342873,84.443306,26.266644
1,1,2.9799705,19.961716,94.28186,81.452774,27.359419
1,1,3.2574029,18.266308,89.937164,83.807129,32.506802
1,1,3.1583893,18.591961,92.480232,68.24794,17.957968
1,1,3.6564531,18.59231,93.724525,78.22731,19.946451
1,1,3.5138867,22.751335,83.425842,65.333595,16.391335
2,1,3.5910895,21.754738,99.990173,73.881615,25.640558
1,0,3.4930215,19.809116,100.03599,65.504295,21.525539
1,0,3.1708097,16.498381,94.606514,71.735771,27.455978
1,1,3.8320124,17.055691,93.07412,65.990044,28.10965
0,0,2.6394305,15.948756,72.807564,51.521629,15.475984
2,1,3.4277754,16.647205,72.068848,63.633167,24.296581
1,0,3.2162697,18.557322,89.456139,75.259781,17.523203
1,0,4.1328721,22.813494,103.09615,80.715019,20.451075
1,0,3.236691,20.720758,72.63562,57.22995,20.322138
1,1,4.4441652,24.533251,94.269836,64.983635,13.612815
1,1,4.0391021,20.024265,78.423172,77.67849,14.660666
1,1,4.0690184,18.66544,73.061798,64.039001,13.865558
1,1,3.3426998,20.931986,92.25486,91.526199,26.799656
1,0,4.2801652,24.042418,93.865143,68.173149,11.150105
2,0,3.5726893,20.083206,81.090294,85.374557,28.142498
1,1,4.1214657,18.742996,93.770401,52.26572,15.366969
1,0,2.8066833,10.85111,69.292625,47.285892,17.122564
1,0,3.3988109,19.241394,87.24099,64.441849,26.96925
1,0,3.0856259,18.611975,67.586418,64.18351,16.751911
1,1,2.8114588,18.055305,81.104477,64.28643,13.932883
2,0,3.3579462,15.53996,73.889671,59.799515,20.792145
1,1,3.6546676,18.598808,89.955894,71.61911,23.468725
2,0,4.2800689,17.680367,95.982414,76.819916,24.060143
1,0,2.956593,19.128725,81.199989,69.271408,23.375275
1,1,3.4710164,19.577719,76.605438,69.272591,15.9103
1,1,3.3476961,18.587473,74.028519,51.971363,30.197842
1,1,3.5641694,17.980801,90.688301,77.27449,30.089302
1,0,3.4205391,20.252798,74.299034,82.658508,18.188168
1,1,4.066257,19.448479,81.809914,67.060387,29.2202
1,0,3.9942157,18.509466,76.350861,66.948586,15.556822
1,0,3.2391605,19.318102,82.796425,83.158875,22.86121
0,0,3.2835228,17.42901,100.40598,55.643997,27.867933
1,1,3.3468103,20.436544,70.158295,76.86705,18.632694
1,0,3.6050856,18.458055,83.001038,62.228146,16.34664
2,0,3.365243,15.302156,77.749321,74.430458,20.873455
1,0,3.6624291,16.704977,77.344604,69.072586,16.380955
0,1,2.2831967,21.84376,79.245674,62.750183,22.96402
1,0,3.1519582,16.305544,73.795715,47.735882,24.217762
1,0,3.5256217,21.571295,82.833107,73.320343,21.491234
2,1,3.9443622,19.836758,85.792137,70.038239,23.669806
1,0,3.5444679,15.904638,84.656349,62.130985,25.309103
1,1,4.1205535,20.733248,87.300644,69.708496,21.832123
1,0,3.3696105,18.101576,81.551018,67.845055,20.515221
1,0,3.0813906,16.232616,84.260239,83.006775,21.562397
1,0,2.8968027,19.804295,75.017982,68.628639,17.259354
1,0,3.6019387,21.72357,94.661629,75.619621,29.019329
1,1,3.0142598,19.01059,102.01101,62.642967,20.515984
1,1,3.4499004,23.410603,90.518387,73.580719,26.613272
0,1,2.9237597,18.206026,72.203476,72.950523,25.890881
2,1,3.3446255,18.329849,68.957611,63.179714,18.299002
1,0,4.5036221,23.707699,97.540314,73.263336,25.120033
1,1,3.7272754,18.618074,113.83939,61.492207,22.694273
1,1,3.2952361,22.909552,109.53651,57.060585,26.43186
1,1,2.8728499,23.87888,90.704613,84.106598,32.327927
1,0,3.2989807,13.273438,98.762802,60.424026,31.942135
0,1,2.8444762,17.29883,99.413269,61.259205,25.244823
1,1,3.1985164,18.702511,86.166626,71.392838,23.1133
1,0,4.2416177,18.717356,92.811523,62.218487,24.055311
1,0,4.1400027,18.241579,76.81768,73.217232,25.243525
2,1,3.4645507,19.829597,82.504425,86.633797,24.84866
1,1,3.4368234,16.871262,87.649109,68.732506,23.273733
1,1,3.5210538,16.119036,58.220467,49.243999,23.143581
1,0,2.8855755,17.628408,57.077045,56.898174,21.965157
1,0,3.5694852,22.836493,86.420761,77.316727,27.273579
1,0,3.5780895,17.658293,74.369843,65.45816,31.757111
0,1,3.9999571,20.62525,89.92363,70.051552,16.007236
1,0,3.874316,18.917564,93.134041,61.704994,17.61681
1,0,3.0790381,22.761959,99.222305,76.868706,29.180773
1,1,3.1881807,18.554312,79.814926,51.485111,23.134283
2,1,4.1683478,21.95557,78.77224,63.501183,26.43623
1,0,3.3001366,22.660862,86.950523,62.057251,24.68536
1,1,3.1232228,19.925049,70.725105,69.162735,25.007759
1,0,3.4742055,19.071148,88.952477,68.041847,22.936773
1,1,4.0834937,25.944601,100.61929,89.017731,39.008282
1,1,3.2575924,18.762358,68.612991,59.758801,21.976454
2,0,3.4450493,16.467983,91.205521,59.848248,24.45582
1,0,3.5198336,18.00515,88.910393,83.370094,19.508076
1,0,3.1364005,21.213223,80.175903,58.852161,22.285341
1,0,3.0374105,20.60862,96.0933,66.684235,27.563238
1,0,3.556262,16.965523,73.564095,72.310181,12.346281
1,1,3.3367691,20.45332,103.16655,62.075996,21.285309
1,1,3.8382769,20.034853,82.027748,55.38068,18.19965
1,0,3.7403891,18.166847,97.770493,52.04715,22.238911
1,1,3.6006434,17.164604,71.026993,49.40736,18.279545
1,1,2.9074695,17.250288,70.098145,69.637917,23.714857
1,1,3.6026661,20.981344,94.221245,52.713875,22.656601
1,0,3.4087775,18.599775,81.436752,76.853775,19.959555
1,1,3.2528832,20.829937,85.503372,79.579018,24.411175
2,0,3.3830719,17.977386,75.243591,58.641159,24.107538
1,0,3.5678966,19.915977,95.11853,77.210442,13.37853
1,0,4.1521201,17.584164,81.41124,89.871063,24.389219
1,0,3.6181605,19.698595,88.351006,78.843857,26.304911
1,1,3.640857,18.311584,75.659904,73.388657,27.985579
0,1,3.3185759,20.508438,89.419769,82.147377,30.090162
1,1,3.2613416,17.184507,79.212242,80.692505,28.820499
1,1,3.8519056,17.989464,87.558449,62.398785,19.646656
1,1,3.3250132,16.832632,78.261978,66.024963,19.611105
1,0,3.7129567,17.522493,69.881271,63.447929,25.808014
1,0,3.1104398,17.440096,64.925911,61.638443,27.276825
1,1,4.125742,21.763447,81.923737,68.094963,19.505955
2,1,3.9452674,19.859278,79.586105,85.293831,20.052757
1,1,3.4111738,17.218443,74.078506,65.562752,17.899431
1,1,3.3950202,18.488708,98.729225,63.888027,18.657621
1,0,3.3737371,21.570774,101.13516,81.089241,24.800512
1,0,3.6375458,19.575195,93.921074,71.484161,21.140341
1,0,4.9732594,20.535706,67.420982,69.265549,26.254251
1,1,3.4568012,17.453907,71.200882,50.517166,27.137468
1,0,3.4986084,16.793234,86.394562,61.750443,22.673452
1,1,2.814569,22.5187,106.7732,69.720749,21.593243
1,1,3.6052663,20.950066,100.71619,69.074677,23.029173
1,1,3.0422726,17.712879,79.006775,44.826832,14.713042
