cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.6543939,19.926605,85.285805,74.766243,22.556721
1,0,3.5257926,24.208611,82.427902,81.370453,22.659739
1,1,3.7926791,17.052446,88.720467,79.040741,21.619019
1,1,2.6390522,16.268803,73.056755,56.031887,11.648777
1,0,3.6176796,20.8706,93.699326,65.267494,25.135468
1,1,2.8114326,19.468313,80.906036,70.546898,16.000895
1,0,3.5359356,19.598825,83.350227,84.537415,21.03116
1,1,2.8571301,18.703428,78.678703,68.933006,21.859785
1,0,3.1941738,22.320461,89.808884,56.622662,31.40089
1,1,3.0654685,21.657455,89.920143,62.504581,26.667696
1,1,3.260108,22.943283,88.305695,76.114754,22.43218
2,1,3.2967525,17.901278,86.402733,74.261719,27.107666
1,1,2.0939238,11.689016,57.588165,57.362385,15.873509
1,1,3.1859682,18.77503,82.877922,77.856812,18.896893
1,0,3.6538842,23.366737,84.175423,92.061745,24.210295
1,0,2.9344313,15.233758,72.105522,65.900291,28.378611
1,0,3.5724542,16.595819,73.395218,66.715073,20.073236
1,1,3.5405324,21.851999,86.693672,66.576141,21.725386
1,0,2.8877914,15.918082,51.458061,60.536198,9.8554287
1,1,4.0303788,21.007391,88.271751,67.033134,20.186518
1,0,3.7481484,14.879944,88.419685,70.735054,22.158901
1,1,4.0085435,19.794903,75.091087,82.762962,24.977074
1,1,3.5085158,18.521877,80.330688,65.018959,27.255255
1,0,3.6037729,19.65206,79.506294,75.423553,20.468916
1,1,3.3901029,13.112533,74.956367,55.784313,25.074665
1,0,3.4246619,15.892704,76.138252,72.337967,25.166197
1,0,2.707664,17.933725,84.680779,49.841492,20.94388
2,1,3.6389172,22.156635,97.701378,85.969238,27.658812
1,0,3.4669986,21.120052,77.649323,88.176468,20.713465
1,1,2.9581108,15.714549,74.156311,62.732445,23.31332
2,1,3.960259,17.322605,79.521774,71.96257,22.625164
1,1,3.5772123,19.81908,99.977509,68.97361,26.715893
1,1,3.0033855,16.356606,81.223984,67.01355,24.584854
1,1,3.6047215,18.184458,73.814407,53.485981,15.601507
1,1,3.0588126,17.370989,79.505013,81.817162,18.319162
1,1,3.0801024,20.048925,87.468643,59.621731,17.830278
1,0,4.1304727,18.243528,72.596031,88.5933,27.935522
1,0,3.1006746,19.82745,90.834473,73.231911,30.654892
2,0,3.0016041,17.799393,76.685814,62.886803,22.747633
1,1,4.0481572,20.082876,67.918816,68.997932,21.421932
1,1,3.2131023,21.862553,77.814369,65.894188,24.06868
1,0,4.515306,21.054041,107.73339,69.915901,27.751869
0,1,3.16294,21.360643,96.599106,67.492142,15.706086
2,0,3.612457,20.372181,105.6667,70.230545,18.227081
1,0,4.1689305,20.266434,87.059326,49.686634,14.364402
1,1,3.4871058,16.7283,98.479919,76.247261,24.634975
2,1,3.9370017,17.804104,99.726349,73.661751,28.547598
2,0,3.879271,20.749069,105.07473,84.953545,31.064035
2,1,3.4548397,16.226974,80.138176,68.745552,21.259396
1,1,2.7290468,20.321447,84.271515,67.303009,23.363003
1,1,3.6952503,13.654058,72.597626,49.927921,17.566835
1,1,3.1224468,17.514168,102.67219,100.60287,35.387333
1,1,2.4467196,17.539131,85.731155,56.06786,25.224115
1,1,4.060318,19.023729,80.7332,51.680767,19.20014
1,0,3.8739307,19.865175,74.927605,77.373161,23.152132
1,0,4.6385193,19.781277,81.694771,64.00811,27.809465
1,1,3.9736564,20.182726,71.907867,74.616447,12.805922
0,1,2.1486208,18.250204,99.976059,55.279465,27.352303
1,0,3.240278,17.096479,83.32946,44.808311,21.377291
1,1,3.696698,19.785311,69.076164,41.96928,13.768044
1,1,3.166158,14.368741,67.378876,51.370384,13.541123
1,0,3.2169271,17.717648,95.273903,59.032623,24.179451
1,1,3.7020631,19.483576,79.392029,85.881172,31.46858
1,1,3.4485707,14.9579,68.637688,76.127525,22.012674
1,0,3.6159141,17.708742,86.610535,64.906479,23.770557
1,0,3.6609676,20.560297,60.475426,75.925682,21.374655
1,1,3.1969123,19.947111,84.685394,53.766045,22.608309
1,1,3.5301728,16.032537,68.586624,59.647701,26.189436
2,0,3.9642491,20.599306,76.25531,65.816216,19.930143
2,1,3.6976223,17.348761,71.804619,90.25856,31.72814
1,1,2.8860514,15.589413,74.457115,78.955643,28.569866
1,0,4.0714817,25.441551,93.151306,78.675072,29.317291
1,1,2.9302471,14.58482,82.936615,52.667377,21.173847
0,0,2.9094458,21.264708,101.33413,72.7799,22.208841
1,1,2.7573378,18.473597,72.023895,58.691238,27.230879
1,1,3.5035233,19.607445,80.816231,76.085274,22.11278
1,1,2.8568954,19.05946,80.596611,69.066147,27.036976
1,0,3.5521541,14.196291,87.112495,48.875488,15.561039
1,1,2.7194982,17.391479,90.693642,50.735298,28.502069
1,1,2.9720786,19.139477,84.191208,61.131119,17.789709
0,0,3.4530494,18.111399,92.565552,71.85215,22.175474
1,1,2.9442413,17.568256,80.145569,69.86068,20.373304
1,0,4.0127029,18.881742,86.759575,68.630028,22.924761
1,1,4.054441,20.91378,84.825485,56.928974,22.316809
1,0,3.6334534,20.956327,89.423866,95.461555,23.696085
0,0,3.616987,20.004536,98.549171,88.575584,30.59564
1,1,4.216888,20.026588,104.79327,71.99054,25.838877
1,0,2.9207258,18.129536,87.868134,63.545315,20.758591
2,1,2.6204729,18.142635,83.451416,65.848618,20.503254
1,0,3.0541725,17.761761,76.262779,74.884796,22.484495
1,0,3.2734079,19.475393,81.943962,92.253448,26.637388
1,0,4.1159534,26.686563,92.289024,78.063255,25.777134
1,1,3.7404237,16.773781,76.547264,63.823662,15.922977
1,0,3.2865589,14.819655,74.340324,58.178146,23.030186
2,1,2.7372725,20.003235,87.006691,86.510704,25.412764
1,0,3.607316,17.494232,68.497147,73.247581,23.988405
0,0,3.2514877,18.487555,85.821075,79.795174,18.656628
1,0,3.2314737,16.421232,71.161743,72.599098,34.99477
1,0,3.911232,18.282129,80.732239,82.373337,24.681585
1,1,4.0044737,19.914106,78.163292,65.356995,23.808773
1,1,3.7484837,13.16713,88.968025,70.340256,22.478155
1,0,3.2363927,19.134624,59.156124,60.682953,20.233408
1,1,3.197015,17.70229,88.931328,57.374439,20.16198
1,0,3.3930039,19.618551,84.953384,68.564766,18.148497
0,0,2.9175577,17.005867,68.012985,70.854088,19.488115
1,0,3.4405019,18.611465,81.036484,70.305,27.851633
1,0,3.4101348,16.455631,66.051025,61.948956,23.26214
1,0,2.6170192,16.957111,93.123291,65.487762,25.367712
1,0,3.3926513,23.701796,100.84381,81.236176,33.515793
1,1,3.2202923,18.494995,77.084572,73.776329,25.495428
1,1,3.4284925,15.150432,84.317253,64.66597,12.632935
1,1,3.7850528,24.475397,88.427032,76.216339,25.099092
1,1,3.4608488,18.018551,102.65498,64.158806,20.561863
1,0,3.7625971,19.364149,90.854805,63.338585,17.436214
1,0,3.0840144,19.20512,90.310448,69.309288,21.460606
1,0,3.7039237,15.919912,74.434669,61.626251,17.118679
2,1,3.2596807,15.070405,91.780594,52.72192,30.658964
1,0,3.8849847,22.908125,68.120926,81.954971,27.31423
0,1,3.2454398,20.561075,92.532852,75.224586,24.815947
1,0,3.3675354,20.248112,90.094917,60.509029,20.471186
1,1,4.2862821,19.915688,74.491768,50.743649,23.734198
1,0,3.2706566,17.894159,66.11187,62.736698,23.965988
1,1,3.7913752,17.782738,71.234703,92.781898,30.52334
1,1,4.1095572,17.706066,75.85453,78.590492,18.123154
1,1,2.9338083,18.070894,93.892212,85.297012,27.426279
1,0,3.0388043,16.246988,83.451241,70.193619,23.250923
1,1,3.5351162,17.114641,77.910797,82.811424,29.093285
2,1,3.859812,19.441935,58.23814,63.291592,21.1373
1,1,4.1087637,21.009871,76.794891,78.988617,23.413923
1,0,4.054635,19.108839,62.15094,69.872871,31.192966
1,0,3.2118008,15.178355,77.059387,65.646767,19.376364
1,0,3.8116231,20.375536,88.65519,64.078728,25.645987
1,1,3.3850517,16.98723,67.517006,69.105453,19.375725
0,1,2.5798573,16.293308,84.992104,57.66003,25.251709
2,0,2.7557051,17.956104,87.157654,75.789116,23.299145
1,0,2.9471216,17.145048,94.88826,46.686733,28.253281
2,0,3.6423788,17.922338,67.791832,66.434364,13.203407
0,1,2.8435724,20.917908,80.824135,63.751827,19.323528
