cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.0394678,0,52.578148,1
1,1,3.331219,0,37.449696,1
1,0,3.5209985,0,71.744682,1
1,0,3.0694773,0,56.608582,1
1,1,3.6851997,0,66.083817,1
1,0,3.9909837,0,73.407852,1
2,1,3.1217191,0,71.73867,1
1,0,2.9277596,0,51.713173,0
1,0,3.5435073,0,70.42585,1
1,1,3.4171009,0,59.274502,1
1,0,4.1425762,1,67.171463,1
1,0,3.1185668,0,48.314224,1
2,0,3.440419,0,59.094086,1
1,1,3.2092285,0,64.961555,1
1,1,3.8639648,0,65.983635,0
1,0,2.1442244,0,55.724957,1
1,0,3.4100916,0,62.681347,1
1,0,3.5446424,0,64.541672,1
1,1,3.0574696,0,69.28524,1
1,0,3.5516503,0,49.863033,1
1,0,3.2426121,0,56.120049,1
1,0,2.9638226,0,78.478951,1
1,1,4.1026649,0,67.616051,1
1,1,3.9503748,1,68.231636,0
0,1,2.8796535,0,56.793755,1
1,1,3.8624275,0,59.869259,1
1,1,3.5157144,1,60.670616,1
1,1,2.9357195,0,65.576401,1
1,0,3.3469739,1,61.157303,1
1,0,3.4113843,0,69.358788,1
1,1,3.5801315,0,56.608932,1
1,1,2.8899369,0,52.214622,1
0,1,2.1943703,0,59.066666,1
1,0,3.6617599,0,77.309189,1
1,0,4.3742237,0,52.725842,1
1,1,4.1854086,0,66.094086,1
1,0,3.3528955,1,68.683708,1
2,1,3.3645835,0,58.121243,1
1,0,3.2990074,0,63.639717,1
1,1,3.544507,0,67.063141,1
1,1,3.7098491,0,64.57708,0
1,0,3.1699624,0,48.36224,0
1,1,4.0793157,0,66.630463,0
1,1,3.1628945,0,76.751648,1
1,0,3.7227061,1,63.368847,1
1,0,4.5963326,1,82.874825,1
1,0,2.4506707,0,59.616886,1
1,0,3.4556289,0,50.853115,1
1,0,3.1362164,0,64.32843,1
1,0,3.6572354,0,80.160034,1
0,0,2.8763521,0,51.23785,1
2,0,3.5344977,0,58.679966,1
1,0,4.0417376,1,85.224701,1
1,1,3.1916921,0,71.821411,1
2,1,3.6721702,1,72.55204,1
1,1,2.5181139,0,72.264481,1
1,1,2.9542418,0,71.179138,1
0,0,1.9472831,0,65.29393,1
1,1,3.9507062,1,82.37706,1
1,0,3.3798869,1,60.871937,1
1,0,2.6366007,0,70.617195,1
1,0,3.8726008,0,70.729866,1
1,1,3.5215178,0,61.272625,1
1,1,3.5841928,0,64.195305,0
1,1,2.9121327,0,55.819138,1
2,0,2.9845636,0,57.61816,1
1,1,3.2425308,0,45.534962,0
