cnom,cbin,ccon,xbin,ucon1,ybin
0,0,2.5644083,0,43.125431,0
2,0,3.8327949,0,56.839939,0
1,0,3.575738,0,70.703995,0
2,0,3.5528648,0,56.295052,1
0,1,3.0441663,0,72.318825,1
2,0,3.197217,0,68.053986,1
1,0,3.2734115,1,61.567513,1
1,1,3.177454,0,59.97337,1
1,0,3.8404503,0,59.00441,0
0,1,3.5816624,1,80.166489,1
1,0,3.825824,1,66.557556,1
0,1,2.8917632,0,77.452148,1
1,1,3.0417476,0,58.175125,1
0,0,3.0814211,0,52.023235,0
1,0,3.3807504,1,62.919422,1
1,1,3.4775124,0,56.515232,1
1,1,2.6547599,0,48.243477,0
0,1,3.5689969,0,71.327164,1
1,0,4.1923161,0,51.841797,1
0,1,2.6089907,1,77.42659,1
1,1,2.9476979,0,58.762444,1
2,0,3.1982744,0,45.070663,1
1,0,3.5515509,0,60.156132,1
1,0,2.9551117,0,54.474483,0
1,1,3.1330454,0,62.658524,1
1,0,3.7177982,1,71.857239,0
1,1,2.8616154,0,82.03479,1
1,0,3.1333025,0,71.377228,1
1,1,2.2608852,0,61.355747,1
1,1,3.4255507,0,54.9772,0
1,1,3.5009029,1,68.292809,1
1,0,3.6773472,0,57.600388,1
1,1,4.5602112,1,54.678375,1
1,0,2.5257869,0,71.297447,1
1,0,3.8691313,0,62.132969,1
1,0,3.8279979,1,55.541649,1
1,0,3.7830844,0,52.90519,1
1,1,2.7046659,0,63.382141,0
1,0,2.8860121,0,64.060402,1
1,0,2.5674803,0,73.147743,1
2,1,2.4062474,0,61.58551,1
0,1,3.5037057,0,43.768085,0
1,0,2.775176,0,57.406631,1
1,0,2.4476755,0,43.492832,1
1,1,3.8535621,0,56.688335,1
1,0,3.799006,0,63.4823,1
1,1,3.114475,0,71.357101,1
1,1,3.4945695,0,76.072403,1
2,0,3.5320206,0,66.62825,1
1,1,3.5325863,0,62.901833,0
2,0,3.2834616,0,59.969608,1
1,0,3.4259288,1,66.113747,1
0,0,2.7725101,0,54.62645,1
1,1,3.6643033,0,53.005402,1
1,1,3.2508631,1,68.614281,1
1,0,3.3716817,1,57.936188,1
0,0,2.2061105,0,58.350262,1
1,0,2.9571342,0,37.755924,1
1,0,2.763448,0,49.299561,1
0,0,3.4377682,1,70.985916,1
1,1,3.3161483,0,53.502304,1
0,1,2.8733134,0,55.043564,0
2,0,3.8897493,1,61.620174,1
1,0,3.5356216,0,57.280159,1
1,0,3.7128294,0,59.162342,1
1,0,4.8382173,0,58.827488,1
0,1,3.0350046,0,78.194794,1
1,0,4.0468135,0,63.359863,1
1,1,3.340493,0,54.314442,1
1,0,4.0935044,1,71.739311,1
1,1,2.5732169,0,50.196018,1
1,0,2.9686291,0,71.751007,1
2,0,3.9917669,0,65.499054,1
1,1,3.2735262,1,76.298233,1
0,1,3.5142152,0,50.222172,1
1,1,3.7881892,0,72.195358,1
0,1,3.011471,0,42.153896,1
0,0,2.7319388,0,41.357033,1
0,0,3.320493,0,49.816723,1
1,0,4.0942087,0,54.603416,1
1,0,3.620353,1,63.197311,1
1,0,3.4221995,0,50.243107,1
2,0,3.6173325,0,50.08979,1
1,0,3.9116783,1,63.755058,1
1,1,3.680634,0,62.059456,1
1,0,4.5043044,1,74.530373,1
1,1,3.9175222,0,58.209785,0
1,0,3.6731699,0,67.189957,1
0,0,3.1406348,0,62.446842,0
2,1,3.6556389,0,58.253925,1
1,1,4.0459046,0,58.595119,1
1,1,3.2859397,0,51.977268,1
1,0,3.2781308,0,61.166836,1
1,0,3.1978626,1,61.507999,1
1,0,3.0622833,0,57.399529,0
1,0,2.8103242,0,55.334465,1
1,1,3.0708876,0,70.128456,1
1,0,2.5852904,0,55.101524,1
1,0,2.9786918,0,60.86285,1
1,1,3.3916745,0,46.137932,0
2,1,3.4110112,0,65.692108,1
0,1,3.008337,0,39.223083,0
1,1,3.6165371,1,74.471062,1
1,0,3.5797887,0,76.759377,1
1,1,2.8522029,0,76.246483,1
1,0,3.6184101,0,67.330162,0
0,0,3.1998248,0,54.394707,1
0,1,2.7033014,0,72.322548,1
1,0,3.5489929,0,59.721405,0
1,0,3.6920848,0,43.518047,1
1,0,3.865715,0,66.231873,0
1,1,3.0083687,0,61.095921,1
1,1,4.1356049,0,59.609531,1
1,1,3.4453313,1,54.472267,1
1,0,3.40733,0,72.107315,1
1,0,4.1645293,0,71.854958,0
0,1,3.5857117,0,72.071243,1
1,1,4.119647,0,46.122211,0
1,0,3.7683241,0,59.060429,1
1,1,3.4297075,0,52.682629,1
1,1,3.5688875,0,72.602638,1
1,1,3.5563717,0,61.639648,1
1,0,3.5843842,0,42.870243,1
1,0,3.8811908,0,76.324165,1
1,1,3.3276505,0,50.605892,1
1,0,3.5961115,0,69.329132,1
1,1,3.2492948,1,66.317291,0
1,0,3.1559234,0,61.982227,0
2,1,3.6136215,0,77.277618,1
2,0,3.392813,0,64.162605,1
2,0,3.6154542,0,72.420654,1
1,1,2.8790767,0,53.889999,1
1,1,3.8365958,1,76.716278,1
1,0,3.2776206,1,71.244705,1
1,1,3.2742589,0,51.509518,1
1,1,4.0042291,0,56.571232,1
1,1,3.7166128,1,73.554848,1
1,1,3.8493915,0,66.259445,1
1,1,3.3616617,1,62.380634,1
1,1,3.2170982,0,54.145878,1
2,1,3.5683019,0,68.713097,1
1,1,3.8086507,1,68.198112,1
1,1,3.6845653,1,58.119225,1
2,1,3.2510042,0,57.696419,1
1,0,3.6456418,0,64.554237,1
1,1,2.7748859,0,61.510452,1
1,0,3.2693124,0,53.131226,0
1,0,3.3498278,0,64.73362,1
1,1,2.8347983,0,49.88599,1
1,0,3.0008209,0,63.2714,1
2,0,3.829623,1,65.229393,0
1,0,3.7626712,1,64.281143,1
2,1,3.611614,0,60.567524,1
1,0,4.4650626,0,60.340153,1
1,0,3.6509926,0,51.139774,1
1,0,3.2824142,0,49.967319,1
1,0,3.6934607,0,50.701233,1
1,0,3.0851424,0,34.37458,1
2,1,4.0263023,0,58.465691,1
0,1,3.2886732,0,46.021996,0
2,0,3.598701,1,56.547817,1
1,1,2.8367009,0,46.110249,1
1,0,3.1687033,0,54.15942,1
0,1,2.5003915,1,74.700378,1
1,1,3.0116577,0,52.563652,1
1,1,3.8703268,1,76.669189,1
1,0,3.3856769,0,58.95866,1
0,1,3.5317147,0,63.873413,1
