cnom,cbin,ccon,xbin,ucon1,ybin
2,1,3.3161852,0,57.380768,0
1,0,3.7359939,1,60.665119,1
0,0,2.908843,0,53.736893,0
1,1,3.5957592,0,33.005432,0
0,0,3.4386299,0,70.832344,1
1,1,3.8804674,0,59.896511,1
1,0,2.926122,0,53.347984,1
1,0,3.6761241,0,68.561012,1
1,1,3.6473227,0,60.988274,1
2,1,3.7027745,0,60.06715,1
1,0,3.6544333,0,76.169151,1
1,1,3.1246645,0,60.884552,1
1,0,3.523906,1,63.068146,1
1,0,3.4885917,0,55.642113,1
1,0,3.5680473,0,56.646759,1
1,1,2.8447421,0,53.645908,1
2,1,3.8835225,0,64.097672,1
2,0,3.3316483,0,52.212311,0
0,0,3.66974,0,71.630867,0
2,1,3.1868157,0,54.8395,1
2,1,3.9327824,1,78.005951,1
1,0,3.9995444,0,58.611134,1
1,1,3.5394807,0,70.2873,0
1,0,3.8381107,1,60.021137,1
1,1,3.5335116,0,58.22752,1
1,0,3.1631324,0,52.798672,1
1,1,3.2567396,1,65.823708,1
1,1,3.5070021,0,58.868553,0
1,0,2.589355,0,50.31974,1
2,1,3.6718681,0,65.996201,1
0,1,2.4486625,1,65.627831,1
1,0,3.7716398,1,72.274902,1
2,0,3.4708779,0,45.660255,1
1,0,3.5372601,1,67.076103,1
1,1,3.6862602,1,71.63372,0
1,0,3.6841226,0,61.087162,1
0,1,2.5313129,1,62.201836,1
0,1,2.8914564,0,52.976116,1
0,1,2.9219596,0,41.337029,0
1,1,3.0286818,0,50.903034,1
1,0,3.0723503,0,66.364304,1
2,0,3.3022084,1,69.037346,1
1,0,3.9183133,0,38.477394,0
0,1,3.1105254,0,57.913597,0
1,1,3.5131569,1,68.205933,1
1,1,3.4905112,0,45.18816,0
0,1,2.3427572,0,52.672062,1
1,0,3.1798763,1,76.902283,1
0,1,2.305598,0,68.196251,1
1,1,2.4606411,0,65.932892,1
2,0,4.2668848,1,88.731483,1
1,1,3.7761776,0,70.816376,1
1,0,3.8043344,0,86.251068,1
1,1,3.4781404,0,47.870956,1
2,0,3.0028172,0,67.395157,1
1,0,3.5397737,0,58.59428,0
2,1,2.6337764,0,80.717346,1
1,1,3.1608946,1,68.994514,1
1,0,3.5056124,0,57.190636,1
1,1,3.2107713,0,51.840179,1
1,1,4.1699862,1,55.74926,1
1,0,4.1432171,0,54.500298,0
1,1,2.5454459,0,69.319748,1
2,1,3.1860573,0,49.056591,0
0,0,2.776772,0,58.271111,1
1,1,3.5315816,0,62.815807,1
2,1,3.8557851,0,70.968079,1
1,0,2.2095487,0,40.957485,1
1,1,4.1964345,0,66.554497,1
1,1,3.089762,0,61.901821,1
0,0,3.3788407,0,58.212658,1
1,0,4.1753316,1,68.643616,0
1,1,3.6653984,0,56.429291,1
1,0,3.055557,0,56.041378,0
2,1,3.4797137,0,72.663231,1
2,1,3.7286513,1,95.313049,1
1,1,2.573719,0,67.822678,1
1,0,3.7840083,0,69.621849,1
1,0,3.0623257,0,77.61483,1
0,0,2.8982046,0,30.276731,0
1,1,3.9268005,0,57.408562,1
0,1,3.1327648,0,53.825893,1
1,1,4.0249801,1,69.671097,1
1,1,3.4210711,0,56.319077,1
1,1,2.6764798,0,63.836239,1
1,0,3.4245696,0,43.596466,1
1,0,3.0552444,1,65.843971,1
2,0,3.6802733,0,54.850391,0
2,0,3.6193674,0,70.878922,1
1,0,3.4513028,0,53.101246,1
2,0,3.9885557,0,71.12294,1
1,1,3.3331912,1,67.987846,1
0,0,3.9291174,0,60.392174,1
1,0,3.8216097,0,83.166908,1
1,0,3.105722,0,59.65937,1
2,0,4.0278625,0,57.240913,0
0,1,2.6537681,1,79.783813,1
0,0,2.7712386,0,49.443836,0
1,1,2.9437726,0,65.035316,1
2,0,3.587198,0,63.756687,1
1,0,2.8097637,0,76.180275,0
1,1,3.3173542,0,78.651871,1
1,0,3.7678473,0,57.311264,1
1,0,3.6092432,0,63.176617,1
1,0,3.6243656,0,63.58091,1
1,1,2.7844107,0,50.991882,1
1,1,3.6884167,1,63.845287,1
1,0,3.7938049,0,55.04686,1
1,0,3.7159462,0,64.44989,0
2,0,2.8538165,0,71.822426,1
1,1,2.996933,0,50.00811,0
1,0,4.1354995,0,59.175785,0
1,0,3.9068592,1,77.878723,1
2,0,3.5262697,0,55.045879,0
1,1,2.9856327,1,61.496403,1
1,0,3.2250497,1,66.541756,1
1,1,3.0680249,0,51.122643,0
1,0,4.7864075,0,70.891777,1
1,1,3.3744357,1,63.341949,1
2,1,3.4947343,0,66.441086,1
1,0,4.1721816,0,78.280952,1
1,1,2.9055927,0,62.192394,0
1,0,3.5421898,0,75.109756,1
2,1,3.46629,1,70.54248,1
1,0,3.647732,1,65.554146,1
1,1,3.6201897,0,48.740372,1
0,0,2.7693496,0,44.794918,1
2,0,2.8887267,0,55.653526,1
1,1,3.5190961,0,71.565895,1
2,0,3.7438631,0,67.272385,1
1,0,3.1366668,0,54.221291,1
1,1,3.5762091,0,48.24765,1
1,0,2.6378627,0,61.496181,1
1,0,4.142355,0,73.768242,1
2,0,3.9299972,0,58.232609,1
0,1,1.6604346,0,67.342125,1
1,0,3.8161733,0,54.884342,1
1,0,3.2708447,1,78.306458,1
0,0,2.4145451,0,51.836681,0
1,1,3.9957325,1,61.997379,1
1,1,3.3387239,0,57.53656,1
2,1,3.176779,0,61.248299,1
1,0,4.2266192,1,59.038895,1
1,1,2.9237335,1,62.679775,1
2,1,3.4325614,0,64.421806,1
1,1,3.1836627,1,78.469124,1
1,1,2.6415644,0,63.359211,1
1,0,3.3992977,0,72.127899,1
0,1,3.5381892,0,53.182667,1
1,0,4.1081586,1,80.081703,1
1,1,3.6217754,0,59.959763,1
1,0,3.5507586,1,61.226028,1
0,0,2.9547393,0,60.354256,1
1,0,3.2068982,0,67.705391,1
1,0,3.1021562,0,55.680195,1
1,1,2.6677938,0,65.727356,1
1,1,4.0681348,1,54.046188,1
0,1,2.9373293,0,67.150459,1
1,1,3.8524649,1,72.896935,1
1,0,3.4773161,0,54.407276,1
1,1,3.0947652,1,61.132702,0
1,0,3.7441194,0,56.653572,1
1,0,3.6971219,0,61.896,1
2,0,3.9900475,0,70.297798,1
1,1,3.4159272,0,67.878181,1
1,0,3.2378528,0,64.80677,1
0,1,1.8390741,0,46.219357,1
2,1,4.4677887,0,58.848297,0
1,0,3.389456,1,63.105659,1
1,1,3.3933887,0,34.065807,0
0,1,2.1352892,1,70.547974,0
1,1,2.7992864,0,63.365871,0
1,0,4.1851273,1,74.185638,1
2,1,2.9115584,0,51.61488,0
1,1,3.414537,0,60.16222,1
1,1,2.9804828,1,80.784035,1
1,1,4.2274222,0,66.859032,1
2,1,3.841949,1,79.383224,1
1,1,3.706095,0,85.468513,1
0,1,1.9452932,0,58.728306,0
1,1,4.0117188,0,60.555058,0
1,0,3.2818606,0,63.071831,1
1,1,4.2825499,1,69.055923,1
1,1,4.0148172,0,74.287773,1
2,1,2.5371821,1,69.297081,0
1,1,3.6110864,0,75.617836,1
2,1,3.2263207,0,72.584419,1
1,1,3.583252,0,62.127457,1
1,1,3.3796539,1,75.24823,1
2,1,3.3541877,1,60.172016,1
1,1,3.1972008,0,49.646591,1
1,1,2.8992124,0,60.550838,0
1,1,3.2032461,0,57.369255,0
1,1,3.3699965,0,67.84214,1
1,0,2.8510907,0,41.114323,1
1,0,3.7126033,0,59.85535,1
1,0,3.5276766,0,51.188614,1
2,0,3.3801551,0,73.619019,1
1,0,3.424186,0,65.760506,1
1,0,3.0379632,1,70.431946,1
1,0,3.7307639,0,63.907459,1
1,1,3.4530599,1,54.265018,1
1,1,3.9847996,0,43.583981,1
1,0,3.4293745,0,49.364811,0
2,1,4.0396571,0,59.184135,1
1,0,3.11867,0,60.426399,1
0,0,3.1914704,0,60.61647,1
1,0,3.7009811,0,62.871655,1
1,0,3.4978349,0,59.431408,1
2,0,3.4921546,0,65.081596,1
0,0,2.7565012,1,68.629326,1
1,1,3.4315338,1,67.999023,1
1,0,3.0527811,0,64.728241,0
0,0,2.2736523,0,38.549603,1
1,1,3.1961524,0,61.424927,1
1,1,2.9640541,0,67.990501,1
1,1,2.9425204,0,53.00296,0
1,1,3.703475,1,65.374802,1
1,0,2.3745224,0,55.268246,1
1,1,4.0085502,0,59.985493,1
2,1,3.3055382,1,79.134537,1
1,0,3.4687412,0,74.762482,1
1,1,4.2057505,1,62.538548,1
0,0,2.3624063,0,64.571373,1
1,1,3.1443276,1,71.333832,1
1,0,3.4937327,0,60.235531,1
2,1,3.9904611,0,61.759113,1
1,1,4.0590191,1,51.992195,1
1,0,3.3525195,0,54.396343,1
1,0,3.0363114,0,70.191002,1
1,1,3.6274559,0,59.379093,1
1,1,3.2458315,0,67.868523,1
0,0,2.4562669,0,71.800819,0
2,1,2.9376988,0,71.296257,1
2,1,3.9146647,0,55.744434,1
0,0,3.5442612,0,51.994839,1
1,0,3.4120846,0,59.219635,1
0,1,2.6698658,0,59.884933,0
1,1,3.1541822,0,54.067585,0
1,0,2.6041982,0,41.239033,1
1,0,3.5896723,0,60.049397,1
1,0,3.0915449,0,39.130192,1
2,0,3.0392838,0,53.245014,1
1,0,4.0623035,1,85.709351,1
0,1,3.7336707,0,48.208477,1
1,0,3.735805,0,78.247711,1
1,1,3.5555406,1,71.17173,1
1,0,4.4956036,0,61.216373,1
0,1,2.0852609,0,44.770309,1
1,0,3.1187265,0,54.170673,1
1,1,3.2146306,0,41.686699,1
1,0,4.1360121,1,67.335266,1
1,1,3.0771754,1,73.064392,1
1,0,2.9744606,0,48.28738,1
1,1,3.8640623,0,52.432194,1
1,1,2.7568643,0,59.667793,1
1,1,3.2259648,0,60.937931,1
1,1,3.4710681,0,45.284393,0
0,1,2.7378075,0,47.068462,1
1,1,3.9611824,1,62.449112,1
1,1,4.0466228,1,63.564251,1
0,1,2.3498216,0,52.331303,1
1,0,3.9218936,0,77.453171,1
1,1,3.1276639,0,72.76368,1
1,0,3.3246539,0,59.579533,1
1,1,3.4756975,1,58.844246,1
1,1,3.7378273,0,54.278252,0
1,0,3.3401835,1,73.96093,1
1,1,3.3971167,0,68.100769,1
2,0,4.0494194,0,68.644623,1
2,0,2.7847886,0,56.242649,1
1,0,2.5423434,1,65.67849,1
1,1,2.8508449,1,71.773849,0
1,1,3.0274413,0,58.310867,1
1,1,3.2775156,0,62.013363,1
1,1,3.4400885,0,55.598862,1
1,1,3.3374617,0,71.638542,1
1,1,3.1227188,0,55.940929,1
1,0,3.0948491,0,56.777931,1
0,1,2.7761855,0,61.795547,1
2,1,3.2601178,1,58.789215,1
1,0,3.0604753,0,50.39341,0
1,1,3.6994083,1,68.403114,1
1,0,4.1474924,0,67.289902,1
0,0,2.9559989,0,68.484055,0
1,0,3.8191626,1,72.746033,1
1,1,3.4164915,0,60.619049,1
0,0,2.9235435,0,42.660828,1
1,1,3.4167609,0,55.670864,1
1,0,3.7583232,0,56.475052,1
0,1,2.3598599,0,46.547577,0
1,0,3.9154572,0,54.645428,0
1,0,3.6452725,1,83.824402,1
1,1,2.6876996,1,48.382648,1
1,0,3.0479851,0,43.809731,1
1,0,3.3766162,0,54.500984,1
1,0,4.5559816,1,80.128632,1
1,1,2.7832725,0,54.788601,1
1,0,3.1976869,0,64.864532,1
1,1,3.2474,0,63.1455,0
1,1,4.3650246,0,66.809921,1
1,0,3.6851051,0,50.548779,0
1,0,3.6128638,1,65.846748,1
1,0,2.9252369,1,53.389999,1
2,0,3.7807858,0,49.032314,1
1,0,3.6675158,1,57.85648,1
1,1,4.1560497,1,53.801201,1
2,1,3.3678627,0,69.871948,1
1,0,3.1031938,0,72.695305,1
1,1,3.4382215,0,53.364208,1
1,1,3.1519294,0,51.999439,1
1,1,3.5631363,0,63.700623,0
1,1,3.2126195,0,72.052299,1
1,0,3.8735638,1,58.518681,0
0,0,2.8591931,0,64.136871,1
1,1,3.2643149,0,58.562023,1
1,0,2.8028536,0,55.402992,1
0,0,3.0892165,0,56.671085,1
1,0,3.5414627,0,49.581181,0
1,1,3.5003748,0,76.776894,1
2,0,3.6827629,0,57.384205,1
1,0,3.3829544,1,69.261391,1
1,0,3.6249638,0,41.50766,0
1,1,3.5728116,0,58.98505,0
1,1,2.9822288,0,42.818115,1
1,0,3.3075359,0,50.675861,1
1,1,3.0784628,1,68.616791,1
1,1,3.3272128,1,69.00338,1
1,1,3.9749374,0,58.253769,1
1,1,3.2568722,0,64.502785,1
1,0,3.9951797,1,50.632584,1
1,1,3.4600477,0,59.855854,0
0,1,2.9152079,1,57.526783,1
1,1,3.1332152,0,59.491947,1
1,1,4.0161214,0,57.614647,1
2,1,2.968895,0,48.81496,1
0,0,2.762742,1,64.76123,1
0,0,2.7278237,0,63.774448,1
1,1,2.5812178,0,56.818989,1
1,0,2.554986,0,72.540733,1
1,0,3.3469558,0,56.947212,1
2,1,3.4884515,0,80.500359,0
2,0,3.6394114,0,51.874275,1
1,1,3.2638283,0,54.552944,1
1,0,3.8646235,0,53.614914,1
1,0,3.4423583,1,73.956734,1
1,1,3.4279006,1,79.469368,1
2,1,3.8418539,0,66.807579,1
1,0,3.3201108,0,75.506302,1
1,0,2.8944182,0,60.353504,1
1,0,3.3440881,0,56.9417,1
1,0,3.3778424,0,66.26387,1
1,0,2.985136,0,71.287628,1
1,0,2.8359962,0,57.004459,1
1,0,3.5614386,0,49.868797,1
1,1,3.0049706,0,51.473389,0
1,0,3.5911508,0,69.706375,1
1,1,3.3785915,0,72.885895,1
1,0,3.3606951,0,66.445435,1
1,1,3.5547209,0,59.163074,0
1,0,4.0263076,0,67.471024,1
2,1,3.9043701,0,59.718319,1
1,0,2.9134157,0,67.797295,1
1,0,3.2966855,0,57.447189,1
2,0,3.1615672,0,41.879898,1
1,0,4.0280957,0,63.539173,1
1,1,3.3157396,0,51.22858,1
1,1,3.3318093,0,70.846489,1
1,0,4.0844812,0,64.054825,1
1,1,3.1882265,0,63.178417,0
1,0,3.9974351,1,66.396248,1
1,0,3.0210724,0,52.822845,1
1,0,3.6428425,0,52.451359,1
0,1,2.3663054,0,69.502403,1
1,1,3.1729577,0,61.533089,1
1,1,4.0477819,0,64.313728,1
1,0,3.4621928,0,62.15728,1
1,0,3.454668,0,61.024551,1
1,0,3.6786654,0,71.155548,1
0,1,3.1269906,1,62.77243,1
1,0,3.2163191,0,48.196003,1
1,0,3.2561367,0,59.943287,0
1,1,2.5481365,0,54.096218,1
1,0,2.8861105,0,48.838917,1
1,0,3.4069247,0,68.521034,1
0,0,3.0116527,0,61.027393,0
2,0,2.9417212,0,45.003536,0
1,0,3.8443038,1,62.702377,1
1,0,3.8927486,0,36.543503,1
1,1,3.2849607,1,52.043495,1
1,1,3.1039333,1,61.49633,1
1,0,2.6346307,0,61.582088,0
1,0,3.16991,1,82.707138,1
1,0,3.5133255,0,49.922268,1
1,0,3.3901041,0,60.079491,1
1,1,2.9505296,0,63.450027,1
0,1,3.3408015,0,71.688095,1
1,0,3.4258075,0,53.799725,1
1,1,4.1778603,0,62.028419,1
1,1,2.7482004,0,56.344856,0
0,1,2.8824217,1,69.830498,1
1,1,3.1230493,0,63.883373,1
1,1,3.5254774,1,64.632423,1
0,1,2.4787478,0,38.612217,0
1,0,4.6676149,1,59.833038,1
2,1,3.9345381,0,73.507828,1
0,1,3.1036763,0,61.704468,1
1,0,3.1583216,0,54.12273,1
1,0,3.4009118,0,50.987934,1
2,1,2.9182069,0,79.811623,1
0,0,2.5044782,0,67.617477,0
1,1,3.6955023,1,60.375153,1
1,0,3.3106389,0,45.335461,1
0,0,2.442162,0,57.627964,1
0,0,2.7475538,0,55.656769,1
1,0,4.4017754,0,59.713848,1
0,0,2.7392955,1,47.188232,1
1,1,3.4945393,0,70.033142,1
1,1,3.6306453,0,62.845764,1
2,1,3.2148373,1,56.629143,1
1,0,3.8210125,1,55.998947,1
0,1,2.6284158,0,51.643158,1
1,0,3.7652178,0,64.925713,1
1,0,3.230396,0,63.132339,1
1,0,3.1694236,0,66.380211,1
1,1,2.7573402,0,62.395336,1
0,0,2.2680237,0,59.094467,1
0,1,2.9817636,0,65.181519,1
0,1,2.815079,0,40.395103,0
1,1,3.3354673,1,70.245491,1
1,1,4.3250322,0,57.527546,0
