cnom,cbin,ccon,xbin,ucon1,ybin
1,1,3.5160942,0,44.550549,1
2,1,3.6336758,0,67.477654,1
2,0,4.5056877,1,76.042778,1
1,0,4.2138658,0,65.105133,1
1,1,4.1459961,1,71.933258,1
1,0,3.1593637,0,62.49617,1
1,1,4.1579413,0,67.01696,1
1,1,3.2701597,0,38.644485,1
1,1,3.2596371,0,71.383888,1
1,0,3.7809908,1,64.285515,1
2,1,3.4712884,0,53.111866,0
1,0,4.1264801,1,55.850929,1
1,0,4.3128037,0,59.021091,1
1,0,3.7341342,0,68.071091,1
1,0,3.2260146,0,64.453835,1
1,1,2.3356047,0,65.283615,1
1,0,4.0768557,0,76.549141,1
1,1,3.1111293,1,62.593063,1
1,0,3.5826969,1,77.002655,1
2,0,2.8678923,0,52.251652,1
1,0,3.5839221,0,73.356049,1
1,1,3.1030316,0,67.354477,1
1,1,3.9783697,0,55.647816,1
1,1,3.0999236,0,63.693447,1
1,0,3.5793202,0,68.357948,1
0,1,3.1034684,0,74.417831,1
1,1,3.3988948,0,53.171059,1
1,1,3.8483415,0,75.692482,1
2,0,3.0001001,0,62.523071,1
1,1,3.20242,0,59.022594,0
1,0,4.1987095,0,67.846573,0
1,1,4.0167313,1,71.89151,1
1,0,3.7825081,0,62.827778,1
1,1,2.5697107,1,60.311451,1
1,1,2.3249474,0,43.834713,0
1,1,3.7697039,0,55.289558,1
0,1,3.2190154,0,61.846142,1
1,1,2.8763173,0,74.670776,1
1,1,3.1538064,0,51.651062,1
1,0,3.8131316,0,71.590248,1
1,0,3.395355,0,72.328041,1
1,0,3.5145004,1,67.587761,1
1,1,2.6087673,0,69.923119,0
1,0,3.8687825,0,51.514774,1
1,0,3.4648039,0,60.868355,1
0,1,3.3249261,0,59.031761,0
1,1,3.8295338,0,45.501617,1
1,0,2.7740381,0,51.989658,1
2,1,3.6405506,1,53.022545,1
1,1,2.7496135,0,38.607052,0
1,1,3.6554008,0,47.550549,0
1,0,3.4645536,0,54.869473,1
1,0,3.3319881,0,63.161598,1
2,0,3.3798621,0,60.095135,1
2,0,3.6481383,0,45.329052,0
0,0,3.1848788,0,59.291817,1
2,1,4.006453,0,73.354965,1
1,1,3.6549096,0,69.62841,0
1,0,2.6355832,0,59.714474,1
2,0,3.0865769,0,65.125916,1
1,1,2.9382341,0,46.893726,1
1,1,3.2260942,1,68.11525,1
1,1,3.0563858,0,59.724422,1
1,0,3.2357929,0,59.086201,1
2,1,2.991148,0,56.747963,1
1,0,3.7239907,0,69.134499,1
2,0,3.7611074,1,71.153503,1
1,1,2.5927761,0,53.061058,1
1,0,3.3905084,0,50.731335,1
2,0,4.0801511,0,66.441032,1
1,0,4.4299812,1,61.296368,1
1,1,3.4768083,0,57.398251,0
0,1,3.2675085,0,81.388977,1
1,1,4.2784123,0,73.83535,1
1,0,3.4957981,1,69.758385,1
1,1,3.5480855,1,73.318939,1
1,1,3.3472064,0,53.049103,1
1,0,3.3148501,0,68.105652,1
1,0,3.9650965,1,67.620865,1
2,0,2.8360496,0,52.261578,1
1,0,3.5977888,0,62.271954,1
1,0,4.3136072,0,74.198631,1
1,0,3.2916393,0,72.822853,1
1,0,3.0609763,0,53.627789,1
1,0,3.6188891,0,62.719185,1
1,1,3.049201,0,77.969673,1
1,1,3.2926135,0,48.191391,0
1,0,2.9942987,0,51.153275,1
1,1,3.12237,0,59.534477,1
1,0,3.6368301,0,61.144524,1
1,0,3.4080424,0,66.549805,1
1,0,3.7903285,0,73.776031,1
1,0,3.8621681,0,56.912739,1
2,1,4.07305,0,86.626625,1
1,0,3.6061373,1,59.747154,1
1,1,3.0549076,0,57.87788,1
1,1,3.9314673,0,40.374718,0
1,1,4.0745339,0,61.070251,0
1,1,2.7726784,0,62.871456,1
1,1,2.4597774,0,52.204853,1
1,1,3.4553194,1,92.242767,1
2,1,2.9263139,0,62.763889,1
1,0,2.8431072,0,52.29195,1
1,1,4.1267872,0,63.73233,0
1,0,3.2387443,0,61.782524,1
1,0,4.2353272,0,60.633881,0
1,0,3.4412844,0,54.367455,1
1,1,3.8806608,0,59.978016,0
2,1,3.7830849,1,67.058411,1
1,0,3.0659301,0,61.931652,1
1,1,4.0371633,1,73.425613,1
1,1,4.0697989,0,62.386353,1
1,0,3.595094,0,49.756031,0
1,1,3.0923617,1,73.07457,0
1,1,3.5086279,0,49.588482,0
1,1,3.0942817,0,76.093559,1
0,1,2.646194,0,51.1548,1
1,0,3.7916596,0,60.889885,1
1,1,3.1548531,1,70.509041,1
0,1,2.985554,0,46.921089,1
1,0,3.5033975,0,55.329311,1
1,0,3.3766327,0,68.886642,1
0,0,2.815985,0,61.289574,1
1,0,2.9434159,0,73.739601,1
1,1,2.6565495,0,57.280071,1
2,1,3.399164,0,52.106255,1
1,0,3.405628,0,72.846512,1
0,0,3.0517707,0,63.808041,1
1,0,3.9426491,0,76.590401,1
1,0,2.5234544,0,53.396122,1
0,1,3.3298378,1,75.05854,1
1,0,3.9228859,1,70.717361,1
1,1,3.8669827,0,59.136536,1
1,0,3.7324724,0,62.892933,1
1,0,3.7734573,0,62.998848,1
1,1,2.3212757,0,61.159664,1
1,1,3.6141016,0,64.345795,1
0,1,2.2117136,1,57.902302,1
2,0,2.89254,0,60.339432,1
1,1,3.1555035,0,61.761841,1
1,1,3.0783398,0,61.344536,1
2,1,2.9386041,0,83.492271,1
1,1,3.265538,0,57.797276,0
1,1,3.5464952,1,71.353806,1
2,0,2.7263317,0,52.373569,0
1,1,3.7539735,1,71.212486,1
0,0,3.3958895,0,58.695881,1
1,0,3.3583393,0,57.361206,1
1,1,3.407896,0,57.186222,1
1,0,3.6954646,0,40.814621,0
1,0,3.4781382,0,76.772263,1
1,1,3.052628,0,63.925026,1
1,1,4.4946733,1,71.687706,1
1,0,3.9769804,0,59.105659,1
2,0,3.1647723,0,60.978859,1
1,1,3.5964203,1,77.268417,1
1,1,2.5936139,0,49.945179,1
1,0,3.0758114,0,42.516342,1
1,0,3.6727395,1,59.950386,1
1,1,3.3379998,1,75.595261,1
2,1,3.0878744,0,60.756962,1
2,0,4.1014214,0,75.744202,1
1,1,4.2689214,1,71.837418,1
1,1,3.2251167,0,67.713898,1
1,1,3.0514698,0,64.88549,1
1,0,2.9792335,1,49.617313,1
1,1,3.059593,0,56.318459,1
1,0,3.5041246,0,64.040245,1
1,1,3.8103499,0,57.063396,1
1,1,3.2232344,0,51.703743,1
1,1,3.3721311,1,53.37257,1
1,0,3.8110456,0,61.115826,1
1,1,3.3810763,0,62.312218,1
1,0,3.8619061,0,53.252602,1
1,0,3.6648893,0,51.428387,0
1,0,2.5099134,0,35.611958,1
1,0,3.6670654,1,78.886818,1
1,0,3.5224934,1,62.07999,1
0,0,2.4456949,0,64.829918,1
1,1,3.3051388,0,65.504112,1
0,1,3.0919995,0,56.713619,1
1,0,4.2196631,0,58.940994,1
1,0,3.755197,0,64.642525,1
1,1,2.8735228,0,33.112152,0
1,0,3.2471116,0,57.166275,1
1,1,3.2504761,0,60.602009,1
1,1,3.6742425,0,81.867279,1
1,1,2.3222857,0,48.956165,0
1,0,2.8618338,0,60.179245,0
1,1,2.9332416,0,57.308289,0
1,0,2.8586504,0,63.959023,1
1,1,3.7679851,0,71.55526,1
1,0,3.8225281,0,52.713615,1
1,1,3.0506439,0,71.685638,1
1,1,3.9729114,1,69.11705,1
2,0,3.0439274,0,56.90258,1
1,0,3.1675477,0,57.871307,1
1,1,3.7041831,0,72.500153,1
0,1,2.8589764,0,69.864265,1
1,0,3.371254,0,73.034126,0
1,0,4.2083988,0,52.335293,0
1,0,3.3759489,0,48.268478,1
1,1,3.8435521,0,74.480331,1
1,0,4.579421,1,65.781197,1
2,0,3.8225386,0,47.76004,1
1,1,3.2967112,0,81.200897,1
1,0,2.9167008,0,59.388119,1
0,1,3.1818421,0,78.43087,1
