cnom,cbin,ccon,xbin,ucon1,ybin
1,0,3.2788587,0,52.678802,1
1,0,3.7201829,0,68.863365,0
0,1,2.264128,1,59.193424,1
0,0,3.2489488,0,64.000282,1
0,0,3.2217543,0,49.972069,1
1,1,3.2075889,0,60.127705,1
2,1,3.7627378,0,46.495213,1
2,0,3.02737,0,51.960732,1
1,1,3.2619746,0,60.011009,0
1,0,3.4976213,0,71.570114,1
0,1,3.2067204,1,73.966553,1
0,0,2.7762551,0,58.869118,1
1,0,3.9820602,0,45.902908,0
2,1,3.13095,0,53.353951,0
1,0,3.3552489,0,57.36301,0
1,1,3.8208895,0,82.697495,1
1,0,3.2067094,0,44.799141,0
1,0,4.1798334,0,47.329132,1
1,1,3.2391531,1,62.884842,1
1,1,3.2222424,0,56.670677,1
1,0,4.6480174,1,84.594978,1
1,0,4.1364217,1,61.348763,1
1,1,3.2809668,0,48.922611,1
0,1,2.6255457,0,40.429066,0
0,1,2.2970889,0,69.831757,1
1,0,3.6182184,0,63.303444,1
1,0,3.2250381,0,42.837162,1
0,1,2.3671286,0,46.97607,0
1,0,3.869684,0,68.86467,1
1,0,3.1101115,0,60.476898,1
2,0,3.8425689,0,64.525681,1
0,1,2.9511545,1,56.03273,1
1,0,3.8054831,1,65.55558,1
1,0,4.7411675,1,68.306984,1
1,1,3.8361356,0,54.347202,1
1,0,3.6335657,0,59.663948,1
1,0,3.8072991,0,78.399963,1
0,0,2.4321651,0,66.672653,1
0,1,2.9351444,0,63.121853,0
0,1,2.8136983,0,62.216537,0
1,0,3.1117358,0,56.579578,0
1,1,2.5111482,0,65.87104,1
1,0,3.4828515,0,52.072803,0
1,1,3.9869473,0,68.371422,1
1,0,3.326973,1,57.276909,1
1,1,3.9791751,1,81.11013,0
1,1,2.9150178,0,59.109966,1
2,1,2.8970659,0,58.28447,1
1,0,2.7151749,0,57.56908,1
0,1,3.1401742,0,45.916821,0
1,0,2.7489405,0,59.65736,1
0,1,2.8370287,0,57.550697,1
0,0,2.5333915,0,54.409977,0
1,0,3.2451994,0,46.473541,1
1,0,3.6646414,0,52.450825,1
2,1,3.0821314,0,38.364315,1
1,1,2.8982773,0,60.442719,1
2,1,3.0701044,0,50.434677,0
1,1,2.6620412,0,57.017784,0
1,1,3.7817924,1,51.73243,1
1,1,3.6503055,1,64.017792,1
0,1,2.6999094,0,76.713905,1
1,1,3.7105393,0,63.857162,1
1,1,2.1935008,0,28.937946,0
1,0,3.6923783,1,69.103386,1
1,0,4.046392,0,74.84581,1
1,0,3.8437145,0,66.023285,1
2,0,3.7539284,0,66.73877,1
1,1,3.4502718,0,53.961163,1
0,0,3.257463,0,48.22963,1
2,1,3.8603992,0,54.970638,1
0,0,2.6038396,0,62.962433,1
1,1,4.1914268,1,78.727264,1
2,1,3.9679768,1,64.555374,1
1,0,2.9298525,0,67.354385,1
1,0,4.0487337,0,67.061256,1
1,0,3.1559999,1,66.924454,1
1,0,3.0684836,0,65.41111,1
2,1,4.1282763,0,65.111694,1
1,1,2.9153419,0,64.563545,1
1,0,5.2035851,0,77.366379,1
1,0,3.5427008,0,63.135269,1
1,1,2.9834478,0,59.269585,1
0,1,3.2116017,0,68.748756,1
1,1,3.3852139,0,49.161427,0
0,1,2.9213545,0,63.844616,1
0,1,3.3862395,0,52.522499,1
2,0,3.475821,0,55.13493,1
1,1,3.2813296,1,66.755981,1
0,1,2.8934684,0,69.609665,0
1,1,3.3110738,0,57.303402,1
1,0,3.475822,0,84.198044,1
0,1,3.0016115,0,60.648682,1
2,1,3.527142,0,72.723785,1
1,1,3.3215611,0,46.918304,0
1,1,3.5170832,1,60.453503,1
2,1,2.8931651,0,67.307793,1
1,0,2.8699415,0,50.921059,1
1,1,3.4810386,1,61.975151,0
1,1,3.6600826,1,53.311787,1
1,0,3.6364772,0,47.158161,0
1,1,3.3167162,0,60.048717,1
1,0,3.6408737,0,76.830696,1
0,1,2.3423607,1,62.906391,1
0,1,2.6509464,0,54.533283,1
1,0,3.3322182,0,47.689957,1
1,1,3.6529059,0,53.143787,0
1,0,4.5360785,1,66.943352,1
1,0,3.3094854,0,47.119556,1
1,1,4.0420055,0,52.565529,0
1,1,3.3008699,0,65.224663,1
1,1,2.8140233,0,58.668087,0
1,0,3.3559823,0,60.781887,1
1,0,4.0781035,1,48.512642,0
1,0,3.4452667,0,58.229454,1
