cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,0,3.8359597,23.118277,86.454384,90.4785,30.467894
1,0,3.5816109,19.684301,94.481293,70.187401,16.541204
1,0,4.0513978,17.854856,79.912895,69.164627,25.923489
2,0,3.3730266,18.050299,85.590225,67.408577,23.748049
0,1,2.6400173,18.819452,81.298988,65.585831,17.861618
1,0,3.0118759,16.480598,72.310493,45.789986,19.316822
1,0,3.7320411,19.960932,80.501526,70.527718,17.904524
2,0,3.9347532,18.714188,69.823265,80.463219,30.099163
2,0,3.7446904,22.548304,84.458229,68.822166,33.490181
1,0,2.900665,16.637136,80.09005,70.817245,21.894129
1,0,3.2826736,17.072084,79.433907,62.318386,21.607843
1,0,3.7720108,19.300413,81.935631,55.261929,22.651985
1,1,3.2446978,19.701675,72.986671,62.227074,13.653712
1,0,3.8499584,22.313892,67.369263,82.557182,22.569313
1,1,3.933193,24.588465,88.673103,74.890175,29.098772
1,1,4.0272403,20.791477,83.163887,75.573479,24.780167
1,1,4.2167006,21.061035,78.175293,67.881226,16.664774
1,0,3.3929596,20.423771,72.245087,65.969551,24.99238
1,1,3.7333798,20.190413,86.323647,77.352448,23.738407
1,0,3.6834965,16.5996,89.979424,63.151531,29.480097
1,0,3.0332098,19.440987,99.066177,76.054649,18.198231
0,0,2.8022642,15.101932,71.720604,52.502617,21.723129
1,0,3.321758,16.442417,69.153954,70.925293,21.830948
1,0,3.3378146,21.653965,93.166908,85.763481,21.000418
1,0,3.5190952,17.667212,79.357323,65.297585,19.68222
0,1,1.77754,19.512024,76.643219,61.550476,19.792791
1,0,2.5182357,19.058777,77.080315,65.162125,16.585258
2,1,3.4752197,18.650112,99.515579,69.046555,31.634602
1,0,4.1104565,19.925587,94.261337,66.221535,26.918058
0,1,2.6984668,14.611515,85.184792,65.952797,18.80484
0,1,3.1280613,20.902323,85.643211,60.223133,21.706766
0,1,2.6623311,18.840218,92.915771,63.679417,24.30225
1,1,2.9557111,17.582169,97.71106,77.187347,21.124128
1,0,2.796658,20.763876,101.71434,66.570511,26.309418
1,0,3.9532213,20.953835,85.267113,77.141289,19.863829
1,0,3.4267828,20.658812,86.739136,67.272606,18.31592
1,1,2.7784879,17.875914,78.82106,56.788105,24.779898
2,0,3.1128974,16.934954,89.331604,73.141769,25.593512
1,1,3.9786081,19.290298,89.546913,61.719364,29.657228
0,1,3.0428169,16.04199,60.57552,53.927086,9.9102802
1,1,3.2992051,19.295715,98.371132,72.073128,22.833851
0,1,3.0095751,19.381029,94.443741,48.654873,18.161156
1,0,2.7752311,19.568409,76.57505,52.245922,21.707504
2,1,3.4977643,17.503262,67.738274,71.462135,29.399967
0,1,2.7522347,17.523781,68.259041,64.29483,23.048262
1,0,3.8531358,22.242014,105.17269,88.783829,30.475491
2,1,3.5632565,17.385765,85.213486,61.375305,22.265182
1,0,3.2259722,22.433649,79.686028,84.04789,26.373068
1,0,3.2545724,21.936872,93.09137,48.72987,15.878945
1,1,3.5174458,18.059443,80.734734,65.650955,21.369398
1,0,4.0705571,17.41325,77.203445,68.896004,26.476988
0,0,2.7067485,19.082369,69.756676,54.128635,14.285837
2,0,4.2906108,16.245241,83.163811,52.481964,18.77902
2,1,3.3253639,17.590574,79.251907,76.581093,30.863119
1,0,3.3510661,18.670769,72.294128,76.21933,26.380852
1,0,3.2504015,18.324179,64.032799,82.434204,23.355461
1,1,2.831955,21.921448,87.932663,95.189148,20.640591
2,0,3.6386821,16.320354,78.068855,68.844749,27.126795
2,1,2.9752691,19.84749,73.015381,66.262886,23.81189
1,1,3.982125,20.540941,88.34623,79.041374,21.878271
0,0,2.1999855,17.208086,65.809685,70.769814,22.327732
1,0,3.7110095,17.969475,82.421265,77.778534,25.295111
1,1,3.5035827,17.253077,77.679314,47.769291,25.945044
1,1,3.6228583,18.918493,72.850235,58.174343,24.835327
2,0,3.4604228,19.793282,73.238464,82.593964,23.28093
1,0,3.0398023,20.450132,83.646561,84.57415,21.02002
1,0,3.2196167,22.052734,94.112595,63.679363,21.840124
1,0,3.3699496,18.91642,99.446686,60.230164,18.158772
1,1,4.2539277,21.02239,89.129044,66.533394,19.026756
0,1,1.8914057,17.026005,78.065392,71.698448,22.193422
1,0,2.8062944,18.578676,85.085159,72.770454,25.177679
2,1,3.5459907,21.002281,81.185745,76.777138,18.741323
1,0,4.2309914,18.613398,93.776161,90.236847,21.461792
2,0,3.4540179,19.191494,87.492393,55.781857,20.237112
1,1,3.8213809,20.125793,75.442932,55.352539,23.133705
2,0,3.1027992,16.909134,65.113266,47.758232,12.970118
1,1,3.2322009,20.120266,86.48555,82.590752,27.250145
1,0,3.8086789,19.21035,69.21431,74.47821,26.957928
1,0,2.4538121,19.593168,69.882431,81.543968,20.787601
1,0,2.9167879,14.941108,97.409065,82.870255,22.535555
1,0,3.5451422,19.694536,86.564102,65.705208,18.990715
1,0,2.7282207,16.447344,74.089569,63.978046,19.561255
2,1,3.9025228,17.841412,91.854027,78.513634,24.549805
1,0,3.5411863,19.601828,84.271347,81.86705,22.224661
1,0,3.5907633,19.26453,80.957954,88.929535,18.992435
2,0,3.2616014,20.604601,83.451576,63.448135,19.599077
2,1,3.5236914,20.055063,82.109245,79.243347,24.919622
1,0,3.9617264,16.270487,89.690514,58.793087,20.481285
1,0,2.987123,16.338308,67.660339,54.555122,12.646704
1,0,3.3927574,18.318855,103.89322,67.226234,23.442263
1,0,3.0761738,15.396723,75.289314,67.643471,25.555193
1,1,3.4223089,18.572714,86.093544,53.199749,26.103418
1,1,3.3982198,19.848217,85.4655,72.02787,32.916122
1,1,2.6174176,19.52796,81.018005,62.817436,29.039148
0,0,2.5262132,15.219276,73.837456,51.375175,20.547382
1,1,3.0221398,20.359735,102.46053,64.384621,18.765879
1,1,3.3725848,18.096136,81.587898,62.86467,21.451342
1,0,3.5290916,16.533606,70.644402,81.608704,29.309216
1,0,3.1623988,14.551904,76.778877,56.426533,26.47171
2,1,3.1814561,15.965301,86.921059,67.845306,19.301834
1,0,3.2468696,17.413305,85.258415,49.96059,18.610256
1,0,3.6986468,23.971684,71.007401,75.694977,19.958574
1,1,2.7786436,20.279009,80.960594,59.092007,20.585924
1,0,3.7393844,18.903589,76.93792,60.362499,20.053993
2,0,3.6172519,17.614159,81.757553,75.132271,19.526661
2,0,3.5678251,22.638912,95.618851,100.87833,22.980555
1,0,3.3533003,23.173666,92.020424,57.799767,14.172711
1,0,3.3757896,18.683235,87.837044,78.016197,13.97243
1,0,3.6224632,21.598953,98.045509,56.067879,27.755793
1,0,3.4453442,22.038101,69.085625,66.944061,22.004221
1,0,3.0836995,19.653524,89.336411,90.228912,24.382799
2,0,3.2924867,21.693115,94.639557,65.82943,18.791862
0,1,2.9920204,18.618153,73.537521,68.658485,27.353889
1,1,2.3715496,16.911739,84.842339,59.499039,23.584606
1,0,3.2721598,18.65609,73.093758,63.298969,15.775772
1,0,2.8569777,18.754408,100.30799,73.900642,29.997837
2,0,3.166554,16.773079,67.743729,64.165009,22.629225
1,0,3.593194,21.833368,69.919479,66.492363,23.292883
1,1,3.06779,16.332172,78.891235,69.671028,21.637241
1,1,3.341929,21.367119,81.650848,79.7024,18.918932
1,1,3.9187803,20.418795,88.066383,75.915436,22.689789
1,0,3.36305,16.882326,79.516006,68.202515,25.321634
1,1,3.2232811,17.093161,76.360748,47.092762,10.063493
1,1,3.7333765,18.411856,86.903114,66.831818,16.749269
1,0,2.7326589,17.081562,87.733749,56.073029,23.71199
2,1,4.1323576,23.397589,95.568199,80.859009,33.175785
1,0,2.6704443,16.710157,82.109558,59.100674,25.796173
1,1,2.5128796,19.815058,80.444069,56.179176,24.199127
0,1,2.637131,19.092188,83.083847,54.70348,10.957579
0,1,1.7925099,12.788363,82.23246,58.018478,29.55448
0,1,3.0524833,17.899256,84.409729,68.056679,22.826563
1,1,3.3508623,21.612356,74.69799,58.49802,21.872688
1,1,3.826545,16.715998,109.97816,79.047119,20.546759
1,1,3.7592332,21.56373,85.406395,68.055077,19.847826
0,1,2.936564,15.601988,67.964134,74.779495,27.241909
1,0,4.0454249,15.93096,70.58136,61.538097,14.043087
2,1,3.7678263,19.792416,90.407188,72.782906,28.431805
1,0,2.8942063,18.146461,85.307228,84.422501,24.598576
