cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.0413718,21.354439,77.409882,50.628326,19.870758
1,0,4.4062848,21.60293,79.809029,81.322365,25.318098
1,1,3.6608241,22.107513,105.51945,55.037663,22.456947
1,1,2.7006819,16.575941,72.271172,60.569309,13.186977
1,1,3.6692269,19.955219,81.152588,61.28162,25.609735
2,1,3.5250046,20.353365,80.269684,76.391617,31.198215
0,1,2.9084594,21.178015,83.283257,77.957832,21.704498
1,0,3.6812217,22.408545,79.17437,70.248039,20.824396
1,0,3.6410012,19.280664,62.817192,75.635818,18.214413
1,0,3.1084819,22.219131,79.05365,81.666809,23.930738
1,1,3.1345508,14.962637,96.639626,73.341782,24.42293
1,0,3.7166376,16.10507,69.876816,55.958382,22.013239
1,1,3.9762104,21.155693,109.43863,67.768692,34.083447
0,1,3.175456,16.932858,91.331825,65.143875,30.071493
1,1,3.134048,20.739302,89.239784,65.207726,30.567612
1,0,2.7141142,18.418612,81.580444,40.686451,21.989359
1,1,3.7706873,15.256106,84.964958,53.081108,17.132605
1,1,2.9273524,18.353523,72.672615,54.239208,13.961232
0,1,3.0240159,22.389391,87.673798,60.279484,22.501307
1,1,3.3338397,16.294952,78.260635,66.937439,19.850166
1,0,3.949384,20.981888,96.182861,80.574448,31.878601
1,1,3.7042677,16.215471,85.754196,65.771332,15.777208
1,0,4.2758975,23.356867,87.694595,72.217651,27.909531
1,1,3.5817211,18.422422,108.13882,61.268726,24.490995
0,0,2.7087185,16.560444,90.374176,59.857338,14.55387
1,0,3.3250539,22.186989,89.27137,81.668663,30.517355
1,0,2.5434821,18.814482,90.488159,74.970573,29.35524
1,1,3.6727874,18.964937,83.182121,75.482101,26.956408
0,1,2.0627885,18.218393,88.701088,63.807537,16.869942
1,1,3.4378142,20.86515,66.827408,65.178993,22.513676
2,1,3.6542907,15.92866,58.477219,56.087971,15.038817
0,1,2.7752812,14.557421,84.381905,47.444847,17.530022
0,0,2.8143578,14.885928,90.355545,50.808327,18.449732
0,0,2.3424125,18.063166,86.843338,56.724564,20.499775
1,0,3.3780847,18.339039,86.100525,76.359337,19.86648
2,1,3.0029762,19.441471,79.689957,63.005226,16.427238
1,0,2.9259374,17.297283,75.641464,65.86393,19.394394
2,1,3.2123897,17.775808,101.0141,67.341377,30.955553
1,0,3.5530984,19.931988,72.823708,67.49427,27.554773
2,0,3.663872,19.848768,84.072235,60.559715,17.190552
2,0,3.7236052,22.456095,101.15654,73.864174,14.453391
1,0,3.4694791,22.921623,86.424339,70.252159,21.10281
1,0,3.284766,19.212778,84.245232,66.254616,15.126851
1,0,3.6427977,20.749796,90.817825,69.007309,20.405516
1,0,2.7807274,18.557932,98.83754,58.681637,25.58172
1,0,3.464726,16.636011,83.81881,67.385231,19.021408
1,1,3.5608091,22.46126,69.190109,75.864357,28.114723
2,1,3.070518,18.898611,78.966515,59.448051,19.097889
1,0,3.668134,21.900419,86.657097,75.290627,20.361008
0,0,2.306622,19.724524,84.959366,88.298691,23.674986
1,1,3.9641724,21.915453,79.705376,66.587975,20.500631
1,0,3.2274323,19.103659,102.37144,79.813873,19.547661
1,0,3.369972,20.607609,104.29841,68.703133,22.34317
1,0,3.1066401,17.327938,84.800896,63.831581,18.271431
1,1,3.7313576,19.282671,87.356384,75.003357,20.128452
1,0,3.6513245,18.901947,79.714157,70.75824,24.923677
1,0,3.6487062,19.501028,81.62841,46.890869,23.229092
1,1,2.6550646,17.987442,86.375015,64.99424,20.842827
1,1,3.1286049,18.889606,92.719116,41.47047,10.568684
1,1,2.3621564,13.990382,73.990891,48.044052,22.220318
1,1,4.011034,21.127478,76.440758,72.80986,18.677416
1,1,3.4242761,19.725437,86.756302,50.542747,14.422589
0,1,3.0655088,15.897743,86.484863,71.740875,23.174639
1,0,3.6071761,20.365952,76.176186,65.683937,21.221485
1,1,3.1888287,18.544048,96.603966,71.725807,19.273993
2,1,2.6387272,16.941267,66.925552,71.360268,21.333267
1,1,3.5745845,20.161127,90.290001,74.007874,28.643373
1,1,3.265847,17.671324,81.855812,75.31015,19.544729
1,1,3.3593674,22.90097,93.255478,73.109917,29.777416
1,1,3.0594254,17.770679,101.3903,75.889191,22.308828
1,0,3.6228237,16.255939,97.017029,68.434189,26.978323
1,0,3.2610788,22.69413,84.384598,56.261467,20.984734
1,0,4.4344993,22.120712,94.817223,80.157982,19.7054
1,0,3.1600044,18.176903,72.851265,70.989944,19.661869
1,0,3.2839317,17.113903,73.528725,73.669655,26.727625
1,1,2.7834413,17.407063,95.91198,85.775696,30.615479
1,1,3.5351312,18.230909,67.079689,64.907303,26.292553
0,0,2.4942021,19.829363,89.274727,51.423355,19.210915
1,0,3.9708335,21.496378,107.16697,76.486275,27.875586
0,1,4.0634108,19.360077,90.692764,68.835251,25.563913
1,1,3.6727242,17.272484,72.127052,69.874245,27.207594
1,1,3.19454,16.993406,90.844856,72.738182,20.327522
1,1,3.7613864,18.832117,72.729424,78.003471,28.199959
0,1,2.7062814,18.291719,91.894646,79.22274,31.969749
1,1,2.9778786,17.400709,80.219276,57.213787,17.355816
2,0,4.5298319,17.460741,87.836937,79.266655,23.121845
2,1,3.3897243,19.096537,68.252708,84.218559,23.081333
1,1,2.3238552,16.818893,79.589828,70.537727,26.193617
0,0,3.0502174,21.213488,80.269402,71.03727,21.875252
1,0,2.7622173,16.600174,89.661171,62.205956,21.315447
