cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.6606343,13.110296,76.2985,63.848488,29.80859
0,0,3.1145988,19.257446,71.428261,62.743412,26.339504
1,1,3.4765458,22.567522,80.671776,78.471489,12.507872
1,0,3.5128641,20.40777,83.379791,70.197586,15.480873
1,1,3.4387274,22.028128,93.873184,83.263252,23.118149
0,1,1.5511223,16.322744,77.383606,72.366486,26.800327
1,1,4.238265,21.288462,96.129494,92.56913,28.629551
1,1,3.7835078,18.366077,73.717285,56.930275,21.333967
1,1,3.4696045,20.702753,79.200294,71.232452,19.167881
2,0,2.8017323,15.761128,81.622429,52.315723,24.360558
1,0,3.3273263,15.398191,89.207443,62.173267,21.812349
1,1,3.2800772,22.540243,63.367104,90.253418,25.855806
1,0,3.6843636,20.510357,96.735954,77.24192,25.416018
1,0,3.5492175,16.754881,66.319237,64.627434,18.138214
1,0,2.9568987,19.349962,85.359589,82.746201,34.596645
2,1,3.8104093,22.665745,82.760399,67.234833,25.467726
1,0,3.2728617,19.657814,88.015503,76.540344,22.741768
2,1,2.7259009,16.769354,88.561615,69.503036,21.607021
1,1,4.1918836,21.426699,79.770271,75.385773,24.589142
1,0,3.3168588,17.086302,84.607635,67.371727,27.649612
0,1,2.6934338,19.379154,74.568596,62.278507,10.811671
1,1,4.1384816,16.453844,78.664009,65.502419,17.931156
1,0,3.0339885,19.692692,90.713104,65.705109,22.108595
2,0,3.9435933,21.689369,87.129852,82.343964,22.599499
0,1,2.8469644,15.808801,76.33532,69.671883,20.639648
2,0,3.4701748,18.909903,83.56321,68.35836,22.390587
1,1,3.0290675,21.693827,92.288078,75.440941,23.990898
1,0,3.9297109,14.267116,81.703094,62.807262,15.555176
2,0,3.4752779,19.402424,93.854645,66.434929,21.124769
1,0,4.1055412,19.065594,89.637497,69.790825,25.401974
0,1,2.3931541,17.870264,80.716057,71.275169,26.970098
2,1,3.2955918,20.892841,79.940582,58.595108,31.252779
1,0,2.7855134,19.709873,90.470261,57.740582,25.316048
1,0,3.140403,18.341614,85.13681,62.19479,23.288752
1,0,4.477736,18.993279,71.386536,68.155624,16.623013
1,1,2.4686494,15.312567,83.368393,77.59182,30.815479
2,0,3.4521537,22.295769,87.762932,77.108063,23.100008
1,1,3.6451795,20.884771,67.301933,86.553955,28.433443
0,0,3.174742,23.983185,94.770531,79.217438,24.515116
1,1,4.0563335,20.934359,87.209488,88.659119,26.358801
2,0,4.595366,23.48208,74.599197,88.968605,26.743231
0,0,3.4602578,17.108416,75.683784,61.716217,19.195831
1,1,2.9406013,14.957491,99.195465,63.105125,15.290752
1,0,4.0051231,21.293667,82.517685,67.765144,23.115295
1,1,3.2605836,19.893734,80.403709,46.337353,15.825408
1,0,3.4974663,18.453512,60.581001,77.432999,18.331629
1,0,3.3706436,19.993452,80.637474,82.560677,19.492914
1,0,3.7347806,20.058359,80.726242,68.097336,30.97254
1,1,3.3457177,15.717382,64.973724,59.097649,16.676466
1,0,3.4370866,18.258493,89.810669,54.423073,16.830509
1,1,2.2497783,16.734844,98.39492,60.879696,33.367008
1,0,3.9665022,23.581106,102.00606,99.412025,27.527166
1,0,2.8507588,20.343904,94.893341,64.052025,21.442261
0,1,2.7261119,19.396893,96.414467,62.61652,21.925478
1,0,4.2873988,20.470919,63.932529,78.50724,28.965733
1,1,3.5048909,20.479521,72.573792,85.953049,26.018999
1,0,3.500211,20.730379,75.246941,91.378143,28.078211
1,0,3.5202153,15.737361,83.876038,69.600563,27.167971
2,1,3.508626,21.007771,98.552315,83.141144,32.693943
1,0,3.5794761,20.726419,68.267647,70.490448,17.989872
1,1,3.2784979,21.952454,82.860626,66.247681,18.590034
1,1,2.9315326,19.512691,73.230278,65.429848,21.441439
1,0,3.4530306,15.986008,84.675758,65.491379,25.312527
1,1,3.6027644,20.922441,85.18792,63.465881,20.316837
0,1,2.644655,15.481708,74.002914,70.987823,24.042086
1,1,3.3918085,16.728857,81.084755,73.362511,23.327688
1,0,3.4840536,18.709236,100.87567,72.285446,18.905224
2,1,3.6466374,18.308113,79.773308,59.554409,23.786644
1,0,3.8150873,17.255352,62.159164,48.058716,15.035478
1,1,3.0921338,15.640367,88.305618,69.351089,15.627137
1,0,3.5702739,17.144424,67.075516,70.058113,17.533382
2,1,3.5950832,16.969978,76.633339,56.800274,25.509798
1,0,3.552398,20.778444,86.925392,73.309181,25.424582
1,0,3.2595491,17.205173,74.513786,59.159203,16.983898
1,1,2.7093379,22.281118,92.558647,83.509003,21.652147
1,1,4.3570933,18.910624,86.29129,58.599434,24.712831
2,1,3.8121011,22.502256,97.609955,70.811172,21.471882
0,0,3.0109839,16.417456,73.984512,60.454361,15.783121
1,1,3.4126706,22.915403,85.702896,78.591621,23.786264
1,0,3.5259252,16.471693,92.935509,79.897957,20.766249
1,1,2.8114746,20.245804,81.373352,67.245804,25.389328
1,1,3.3813615,18.39245,91.47052,57.011456,25.895004
1,0,4.0322499,24.101997,86.15699,62.842251,20.696812
1,0,4.1105452,19.060471,85.382225,55.237366,27.521643
1,0,3.8516042,20.328598,92.781212,60.816151,23.600399
1,0,2.8373761,14.962891,72.475739,51.833126,26.085913
1,1,2.8959739,21.119635,89.484337,86.178627,26.474257
1,1,3.9438131,19.394287,81.772171,66.465614,19.179531
1,0,2.7469909,19.52342,86.011253,62.864372,23.977396
1,0,3.6963441,20.67971,79.922462,59.656696,29.497442
0,0,3.7674587,23.120916,92.595665,65.990379,24.333391
1,0,4.4005828,17.423801,76.997635,74.237328,25.996498
1,0,3.3376927,18.697916,69.079597,77.550987,23.91301
2,1,2.9257445,21.235096,79.125076,70.903175,17.942816
1,0,3.5015883,17.471073,62.632107,73.560928,27.894398
0,0,3.0806854,18.417969,82.581337,70.673767,14.379299
0,1,3.8536046,19.978106,86.872566,84.303513,24.979473
1,1,3.6183813,21.153008,62.266056,90.920403,23.654697
1,1,3.0755045,18.242619,77.57151,62.100986,24.158445
1,1,3.1577148,15.448028,77.716309,73.066254,24.509718
1,0,3.1485848,13.409693,83.747025,60.752487,17.186253
1,1,3.7573705,19.663731,78.814461,63.072681,29.393934
1,1,3.2523673,17.731018,79.447578,69.361588,23.231087
1,1,3.4839377,15.484357,82.864357,56.423283,19.692892
1,1,3.6508355,15.578638,78.735664,67.214561,16.592091
1,0,3.5476573,17.379065,86.337738,63.897526,20.560413
2,1,3.0913126,17.13953,87.720139,58.094234,23.360903
1,1,3.3335536,13.656031,82.358208,63.050743,18.702785
1,0,4.3788214,17.211599,82.966537,60.943871,19.96699
2,1,3.2245555,20.513084,77.10199,47.293266,16.863272
1,1,3.4685237,20.280582,85.373749,70.534531,26.071957
1,0,3.1092246,24.107145,82.671692,85.64492,24.740561
1,1,3.4566882,19.456549,83.336739,57.849453,25.557739
1,1,2.890645,15.264325,69.472771,61.632301,19.459419
1,1,2.9868696,20.149639,68.407433,68.199821,31.46006
1,1,3.2483687,18.314457,84.991623,63.963921,18.620926
1,0,4.0069151,20.113554,70.356934,61.587307,21.404158
1,0,2.5081532,20.938694,83.056664,50.996037,27.607243
0,1,3.337502,17.168776,77.727592,68.144783,26.714497
1,1,4.014852,19.630428,79.460236,74.909393,21.854523
1,1,2.953613,17.449127,64.999611,73.539604,27.002537
1,1,3.4548268,19.931677,88.735069,72.466614,23.735367
1,0,3.8080757,17.860098,77.153862,70.786499,26.12936
1,0,3.5128844,19.193888,71.165161,62.766949,24.001183
1,1,3.2217021,18.363977,76.602325,65.989037,23.841444
1,0,3.8746498,25.311913,87.865967,80.071564,20.939398
