cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
2,1,3.4695272,18.917744,69.055725,87.93441,14.506896
1,1,4.0610771,19.75165,81.433311,87.101814,30.955921
1,1,2.594079,20.999523,75.400604,65.493698,30.896097
0,0,2.3546765,13.935539,71.220581,62.416439,21.59927
2,0,3.394954,20.173328,82.60508,77.592964,27.280483
1,0,3.495219,18.613976,91.068169,67.907104,16.563227
2,1,3.4322989,18.186134,78.991753,64.981018,29.782394
1,0,3.3261425,18.885479,87.548271,68.999283,19.625359
1,1,3.7987738,18.387943,78.46479,76.52301,23.063931
1,1,3.5827055,17.578465,88.426765,72.844391,28.084686
1,0,4.0443158,19.931536,101.88796,90.025467,21.470747
1,0,4.1222477,18.826408,90.810028,73.455223,20.567749
1,0,2.6161547,16.224459,83.377632,61.255428,20.001646
1,1,4.2018142,20.538651,105.74893,85.900833,27.575428
1,0,3.3524952,25.045252,84.666328,77.035217,24.775795
2,0,2.8956389,18.330278,89.138123,61.807991,17.406879
1,1,2.9775243,18.1192,82.949547,58.991798,17.989103
2,0,3.5235448,16.669264,74.46476,76.226646,21.542265
1,1,3.5956101,20.077757,89.687775,72.564789,30.445778
1,1,3.4066148,19.551975,77.557213,80.468513,18.279737
1,0,2.8326001,19.660299,71.483513,63.914028,22.565027
1,0,4.5183702,25.607668,95.926773,97.616982,28.259489
1,1,2.7674594,20.32453,81.372147,76.69429,25.062595
1,0,3.8244572,20.366602,86.047493,56.271229,18.260893
1,0,4.3818889,19.48963,101.22216,60.643578,16.197151
1,1,3.1681948,20.723585,84.307518,64.512405,24.557558
1,0,3.8764462,24.774067,78.681763,75.396957,22.143738
1,1,3.2868435,19.350973,71.872139,64.22226,23.138086
1,0,3.2699833,16.455906,72.459862,64.623138,16.736197
1,0,4.0556784,20.626799,76.165535,72.668327,26.281345
1,0,4.050241,20.529972,66.989647,77.520042,25.240719
1,1,3.6342542,21.639528,86.509315,89.189423,25.643635
1,0,3.6120341,19.557741,80.464256,67.589462,22.799307
2,0,3.5052421,18.640474,80.201714,58.925041,16.922951
1,0,3.3423762,19.377916,89.304062,77.629265,24.239965
2,1,2.8302081,21.204338,81.050278,69.34494,27.057112
1,1,3.6061671,17.921301,74.834587,55.132229,28.82618
1,1,4.5239687,19.489544,83.212723,73.799538,17.886971
1,1,3.0994079,20.508442,81.040428,78.440758,29.562223
1,1,3.7476139,18.26545,98.18792,81.19725,21.943045
1,0,3.4531336,20.615036,83.126564,72.439209,25.102295
1,0,3.3352418,18.108368,75.240852,79.973618,25.857994
1,0,3.328409,22.738554,88.8881,80.833099,15.639027
1,1,2.5218859,15.596297,62.051083,71.294792,24.716078
1,1,3.2334023,19.411386,81.287254,71.469864,24.577829
2,0,3.8903039,18.605053,65.414497,70.907036,16.91518
1,1,3.0974369,20.957373,70.357544,41.65139,19.171959
1,1,3.4170091,16.203318,82.371414,64.337158,36.162704
1,0,4.1754394,19.709732,84.268196,82.716499,27.854259
1,1,3.8000426,19.605053,72.522972,75.757889,20.401308
1,1,4.0486784,19.759214,72.933777,66.273872,20.309994
1,0,4.0611863,18.98481,92.976318,76.901985,30.173115
1,0,3.3260317,21.194267,91.86219,71.69268,25.275333
1,0,4.2232137,18.586102,77.651268,67.706192,18.542425
1,1,3.2837696,20.544783,86.733253,71.504318,23.988718
1,0,3.8117015,20.676498,65.579285,81.118629,21.696148
1,1,3.4068778,17.777489,87.553719,60.85133,25.909004
1,0,3.1483078,18.028316,66.763496,43.536442,14.229578
1,0,3.4708831,22.121647,101.77061,78.628456,23.781462
1,0,3.315537,20.113743,83.567154,60.116543,18.969378
0,1,2.4340923,19.359671,76.030472,55.405689,9.161005
0,0,3.0579481,18.954628,81.455673,62.233696,25.501221
2,1,3.0175147,20.722208,99.472466,63.96022,26.238291
1,0,3.8065844,17.652025,87.14032,63.510773,16.888371
1,1,3.2227292,22.704924,105.035,59.044544,23.614693
1,0,2.8759835,17.644478,75.487839,55.430511,18.51108
1,1,2.8335967,19.295898,94.304825,58.820328,27.336168
1,0,4.3949499,22.044662,82.322151,82.745651,25.602587
1,1,3.9732726,21.329641,90.599892,75.594025,19.787094
1,0,3.7577639,17.025826,67.242744,69.371948,20.637569
2,0,3.7430508,19.219208,80.50589,56.657146,15.283845
1,1,3.1299138,16.072821,88.476059,51.680252,17.563488
0,0,3.3037519,19.124079,89.528793,73.072296,25.521536
1,1,2.7022767,17.115723,84.107986,45.512825,18.378883
1,0,3.5806646,23.636942,99.771919,75.125298,26.883539
1,0,3.4084165,17.447266,96.286804,87.18206,23.361687
0,0,2.7876043,19.83326,88.391197,66.404335,26.574074
1,0,3.8120928,18.502449,87.307426,78.435577,20.311262
1,0,3.0411537,18.627247,72.523514,70.714264,17.281969
2,0,3.5733423,19.116137,75.485947,64.249031,24.502127
1,0,3.3193364,22.252382,110.33779,82.737411,25.154549
1,0,3.263252,18.169739,76.008911,81.58992,23.867823
1,0,4.6819859,20.073828,101.35349,58.774372,30.442455
2,0,3.5157056,19.717926,62.137905,74.553154,25.420845
1,1,3.2563715,18.202379,46.879986,74.671646,16.636189
1,0,3.2210927,19.993477,87.684731,64.990906,12.380903
1,1,3.153559,15.92001,51.831474,72.704346,23.043995
1,1,3.0065916,18.497629,86.010551,72.835976,26.532658
1,0,3.7710047,16.064026,64.84259,61.588501,22.323462
1,1,4.021184,20.266495,64.864815,65.716461,12.088099
1,1,2.6967819,16.552862,80.62661,59.675629,18.461649
1,1,3.6357851,20.338181,86.016853,56.567852,19.141077
1,0,2.9999928,20.578428,102.1743,92.801201,18.28266
1,1,2.4824317,19.32383,97.544571,77.70887,23.867823
1,1,3.6787894,21.53598,78.026657,64.50486,20.109444
1,0,3.2474191,18.451311,99.932831,71.137558,27.78141
1,0,3.0712705,17.44619,72.02211,70.244827,17.226309
1,1,3.7892132,25.710602,94.650314,88.387489,33.230488
1,0,3.1206076,17.942963,67.339355,61.383102,18.738213
0,0,2.6517692,14.930068,89.768806,49.362282,23.804445
2,0,3.2187674,15.81733,77.220825,68.84687,22.765936
1,1,2.8668723,16.608158,75.027908,73.853409,30.393181
2,1,3.7146399,21.948503,71.595276,56.946301,17.678461
1,0,3.5752587,18.797688,90.507767,74.224037,25.449492
1,1,3.5725827,20.022322,76.611122,63.891983,21.68021
1,1,3.8804073,18.266663,83.262527,60.978123,27.729832
1,0,3.7727637,21.176516,75.153473,65.646645,21.999729
1,0,3.1851692,15.960199,61.466515,67.94899,17.712957
1,0,3.6796069,14.992764,51.215759,65.960075,26.146801
1,0,2.8048522,18.35305,85.424324,56.384743,15.681936
1,1,3.5751548,17.187689,83.275284,54.40332,21.893723
2,0,3.7210424,18.779884,89.081352,73.13723,29.915009
1,0,3.8379793,19.012121,81.461716,67.903221,18.930902
0,1,3.2605879,19.430719,92.071152,83.95948,26.243986
1,1,3.0633893,20.971039,112.42207,78.167809,24.664032
1,0,3.0020826,16.838173,89.829758,73.998482,29.065498
1,1,3.4836411,20.11001,99.893311,55.168606,19.134125
1,0,3.7971554,20.649942,73.68734,63.464306,20.690813
1,1,3.6986732,23.903645,60.939491,78.612839,20.865194
1,0,3.460084,19.097145,96.693886,79.665497,28.201626
1,0,3.7762103,20.797215,71.561478,66.039368,24.132544
1,0,3.6494277,20.82535,94.112335,74.118675,24.846081
2,0,2.69433,16.015888,76.956398,76.287369,26.627741
1,1,3.1760013,22.993858,94.422356,85.84243,18.989878
0,0,2.5072496,18.466894,80.127991,89.534309,26.79863
1,0,3.0976293,18.639114,90.435188,56.825703,30.390184
