cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.1747487,20.542557,78.221489,73.177795,26.605373
2,0,3.4907579,14.545757,61.271156,66.371315,23.13335
1,1,2.8916197,16.788637,77.91671,74.213417,25.308071
1,0,3.4975135,24.298168,77.800987,78.23896,20.137165
1,1,3.6104145,20.734634,85.214577,72.92482,20.757973
1,0,3.8347309,19.860996,74.073509,71.513313,22.500658
1,1,3.092633,20.168882,75.787445,76.712418,23.096422
1,0,3.4387405,20.19013,93.586784,77.202942,21.6178
1,0,3.9962664,19.925592,71.950615,70.680878,19.563824
2,0,3.0950615,17.219461,76.03627,67.794228,25.824881
1,0,3.281379,19.393812,83.942276,63.449539,22.43609
1,0,4.2664204,21.557405,78.282326,51.737873,24.608006
1,0,3.6913218,15.108293,93.534294,70.36132,23.090643
1,0,3.4712117,19.337187,80.27198,72.766586,23.017841
1,1,3.1133077,18.084723,101.26687,69.792427,28.009132
1,0,3.8306336,17.889791,66.242599,64.701347,25.153717
1,0,3.2029417,18.201817,85.393814,50.217503,23.81024
1,1,3.6027219,19.909164,89.461731,67.599243,22.35219
1,1,3.3742013,20.307276,89.819191,59.61404,25.553093
0,1,3.0570071,18.505825,71.176468,65.918953,23.823736
2,1,2.5414789,16.249872,55.217464,60.651249,20.38592
0,1,2.8527484,18.582985,73.689217,67.901306,20.188061
0,1,2.7100236,19.645975,76.875946,64.826996,19.748981
2,1,3.0594656,21.624556,91.306801,85.72287,31.497166
2,1,3.6476004,22.342201,96.324348,64.969299,20.843742
1,0,3.7517624,20.32597,100.32914,70.268013,21.869055
2,1,3.7021177,16.7551,78.453842,45.842831,14.174634
1,0,2.9477057,15.3645,70.907768,70.071426,18.670176
1,1,2.8390903,17.376436,85.123711,67.91481,18.610859
2,1,2.1454942,15.566643,63.348217,68.516273,33.00774
1,1,4.046124,23.628382,59.319588,82.722961,22.479618
1,0,3.5018017,17.529093,91.728577,73.373192,18.231762
2,0,3.8673196,19.43524,67.759338,76.69397,21.205484
1,0,3.8489327,16.783661,89.822723,61.010044,26.686518
2,0,3.7488096,15.988342,85.05648,83.818924,21.645367
1,1,3.2917366,17.748516,74.980309,74.884239,28.278328
1,0,3.6006219,17.493177,72.324936,65.225372,21.444317
1,0,4.5175018,18.674063,72.530228,68.633858,19.189524
1,0,3.4580693,20.761299,83.843887,72.520691,18.706661
1,1,2.9577584,18.529751,96.974251,61.35643,22.556593
0,1,2.3975823,20.547913,68.902168,67.429131,23.287737
1,1,3.9286036,18.527445,87.791168,71.433487,18.931356
1,0,3.3745582,19.495346,93.475403,67.582245,23.794981
1,0,3.5274518,15.082465,72.335754,63.707767,20.872583
1,0,3.969691,22.036709,78.238815,81.996819,27.324259
1,1,3.925205,21.902933,84.646332,63.91206,22.864401
0,1,3.3344958,17.593328,95.227875,68.233025,20.982405
1,1,2.097261,18.627522,81.600746,71.483253,15.01961
