cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
0,1,2.0060723,14.624243,66.768028,55.745861,20.604147
1,0,3.9732854,15.143152,96.999641,84.451378,24.575056
1,1,3.7618868,22.814802,78.469933,86.305801,25.101192
1,1,4.1002512,23.259048,91.014839,81.984993,21.295412
1,0,4.0979486,17.484692,76.806572,74.360306,17.35705
0,0,3.0196884,15.447158,66.800713,70.652412,21.534353
1,0,3.806916,17.047062,69.993347,71.238983,20.613571
1,1,3.7936583,20.588652,82.269714,68.34259,23.297525
1,1,3.4750721,22.174158,86.226898,76.190559,24.563105
0,1,2.7019603,22.683704,94.403824,72.635727,18.07798
1,1,3.234781,21.295118,80.307655,79.13192,19.084202
2,0,3.5830836,19.729576,92.379433,77.405907,27.365883
1,1,3.1930363,20.425932,90.746536,67.400269,31.548397
1,1,4.1402178,19.707752,78.100357,75.907074,21.986721
1,1,3.4428349,20.692074,83.925995,52.266228,17.256256
0,1,3.3690135,22.15682,94.729752,59.417412,12.91371
0,1,3.4864902,17.267178,87.33165,69.684303,16.57361
1,0,3.1247814,20.040699,69.328018,53.386539,18.931002
1,1,2.9356995,18.330988,78.430717,68.411194,19.543207
1,1,2.9824626,18.034931,97.952057,73.284683,21.751303
1,0,2.701256,19.04331,67.106071,60.414078,16.665203
1,0,3.1487343,20.671305,90.813309,78.94696,22.055372
1,1,4.3377404,19.607832,71.745369,76.884209,22.184784
1,0,3.235589,20.139843,76.328743,86.08831,29.620159
1,0,3.854135,19.950098,79.06353,63.96933,20.420818
1,1,2.9946263,13.084537,65.195961,54.814507,21.236631
0,1,2.9488876,18.802929,101.1389,62.981262,21.57332
1,1,3.6315486,22.080139,86.896507,61.140224,26.827747
1,1,4.1965966,21.296631,89.403717,80.964798,26.889473
1,0,2.5299134,17.138031,76.687073,80.189857,20.456066
1,0,3.4050162,19.941633,90.394859,76.186096,24.422451
1,1,3.0743024,20.325258,94.697525,71.96122,19.050068
1,1,3.5163288,20.383497,88.493607,50.434437,18.400522
1,1,3.2020423,16.843723,65.949585,76.301384,23.546387
0,1,3.3199553,18.49604,80.957565,76.940964,27.495886
1,1,3.5031869,18.728273,77.349556,81.342659,24.720997
1,1,3.0304139,15.006787,98.667458,65.451767,18.909981
1,1,3.3386495,21.675098,73.261505,69.255424,21.418135
1,1,2.5682018,20.201982,87.253883,64.262611,18.603968
1,0,2.6176212,16.328917,60.839203,60.69178,16.043585
0,1,2.7658849,21.170176,86.556274,61.176682,26.637142
1,0,3.4495504,18.21686,68.010406,75.183273,31.7686
1,0,3.3295381,19.831856,84.014763,71.631165,25.870878
1,1,4.2107182,22.034128,81.660683,79.445992,27.014803
1,1,3.0627601,17.478163,84.646454,58.1922,13.191461
1,1,3.5907037,20.269014,71.538376,66.272705,21.752947
2,1,3.5461812,20.783882,83.845116,81.630913,17.912064
1,1,2.6408732,14.398017,59.791073,70.324783,24.591524
1,0,3.2219777,17.687037,80.474411,66.8909,23.521198
1,0,3.7433205,20.447138,94.567513,65.171509,27.633982
1,0,2.6899972,15.048119,81.945175,70.290398,28.377331
1,0,3.3714583,18.398249,75.013214,45.32428,22.701487
1,0,4.2714911,22.126375,92.235161,73.317047,25.123304
2,1,3.151665,19.250072,89.57843,74.984657,23.786297
1,0,3.6396432,21.470898,85.762779,84.139587,16.747114
1,1,3.1314404,17.087317,78.670937,69.393684,20.934872
1,0,3.6817021,21.150309,93.958618,74.635979,30.790133
2,1,3.1043756,23.038519,106.61772,74.360558,29.456287
1,0,2.5438519,20.476599,77.406471,73.216499,23.510193
1,1,3.4056253,17.874701,92.224243,67.982361,26.132681
1,0,2.7659509,16.789557,72.001678,73.843933,27.298948
1,1,4.0215111,17.244375,96.322586,66.110214,19.904758
1,0,3.3912537,19.987036,79.730286,75.454254,21.308323
1,1,3.6548958,20.753029,90.796333,89.843391,27.405148
1,1,3.3481183,18.408846,64.288681,61.195217,22.447792
1,1,3.4234569,16.966627,72.81942,59.078762,17.01128
0,1,3.1016655,20.28791,80.659645,70.530197,16.776102
1,1,4.13728,20.065332,79.439629,80.61618,23.784376
0,1,3.2285361,16.815765,69.655128,66.160751,23.782715
0,1,2.270817,13.860235,78.661606,60.736034,13.803179
1,1,2.8563278,19.239986,56.966747,66.216583,26.26899
1,1,3.872963,16.737816,81.048935,52.449535,19.496052
0,1,3.4117343,20.531977,95.889534,71.671127,23.001333
1,0,3.2806902,18.512102,72.827202,71.613113,21.944057
1,1,3.4066436,16.948633,67.139511,70.260048,22.804237
2,1,3.0545514,17.740259,76.645164,59.220497,16.983534
1,0,3.7020581,18.205687,73.395195,72.001526,24.881359
2,0,3.9899042,19.23423,74.463066,81.351891,21.209274
1,1,3.0277715,24.200657,87.653336,78.318596,24.507179
2,1,2.8739636,20.740679,83.223801,63.150818,23.634439
1,0,4.1277456,23.180605,94.20536,68.258698,25.900503
1,0,3.6117816,20.392653,88.407715,73.981804,20.071396
1,1,4.0817423,22.836281,97.490807,68.412041,22.844337
1,0,4.2780905,22.344154,83.784309,74.598709,25.606474
2,0,3.937835,21.248146,85.086845,69.097061,26.081182
1,0,3.374644,15.537035,82.163483,62.001545,24.237915
0,0,2.9050956,20.17552,84.676605,65.120255,23.046276
1,0,3.2003102,16.692524,82.407829,56.718136,20.934755
1,0,3.3133371,19.024807,84.604546,59.615185,20.626289
2,0,3.9762497,16.452398,87.10788,70.326347,20.650177
1,1,3.3460004,20.087215,89.622055,61.935341,19.717215
1,0,3.9142308,19.963011,93.917862,64.935959,14.250562
1,0,3.1398978,17.400028,96.536247,63.848991,25.486809
1,0,3.2372668,20.03566,82.883675,75.51091,21.209702
0,1,3.1499171,21.823425,85.118347,64.106598,23.980366
1,1,3.5215094,21.014929,93.183372,62.389252,17.748873
1,0,3.9709959,21.141571,88.117943,63.833675,25.558121
0,0,2.1875069,15.589208,88.076286,51.591442,24.486265
1,1,3.0922792,19.327641,94.250725,81.847672,29.95154
1,1,3.0516398,19.212826,82.127876,63.51405,21.431629
1,1,3.1297891,19.077168,90.611305,62.254784,23.46673
1,1,3.3044372,14.761036,68.905197,53.230423,22.744354
1,0,3.5799065,17.777811,89.252075,56.539959,24.739506
1,1,2.49581,14.454183,70.892044,66.976364,23.792419
1,0,2.5807598,19.970457,80.388092,77.260681,15.374769
0,1,2.7277448,12.648045,83.780815,57.862015,18.321243
1,0,3.8314242,21.879751,86.39875,93.903862,29.717463
1,1,3.5888762,16.834316,100.83547,55.982857,19.141712
1,0,3.9369979,22.657084,104.39733,82.444496,19.980421
0,1,2.6941309,18.875462,76.157608,76.320671,22.265312
1,1,3.3640513,19.860962,93.318344,78.758659,30.12097
1,0,2.8500161,17.995361,63.540222,57.464828,20.355303
1,0,3.765579,18.763035,80.909309,55.629562,26.66427
1,1,3.2960432,16.348436,91.490891,73.815155,27.916502
0,1,3.3886778,21.094864,76.272491,71.12278,28.872448
1,0,3.7400599,17.075947,80.538063,62.595451,22.678463
1,1,3.0829711,19.231209,71.169418,67.26548,17.757914
1,1,4.2091818,23.474552,80.451561,73.479851,17.829893
1,0,3.9213045,21.310587,82.260757,62.338184,24.560196
0,1,3.1562707,19.255789,75.620117,79.319778,17.493786
1,0,3.2247989,19.908684,100.17327,69.071205,31.294405
2,1,3.1609919,16.669529,94.74012,83.364761,24.796177
0,0,2.8905826,19.706476,91.303947,67.058517,21.047981
1,1,3.1816721,20.681648,77.269783,76.600685,25.740416
2,0,3.3853319,10.667432,57.671482,60.157661,18.466429
1,1,3.2725544,19.96022,77.533066,75.063171,19.232702
2,0,4.0237942,21.136654,80.641182,73.093582,22.445812
1,0,4.1343522,19.406494,93.220711,66.06089,21.362062
0,0,2.7262039,16.581896,77.046997,58.683514,16.517242
1,1,3.2901855,16.274036,83.597633,87.01725,31.129271
1,1,2.8019457,15.636244,59.14769,62.178608,14.749961
1,0,3.5914104,20.321575,80.803192,67.936707,16.204027
1,1,3.3928659,19.391293,97.316803,86.467384,27.085974
1,1,3.0384312,16.593508,80.358429,69.591843,23.209587
0,1,3.1523581,23.044783,92.370338,90.617081,20.940626
1,1,3.8123693,17.358313,82.765945,53.781864,19.742813
1,1,4.0682364,20.33268,100.64658,74.372978,17.940908
2,1,3.7139566,21.77667,70.744659,72.665077,27.752333
1,0,3.4770346,15.613952,80.438774,53.480766,24.312176
1,0,3.7711487,20.895452,91.607582,78.955719,29.896051
2,0,3.2642863,16.827694,75.540443,67.177795,19.426083
1,1,3.4021287,18.83613,73.686577,72.943047,25.749701
2,1,3.8336465,21.507133,64.183815,71.047066,30.363594
1,1,3.6327465,17.008652,72.812363,60.304913,26.231009
1,0,3.0746984,18.042112,77.915558,70.940948,27.255863
0,0,3.4706347,18.036709,67.668465,58.680328,18.375864
2,1,3.4975209,21.131977,79.688255,63.86808,19.941391
1,1,3.0267134,16.745323,61.236324,64.433334,20.090235
1,0,4.266273,18.049566,61.281113,75.089355,18.035839
1,1,3.0072558,20.21352,70.30127,64.860481,20.423628
1,0,3.0217624,18.745178,75.184448,82.503746,29.394838
1,0,4.1350875,19.710243,72.27243,63.588261,32.171471
1,1,3.7383668,14.964908,65.917099,59.456303,26.117926
1,1,3.332545,18.22131,93.091331,59.792919,21.966267
2,0,3.6829302,18.248924,86.083031,72.224792,25.467623
1,1,3.278981,18.665852,76.097313,72.31295,14.909523
0,1,2.39394,18.026075,81.578125,54.485073,27.066452
1,0,4.912672,18.936655,89.586182,62.725574,18.056709
0,1,3.8306077,19.709114,79.804794,83.609741,28.856918
1,0,3.5247574,24.236786,77.496864,64.988503,24.548788
1,0,3.3166635,20.193428,68.652916,75.660355,22.273209
2,1,3.2364767,21.228399,74.02816,47.040276,16.949619
1,1,3.307771,17.131111,78.944992,71.760757,21.23683
1,0,2.6250753,16.114,72.951706,65.641769,27.241415
1,0,3.6894348,17.268932,82.498222,72.156601,18.823961
0,1,2.9065707,14.560377,90.568748,44.676247,21.670219
2,0,3.0551944,20.01082,81.506866,55.606007,21.125463
1,0,4.0417981,21.596668,91.174454,67.801888,29.877693
2,1,3.5030024,19.077675,72.985146,47.292702,17.861786
1,1,2.8005152,15.796619,83.799515,66.197029,34.795277
1,1,3.3072565,18.544952,80.786774,56.894596,13.815299
1,0,3.5152068,20.703886,85.574608,61.460793,18.485344
1,1,3.4928894,21.476088,85.355324,60.814323,20.002579
1,0,4.2538362,18.029827,63.985798,75.180191,23.114799
2,1,4.2745628,19.806778,90.113632,75.135086,17.924215
1,0,3.3378839,22.992832,72.210396,80.694374,22.0994
2,0,3.9380691,18.496895,82.889015,86.114281,23.890936
2,0,3.3727107,17.522411,67.822998,65.6688,26.500978
0,1,3.1414692,18.94545,81.599968,64.808502,25.046249
1,1,3.59185,23.987623,83.183502,82.318695,17.196037
1,0,2.8552175,17.353901,70.457947,87.098297,18.386499
1,0,3.3525777,19.62401,100.15999,72.440193,29.534395
1,1,3.5283897,17.689596,89.460487,69.538849,25.718058
0,1,1.8294656,16.181362,83.225883,70.315514,34.473331
1,0,2.8285346,14.128231,66.02298,66.035812,25.458937
2,1,3.7733238,15.547334,78.248413,57.619488,21.586784
1,0,2.9390109,20.889317,71.877052,70.933044,22.768793
0,0,2.5277884,19.199085,90.618584,74.155357,24.960842
1,1,3.9923124,17.24716,74.869469,64.813774,20.944038
1,1,4.431675,25.269712,79.215752,76.125603,20.207937
1,0,3.6651881,20.146906,80.415558,69.85891,19.570488
0,0,2.5933111,18.482992,81.97847,72.703636,26.806574
1,0,4.1291547,19.017132,103.91885,81.312126,24.7999
1,0,3.7740607,20.018108,97.70591,77.910629,21.599907
1,1,2.7136972,16.768061,77.253578,58.51165,23.955429
1,0,3.1799238,20.350376,79.793884,61.325523,22.65234
1,0,3.8508816,19.65766,79.38871,79.552063,25.670856
1,0,3.5527346,18.859524,98.636345,65.025101,25.287861
1,1,2.9310079,20.044104,83.496552,65.727257,23.72756
2,0,3.5830548,21.749756,96.57798,77.303574,23.971663
1,1,4.0606675,18.113024,91.710823,65.04377,16.368065
0,1,3.1542959,17.848164,77.82576,82.763931,22.637423
1,0,4.0464373,20.762754,89.721146,83.966637,25.328873
1,1,3.7426569,22.549721,99.725632,82.541206,23.889584
0,1,3.4360678,20.576431,67.521317,64.730431,19.818419
0,1,3.9188025,21.664398,85.324623,75.7463,28.632782
1,0,3.5287268,17.344473,86.121315,74.173378,17.192318
0,0,2.9582694,22.373907,93.179062,73.315277,23.54488
2,0,3.9047048,22.169729,99.473953,89.072647,23.249044
1,1,3.5784051,15.933065,65.334778,85.709686,21.984423
1,1,3.8258567,19.558359,81.700996,71.04303,19.952692
1,0,3.7500226,21.095253,83.07608,56.812328,15.155331
1,1,3.4801171,20.226898,78.696899,83.670578,30.648983
1,0,3.5011594,20.320457,91.71125,80.942825,26.395218
0,0,3.2842212,17.774233,106.2464,64.102859,31.470453
1,1,2.8824406,19.693211,91.389626,78.882011,23.417728
1,0,3.518847,17.068731,83.968048,82.326401,29.52486
1,0,3.1171439,22.274569,67.57663,69.500046,23.779156
1,0,3.8441467,18.094772,89.35305,77.501961,22.421618
1,1,4.0228596,15.673993,67.446312,51.34127,21.077415
1,1,2.7366059,21.28812,97.622925,87.145134,24.325056
2,0,3.709214,14.588318,74.242737,58.243843,24.833048
0,0,2.9396775,18.254929,92.016029,82.660156,19.024296
1,0,3.4836824,20.235058,80.238968,75.696617,19.150944
1,0,3.1762292,16.057337,77.888702,74.883232,28.389719
2,0,3.3644986,14.337934,79.685463,48.64114,22.310179
2,0,3.7708347,16.952633,96.433167,81.981537,22.017
2,1,3.607811,19.959997,75.848206,83.302742,23.929317
1,0,3.1397917,19.768484,101.58248,55.814857,19.672768
2,0,3.6761303,15.40313,51.205799,78.311913,22.219521
1,1,3.7207804,21.888079,88.172714,67.376213,21.616276
1,1,2.0890164,16.98531,80.966881,73.675674,25.719761
1,1,3.9263053,22.299488,91.514503,70.354347,16.394796
1,0,3.2778046,21.076633,79.183624,63.748238,21.316805
1,1,2.7163682,18.001101,86.49839,69.248657,20.363508
1,0,3.5708539,19.765236,71.348351,77.540993,23.849361
1,1,3.1615629,20.062508,84.369415,74.965744,24.779678
1,0,3.5776808,24.319323,101.51859,79.355408,24.70281
1,1,3.4862289,18.868938,80.747063,62.847164,20.115667
1,0,3.5064104,19.644701,75.007935,47.883656,26.226114
2,0,4.0037036,21.221033,70.350365,80.334206,23.536346
0,1,2.3106978,15.967095,72.73336,65.636284,18.295362
1,0,3.2205956,18.210102,69.540512,65.609093,23.568058
1,1,3.4984927,20.93696,92.033653,58.987072,20.492514
1,0,3.1815782,23.916882,83.125481,65.08773,22.095671
1,0,3.4689825,18.082237,63.854813,69.557304,13.444659
1,0,3.1382513,16.058249,63.414967,47.846592,16.693157
1,0,3.9402394,18.840069,87.727127,82.902451,22.984865
1,1,3.7332733,21.04237,95.818016,75.71199,22.7416
1,0,3.6366935,21.573347,79.917145,77.903099,21.037563
1,1,3.7109141,20.730068,96.98307,87.008881,26.339546
0,0,2.9894671,18.5511,80.234657,76.94873,24.934481
1,1,4.1819177,18.467775,91.799767,76.370583,25.326227
1,1,3.3617809,21.222786,93.194321,70.981926,20.35775
1,0,4.1278958,13.829568,61.826813,66.801613,21.997854
1,0,3.7497673,21.743391,87.659851,72.216202,21.354767
0,0,2.9659472,14.877243,84.802589,83.552177,17.113039
1,0,2.9976103,22.579723,99.603699,67.31514,22.04904
1,1,2.9453547,23.010134,80.870033,51.282063,23.456581
0,0,3.0231428,20.227301,85.233047,67.154205,18.966419
0,0,3.2971363,21.267563,95.167938,66.141022,22.208189
1,0,4.5530648,22.284082,90.338997,69.82737,24.831717
0,0,2.9566703,22.947556,84.730957,75.070198,23.048571
2,1,3.9370773,20.939468,93.703972,95.627403,23.988163
1,1,3.8994811,23.256021,103.13963,95.340225,20.984608
2,1,3.8469594,19.365894,69.501808,64.666542,23.171638
1,0,1.9465119,16.832649,87.861725,59.205021,23.741924
2,0,2.9067864,20.582277,96.984535,69.550819,19.603674
2,1,4.4082718,22.606634,100.50452,89.732391,26.924686
1,0,3.4574773,22.872458,77.118248,71.974709,24.797422
1,0,3.7478931,16.005337,89.039955,67.589066,21.126225
1,0,3.6450849,18.727318,84.491493,61.480587,20.435268
0,0,3.0458131,20.936651,91.305099,69.844536,25.181311
1,0,3.1511946,17.56591,82.963387,62.789059,23.923376
1,0,3.5278394,21.616419,94.337082,85.630585,21.984688
2,1,2.9228468,17.541105,85.940788,73.522751,26.400976
1,0,3.7158029,20.461277,79.826408,70.627739,23.201502
1,0,3.1519024,15.371046,67.840263,56.022636,15.320855
1,1,3.1985345,16.19171,69.92614,68.691406,19.465277
1,1,3.0839636,19.224129,88.065933,56.770477,18.350216
1,0,3.3166168,22.109476,82.871162,68.907188,21.316862
1,0,3.2462034,14.536159,76.364273,40.448826,19.016874
1,0,3.5598426,18.428177,80.485886,63.386028,17.572496
0,0,2.9406679,19.179707,81.542412,59.542686,20.951675
1,0,3.6993785,16.752436,66.816177,77.158875,21.996031
1,1,3.1756029,20.874046,89.103043,69.921494,23.173723
1,1,3.489017,20.533422,83.769997,78.007278,28.077488
1,1,2.8305264,16.536486,76.990509,46.134686,22.006664
1,1,3.2245347,17.511312,87.724831,54.11681,25.554041
1,0,3.2776196,21.41391,90.067978,83.555588,26.283188
1,1,2.8870494,18.22463,83.390137,76.991585,25.425592
1,0,3.5209293,15.504144,69.798546,66.872162,16.943642
1,1,2.7878823,19.636309,96.386658,74.615028,26.424309
1,0,3.5590088,19.484163,92.376617,85.878578,35.478157
1,1,3.4590623,22.700602,101.7774,98.702316,31.362276
1,0,3.909415,18.635105,70.603142,62.0266,21.213821
1,0,3.1752877,17.304369,88.019371,84.290253,23.161423
1,0,4.0407748,15.315897,62.123302,48.945282,18.093904
1,0,3.2018893,14.305185,86.767494,78.763382,21.30489
1,0,4.0884805,19.983791,83.811913,78.727211,21.78871
0,1,2.5845833,17.273409,88.209496,64.451698,24.070415
1,1,3.6753442,21.404415,101.63528,80.124474,25.431795
0,1,3.0793898,19.637075,83.400307,67.70974,18.540251
0,1,3.1709461,19.263357,65.706688,70.279839,32.371349
1,0,3.5209911,19.992393,92.148041,85.446945,20.854137
1,0,3.3746195,16.528238,80.265503,55.703365,15.836022
1,0,3.0503204,18.834715,67.444641,69.438484,20.299515
1,0,3.6955779,18.469379,96.610207,78.644287,23.363779
1,1,3.797884,20.717382,71.59111,57.284592,15.573129
2,0,2.4671597,18.576288,81.850121,58.692059,19.882431
1,1,4.3748231,22.817934,88.196449,88.690086,23.221748
1,1,3.041651,18.131281,76.105438,59.384937,19.956999
1,0,3.1605012,18.39255,91.739365,82.062683,29.563614
2,0,4.0024943,21.278431,79.209259,81.581505,23.529617
1,1,3.206188,19.875273,92.321602,74.80983,21.375742
1,0,4.0921278,17.028147,65.805748,61.147305,21.88596
1,0,3.5404043,18.484257,91.229851,81.934868,22.887421
1,0,3.2995477,19.244766,94.706161,75.258263,30.111891
1,0,3.177326,20.669451,83.073456,84.342735,25.350077
1,1,3.6012769,16.291134,91.597549,91.752831,21.150198
0,1,3.0347779,18.200567,76.845444,75.545555,19.787897
0,1,3.4353261,22.183987,88.037376,84.051445,20.681381
0,1,2.4414475,17.686504,74.162018,54.648647,19.25135
0,1,3.0896242,17.273279,71.551697,57.782036,22.358561
1,0,3.2995365,20.798815,87.454277,52.436649,20.893188
0,1,2.9622512,21.439768,76.76033,73.434418,14.234965
0,1,3.294358,19.998327,93.354645,65.71096,27.634161
1,0,4.0471821,15.84516,82.962433,64.939369,25.280472
2,0,4.1984849,23.501913,94.355225,89.284996,28.660366
1,0,3.140455,18.797997,94.600029,55.49826,24.134348
0,0,3.2281382,20.385183,80.67894,87.919533,24.474495
2,1,3.7567372,16.753639,72.5606,63.742088,20.245939
2,1,3.3297846,21.167919,50.703659,72.205711,13.416239
1,0,3.5836923,25.725529,87.967247,71.777443,23.301939
0,1,2.5523326,19.645361,78.929565,70.955528,15.827933
1,0,3.9424822,16.604181,85.496002,60.092655,15.325294
2,1,4.0241189,21.356163,82.223129,68.98455,22.411833
1,0,2.8488252,14.888556,80.008934,46.537853,19.772516
2,1,3.1590648,17.411081,67.404396,80.10955,21.801178
1,1,3.0842423,20.590269,81.447495,67.179024,28.97097
1,0,2.8842323,15.842043,76.767868,64.587868,19.104988
1,0,2.8153205,18.784145,72.157837,73.916832,18.388821
0,1,2.4783745,17.472227,87.275307,74.113701,25.245424
0,1,2.6771135,17.663687,75.684563,51.003448,15.082874
1,0,2.8801858,17.757944,81.915504,66.055565,31.03731
1,0,2.7310724,17.394142,57.598549,84.132027,28.183962
0,0,3.0935915,18.708117,85.454453,58.121593,23.442598
