cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,8.6764307,-.17227167,56.711414,.19287109,0
1,0,-.84008753,-.16963296,56.003841,8.3092041,0
1,0,3.3522749,-.3812584,49.050549,10.658813,0
3,0,-2.9883568,.12588271,73.662865,4.8719406,1
3,0,-.30276069,.67813408,46.394814,8.3494873,0
3,0,9.1778383,-.038832545,37.636909,7.0344238,0
1,0,8.980835,-.31545553,43.093929,.44396973,0
1,0,10.288451,.25765622,40.439117,4.6390381,0
2,0,-5.1238413,-.4118444,46.943123,9.6339111,0
3,0,.94825172,-.20639244,57.446369,2.4405518,0
3,0,-7.2299399,-.12288702,45.111855,3.5162354,0
4,0,-8.5873718,-.28367871,69.220802,4.3135986,0
2,0,1.3325317,-.0059114746,66.727943,.50854492,0
1,1,5.2020254,.65829152,30.653799,7.555542,0
1,0,1.0838342,.11718851,41.040874,11.877563,0
2,0,-4.5960269,.63004917,37.002907,1.4543457,0
3,1,3.7197728,.48116943,32.617756,6.0480199,1
1,0,-.94214237,-.293401,48.996788,.65131682,1
1,1,1.4990715,.65750253,56.815983,3.192627,1
3,0,-4.910749,-.77212876,82.256676,1.8473165,1
4,1,-13.120303,.46546227,56.579159,6.5237203,1
4,0,6.8262448,-1.1202517,60.063168,5.2999926,1
2,1,-4.8897572,.10249615,33.894924,1.1251221,0
4,1,-4.4270439,.13141687,59.844326,1.7828369,0
1,0,6.1693864,-.33892253,54.00827,.39099121,0
3,0,-4.1098418,-.51829356,65.583069,6.1531982,0
4,0,3.8801777,.34406933,56.180466,2.2020264,0
1,0,8.2853518,.13492432,54.057327,6.130806,1
4,0,3.1664598,.90967613,53.937191,.54602051,0
4,0,5.742435,.19354397,38.97533,8.2391357,0
3,0,-2.3077106,-.57175988,49.820522,8.8227539,0
4,1,-3.0358799,.74378312,48.224693,3.6526585,1
2,1,5.3896732,.2789835,48.374317,2.4648438,0
2,0,-.78770357,.078107163,45.573372,4.5318408,1
2,0,-2.7293324,-.18607149,36.811829,2.3114014,0
3,0,-6.2999382,.17702399,65.206032,5.7065454,1
3,0,6.5248489,-.47314051,63.695705,.67883301,0
3,0,-3.4065459,.22237217,68.961708,6.881938,1
3,0,-3.7675838,.17038792,73.943237,2.4210205,0
3,0,-13.646229,.076295681,62.564209,2.6808555,1
2,0,1.6692218,-.24685998,49.665089,1.57758,1
1,1,-1.5283128,.36467835,54.691231,7.0477238,1
3,0,-6.8946424,-.51284319,69.867081,6.0899429,1
2,1,7.6139851,.30711114,58.211086,6.2598495,1
4,0,5.1435995,-.032649729,75.95993,3.5219727,0
3,1,5.0660529,.37256226,56.544506,2.7552304,1
2,0,-13.56231,-.058439106,62.994694,.25170898,0
3,0,3.9443579,.687289,63.064713,1.7279053,0
1,1,7.3908677,.7814607,44.225143,3.1339111,0
3,0,.63126558,.081330411,61.230724,7.113029,1
3,0,2.7409904,-.2154655,42.543056,2.8694065,1
2,0,4.3360353,-.066603415,63.385464,3.0774705,1
2,0,.56019926,-.39955986,61.482529,10.763701,1
4,1,-8.058197,.79239017,60.46529,.96409988,1
3,0,-12.992608,.083327033,82.27755,2.9962997,1
2,0,.22483669,-.14098328,58.629574,5.3997803,0
3,0,-2.6830454,.59591693,59.204357,5.5700684,0
2,0,3.3278263,.24605,49.063091,1.0754395,0
2,0,-2.8038981,-.59851038,52.70348,1.3778497,1
2,0,3.1435292,-.27026582,59.569874,5.5687256,0
