cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,0,-6.5910549,.74340796,55.761333,7.0920415,1
1,0,-4.8489318,.11148731,63.951668,2.0117188,0
1,0,-9.2311516,.12569955,67.700317,1.4986572,0
3,0,-11.18188,.4803023,78.727371,1.4474303,1
1,0,-1.7464573,-.66145623,59.766102,.64160156,0
2,0,4.2710505,-.49616179,52.582905,5.5889597,1
3,0,-8.624157,-.054006666,50.961094,7.131,1
3,0,2.5315297,-.37182841,42.639408,4.1488037,0
4,0,.8204025,-.41430545,70.607162,.33886719,0
4,0,.40006316,-.64493364,45.602257,2.5178223,0
1,0,6.2483454,-.015160214,63.431828,.53784138,1
4,1,-7.3956475,.39935225,69.019958,.63383895,1
1,0,-4.1521196,-.12265565,55.117783,.89337319,1
1,0,-1.6533895,-.5696255,74.601601,.92242903,1
2,1,2.4933646,.2019888,65.898285,1.3105469,0
4,0,-2.8695812,.13599499,46.24284,1.0112305,0
1,0,3.9295907,.49528253,52.061302,2.0506592,0
2,0,-.44160217,-.66876984,57.131199,3.6834717,0
4,0,-.20206559,-.27580798,47.939789,4.796669,1
4,0,-1.8164132,-.59235328,89.876671,.52607054,1
4,0,1.6655271,.70555967,55.470325,3.2766113,0
4,0,9.8792238,-.13738781,52.357548,6.3499756,0
4,0,-4.1435046,-.45281994,85.808304,3.8080008,1
1,0,6.7483974,.10647666,59.70726,2.5957031,0
1,0,6.9005313,-.51812357,61.315102,8.7186279,0
2,0,-1.9512656,.13638639,57.41103,7.6501079,1
2,0,12.179598,-.8243373,30.934906,7.7504883,0
3,0,-4.2020812,.43474823,50.058418,8.3170977,1
4,0,-3.4494691,-.23305058,43.226139,3.5353203,1
4,0,-6.7507458,.59957254,57.900356,.46240234,0
1,0,-2.4979987,.21976992,32.047722,.94810438,1
2,0,5.9527431,.35732624,29.212891,1.6396484,0
2,1,-.086450696,.38559914,65.911743,.76969814,1
4,0,1.3290367,-.62255371,81.80471,5.2501221,0
4,1,2.9772611,.35294786,54.489468,1.5357666,0
3,0,-10.83186,.7180227,75.552742,.85887665,1
4,0,-4.5213923,.18317424,58.389877,1.3887939,0
2,0,3.3228018,-.3303239,68.28199,5.8238406,1
4,0,5.4737802,.34165588,62.461033,1.880127,0
4,0,3.4185677,-.90087372,60.268425,2.4804688,0
3,0,-6.1068215,-.11872774,50.392162,2.3693848,0
3,0,1.3074685,-.089719214,43.662945,4.019043,0
4,0,7.8624172,-.59589291,60.882622,3.0304968,1
1,0,1.5167047,-.2267604,48.894714,1.9503636,1
2,0,-4.3289313,-.39108315,61.938751,2.7754467,1
3,1,-4.3051829,.75889063,64.577644,6.3942871,0
