cnom,cbin,ccon,xcon,ucon,y_t,y_d
4,1,.39355138,-.50265169,71.101448,4.2880478,1
2,0,-8.1348886,-.68852127,64.216515,1.7681885,0
3,0,-8.1154518,.35225764,45.15118,4.1347656,0
4,0,5.9561296,-.10918684,46.1581,10.402474,1
4,1,-4.0144601,.75693673,62.068436,2.3178086,1
3,0,-1.573714,.69379634,58.011448,2.9499512,0
1,0,10.725598,-.68039727,54.603947,4.9002986,1
1,0,-8.7059298,.12308222,47.074955,.32471696,1
3,0,1.5948343,-.097573429,64.781647,5.1829939,1
4,0,.67184764,-.95251274,65.326218,3.2420969,1
2,0,1.0610317,.23441993,36.209969,6.8241248,1
4,1,2.9844134,.44489235,69.213005,2.0789795,0
4,0,-3.9201257,.066052958,56.339428,1.3243408,0
3,0,4.5514388,-.39469379,42.018761,3.09375,0
4,0,6.6232433,-.20244227,67.930191,8.8352051,0
1,0,11.934135,-.62685323,57.757908,5.2194967,1
3,0,.90952748,.26192793,48.652649,2.7111816,0
4,0,-9.7450218,-.10743087,62.074581,2.095459,0
1,0,-6.2372231,.41989115,36.466473,7.2809472,1
3,0,-8.2141066,-.43479022,59.432407,5.1205029,1
4,0,1.9964206,-.96294487,59.517292,10.801134,1
1,0,-.7987501,-.3956362,63.124393,1.0786324,1
2,0,-3.9204733,.4556556,66.907234,7.2606525,1
1,0,-8.7906475,-.98379642,68.605141,1.9602095,1
4,0,-12.296093,-.17108357,64.295845,1.3942397,1
2,0,-5.2882023,.29239273,58.800327,6.048584,0
1,0,-3.2870347,-.48291695,53.149811,2.5923357,1
3,0,4.0376101,.77821344,47.615852,4.1513672,0
1,0,.29536891,-.32604146,52.838165,1.0141149,1
1,0,5.6349607,-.083433472,45.395241,4.6081476,1
4,0,-.27284029,-.59954894,66.104568,10.658272,1
3,1,-3.4130001,.3528423,68.301033,1.3947754,0
4,0,8.3608036,.60383636,48.961193,2.574707,0
3,0,-5.91394,-.054514498,60.560894,4.9163818,0
4,0,-4.0489621,.61634362,45.368607,11.416626,0
4,0,7.9487619,-.051106755,36.263321,8.3433399,1
4,0,6.0868974,.093177378,47.217091,1.3662109,0
3,0,5.1061702,-.12682782,46.193722,4.6513672,0
3,0,.23468158,-.83343655,38.88868,5.5909424,0
1,0,12.759899,-1.0260885,45.832493,1.600708,0
1,0,-4.304029,-.30962709,56.510605,5.2219172,1
3,0,6.3026581,-.26651758,55.78133,4.5994987,1
3,1,-9.6371136,.04295389,50.844849,5.5709162,1
4,0,-5.5906515,-.36510646,38.644123,2.0938721,0
4,0,-2.3853693,.16126904,44.814484,.81811523,0
1,0,-6.8771577,.058643218,61.135921,2.8341064,0
1,0,-9.5697823,.093136236,70.988045,2.5147705,0
1,0,-8.8296356,-.6105631,63.255592,5.0466309,0
3,0,3.7105155,-.79661429,48.893909,2.6422119,0
4,0,5.0832615,-.16011468,60.173435,3.0871582,0
2,1,4.2013655,.35070997,40.130169,1.3850098,0
4,0,4.9537716,-.92348838,49.043369,6.2591858,1
2,0,8.8840723,-.43515602,33.746529,2.3300781,0
4,0,-4.8615456,.45028692,37.584381,.50683594,0
1,1,3.2072544,.16837756,54.201797,.81762522,1
2,0,3.7100663,.2595239,55.857815,7.4904141,1
4,0,-1.8168234,.29646412,46.891525,2.0631104,0
4,0,2.3868868,-.64538193,44.987186,4.9435863,1
