cnom,cbin,ccon,xcon,ucon,y_t,y_d
3,0,-.78453678,-.39239058,51.822868,4.3234863,0
2,0,-7.3551531,-.62897468,52.620464,2.8426514,0
2,0,-3.2678506,-.098920062,50.712662,5.9123535,0
1,0,1.8783101,.3445583,52.526585,5.0335693,0
1,0,.11339219,-.83427548,58.829834,5.7749853,1
3,0,-4.2751493,-.58235067,63.673756,3.6352539,0
2,0,-1.2875786,.55482751,37.875683,5.9719238,0
3,0,-7.3093119,.22097556,74.348686,2.3104503,1
4,0,9.1566286,.23248315,42.051636,8.8480225,0
1,0,-5.5608354,-.086748146,63.083912,3.9467065,1
3,1,-3.3895705,.37777895,31.72374,8.567749,0
2,0,.93213522,-.29195815,50.429676,6.20748,1
2,1,2.2116966,.62421489,41.772617,.89916992,0
1,0,3.8239362,.26733872,53.69828,1.8078943,1
4,0,-2.2150187,.4972381,58.597172,1.3584771,1
4,0,-12.336896,-.097058684,64.36116,.3460553,1
2,1,-.87377393,.27266169,54.148174,4.4686279,0
4,1,10.052484,.13821933,46.008125,3.4842529,0
2,0,-.3702096,-.012016678,55.374409,1.3591309,0
3,0,1.3646801,-.21981105,62.867496,1.7408832,1
4,1,-7.4097195,-.13477468,67.845047,1.5617676,0
3,0,12.822861,-.0026131368,56.891094,5.5443115,0
2,0,-4.5786939,.22739968,58.189251,4.1679225,1
4,0,-.39437509,.092595764,48.70496,1.319458,0
4,0,-2.6420927,.68919331,41.508442,2.5687256,0
3,1,-.78942293,-.037466399,69.632111,4.5232444,1
1,0,-6.8092184,.17013223,59.770321,.75589168,1
2,0,3.0695946,-.27368996,73.746941,1.0736084,0
2,0,5.1979313,.59718812,39.885803,8.241333,0
3,0,-.95280349,.5576756,56.701515,5.8776855,0
2,0,-8.7438374,.20768878,59.840679,9.4954214,1
2,1,10.886126,.15197699,37.358936,1.0753174,0
4,1,-6.4120975,.28352907,62.245266,3.0387475,1
1,0,2.1511333,-.65195704,56.348412,2.2518816,1
2,0,-2.3356824,.22501913,65.606873,2.5531006,0
1,1,-9.7310104,.76082402,58.723701,2.3260908,1
3,0,2.5516031,-.17243746,44.875626,11.071655,0
4,0,7.7605457,-.54573298,50.83625,3.0528474,1
4,0,-18.639721,.014944187,53.292755,.61423552,1
3,0,16.970169,-.094620906,49.346714,5.6425781,0
2,0,8.8587637,-.20181419,52.001785,2.1472838,1
4,0,-4.2484703,.30552649,57.36911,3.1312256,0
2,0,-1.1826663,-.33278471,51.750309,2.8267822,0
1,1,-.65892053,1.1234965,53.835003,.33402005,1
1,0,-3.8356044,.43724933,58.444832,3.8883057,0
4,0,-5.1603146,-.082056627,61.44828,2.9689269,1
1,0,3.5529208,.22180118,64.265205,8.3981218,1
2,0,2.495239,-.83913034,53.390411,7.3029084,1
4,0,-3.289068,-.95376199,62.515629,2.9103339,1
2,1,-1.0748026,.10572487,48.07151,3.6290283,0
4,0,-2.551357,-.33828729,55.812176,2.552124,0
4,0,9.2036457,-.48507854,61.107437,6.2092285,0
2,0,-1.5910606,.49362177,44.078278,.27416992,0
4,1,-7.2360578,.89278287,63.802113,1.0439042,1
4,0,9.7877007,-.28137124,47.989296,7.7034912,0
3,0,.08937566,.50087124,62.659321,.13635254,0
4,0,.42069283,.31559509,55.008945,4.3352051,0
2,0,3.7150545,.10389984,47.947842,1.6530762,0
3,0,-1.7734641,.32569396,50.493778,7.3834229,0
3,0,-.090966128,-.26826921,52.242538,8.006958,0
4,1,2.6003032,.15154421,57.449482,2.4471867,1
2,0,6.5738397,-.90884924,29.920053,7.0319824,0
1,0,8.3672037,-.42214161,46.191921,7.7634277,0
2,0,-7.3909125,.20559773,49.744823,8.5598145,0
2,0,-6.5790567,.72186691,78.434456,4.5682034,1
