cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,2.7896204,20.02857,69.207932,71.965073,21.815992
1,1,2.6175506,20.216383,80.106628,63.51255,22.122068
2,0,3.6384337,20.456696,85.473839,86.921539,26.861578
1,0,2.7909722,13.992142,80.331589,57.294365,22.709139
1,1,3.3064442,18.279718,86.86087,41.17025,21.751705
0,1,2.6527474,14.122472,75.026863,81.481155,26.761694
1,1,4.1166387,21.66687,84.735367,93.483559,23.43799
1,0,3.3322449,19.518625,105.90993,71.104248,22.276922
1,1,3.296289,15.253977,94.11161,51.495293,16.25716
0,0,2.9197912,19.875875,87.466934,76.964943,27.118912
1,1,3.9838567,19.190868,86.335167,60.573471,20.556608
0,1,2.3544297,21.838434,81.954895,78.92527,15.498758
1,0,4.1213875,18.60656,95.676964,71.800117,16.852129
1,0,4.0970569,15.873093,66.956619,43.874474,17.522167
0,1,3.3722668,18.187859,67.31826,67.790176,24.684664
0,1,2.5902727,17.92337,75.945877,76.186874,20.096994
1,0,4.2557793,22.913652,89.66452,71.164299,23.894005
1,0,3.5091739,18.338598,77.179024,74.192909,27.097294
2,1,3.3853281,17.998154,71.481247,60.383167,22.665602
1,1,3.5621929,20.913322,76.708572,74.712769,16.489571
1,1,4.6009493,23.79631,99.745392,76.811104,14.814154
1,1,2.9070728,18.211018,91.445541,54.956318,24.203552
1,1,4.1629629,21.295769,76.787399,75.953392,15.857842
1,0,3.5530653,19.587399,68.79406,70.777092,23.496212
0,0,3.3792591,19.083353,80.726753,65.416801,17.516407
1,1,3.0491533,20.190702,63.048832,75.564117,26.239115
1,0,2.8451607,17.259258,79.256142,68.680367,24.472178
0,1,2.6259034,19.483892,73.918877,59.076332,28.194201
1,0,4.0625229,21.52784,75.254585,64.694359,17.117731
1,1,3.8166225,19.38818,82.550323,66.836479,23.113594
1,1,2.8554845,18.033321,94.284904,54.652744,28.24214
1,0,2.9923329,18.909803,92.706718,79.428764,22.449099
1,1,3.267976,14.830567,84.878708,44.553886,21.421755
1,0,3.6654456,20.983149,81.369812,63.467869,23.284159
1,0,3.385932,20.106722,82.764267,59.640579,21.726616
1,0,3.1998358,16.979439,59.621975,59.953754,13.099102
2,1,2.9785719,16.855391,80.847786,62.175213,14.57444
1,0,3.893492,20.46748,81.67202,64.047371,19.656925
1,0,4.3693781,19.618093,87.931831,75.056343,29.385729
1,0,3.2696326,18.292997,86.907829,62.08424,20.329018
1,1,3.1148405,18.180367,64.017426,70.578941,20.259218
2,0,3.7737932,18.654028,84.273643,63.576363,30.561302
1,0,2.9058993,18.053127,75.965477,86.316467,18.491076
