cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,0,3.0824831,18.078081,74.405792,73.419281,24.335789
1,1,3.647444,23.682304,77.158218,67.145279,23.713646
1,0,3.6691017,20.716093,101.97402,70.382355,26.984865
2,1,2.5078931,17.676926,84.775406,68.903549,22.021791
1,1,3.5152233,16.276834,76.360832,53.646404,12.791555
1,1,3.6409678,19.745756,90.224701,61.937122,25.858532
1,1,3.001081,16.069479,82.251709,70.412712,28.759453
1,1,3.2781696,23.073545,96.897369,90.388618,24.200495
0,0,2.7701945,19.233873,72.439476,76.417076,23.221827
1,1,3.1567216,19.069437,90.638969,60.965137,29.850655
2,0,3.1030536,20.86581,98.484924,73.827248,29.452093
1,1,3.9294891,20.409651,83.479622,69.077507,16.825851
1,0,2.8210859,18.863819,84.587296,68.734985,21.728451
1,1,2.6582108,21.451899,81.806396,52.512749,22.093105
2,0,4.2546549,22.971464,85.858925,87.858803,23.466009
0,1,2.5159404,21.745094,97.065979,89.949493,36.829575
0,1,3.5611212,19.916977,95.863983,75.331261,26.797976
2,0,3.5783806,24.03377,79.387566,76.012642,26.764292
1,0,3.0852902,18.509769,61.296051,69.253227,30.955038
0,1,3.2055166,18.434319,65.285721,82.374702,22.201326
1,1,3.2175994,20.416422,82.126915,55.086567,15.543892
1,1,3.4338424,15.998554,78.429131,64.376595,19.322031
1,1,3.7428963,20.024269,70.06723,78.340477,26.461952
1,1,2.5610523,14.597876,59.539219,66.888008,22.268078
1,0,3.1631122,20.198877,84.717247,59.124771,31.270203
1,1,3.403749,17.121521,76.928772,70.213989,31.908001
1,0,4.0598769,18.818663,78.682953,56.319481,22.565325
0,1,2.1059082,21.179672,93.689499,63.032558,22.551376
1,1,3.4683461,20.463976,80.48436,62.192059,24.903763
1,1,3.6395893,21.264938,98.945213,63.846954,20.513411
1,1,3.6598582,20.315136,80.621277,81.605591,24.61397
1,0,2.2356784,17.88591,88.217285,55.301243,11.400544
1,1,3.1108296,17.484201,80.992836,81.38195,21.115591
1,0,3.4705987,18.840429,74.540123,64.477478,18.09758
1,1,3.1630912,18.778646,84.673897,72.354469,20.409153
1,0,3.2805145,20.263683,96.176682,67.198097,20.837702
1,1,3.3393593,16.814838,80.816727,56.066265,25.884815
1,0,2.6248989,15.445467,84.233292,71.260826,18.348057
2,1,3.9598761,16.916365,73.654633,70.359062,14.361251
0,1,2.9154491,19.143167,88.917671,57.668701,20.87999
1,0,2.8473151,18.333487,89.220779,58.261776,20.573164
1,1,4.2020264,19.298357,72.899101,75.163078,19.277948
1,1,4.1353364,17.899557,87.227905,58.177483,22.186958
1,1,3.3345606,24.220821,89.602745,55.000633,11.197038
1,1,2.7457886,17.198011,75.148682,79.106346,27.587048
1,0,3.9666927,20.285946,79.404037,81.283676,30.684479
1,1,2.9221303,19.549196,66.654839,63.403507,23.484396
2,1,4.0052204,18.644217,78.401199,78.250763,23.838299
1,0,3.4443557,16.402023,90.723343,62.291088,26.899876
1,0,3.8903003,19.273499,83.542686,67.334892,20.919353
1,1,4.0498972,21.476551,66.244911,87.981384,22.838156
1,0,3.6067135,22.668701,102.35058,72.738525,27.005753
1,0,3.7230756,19.562408,91.651764,66.614052,26.044329
0,0,2.72826,18.239321,73.815887,62.462273,14.851844
2,0,3.5090132,21.313715,93.659538,78.198273,25.405643
1,1,3.790972,22.343019,83.682686,91.780113,33.244133
1,0,2.8915963,22.453671,96.4216,62.875648,26.725685
1,0,3.9698355,19.47319,88.399696,68.124817,24.890465
1,0,3.3987038,17.115337,74.578239,66.637428,18.05109
1,0,3.3067951,26.97315,87.065262,86.770546,29.839861
2,0,3.6350334,16.483221,67.226814,62.369034,24.309408
1,0,3.0673037,14.733365,89.775536,43.747002,17.486496
2,1,3.8108637,20.509188,99.778259,64.195122,22.180008
1,1,3.5604672,17.248447,55.314297,85.900764,23.611341
1,0,2.6096711,19.597118,84.303314,86.557281,21.79542
1,1,3.9573743,18.353043,81.638931,71.911736,23.328619
1,1,3.3071754,17.397863,86.644455,66.660995,20.583389
1,1,2.6557987,14.625834,74.516273,51.214386,16.896036
1,0,4.1611505,22.230059,101.73231,71.86132,31.276733
0,1,3.1079545,17.992638,72.623741,62.942074,21.074928
1,0,2.4099214,19.708769,79.340668,58.176979,22.588764
1,1,2.9492326,16.520411,81.33979,60.736855,23.675404
1,1,3.2614384,17.701027,88.757195,80.885078,24.867374
1,1,2.7666118,20.999001,86.948738,64.024345,15.15768
1,1,3.3971455,15.537766,86.179573,66.033997,22.889435
1,0,2.9475896,20.401203,79.691803,69.278381,24.594887
1,0,4.2720647,20.573145,97.755524,59.669327,24.570314
0,0,2.9116259,18.974855,68.848946,65.882034,17.468655
1,1,3.4045055,19.327948,77.687408,79.123566,19.157902
1,1,3.1252685,18.083052,98.807434,70.153641,28.540092
1,0,3.7623436,19.562593,92.89267,57.894855,20.061256
1,1,3.8233793,16.8606,78.822998,63.265079,24.248789
1,1,3.5514755,21.287373,91.212372,63.512329,28.320028
1,0,2.5737753,17.583199,90.284172,64.573792,25.916883
1,1,3.7105172,18.250002,83.576401,71.747826,22.23918
0,1,2.0466831,18.024906,82.015488,71.930389,27.589083
1,0,2.8396909,22.059551,101.30698,82.593681,28.881073
2,1,3.5396993,15.917223,85.058372,69.017738,30.643145
1,1,3.2439997,20.032682,79.223808,81.18808,19.455431
0,0,2.824939,18.878609,86.306694,82.06987,21.065573
1,1,3.223392,16.622465,73.49324,65.647301,24.671093
1,0,3.1993587,21.187841,79.465897,93.163063,26.629583
0,0,3.1084065,17.390898,80.518112,60.362026,25.035578
1,0,4.2562227,18.918457,78.839806,58.527637,17.879326
1,1,3.0261564,14.578309,83.295418,59.855793,27.134718
1,1,3.4723952,16.930998,89.279877,84.645988,25.542398
0,0,2.9521618,15.375222,95.554207,62.823162,25.52837
0,1,2.3088059,16.312889,65.251053,63.534508,15.909957
1,1,3.4680376,18.547928,67.290688,78.405159,24.606464
1,1,3.5026693,20.433477,75.488922,68.762184,25.403212
1,0,3.0803995,20.304159,100.78021,76.448494,24.338772
2,0,3.0783031,18.881592,94.028137,72.487534,30.647915
1,0,3.5912931,19.583439,79.503448,75.665466,16.746351
1,1,3.117677,19.527803,95.948242,86.485191,23.297911
0,0,3.4344645,19.622961,90.612793,92.027008,24.150312
1,0,3.6653581,16.436012,60.398613,55.327534,18.888815
0,1,2.6077602,20.489901,102.44416,75.003952,23.35428
1,0,3.8191326,18.335562,74.752892,71.342857,22.221609
1,0,3.4759507,23.639759,103.84725,73.575081,26.612986
1,1,4.3058996,21.703085,86.079819,73.547142,18.707867
0,0,2.3026373,14.423448,73.37957,62.008915,31.325727
1,0,3.0930791,18.47934,90.337746,67.482803,18.834663
1,0,3.5603726,25.169104,74.617172,77.973999,20.245409
1,0,4.4902301,24.000702,90.961632,67.476395,31.923334
2,1,2.9548652,18.698334,86.369537,72.937996,24.958176
2,0,3.5460129,20.263615,90.036896,73.352882,32.923267
1,0,3.64503,20.9683,87.721794,76.899841,16.314692
1,0,3.8905127,19.550964,82.883324,66.545555,27.979952
2,1,3.803385,22.177486,105.45023,72.159195,19.082386
