cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,2.8843493,14.816872,82.58049,62.158745,22.468452
1,0,3.9918137,19.86886,77.717712,69.271675,25.721264
1,1,2.5433316,18.711084,84.578308,67.762657,25.896374
0,1,2.8956068,16.390659,71.591354,71.700424,26.089382
1,1,3.0421572,17.099594,74.384254,79.191078,20.333752
1,0,3.3950403,22.660656,83.042358,89.029457,26.711023
1,1,3.6833057,22.818563,87.797668,81.729469,24.003988
1,1,3.0835357,18.47246,73.653175,69.671112,21.229895
1,1,3.7026055,17.666504,90.820663,51.972916,13.251847
1,1,3.2877862,17.896296,85.939224,71.284019,30.078722
2,1,3.4858174,19.69585,100.98454,53.848362,19.70294
1,0,3.3325343,17.414896,54.659359,63.196358,21.296955
0,1,2.2664905,18.400118,77.940323,61.343105,19.744165
1,1,3.8214152,19.201311,82.459656,76.177933,22.918022
1,0,3.7434108,20.479622,72.276489,81.432831,27.173761
0,0,2.6581337,20.121857,82.229027,73.020271,23.717838
1,0,3.3073022,20.523705,94.564957,74.865257,21.201277
1,1,3.4910717,19.889057,80.752151,63.677959,22.36825
1,1,3.3705032,16.810766,82.732491,67.201324,29.004644
1,0,3.0877323,19.287773,100.73063,72.341492,27.22591
1,1,3.5111611,14.128549,71.398766,74.593948,22.846457
1,1,4.067904,16.734037,81.187256,76.390305,19.333582
1,1,3.6820023,18.764946,83.643372,75.626945,26.216177
1,1,3.3307388,21.417906,85.019745,79.766502,19.947697
1,1,3.67643,19.042435,83.008209,73.619957,24.562784
1,1,2.9873798,18.233427,88.6092,63.258503,22.343342
1,0,3.4620678,15.893916,85.489967,55.936535,31.137812
1,0,3.4141307,16.340654,74.354599,58.189491,12.196177
1,1,3.4029567,19.266344,78.842613,64.293503,17.016195
1,1,2.8713849,17.519379,82.394691,53.656071,16.476358
1,1,3.7230134,20.583748,89.755455,72.62014,21.597486
0,0,3.0360878,19.100365,84.464241,79.83519,23.117682
1,1,3.6811304,20.686852,89.508011,76.542809,24.241821
1,1,3.3006704,19.440697,81.544479,58.40308,19.029722
2,1,3.5247331,18.898003,71.063416,62.220177,25.818127
1,1,2.9435377,22.618631,97.464165,91.660744,25.531811
1,0,4.33108,24.167536,92.641953,72.180222,18.908594
0,1,2.7613642,18.20414,83.579796,62.636295,21.00445
1,1,3.1003082,20.346315,80.814911,86.348793,23.984938
1,1,3.1972046,20.707636,66.934875,74.587349,27.615721
1,1,3.2373071,18.793444,82.72036,55.919174,18.232513
1,0,3.8299322,21.235058,76.14283,72.50161,21.426622
1,0,3.4209344,19.67956,80.987747,63.448048,28.065861
0,1,2.7850492,17.285534,77.92556,52.996586,20.500694
1,1,3.5277772,15.241634,63.553486,68.913658,23.665897
1,1,3.5506725,21.967388,82.172546,55.398762,21.713161
1,1,3.4721315,14.020411,71.617607,50.806145,14.027348
0,0,3.1003523,17.818554,76.475113,66.572029,23.826508
1,0,3.6304507,17.747002,69.882149,64.010452,27.885696
1,0,3.9711192,15.89406,83.499634,68.997818,21.023613
1,1,2.4679186,12.708307,79.491058,35.61525,14.762733
0,0,3.1425598,15.576432,74.770775,61.309895,23.501579
1,0,4.3312159,20.463789,68.401375,76.568932,20.02479
1,0,3.925802,22.395342,78.962898,81.387253,26.409983
1,1,3.4831338,25.002039,98.159912,72.917625,27.274652
1,0,4.0523291,20.070726,82.452446,76.371193,24.983101
2,1,4.1469316,20.093817,76.325409,71.340157,21.695038
1,0,4.0382776,19.508068,92.973747,72.277847,22.947685
1,0,3.287843,19.765974,93.72773,61.546886,15.018734
2,1,2.7921789,15.834987,79.252068,58.087879,25.083591
1,1,3.7416735,15.451377,81.550697,62.827248,16.785372
1,0,2.8840711,17.123369,76.975006,62.668007,26.363821
1,1,3.1818788,21.950098,90.529419,69.077789,17.538782
1,1,2.9721103,19.082186,75.197029,58.291233,26.655645
1,1,3.4602015,19.588938,94.383385,66.164619,20.7978
