cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.2550237,20.006498,74.655098,63.600727,22.498545
1,0,2.8228889,17.405527,72.184845,59.939194,21.168707
2,0,4.1002173,16.270174,80.707024,68.39344,21.546547
1,0,3.0191469,16.305983,87.587952,81.354645,29.082975
1,0,3.2748694,19.394001,90.705948,60.98011,22.592627
1,0,3.9058497,23.030283,90.532242,72.190956,25.642572
2,0,2.8485062,18.897121,90.097,60.879402,27.818991
1,0,3.3519657,18.871716,67.255577,72.390099,24.54941
0,0,3.739135,23.190441,97.268829,77.20771,22.790432
1,0,4.1901712,19.633387,84.704742,60.231724,13.920428
1,0,3.625684,19.652096,66.431595,56.888329,18.629053
1,1,3.5790253,20.940002,77.014183,57.792408,23.205538
1,1,3.4604321,14.982234,91.789772,57.7062,18.296824
1,0,4.4250145,18.062548,77.385094,76.74321,19.076469
0,0,3.6130123,21.755564,85.679955,69.805199,27.292381
1,1,3.7537513,16.246716,71.310631,81.112389,28.92063
0,0,2.785666,19.252079,67.109375,76.502487,15.652776
1,1,2.9844086,16.857403,80.561821,61.389927,25.562586
2,0,3.9756348,19.713413,75.743164,90.91346,23.805151
1,0,2.9159167,15.332603,103.65031,65.952812,27.664171
1,1,4.0509782,19.544798,85.906807,68.708321,20.366201
0,0,2.6096954,15.488505,88.678917,58.363472,26.520693
1,1,3.1953928,22.14003,85.392181,75.979889,23.324375
1,0,4.4774275,23.860386,90.922821,76.396835,23.761879
1,0,3.3725557,23.092819,94.713036,86.817406,24.847902
2,1,3.6276214,21.92053,100.72018,72.750023,20.666618
1,0,3.7906246,17.26391,74.576233,43.567661,11.612148
1,1,4.0403824,22.188984,91.07486,89.398819,30.932398
1,0,3.2496629,17.248631,73.913246,76.603485,17.200268
1,0,2.956898,17.259008,71.446465,64.490242,21.594254
1,0,3.797591,17.258636,105.501,65.893852,18.443624
1,0,2.9194407,15.92094,84.855545,61.912418,22.208626
1,1,3.5216131,17.522757,110.24834,75.237099,26.482122
1,1,2.2407422,16.815044,77.060982,60.268257,24.325739
1,1,3.5417314,16.541668,87.940308,93.38578,25.422377
1,0,3.550977,20.02346,78.34771,78.830589,26.250307
1,0,2.9082358,16.425982,74.236504,69.953865,23.768389
2,0,3.4449415,16.433472,89.119118,74.767143,32.377918
1,0,2.9940259,12.970469,74.203659,62.274036,26.410395
1,0,3.5087831,19.785406,76.830688,81.368134,24.080816
1,0,4.2812347,25.237888,82.375526,79.148018,24.083677
1,0,3.4391687,19.665928,94.174164,67.958321,22.421263
1,0,3.3716466,18.722591,81.520889,81.067192,22.930267
1,0,3.3930953,15.781121,83.650795,60.751991,18.690788
1,0,3.0616961,18.228779,72.426758,68.689896,17.176908
1,1,2.8630559,18.37907,59.675194,63.362495,21.479509
0,1,3.3805487,18.68988,95.711494,67.916237,26.417761
1,1,3.7338998,19.309534,70.342201,83.077301,28.461414
1,1,4.6366687,21.393345,73.071243,81.177727,23.918232
2,1,2.9529316,20.985336,101.21165,60.648567,21.827358
1,0,3.4977939,20.523691,95.931274,73.170273,28.683054
0,0,2.8181131,19.016766,84.039932,73.69091,18.525494
1,0,2.8797255,19.926504,82.661568,56.583122,30.051489
1,1,3.6851761,17.263071,91.367287,69.710129,27.229988
1,0,3.5907929,18.276434,88.802238,58.133789,24.638309
1,0,2.984705,18.656221,73.473434,53.860313,20.180143
1,0,4.1314211,19.333035,84.373116,74.455826,24.215992
1,0,3.3646152,20.987186,79.286407,64.692581,19.555151
1,1,3.3455522,20.950508,92.94619,79.603409,25.373011
1,0,2.9680629,17.653694,67.947922,62.83564,19.022736
1,0,3.8983727,15.831378,80.691383,51.465607,26.220598
1,0,3.7199824,18.505079,79.796402,55.487453,19.69249
1,0,4.0481267,20.385973,87.229446,60.673523,28.295168
1,0,4.3949485,21.263615,68.289024,62.173611,17.002516
1,0,2.8187165,17.92462,91.992165,64.049248,27.340601
1,0,3.3725922,19.836683,79.785568,72.343468,19.225061
1,1,4.0513425,18.295708,99.653297,81.70713,27.237419
2,1,2.6729317,13.138,75.559097,67.754044,18.61116
1,0,3.3594303,16.737608,62.913471,79.958183,25.793304
1,0,3.9339399,22.442923,80.659851,55.358135,18.927496
2,1,3.179008,17.139347,86.775009,72.512398,24.689877
2,1,3.2201927,18.665747,87.618477,68.344276,32.459679
1,0,3.7769599,19.476576,73.796562,58.517666,23.143673
1,0,3.6388919,19.149843,68.327797,69.380791,22.410959
0,0,2.5658772,13.808071,88.788605,65.088531,31.50378
1,0,4.2309971,23.239336,74.148705,71.650955,24.504034
1,0,3.3951304,20.748446,78.50647,68.788101,16.088737
2,1,4.0747895,20.971516,81.549789,73.041298,18.075438
1,0,3.9756882,20.674707,82.907967,63.984413,29.191422
1,1,2.4963274,21.579786,79.746338,75.294029,23.543999
0,1,2.8533142,17.42622,60.540829,56.525761,11.730691
1,0,3.4793475,14.8411,71.481956,54.83062,21.73583
1,1,3.3014519,21.11706,74.603058,80.974083,27.417952
1,1,2.5001931,18.852516,76.711136,70.181488,23.316586
1,1,3.1819818,18.767042,75.232307,78.10527,24.390722
1,0,3.073843,17.168953,91.285255,62.149277,26.082279
0,0,3.5230415,21.383224,91.811516,70.516975,18.97703
0,1,2.8964655,17.333982,89.131805,59.232494,19.057005
1,0,3.3734219,15.094353,62.038815,63.865742,22.52457
0,0,3.0844581,17.622999,89.256599,51.802391,29.55905
1,0,3.3110609,17.727575,94.046745,79.28331,21.592136
0,1,3.3883183,19.259138,91.34037,50.40218,22.953541
1,1,4.1063824,21.593725,77.592377,76.584389,20.772442
1,0,3.8780372,19.637672,92.550735,78.513756,19.292044
1,0,3.6650212,16.060982,95.607185,57.827789,27.122139
2,0,3.6521425,18.865332,92.925003,88.353439,27.293777
1,1,3.7008259,23.355831,98.293762,55.685509,19.440168
1,1,3.8986096,19.024853,72.903778,83.026299,27.546442
2,0,3.7276218,19.563971,86.41349,65.418381,10.044748
1,1,2.9076483,16.976879,82.314636,69.897369,30.952854
0,1,2.6294827,17.58297,79.444649,64.251411,18.084091
2,1,3.3241589,16.851826,54.438602,47.280922,26.709513
1,1,3.462585,18.727188,96.792503,49.840698,15.068103
1,0,4.037425,20.615705,76.291481,67.136658,22.042225
1,0,3.5613356,17.100338,74.649605,78.612701,21.520969
1,0,3.394223,18.78417,94.078445,77.363495,28.364708
0,0,2.0690508,14.489419,77.572426,61.239166,16.904413
2,0,3.6748941,21.331884,79.978569,89.876839,19.45738
1,0,3.6286209,19.424358,73.936836,73.165512,19.599733
1,0,2.8124912,17.720062,90.770081,64.385544,22.255846
1,0,3.9611905,21.98123,107.4433,73.970421,28.88113
1,0,3.9101548,21.261147,70.401985,84.348381,29.427549
1,1,3.3622122,15.652515,73.802681,60.178768,22.636347
2,0,3.0690393,14.963662,75.416,67.957413,21.712242
1,0,2.8845162,22.279493,92.580421,74.211426,24.73839
1,0,3.9438522,17.156965,78.988342,67.638115,17.932247
2,0,3.690078,20.902784,71.906746,96.826836,24.192947
1,1,4.0969419,16.460541,86.473396,69.963852,25.074774
0,1,2.5682497,15.434791,76.475517,74.725342,22.050013
1,1,2.8768239,22.764334,83.530136,79.975975,28.238174
1,1,3.2776306,19.434206,91.637688,66.886581,27.922224
1,0,2.7011325,18.977703,67.184204,60.014828,22.480593
1,0,4.1086154,21.618326,69.843559,53.027218,18.907909
1,1,2.5240333,19.098751,75.163704,75.886299,20.394308
0,0,3.9524815,20.43804,72.186363,45.857651,15.621464
1,1,3.4504092,17.147312,78.673332,64.659157,22.958069
1,0,3.5034356,18.842108,63.892895,72.560707,19.116253
0,1,3.2314172,19.045168,100.90853,65.883759,23.959892
1,1,2.7776773,15.302335,77.516151,63.079346,15.31209
1,0,3.9230056,21.668203,77.991257,79.782677,23.947208
