cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.6164258,18.932234,73.874565,68.901817,25.618576
2,0,3.2315941,19.483349,91.633316,50.641304,15.528206
1,1,2.2113185,14.633025,82.550987,61.114433,20.087679
1,1,3.0753951,14.851772,66.044342,73.813042,20.069416
1,0,2.9977767,18.332401,65.910645,77.338211,12.482904
1,1,4.1756349,21.51248,93.87429,72.876938,30.944092
1,0,3.4512339,21.397802,77.834381,72.573196,18.222895
1,0,4.0194712,19.266476,92.815826,84.177826,21.897236
2,1,3.4765286,18.94072,75.111954,89.309258,22.075806
2,0,3.9798632,20.096127,82.489693,73.186798,19.242605
0,0,2.7490053,21.299265,77.133453,52.803177,16.280096
2,1,2.9367425,22.988302,99.518456,65.333176,23.184565
1,0,4.1327157,19.505976,71.814919,61.753601,18.988056
0,0,2.5788345,16.444208,72.519623,48.259277,23.496265
2,1,2.9084992,20.064028,82.120857,87.469246,26.224129
1,1,3.416831,18.441639,72.790726,55.611111,7.5589676
1,1,3.9722283,20.036871,85.924622,72.486816,25.222027
1,0,3.7977335,23.423412,89.281639,92.188957,35.730949
1,1,3.0307515,24.071018,96.42688,65.076927,22.782692
1,0,3.1532252,18.101675,82.552299,59.202404,24.170799
0,0,2.9053168,22.501354,74.965836,77.242638,23.897758
1,1,3.5216634,19.339363,70.431206,67.565079,26.550781
1,1,3.5141354,22.675869,79.899513,79.805939,18.750101
0,0,2.5369351,19.662943,97.416824,76.993469,27.880867
1,0,3.8831565,20.278952,81.306252,75.483215,26.244822
1,1,3.4678988,18.620375,72.530518,70.29409,18.676453
0,1,3.0158825,22.648031,93.535057,86.654099,24.435646
0,0,2.996104,20.441282,83.063538,75.062035,17.584969
1,1,2.8567181,19.996243,82.414536,88.7752,30.69042
1,0,2.7355371,21.452347,99.376366,69.185127,24.204803
0,1,2.3742468,18.086176,94.285255,66.539886,28.974113
2,0,2.7223835,16.455215,82.787453,69.556541,19.140387
0,0,3.0848932,19.336945,81.559433,72.971802,27.873703
1,0,2.8264692,18.725018,86.422867,68.311569,24.379784
2,0,3.3930061,17.314852,106.04632,57.69891,20.490141
2,0,3.1245654,19.759672,85.89077,70.783775,29.355114
1,1,3.3903518,18.903368,83.243385,64.083969,26.397949
1,0,2.9453104,14.811206,61.782524,57.081036,21.816868
1,0,3.9615817,21.138905,100.66569,76.768013,17.200413
0,1,2.9178598,21.905142,80.077362,63.557095,21.752586
1,1,3.5804698,23.336212,91.691505,83.13343,21.234766
0,0,2.7829933,17.457504,72.982201,69.400459,28.735571
1,1,3.3648751,18.995173,70.330826,73.196754,25.017708
1,0,3.5187023,17.67873,63.004211,63.000763,24.21773
0,0,2.4278388,17.029737,82.634064,48.581299,22.581633
0,0,2.6287043,12.842504,66.467461,56.027924,21.992086
0,1,3.1195972,18.113153,72.254059,54.204678,17.533148
0,0,2.0188277,14.610097,66.901871,58.900131,23.859076
1,1,3.3829892,16.903944,59.73378,63.647701,20.788483
1,0,3.8404963,20.910578,84.962227,74.799286,28.332632
1,0,3.3954065,17.903236,88.332291,66.541519,20.054373
2,1,3.3721805,21.619843,78.701424,82.05954,29.265741
1,1,3.4720058,16.620104,91.2957,78.390862,33.15612
1,1,3.5462723,17.628822,76.452072,77.588264,20.981199
1,1,3.7741063,19.217894,106.67949,73.468414,16.653578
0,1,3.2174532,19.629211,95.062263,61.293125,16.977566
2,0,3.2012501,21.745378,83.030823,52.082024,23.719101
2,0,4.3882804,20.680506,92.709328,86.489532,35.011505
1,0,3.4397974,16.508644,90.708473,52.489307,15.919352
2,1,3.6881704,19.755211,81.725708,76.438049,19.859743
1,1,3.3484621,16.869825,74.562439,74.472542,31.195631
1,0,2.402003,13.197565,58.269833,72.240112,13.615108
1,0,3.3025401,18.584465,89.886154,69.629295,25.926165
0,1,2.550287,16.044182,86.891083,72.19854,23.000986
1,1,3.8309131,19.250145,74.775917,75.822372,18.819826
1,0,3.5952585,15.420013,74.038315,66.36647,15.723841
