cnom,cbin,ccon,xcon,ucon2,ucon1,ycon
1,1,3.6071529,16.362623,72.946777,53.574165,19.073475
1,0,4.0881839,19.648064,67.393326,74.197739,24.415171
1,0,3.4740005,19.70883,92.952667,47.454243,20.45842
2,1,2.8343041,18.772673,85.547562,65.01738,11.982751
1,1,3.3154092,21.061729,86.333969,71.837395,31.335016
2,1,3.8083451,18.630077,81.872673,63.35458,26.110146
1,0,3.4963493,16.692602,90.465019,84.878616,22.673952
0,1,2.8060498,19.580559,89.444099,66.167931,21.793295
1,1,3.4309592,18.158762,79.00621,50.933338,16.951185
1,0,3.0718591,16.289499,91.133553,76.180557,23.432829
1,0,3.3142452,16.999891,101.4365,70.770905,22.505957
0,1,3.0739229,20.60428,71.675674,81.306755,24.202209
1,1,3.5219967,18.78949,87.840073,59.007477,17.845457
1,1,3.7356803,21.783501,97.7631,80.520378,32.447201
0,1,2.6671607,19.494434,75.299629,52.011257,21.410515
1,1,3.7225375,21.852848,98.521263,92.399704,28.27829
1,0,4.4428816,20.975969,75.04628,78.801735,24.95908
2,0,4.474534,23.873108,92.292412,84.660347,24.567709
0,0,3.1917424,18.781584,71.842674,54.205521,22.563686
1,1,2.8858085,17.575836,83.621185,62.454185,22.592884
1,0,2.9531362,17.377104,77.394081,68.287552,23.030756
1,0,3.5515444,20.271889,79.288681,91.307808,31.268452
1,0,3.3261454,18.999058,90.511406,58.829266,19.803635
0,1,3.0570128,18.373314,96.633301,57.877426,22.182684
0,1,2.7578459,15.444696,75.223,50.383801,18.310179
1,0,3.6808805,20.331987,90.277824,78.963875,22.82547
1,1,3.3597677,19.073215,88.487251,82.733269,24.825727
1,1,3.9487751,22.048676,82.193237,81.72374,26.104303
2,1,4.1681786,17.601297,87.49823,80.611023,30.684355
1,0,4.7189388,22.890228,102.79736,85.631783,25.178022
0,1,3.2807481,21.250132,87.161995,76.493294,24.762804
2,1,2.9307199,18.168056,79.21772,66.064041,16.059204
1,0,3.2420731,22.174339,70.125877,84.14315,19.570192
1,0,3.0414774,16.949991,97.469955,70.610405,24.248457
1,0,3.6592684,15.500281,63.240055,61.292759,23.883251
1,1,2.8696165,16.667027,86.062042,59.450745,25.928738
1,1,2.5186133,14.560449,63.376282,70.114914,28.45751
1,0,3.3665502,20.36886,70.725357,75.947983,20.28087
1,1,3.309648,22.780203,85.981735,64.84565,22.94787
1,0,3.4554088,22.30456,80.009651,67.573639,24.160315
1,1,2.9504364,17.46682,64.03463,72.782875,21.447691
1,1,3.9188299,17.216997,79.047104,76.436356,23.01403
1,1,3.7120547,17.878262,70.922501,67.071327,22.043217
0,1,3.1072817,21.704645,112.0554,67.724686,18.667
1,1,2.924156,17.778046,68.239143,55.921455,20.869484
1,1,2.9170814,19.656174,89.123245,76.162666,25.056086
0,1,2.3816416,17.738317,87.006332,78.649933,33.176197
