cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,-4.6941867,.74252796,48.309929,.9202891,1
4,0,7.3379159,-.35423324,52.672062,2.2298584,0
3,0,.65011907,-.058865309,59.679802,11.715698,0
3,1,2.5070481,.75567538,33.008118,2.4027205,1
2,0,1.0017579,-.040930085,70.084206,3.9682348,1
1,1,-9.9540091,.19655611,51.303783,3.3630931,1
1,0,-8.8428183,-.075654194,56.491604,7.3636718,1
2,0,-2.2909324,.1529236,55.92395,2.8153076,0
3,0,-3.6407263,.0043442869,47.48428,8.0190935,1
4,1,3.0724962,.76160872,66.9533,1.8021787,1
4,0,-4.3460803,.30883628,60.54353,6.5050049,0
1,0,-6.7644806,-.35602862,63.748383,.26916504,0
4,1,-3.0682642,.70869035,55.293526,3.0713086,1
3,0,-2.5964322,-.22717708,60.705536,2.5135498,0
4,0,-1.8256614,-.17319876,58.75465,2.8568571,1
4,0,-6.7163553,1.0479455,38.105957,5.6332593,1
4,0,10.421012,-.68446058,55.228798,.96177918,1
1,1,-.35862029,.069294967,43.922523,1.3090128,1
4,0,6.6700716,-.18850495,51.000969,3.5119629,0
4,0,.86888188,-.47198179,61.25172,2.9846196,1
3,0,6.0641551,-.32193205,52.436028,1.2155036,1
1,0,-11.945539,.19470052,49.83968,8.1292725,0
1,1,-.36734948,.49195594,60.84024,.19396973,0
2,0,-.18843853,-.27552545,62.391468,1.6972656,0
4,0,9.9449358,-.50041777,72.668198,5.3265381,0
1,0,12.661882,-.21477267,27.28657,4.2757568,0
4,0,-7.5609078,-.67435557,79.151138,2.7675729,1
3,1,14.028407,.16202156,25.78957,7.2415771,0
3,0,.0025867375,-.1121943,58.158993,.34069824,0
3,0,-1.402117,.81400359,52.082405,7.8017173,1
3,1,10.609917,.22519192,48.379795,.53991699,0
1,0,4.4254985,-.30129671,38.521534,.9276123,0
4,0,-14.998811,-.28984883,52.712269,2.561162,1
2,0,6.2897687,-.49768946,53.826122,9.7271729,0
3,0,4.2653441,-.19641754,53.87532,2.7754958,1
2,0,-2.3009822,.08902099,37.42223,3.5355225,0
2,0,-1.6403362,-.26628223,52.790207,8.0240479,0
4,0,-5.5881653,-.20862384,42.727489,5.5291748,0
3,0,3.6645536,-.18097311,63.47282,3.5732024,1
1,0,-6.6900539,-.24441606,56.378456,5.4255052,1
2,0,-1.5477879,.59451103,36.370476,8.7213135,0
1,1,7.0473008,.084363088,51.153828,2.8387451,0
1,0,1.3170104,.059624463,53.620064,8.0437021,1
2,0,6.5196357,-.092767887,44.333,1.3427343,1
2,0,6.3767095,-.19846302,47.893341,1.1213379,0
3,0,13.189858,-.42587796,48.090889,1.6079102,0
2,1,-4.0929675,.49578309,53.129673,3.1852818,1
4,0,-4.8924842,-.018181924,58.515717,.12158203,0
4,0,-.58389139,-.19770025,64.535118,3.9179688,0
2,0,6.0107079,-.19747086,55.689774,4.2753906,0
2,1,-1.9200246,.69660044,57.743771,.78613281,0
2,0,7.8239598,-.02716643,53.171654,2.382266,1
1,0,-2.0370889,-.59475887,51.814781,4.6608787,1
1,1,6.4543629,-.16166028,64.041626,1.8768045,1
1,0,6.7362876,.17811124,50.505245,4.9449806,1
2,0,1.9114006,.48618227,58.119099,6.3775635,0
3,0,7.4793725,-.42748526,55.795204,.14761622,1
4,0,-4.1340423,.10954604,61.418091,7.03125,0
2,0,5.8350568,.61346221,31.412933,10.493652,0
1,1,13.027448,.4209969,39.625477,1.6773682,0
2,0,-3.6708298,.77657735,46.14426,1.6781006,0
4,0,9.0404425,-.86348027,56.344193,3.0083678,1
4,0,.94264227,-.44052684,60.456917,2.6496754,1
4,0,8.6514454,.010810845,41.708866,7.0842285,0
3,0,-2.5018864,.16818923,44.491421,1.7457275,0
3,0,8.4944382,-.18261577,53.844734,2.4884033,0
4,0,.17216121,-.32931948,55.072678,4.6535068,1
1,0,-12.492828,.48181185,46.035271,.89539653,1
3,1,-1.7877103,.2347703,55.384815,3.0309634,1
1,0,10.482032,-.15100002,46.538326,3.7498779,0
3,0,4.727551,-.76245886,42.046486,11.56311,0
1,1,.0364816,.71038246,37.613167,.28894043,0
2,0,6.9532151,.77906883,37.004425,.67163086,0
1,0,2.4462163,-.23267762,66.117599,2.0516357,0
4,0,4.2136712,-.2662285,51.073063,3.3267288,1
4,0,2.8323574,.29021817,46.643635,.4708252,0
3,0,-.21428634,-.2451563,47.424355,1.9477633,1
4,0,-4.3193865,-.87602222,70.298904,2.2445855,1
2,0,5.2951312,-.2019708,53.307648,4.8260498,0
4,0,2.9725957,.36155578,46.640121,8.116333,0
3,0,3.7284756,-.53061688,51.065338,.60473633,0
2,0,-10.753393,.2048178,73.148369,6.9234619,0
1,0,-11.222721,-.63026011,75.992928,1.1222847,1
4,0,7.4185929,-1.0677329,70.269249,.78527832,0
4,0,.80941755,.098786429,69.780991,1.0920739,1
2,0,1.6430328,-.26545307,55.273632,1.791626,0
2,0,6.0168304,-.14478831,41.545158,2.9970703,0
1,1,-1.5212917,.85956228,73.398064,1.8155396,1
4,0,9.0976315,.28621483,46.680626,2.475708,0
3,0,.27278611,.54373366,60.642414,3.854248,0
4,0,-19.850023,.70946866,70.091301,2.5947504,1
1,0,3.9891973,-.74656135,63.033054,2.605736,1
4,0,-4.8521147,.059733588,61.858402,4.0694027,1
2,0,-2.8778398,.47882363,46.73975,10.954224,0
2,0,3.0801804,-.43196014,63.33503,1.1299076,1
4,0,-3.8911166,.1391598,58.794716,4.4112873,1
3,1,-7.976778,-.11378942,61.087521,3.5405273,0
4,0,10.477041,-.059634123,61.338936,8.2921143,0
4,0,3.3755972,.93864411,15.828146,9.7663574,0
4,1,-2.0566738,.38572887,54.88567,2.340961,1
4,0,-1.6294836,-.48727125,53.117062,6.3525391,0
4,0,4.3516417,-.21934098,59.270748,9.055542,0
3,0,.87266284,.39722666,59.226959,9.6273413,1
2,1,5.2464342,.93507504,49.92123,3.6550293,0
4,1,1.3525193,-.24468842,60.25172,.6036377,0
3,0,5.2863789,.65153074,56.18335,8.7260742,0
