cnom,cbin,ccon,xcon,ucon,y_t,y_d
3,0,6.3389149,-.58950245,56.630955,2.2929111,1
1,0,7.7074533,.25660032,36.530651,1.6525879,0
2,0,-9.1954899,.24989216,57.172729,4.8432617,0
3,0,1.6427305,.24632019,57.545288,.80529785,0
1,0,-5.0524893,.17967546,74.383995,.61584473,0
2,0,-.5666042,.28709674,45.603268,.15734863,0
3,1,4.2163248,.78640074,41.24155,1.1951904,0
2,0,12.102408,.35567591,49.283798,6.3492432,0
1,0,-8.6103573,.33262789,70.101768,2.4693069,1
3,1,.6532042,.59764141,58.025074,1.5932581,1
2,0,-7.8356328,.26546884,56.095699,1.3328803,1
2,0,-1.4975369,-.19015302,59.849434,1.1535645,0
1,0,3.5997632,-.094202369,41.135731,4.835712,1
2,0,6.0999832,.1186748,53.18343,2.5576172,0
3,0,-.054154936,.094853088,58.138031,2.0255446,1
3,0,-4.3985429,.23620681,32.18182,.38586426,0
2,0,.25273883,-.30903259,63.095345,8.992651,1
2,0,-.54111767,.059589013,69.454689,3.3143475,1
2,0,2.0008807,.2792145,49.997669,7.3103027,0
4,0,6.1482058,-.25033718,42.194492,8.40625,0
4,0,2.0156147,-.26991153,50.044056,1.7841797,0
2,0,13.260076,.44344956,45.337429,2.1169198,1
4,0,-8.6491413,.29357654,50.565193,5.566493,1
1,0,5.4634261,.45325246,54.479568,10.550049,0
1,0,.78944522,-.47240844,59.917435,1.1904297,0
2,0,-8.7750454,-.089300856,62.648701,2.8630371,0
3,0,-5.3785162,.38184515,47.0144,3.9727783,0
3,0,1.7704201,-.15655687,54.302979,4.6671143,0
3,0,.44197738,.39745447,55.671799,1.1226484,1
4,0,-5.4050465,-.47889519,61.689991,1.908107,1
4,0,-1.8749255,.0060086353,58.930973,6.9891586,1
2,0,4.0901489,.49337083,41.717419,5.8150206,1
2,0,1.1263303,.84599996,49.729717,8.1846924,0
1,0,-2.365391,.23101389,58.671303,1.4122314,0
1,0,.65606099,-.15464228,57.727375,2.0387273,1
3,0,-4.632647,-.69405627,48.175121,.033065055,1
1,1,-11.405827,.29509383,63.440308,3.2297871,1
1,0,-6.5405021,-.69280088,69.815422,7.3748441,1
3,1,-6.76192,1.1887009,56.370247,7.8243027,1
3,0,7.4186015,-.84357399,75.866905,2.2339029,1
3,0,-.24707741,-.054179039,58.090019,3.5267334,0
4,0,.025058717,.0010529386,44.52084,9.5323486,0
4,0,4.423193,-.46348783,73.321022,3.4514155,1
4,0,-1.3440182,-.10057671,53.514339,8.1765652,1
3,0,1.5810194,-.029971795,48.538403,3.4613037,0
4,0,-5.6606188,.87865496,60.91972,3.6273193,0
3,0,.5900194,-.6082828,70.880028,3.177002,0
2,0,.84648186,-.19129518,60.454685,.18286133,0
2,0,3.7070282,.24042869,55.909943,6.4756961,1
4,1,12.820023,1.0681361,34.939808,.25793457,0
4,0,3.4003654,-.5863905,38.482525,11.086182,0
2,0,-11.60666,-.21652126,52.539238,1.5933911,1
3,0,-2.9606745,-.683828,53.018375,2.7590332,0
1,0,-6.4159217,-.91315675,68.537636,2.359025,1
3,0,-2.7885115,-.10802825,43.564816,4.6152344,0
3,0,-9.298543,.098672517,68.697327,2.8568115,0
3,0,-1.3537149,.2681576,53.672829,7.6436243,1
