cnom,cbin,ccon,xcon,ucon,y_t,y_d
3,0,-6.843925,-.72151273,64.506828,3.9785502,1
2,0,-.60995162,-.27141514,55.004498,.70544434,0
1,0,-3.5965309,.26869071,59.803947,4.0864258,0
1,1,-.78006244,.45057049,43.776718,.088867188,0
3,0,-8.9754267,-.23501912,70.056358,3.9875488,0
4,0,2.110621,-.65795052,51.058186,1.0866699,0
1,1,-.90060103,.53205949,39.527184,5.0981655,1
3,0,5.0001836,.32489341,33.414204,1.2071533,0
2,0,4.8152118,-.20933911,59.477345,4.255136,1
1,1,1.0491931,.29509252,41.670242,3.0131381,1
1,0,6.6186604,-.17128563,64.059296,1.2592785,1
2,0,8.7966003,-.61313003,37.099163,.029785156,0
4,1,6.5362124,-.45243323,49.514343,2.5374901,1
1,0,-10.540054,-.10167714,71.902985,2.0789795,0
1,0,-2.2326965,-.49600241,44.401669,4.4277239,1
3,1,1.1704299,.61250031,62.215382,2.0826571,1
4,0,7.6061158,-.65129757,59.437569,1.3231201,0
1,0,4.7045994,.65942729,52.10215,7.90271,0
4,0,1.5043772,.29344755,38.044876,2.1629639,0
3,0,2.5538495,.2396442,57.279964,.33352166,1
3,0,-6.29568,-.005317077,51.814018,3.2279053,0
2,0,4.5165167,-.36244562,55.637211,2.9051917,1
4,1,1.9359616,.12385035,42.283524,2.0427246,0
3,0,3.8483937,.08549764,59.941002,2.3925884,1
4,0,.48719701,.68836671,45.49115,9.7092285,0
1,0,-.68915242,-.11702254,61.17099,10.105941,1
2,1,.6871199,.79843909,42.213417,.84326172,0
3,0,-1.8057439,.82635641,46.160294,10.44751,0
1,0,-11.406147,.062404085,61.516407,4.3808155,1
3,1,-9.4581652,.62735224,54.12344,2.4746094,0
4,0,1.8458695,-.15306109,48.939426,5.0358887,0
4,0,-7.5259781,.23360187,63.530163,5.7022624,1
4,0,-.17890857,.15174796,65.065926,4.1339111,0
3,0,-4.6238995,.16469532,40.102699,1.4676514,0
2,1,-4.26197,-.07445962,57.707954,3.8980291,1
2,0,-.21767753,-.49617198,73.885674,7.1084967,1
1,0,2.3897929,-.29122838,81.160469,1.0102539,0
1,1,3.2846506,.61139202,41.111435,1.4253669,1
3,0,-18.399414,-.10900785,65.756226,.7840395,1
2,0,.88205773,-.18234332,52.388084,11.307983,0
3,0,5.4328213,-.33011356,60.3452,4.907959,0
3,0,-6.7954721,.50056666,72.695442,1.4129639,0
3,0,15.849957,-.57875758,44.752254,.64767092,1
2,0,1.7953756,-.10065137,41.7062,8.0031738,0
1,1,-1.3740946,.4792476,49.05265,3.3278809,0
1,0,5.4215484,.90948051,33.007885,10.458618,0
3,1,-2.4964342,.58349627,51.689095,6.0780311,1
4,1,-7.9787359,.34906444,58.562435,2.9084473,0
1,0,-3.9187629,-.22911926,53.702538,3.6198246,1
2,0,9.5454245,.48887694,45.0285,2.5400391,0
3,0,-7.035665,.50993961,65.938469,1.4667059,1
2,0,1.7073487,-.29028496,71.738457,5.0758743,1
2,0,-5.3349309,-.68952239,87.136703,4.0157471,0
1,0,2.0083463,.01759572,51.752735,7.642334,0
2,0,4.464005,-.21447322,67.936226,2.7370059,1
4,0,5.8839226,.37294278,38.135559,11.333984,0
1,0,3.8664265,.085586973,59.008972,11.266357,0
2,0,1.5377821,.14905815,42.569801,11.237061,0
4,0,6.344502,-.047265679,41.241337,4.8945313,0
2,0,-6.4075665,.26244211,69.152885,1.6849794,1
1,0,5.7914486,-.56238616,60.20837,10.716425,1
3,0,-2.6900237,-.068199813,57.273712,2.4818115,0
3,0,9.8662834,.35590956,36.262245,.34655699,1
2,0,9.264019,.40904665,47.782406,1.9344578,1
4,0,-.35397103,.50764012,41.067112,.25952148,0
