cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,-10.193027,-.44577825,65.299744,1.8627297,1
1,0,9.9223366,.3982242,41.225681,5.487793,0
1,0,1.0606666,-.51290268,59.277542,4.4216309,0
1,1,-1.8466389,-.21729498,57.713722,6.7725725,1
3,0,-7.5778689,-.25457639,86.436844,.74540883,1
3,0,4.0183969,.40868443,47.832863,11.798584,0
4,0,-3.6563034,.35612953,55.002895,3.1798148,1
2,0,-10.560315,-.29372758,63.184376,5.0013967,1
2,0,-3.7820058,.76547807,54.557301,3.9458008,0
1,0,6.9637923,-.28754577,47.787395,11.642456,0
4,0,6.7662888,-.90726244,55.350639,8.4576416,0
2,1,-4.7475243,1.1919706,47.861973,1.0268239,1
1,0,6.4995818,.19225723,43.73518,6.6082764,0
4,0,3.1187146,.19418551,30.520424,3.6241455,0
2,0,-8.7774553,-.34314406,62.591045,.42626238,1
3,0,7.0311537,.12859124,65.129547,.79248047,0
1,0,5.8481388,-.84459537,63.694176,2.1871312,1
1,0,-.93490386,-.42906508,63.215652,3.3544896,1
4,0,-1.1560829,-1.092971,62.084728,4.6278076,0
1,0,5.6117153,-.050057016,47.828949,4.9503689,1
1,0,7.9047828,-.10597813,48.969395,3.8875732,0
1,0,.092931956,.32460141,41.319504,6.1173096,0
2,0,5.3929119,-.1202581,53.199596,3.848999,0
3,0,9.0052233,.13132058,50.063492,11.408081,0
1,1,7.7984905,.36748371,27.081367,4.7874756,0
2,1,-.94742262,.078411341,40.756458,8.8687744,0
3,0,3.1239843,-.22194706,59.871914,4.5355411,1
2,0,-10.354004,-.12213854,60.802139,.90649414,0
4,1,-8.5371838,.83456403,67.072449,2.3403928,1
1,0,-11.544731,.22025725,49.240425,7.7757635,1
2,1,1.4264519,.18338683,47.957462,5.8523035,1
4,0,-6.0952306,.31716087,47.795433,3.2697754,0
1,1,-3.7356184,.59748608,39.598667,5.359375,0
2,0,4.9003301,-.48915946,41.849911,7.4881592,0
3,1,1.7537479,.3092688,42.366077,10.464478,0
1,1,4.7171831,-.18166363,61.857529,3.828815,1
1,0,-2.6933174,-.91375256,59.04348,1.2885038,1
3,0,1.9190689,-.88230258,38.42741,3.3421631,0
4,0,-6.3436232,-.025154375,48.795914,7.1274414,0
1,0,8.0185575,.43645546,47.911861,1.4005917,1
2,0,4.999589,.070957787,58.998428,5.489502,0
4,1,5.8701811,.71827972,44.73111,7.724885,1
3,1,-1.4238303,.019959258,58.066006,2.6036377,0
3,0,5.6822462,-.44809434,57.291233,1.229313,1
4,0,2.7221057,-.26726192,30.50551,2.6362305,0
3,0,-5.0685897,-.47106209,24.103289,10.089021,1
2,0,-5.4683828,.53295112,57.489864,5.6279392,1
4,0,4.0024724,-.81682265,38.157719,1.0651855,0
4,0,6.8640728,-.35247251,60.722912,.79725641,1
3,0,-3.8749022,.16085173,56.463234,4.973186,1
2,0,-4.3711514,-.17382406,62.12122,1.8681641,0
1,0,.41137439,-.10149743,64.524818,3.5755761,1
1,1,-.57957113,.586496,51.640652,5.361084,0
3,0,6.0810423,.31010827,46.853043,3.6489258,0
1,0,-5.5440097,-.42546576,62.536732,7.1794024,1
4,1,-5.4701662,.12886637,68.679001,4.2647848,1
3,1,3.267904,.043003406,48.659374,9.3747559,0
3,0,-6.4989862,.13602456,49.380363,8.1189117,1
1,0,.35932103,-.077420577,57.348492,5.5331998,1
2,1,.47216341,-.035720274,43.671761,3.0509334,1
2,0,-9.8323603,.37621912,66.716194,4.9418359,1
1,1,.20002945,-.036218092,54.844315,1.4725544,1
3,0,10.263009,.054316558,29.806953,4.6550293,0
1,1,3.7265346,1.3209506,25.79134,7.536377,0
3,0,5.8038278,.024645744,31.612106,5.3243589,1
1,1,2.0332983,.37894714,30.25312,3.4266493,1
1,1,6.0334353,.5413754,37.123734,11.168701,0
3,0,.86736542,.081170887,73.022575,.87029064,1
3,0,-3.5000913,.49503568,58.808014,3.4748535,0
3,0,-2.6150496,-.48908535,57.110123,1.7991943,0
4,0,3.759475,.63251424,61.624104,9.3140869,0
3,0,2.3103611,.027847379,52.594582,9.6265869,0
4,0,11.886612,-.72342438,45.462734,7.5911613,1
1,0,1.549705,-.40425956,59.890003,5.6081409,1
2,1,-5.2677236,1.1528294,41.696712,3.307513,1
3,0,-4.9185963,.65606409,46.346416,1.5180156,1
4,0,4.1805968,-.53135115,51.479343,.045532227,0
2,0,6.9227047,-.43559751,45.522728,9.7384033,0
2,0,-10.014332,.2958166,63.062988,.91144454,1
2,0,5.4820409,-.16875313,46.374184,4.4637451,0
3,1,4.1014147,1.2282935,28.755188,9.5202103,1
1,1,9.7094946,.57636511,39.503105,7.1430979,1
3,1,-6.6234655,1.0641361,50.025173,1.605957,0
3,1,3.0370443,-.28562853,61.881519,5.368042,0
2,0,-3.9241807,.77387673,39.344494,6.4534912,0
3,0,-.26948276,-.29474476,57.319992,2.7690644,1
3,0,8.8686895,-.57888108,41.524063,.26171875,0
3,0,-6.0013838,.48293492,67.571045,.062675618,1
3,1,-9.0383415,.2097649,76.908463,3.4936357,1
1,0,-3.5054238,-.22191207,37.816025,3.7786865,0
1,1,-5.1087899,.33081561,53.685509,2.7335372,1
1,1,-5.2027774,.74870598,59.225449,2.095988,1
3,0,7.2105327,-.20950656,66.026886,3.9456401,1
2,0,-8.5893068,-.049340401,35.085308,1.0111084,0
3,0,-3.1852348,-.012790494,44.093456,1.3244629,0
2,0,-1.6810378,-.13555217,57.448586,.35580364,1
4,1,-2.4078116,.22316776,48.222408,3.4877353,1
2,1,-4.1429706,.089251496,71.025299,3.6911938,1
2,0,-5.3407035,-.47263843,64.068588,1.0750961,1
3,1,-10.182091,.96935833,71.711266,.48632917,1
1,1,4.2268105,.8460027,53.310131,2.2054474,1
2,0,2.6873395,-.10675932,42.805397,1.6602783,0
3,0,2.4989259,.11142465,49.684219,.43593606,1
4,0,-.37517282,-.18741879,57.377312,5.0046482,1
4,0,1.7393504,.13270965,62.143978,1.9842529,0
2,0,8.276372,-.12376542,32.466545,.56506348,0
3,0,.51621348,.25345203,48.839493,3.1046143,0
1,0,6.3284564,-.93730938,48.699787,7.557373,0
2,0,-.26872709,-.070489079,60.311192,3.1270752,0
3,0,-3.4680307,-.045028254,49.140816,.64697266,0
2,0,-6.0395484,-.61967671,76.538002,1.1487538,1
4,0,-4.160624,-.33343321,61.1688,.15917969,0
4,1,-3.8426466,.54333013,67.630524,2.1849651,1
3,0,2.3106413,-.18223158,48.384651,1.4516602,0
2,0,5.3313804,-.20006151,38.540806,.10656738,0
1,0,-5.876554,.22608213,65.711395,1.5716645,1
4,0,-.77672923,-.53400773,58.773384,5.7723389,0
1,0,1.4389591,-.32759681,65.44735,7.1308594,0
3,0,-9.9073095,-1.1138386,87.794479,.94204044,1
1,0,2.4126077,-.022177342,59.08313,2.8526103,1
3,0,-5.5198073,.3023544,61.636406,7.4142065,1
1,0,1.4217175,.3191849,74.994835,3.5026002,1
4,1,.65689939,.46769249,57.566273,1.7501221,0
4,0,.31540826,.19871223,43.785686,7.9017334,0
2,0,-.70545137,.069546707,51.899117,2.9943848,0
1,0,3.0933526,.45219222,26.658806,.73828125,0
3,0,-4.1059299,.13459747,65.095024,.74873728,1
2,0,-5.5323834,.19821544,48.394897,1.9272659,1
3,0,12.717381,-.33116829,52.040264,7.435791,0
3,0,.34614292,-.31076345,55.634525,2.5943553,1
4,0,.93158454,-.39509079,58.75576,.7244913,1
4,0,-9.0021944,.3307423,71.480309,.92580414,1
2,1,2.8525183,-.14281785,53.725822,1.8426514,0
4,0,-1.8549893,.18881114,58.162441,1.2159424,0
3,0,8.3840523,-.73169535,69.597885,4.8240967,0
3,0,-7.4622407,-.32363546,59.21162,2.8181183,1
4,1,4.4333487,-.34148243,58.575375,5.1560392,1
4,0,-7.0321674,.28498542,65.80722,1.9469774,1
2,1,-9.913394,-.34999803,45.132877,.23017421,1
4,1,2.9773746,-.24456219,60.817192,1.5950007,1
2,0,-3.0939996,-.30274159,71.663445,2.8516843,1
4,1,5.8993683,.33349401,54.530231,.82824707,0
4,0,10.248209,.12098759,58.896633,1.369229,1
1,0,1.137401,.45364398,38.750214,5.105835,0
2,0,.55268252,-.079131052,47.224129,5.4194336,0
3,1,-3.7595718,.7119568,55.933929,1.7185059,0
3,0,3.714072,.20461567,40.478798,3.6055729,1
4,0,2.4647326,-.94746512,47.843025,.76330566,0
4,0,-.14891219,.51600182,47.533314,8.277832,0
1,0,-3.6730571,.31073692,48.294769,2.9523926,0
4,1,-1.8440963,1.4337747,35.486027,2.4280624,1
4,0,9.2371473,-.57468998,69.062447,7.6564465,1
2,0,-15.317962,-.25678408,59.327438,1.0039063,0
2,0,8.95576,-.65470523,48.836117,2.380249,0
