cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,1,-.20082377,.1894391,76.653702,1.9644775,0
2,0,.46755219,-.11676452,56.34708,2.8618164,0
3,1,12.48428,.58061236,48.099915,1.7390169,1
3,0,2.0286281,-.081063114,42.386944,7.0215545,1
1,0,-5.1758156,-.31274366,67.674927,.21211265,1
2,0,-8.5430107,-.54409468,69.933945,2.019043,0
3,0,.33678693,-.2676782,73.75975,3.9995117,0
2,0,-2.5215967,.65416628,32.785526,5.6929932,0
3,0,-.96422899,.17444627,40.904812,4.913208,0
2,1,-13.696357,1.2224418,42.295998,6.7717285,0
1,0,2.0763121,-.16539502,67.313919,1.1780156,1
1,0,-8.1089764,.04328737,46.555286,3.2123718,1
4,0,10.432306,-.52352184,52.400215,5.5640869,0
2,0,5.958189,-.88580209,48.473595,8.0720949,1
4,1,8.3946495,-.21247852,74.548897,2.114502,0
4,0,-3.0168445,-.55579507,55.827435,6.122448,1
2,1,-7.5488095,.75867009,72.242424,2.2273991,1
3,0,-1.3481963,.51353985,38.717125,8.9244385,0
4,0,8.5944023,.038794581,51.937679,10.995605,0
4,0,-.78223026,-.3362841,47.22263,5.6586437,1
2,0,-.37764958,-.49079162,46.979137,2.1015625,0
2,1,2.4945166,.31307185,49.397705,1.407526,1
4,1,-8.7831097,.78419828,45.718185,4.8480315,1
2,0,2.3538475,-.44705784,55.51738,2.5074463,0
3,1,-7.4191999,.42107913,57.44585,2.1981201,0
2,0,-1.3625019,-.40635625,47.154949,2.043335,0
2,0,-3.1724937,.19517925,58.007191,4.5105181,1
4,0,-7.013844,.48927453,40.388321,8.8116455,0
4,0,-.50543803,-.2244193,71.510605,5.7265053,1
3,0,-4.0208197,.60293901,52.150547,4.3496861,1
4,0,2.1212809,-.14583446,51.79311,5.0588007,1
2,1,7.893712,-.13138883,44.176254,.24736965,1
3,0,-9.6430311,.17660211,41.653824,.8482666,0
3,0,-3.0309906,.018993635,52.293159,6.8328142,1
1,0,-1.9208741,-.01258524,41.270554,5.8647461,0
3,0,6.8627834,-.59866101,51.849556,5.6008611,1
3,0,-3.2455845,.16200601,54.083366,2.8280029,0
3,1,-6.9771314,.6533165,59.591965,.53625488,0
4,0,-3.7994602,.22000588,64.780731,2.831665,0
4,0,1.4079472,-.74103147,75.502808,7.0826416,0
3,0,-3.5226891,-.26437464,64.306145,.48097831,1
3,0,-2.3924718,.14337187,68.441895,9.4206543,0
1,1,1.2540768,.43303591,65.806023,1.9832764,0
2,0,-3.9986362,-.3369171,61.017509,.12658691,0
2,0,2.1029911,-.267418,65.565025,1.020874,0
3,0,-4.2534499,-.13697323,64.042114,1.8459123,1
3,0,-3.7799642,.36817262,59.821865,2.4593506,0
2,0,7.1905661,-.82585114,81.394028,5.4379869,1
2,0,4.2115917,.53808945,50.00626,7.3619385,0
3,1,-11.534104,.57838804,66.051636,2.2344134,1
3,0,4.1938219,-.0068624616,34.283695,4.894043,0
4,0,-.31158662,.39230797,37.851643,3.1851807,0
2,0,7.3821549,.096790917,30.531155,3.6929932,0
4,1,3.951061,.31742749,62.27108,3.3616192,1
4,0,-.56246716,-.079476066,50.246265,7.7176514,0
2,0,4.5806065,.16395043,62.986225,4.0342345,1
2,0,-.40903005,.41206229,57.30365,4.4553304,1
3,1,2.7385685,.44344255,39.313942,6.0800781,0
3,0,8.2473507,.30149397,45.93335,7.1343994,0
4,1,-3.5280559,-.043102156,66.465332,3.2994146,1
4,0,5.1116905,-.39212421,47.519947,1.6001664,1
3,0,12.742512,-.39294645,56.658302,3.9830875,1
1,0,-16.31768,.60837561,48.2299,2.0003662,0
4,0,.37205368,-.10418867,45.381062,.84353006,1
4,0,.047182623,-.32196063,50.588974,2.347168,0
3,0,-3.4256947,-.60947603,53.335461,8.6656504,1
1,0,2.8246727,-.12069877,59.354519,4.2906494,0
2,0,3.3815773,.051971503,45.130402,6.0369873,0
4,0,-.065711111,-.20813979,41.379108,9.0933847,1
1,0,-12.755903,-.099557988,57.826946,7.387207,0
4,0,-7.2127495,.13468646,54.633606,1.0415039,0
1,0,1.096053,-.28173068,70.048531,1.3114702,1
3,0,1.6805654,-.39455402,57.070465,6.7565918,0
4,0,-1.188241,-.62494892,72.348389,.25378418,0
1,0,1.0795898,-.72187692,66.942314,2.2967603,1
1,1,7.2102189,.76838499,47.422741,1.7089844,0
2,1,1.8452101,.28135696,64.152992,4.9712186,1
3,0,3.7133694,.062076345,34.614937,10.020594,1
4,1,1.5085034,.28621233,36.506752,4.6945567,1
3,0,4.8452673,.34141099,46.004929,5.7067289,1
1,0,.20458019,-.64755136,56.751324,1.644165,0
3,0,6.9567685,-.8734982,62.240849,9.9503174,0
2,0,-13.004626,-.28406543,55.921658,1.7437744,0
1,0,-1.98087,.13043635,59.67696,3.711899,1
3,0,14.985117,-.06958431,63.962154,3.9756272,1
4,0,-4.2120843,.0057672798,38.262066,7.9992132,1
4,0,-4.3466916,-.34604192,54.158199,4.6472168,0
2,0,-1.3434317,.4797534,40.115501,8.8371611,1
3,1,1.9599448,.27581853,54.807518,1.5881802,1
2,0,-10.288387,.19777977,56.086273,4.4000244,0
1,1,10.510518,.24376033,45.418045,7.668457,0
1,0,-3.6802154,-.72493106,71.691406,2.3777928,1
4,0,-3.1453404,-.26002994,48.630875,3.944458,0
3,1,8.4885187,.98755622,63.424557,.29974627,1
1,0,6.0071888,.33401531,55.950924,5.9414377,1
3,0,.51242667,.076173097,44.189732,.1328125,0
3,0,-13.584655,.0086029675,71.229317,1.0680423,1
1,0,.85811985,.16228791,51.208511,1.5063748,1
2,0,.68057036,.23621547,41.173676,7.2348633,0
1,0,6.3554974,-.56660736,65.501938,2.2045951,1
4,0,-3.4625814,.73005235,52.793659,.63391113,0
3,0,-1.6505332,-.4899998,71.319817,3.645874,0
4,0,-8.3173971,-.12549496,55.821667,2.7783203,0
4,1,4.342154,.24448274,58.102749,4.0954475,1
3,0,-.65687513,-.38977095,59.253422,2.477417,0
1,0,-1.5674042,-.321619,75.580238,9.72229,0
1,0,9.9647141,-.36014676,46.024292,11.167969,0
3,1,7.1498294,-.47696739,44.548092,7.5461478,1
4,0,-5.0126677,-.5272243,46.677601,1.1195068,0
3,0,8.9830093,-.79120284,55.950558,5.9626465,0
1,0,5.0584826,-.15544526,60.777832,6.6499023,0
4,0,-5.6440907,-.778615,38.545444,2.1114502,0
1,0,-.73104042,-.4720214,47.81506,3.7171102,1
3,0,4.4707918,.21040054,61.543114,.75390625,0
2,0,-5.850316,-.18431048,48.009155,7.9842434,1
3,0,8.4064341,-.18443157,58.297867,9.708293,1
4,0,1.761436,.394685,58.30933,6.3221436,0
3,0,-1.5948688,.038966306,45.105713,1.3283691,0
1,1,12.933926,-.24657178,52.799294,7.2105484,1
3,0,-1.6024852,.15042703,60.213444,.28674316,0
3,0,6.7427249,.51229149,47.5672,2.3621826,0
4,0,6.9064636,.12462023,41.672035,8.6636963,0
1,0,.23092617,-.80427104,81.886253,.49578163,1
2,0,-4.4224892,-.086985871,60.90308,2.7853143,1
4,0,-7.3614244,.76017201,40.403797,4.5020752,0
3,0,3.7957923,.4270567,40.891243,9.0280266,1
3,0,-6.4347477,.18902126,45.220505,7.4628906,0
3,0,-1.6853625,-.0079819961,60.819466,4.237524,1
2,1,7.8329558,.63163781,48.447929,2.9229736,0
1,0,-2.3913977,-.27897888,55.681347,9.6852369,1
4,1,-4.1084156,-.46554938,57.218315,1.5897217,0
2,0,9.8215828,-.59148699,51.200855,4.9500732,0
2,0,-2.2832615,.12584378,51.793159,7.8366699,0
3,1,4.7535033,.7016623,56.251743,6.2974854,0
4,1,2.2458148,.15072002,44.655407,.60583496,0
1,0,.36645597,-.19738922,60.902409,.19035967,1
4,0,-2.6718628,-.25990659,51.642506,3.6546631,0
1,0,-2.9667177,-.95129031,74.493896,5.1409912,0
2,0,-2.9101503,.23035792,49.265934,2.9265137,0
4,0,.22072177,-.62583178,70.330078,2.4326539,1
3,0,15.368571,-.10813375,63.322292,2.3936472,1
3,0,1.3193113,-.23532741,68.71196,4.3894291,1
4,1,12.809202,.64387512,38.169998,5.5493164,0
2,0,-1.2039797,-.13775946,57.955605,3.8305767,1
2,0,-3.6739304,-.19905995,76.801376,.72070313,0
2,0,-7.1340814,-.11996439,62.738453,5.0105848,1
2,0,-4.4609575,-.89195693,72.531136,5.4383545,0
2,0,3.2696872,.61971718,53.501724,.95874023,0
1,0,-1.756106,.47343698,51.85244,7.741333,0
4,0,2.4376786,.23084003,48.681198,2.3474665,1
3,0,3.8515313,.24239805,52.148243,7.9870787,1
3,0,3.5938203,.42143118,36.825272,8.8253174,0
4,0,-13.611206,-.014356457,49.967224,1.008058,1
3,0,2.9896512,-.18084183,70.621704,1.1376953,0
4,0,4.07547,-.42564735,51.967369,8.9301958,1
1,0,6.2869487,.12740426,25.225178,10.089722,0
4,0,-12.507918,-.048476953,52.58712,2.208257,1
3,0,-.12736213,-.67743152,61.019787,5.4317265,1
3,1,-.051099017,.55575311,43.510796,1.8037753,1
1,0,3.9942131,.031704381,33.707874,7.7703857,0
1,1,-1.3431488,.69196332,51.040638,1.2224674,1
2,0,8.898941,-.34702146,61.429455,10.67041,0
2,1,-5.3102927,.80906808,50.844242,1.447998,0
2,1,8.7827988,.096229546,48.672039,6.8269563,1
1,0,7.3508949,-.59240985,63.85146,9.7597656,0
3,0,6.993144,-.36684364,51.6996,.69750977,0
4,0,-3.7003415,.22761258,59.245274,10.112495,1
