cnom,cbin,ccon,xcon,ucon,y_t,y_d
2,1,3.9945245,.26626077,67.605782,.40354761,1
2,0,-7.5978971,-.12646894,43.774029,8.6964111,0
1,0,7.6014457,.032378577,43.100693,6.1820068,0
1,0,-2.3040612,-.58096707,70.592445,2.8756597,1
3,0,4.5152955,.32470229,66.955292,1.2592773,0
3,0,-9.4816484,.42037418,51.886326,8.2197266,0
4,0,-5.7929888,-.72651964,66.752739,6.9260898,1
1,0,-7.8361483,-.55790746,48.787136,9.0000658,1
1,0,-9.6433573,.22512732,55.934795,4.5051093,1
2,0,-10.676928,.27761704,56.138767,3.2720947,0
2,1,.38135621,.49256328,45.088432,6.1128283,1
1,0,1.5855563,-.84609121,49.590572,1.013916,0
1,0,8.9577227,.53686434,51.851585,.099731445,0
4,1,-.25138029,.65337706,37.454456,4.1385431,1
1,0,-9.150321,.03392243,56.716194,2.4148793,1
3,0,-6.6365695,-.1387932,70.455086,.19029531,1
4,0,1.4606048,-.062829077,51.629791,2.8560791,0
4,1,-8.7997446,.83756781,56.349148,.5111084,0
2,0,9.1504669,.1032704,63.840126,7.8011818,1
1,0,7.4464178,-.68308371,54.091125,5.473999,0
2,0,-6.2010345,-.27621338,66.346596,9.6362305,0
4,0,9.3106546,-.1826137,41.496059,8.0593557,1
2,0,8.2925653,-.083859086,61.387951,6.7781677,1
2,1,-2.1203518,-.11179738,63.61174,6.3852458,1
1,0,.42641878,-.074323878,53.14645,4.4804211,1
4,0,2.9058771,.15890883,62.821995,1.466611,1
4,0,2.8615472,-.5674082,68.953598,6.1097198,1
3,0,11.194304,-.25226799,41.081436,7.1925049,0
1,0,-6.5663037,-.11814047,58.89439,3.0144315,1
3,1,15.291338,.28925747,48.19825,.8807373,0
3,1,3.6017818,.0085538635,47.966526,11.108521,0
2,0,5.2471061,-.079315066,70.336403,1.6187744,0
4,0,-10.180087,-.096572503,66.274727,2.1978352,1
2,1,3.8121784,-.27321413,56.638935,4.7092285,0
1,0,6.2250047,-.58425003,62.778507,3.7053223,0
3,0,-7.6164474,.020103956,75.272049,.72496712,1
4,0,-6.1773348,.18508537,53.143211,1.552002,0
1,0,.75754046,-.22444917,76.414803,2.4098313,1
4,0,15.797497,-.51848722,70.30497,.51883096,1
2,0,1.1538162,-.42427105,68.253304,2.730835,0
4,1,.96161634,.019332999,55.421783,2.2977295,0
4,0,-2.3802814,-.033068068,68.452339,1.6818686,1
3,0,-1.24608,.24092917,51.066833,1.3933053,1
4,0,-4.3169112,.54307669,56.623734,10.43457,0
1,0,-10.717679,.061557923,52.738857,1.2546387,0
4,0,-1.8051451,-.00038645472,58.362839,1.8712158,0
3,0,-7.5570779,-.086988583,53.803627,1.4131831,1
1,0,4.1322198,-.39613315,55.112045,3.9506836,0
4,0,7.327991,-.37119499,41.080856,1.3251953,0
3,0,2.1019921,.062183954,51.386818,5.6607394,1
2,0,-2.5257709,-.1428535,63.018459,2.0456543,0
1,0,7.5583572,-.43713701,42.319115,4.4967041,0
1,1,-8.1733751,.35622811,58.157139,3.4550033,1
2,0,1.1983167,-.15363419,63.333294,.27746582,0
1,0,-1.5825558,-.41711694,71.323189,5.1693149,1
1,0,-8.82232,-.25854138,75.990791,2.4960608,1
1,0,-8.2873983,-.26276091,59.565113,.15381776,1
2,1,5.7066369,1.042354,42.570644,3.1361084,0
4,0,-2.1136596,-.67923689,45.014656,5.6020508,0
3,0,12.369299,-.085345507,44.611938,8.9958496,0
3,0,-2.7262831,.048848532,49.936443,6.4289551,0
2,0,15.571824,-.042504806,40.681732,2.7980957,0
3,0,-10.462314,.26437145,57.560368,10.00708,0
4,0,-4.9732118,-.34269047,54.867836,3.4052734,0
1,0,-5.856535,-.6009168,71.434013,2.2371721,1
1,0,-4.213758,-.18288168,67.327209,1.5882568,0
3,0,-5.0204978,-.63348252,54.605232,3.5899432,1
2,0,7.9564085,-.31210783,46.944515,11.50769,0
1,1,1.0433383,.62423503,36.263603,5.1097412,0
2,0,-4.8075957,-.70975316,53.358273,.21278518,1
2,0,1.3205392,.58256006,52.911999,1.267334,0
4,0,8.4170322,.32251012,55.46875,3.7800312,1
1,0,-4.8264232,-.33132857,64.534859,3.8205333,1
1,1,-1.096563,.27678362,69.78228,2.6966472,1
4,0,2.4226234,.44122171,50.596622,1.826416,0
4,0,-1.4296668,.037574574,53.867863,.40258789,0
3,0,-8.235796,.57019293,73.175804,2.0197868,1
1,0,-2.7360716,.14138338,65.300507,8.9242744,1
2,0,-8.1503801,-.24968667,56.734646,1.4633733,1
4,0,-5.8966451,-.33986372,56.933899,9.636014,1
1,0,.18954457,-.099503435,48.271442,6.4859819,1
2,0,-3.699374,-.70507336,81.007942,4.5635986,0
2,1,.73141283,.90147489,47.507633,1.9139404,0
1,0,-2.403496,-.41920915,50.787151,3.8711464,1
1,0,-11.413018,.019613117,65.731407,4.2564697,0
1,0,1.1153686,.096165419,58.162525,1.7106811,1
3,1,3.7821739,.055018567,31.775787,11.009766,0
4,0,-15.273279,-.017365841,65.448372,3.1531582,1
1,1,-1.5938449,-.42289686,47.31208,2.8979018,1
4,0,-5.8687391,.62295133,44.851566,6.4533691,0
4,0,-.091482699,-.54912859,76.932762,4.9667935,1
1,0,-3.649879,-.21487133,57.117172,5.5279541,0
3,1,.38620993,.67611104,56.134689,2.3074985,1
3,0,-3.5788498,-.086145312,51.787098,3.7205811,0
2,0,.069197945,.23013088,29.047838,4.5214844,0
4,0,4.1907783,.062474128,55.127144,11.714111,0
3,0,5.4142485,-.72982901,39.449459,11.620605,0
2,0,-2.2485499,-.53002399,46.867649,4.0908666,1
3,0,-8.692358,.43632627,52.718613,1.7331543,0
4,0,-3.4721572,.59956932,43.261471,8.2526855,0
2,0,-3.7320628,.10910566,47.331051,6.5004883,0
4,0,9.2998915,.20825644,51.477463,3.4085963,1
2,0,2.6931138,-.54248828,56.272087,3.4878378,1
3,0,.20375317,-.042025372,45.556255,2.4206543,0
2,0,1.6243693,-.14651668,46.80138,8.8039551,0
4,0,-4.3393173,.022255404,53.978634,10.440829,1
2,0,4.289484,.4086965,50.193096,6.520031,1
3,0,16.815262,.08089482,47.848877,5.2460938,0
4,0,-10.811155,.53438449,57.083611,.94995117,0
4,1,.78216946,.39993942,54.364143,8.020052,1
1,0,8.6567945,-.38708156,70.918991,5.5762939,0
3,0,-2.376508,.024095064,52.314064,.77587891,0
1,0,2.7517188,-.3765178,44.355541,4.4482069,1
3,0,-2.7120619,.39695403,53.231693,4.6761475,0
2,0,-5.7499199,.62373227,55.49025,1.9786377,0
4,1,.99362057,.23338841,74.050919,.99519753,1
3,0,6.9102154,.79160482,32.615292,4.1488342,1
2,1,-8.6479549,.7499088,60.365543,2.4047852,0
2,1,1.6554077,1.1078182,42.837864,.37746331,1
2,0,3.4588454,-.14699425,47.675556,.25965416,1
4,0,-.47798994,-.056442842,65.531525,.70176792,1
3,0,-.26315126,-.32712653,52.571106,9.5531483,1
1,0,-1.1013718,-.020612128,69.974007,4.2288809,1
4,1,-9.7267847,1.4079435,48.430603,2.5723877,0
4,0,.12093145,-.2519801,59.102512,7.3925266,1
4,1,-10.906059,-.02057324,56.206242,1.4903564,0
4,0,.42447755,-.61144835,56.556633,6.7828507,1
2,0,5.6766338,-.71453679,67.360374,5.8805676,1
3,0,9.5581617,-.18827015,60.922104,2.5704346,0
1,0,7.2862797,.41815972,49.190941,3.0380859,0
2,1,-2.2239192,.011334576,48.002079,1.4029541,0
4,0,-1.9647396,.005466036,54.427372,6.6082764,0
1,1,-3.0977182,1.4353318,62.931908,.059290178,1
2,1,2.5957839,.51923007,68.827034,6.520752,0
2,0,-4.2446923,-.059769351,55.093872,3.4096644,1
3,1,-7.4832878,.98914313,43.770428,5.0028443,1
3,1,3.471417,.43017232,33.787861,7.6362867,1
4,0,-2.7574747,-.60359448,69.459541,5.039763,1
1,0,3.5546498,.27487916,46.011749,10.836426,0
1,0,4.9329648,-.130349,77.879425,4.5775285,1
3,0,-1.0648474,-.25800982,53.713303,1.6867676,0
1,0,-5.3325534,-.36718574,46.40073,1.3729248,0
4,0,-4.9521666,.16335322,59.29229,3.3132298,1
4,1,4.5544181,.75330275,65.189346,3.4376991,1
2,0,1.6316372,.78092003,37.528656,11.253662,0
1,0,-5.3245845,-.32530165,62.630112,1.0136719,0
4,0,.061690528,-.13232318,61.7076,1.7164463,1
1,1,-7.1085982,-.025936546,65.843842,.60302734,0
2,0,4.5258136,.19818719,36.329193,2.6129797,1
3,0,8.2450323,.11291732,43.302597,1.5540771,0
1,0,9.0233841,-.15471329,54.44553,1.3404541,0
4,1,4.2610178,-.090008214,40.744301,1.5419922,0
1,0,2.1363568,-.40800399,49.38438,4.0539551,0
1,0,-5.8360577,.22087045,57.707573,2.277832,0
2,1,-1.1841581,.95165193,32.791283,9.1336832,1
1,0,-3.6490066,.61038196,44.64785,3.7926106,1
2,0,-3.5517576,.26062876,53.863251,4.1689286,1
4,0,5.9192023,.067652263,65.660439,4.5456157,1
3,1,5.1835938,.43682235,42.451977,3.3989258,0
2,0,-.50818747,.38011232,54.550129,11.602783,0
2,0,7.103797,.36156803,45.078598,5.8277588,0
1,0,2.996917,-.37682587,53.394596,7.6700439,0
3,0,-2.9926994,.37346008,52.728855,.71626008,1
2,0,-12.383314,-.75571185,76.269707,3.5206299,0
1,0,-3.2967198,-.4227283,58.423641,1.3796387,0
3,1,4.5270495,.36825067,58.636482,3.8293457,0
3,0,2.4528546,.65423191,38.511917,.82922363,0
3,1,-4.4726386,-.56471133,56.119316,4.1340332,0
1,0,4.6283145,-.4363825,39.326859,5.4998779,0
2,0,-7.5628915,.28149495,62.430141,4.0045166,0
4,0,-2.013006,-.30628434,61.546139,1.1367188,0
4,0,10.231085,-.27772304,49.427658,7.5925293,0
4,1,-.91369766,-.21987423,47.969482,2.6330256,1
3,0,5.0183353,-.20169052,51.128498,1.2207031,0
3,0,7.7393503,-1.1521863,67.351059,2.8395996,0
3,1,-.3714329,.94116014,51.887989,8.1089544,1
4,1,.11807253,.38714844,71.382927,.58270925,1
3,0,-3.0068631,-.083151229,70.027275,1.7622938,1
1,0,-7.6904507,-.020647157,58.842903,.12201093,1
3,0,6.5727897,.52141839,42.311249,4.1223145,0
1,0,2.4341145,-.4470551,71.24778,1.4795585,1
