cnom,cbin,ccon,xcon,ucon,y_t,y_d
1,0,5.1331716,-.55556804,48.002594,2.102417,0
2,0,.1506311,-.17933325,69.275864,1.0086656,1
4,0,6.8603787,-.89623791,68.119087,3.6182108,1
4,0,-8.7094021,1.316295,33.600304,3.7083242,1
3,0,3.1774521,.16119854,62.928986,.19042969,0
3,1,-11.148951,.60388309,54.359612,1.529265,1
4,0,-.40649441,-.16365644,60.458817,2.497622,1
3,0,1.5984466,-.010762003,76.641853,1.0286136,1
4,0,-8.7006969,-.099826284,72.597633,2.2800403,1
3,0,3.9964776,-.18979798,62.104042,4.1057305,1
3,0,-.75045687,.84057647,45.241474,4.664917,0
4,0,.83526313,-.039444514,42.439491,4.3214111,0
3,0,-.13875686,-.18434635,64.543671,3.6864014,0
3,0,-7.9882846,.3345829,57.969921,1.0435697,1
1,0,1.8089888,.32885808,37.228786,10.592151,1
2,0,-2.9647169,-.43961433,65.845367,4.2571673,1
2,0,7.9985819,-1.021194,41.00304,10.119507,0
1,1,2.3285396,.75118506,54.898529,1.0463867,0
3,0,6.5748363,.13671181,44.016918,6.4298096,0
3,0,-5.3884768,.80908245,64.720551,4.277091,1
4,0,4.0918131,.26933715,43.320145,8.4290771,0
3,0,-5.7928233,-.18767747,50.232418,3.2829623,1
4,0,2.3798685,.10432403,39.849396,3.7710445,1
2,0,7.6939793,-.05105238,55.28376,11.525513,0
1,0,9.6060143,.47173691,40.517712,.7773754,1
4,0,2.8159823,-.33192831,52.595341,2.1223145,0
4,0,2.0266397,-.41662553,54.161987,11.684692,0
2,1,-4.0663533,.17662859,47.653976,4.399292,0
1,1,8.5657368,-.3008461,60.48069,.80148715,1
1,0,4.1185675,-.014372685,57.696461,4.8906431,1
4,0,-.24550787,.07583981,53.84864,3.309082,0
4,0,-3.9186091,.39923871,68.173927,.16189261,1
2,1,1.0592735,.62625355,61.850578,1.5845811,1
4,0,5.8704786,-.11419804,63.183979,7.8879395,0
2,1,4.5252728,.09790881,37.772144,2.4835629,1
3,1,-5.1706014,.95761961,61.159477,4.558373,1
3,0,-2.870693,-.68200397,46.782917,10.53696,1
3,0,1.8983777,-.81650531,52.89624,10.519531,0
4,0,7.8456149,-.71933967,61.184555,7.592041,0
4,0,.89113486,-.10478292,53.460121,5.0492725,1
1,0,-4.2173042,-.15713727,55.258877,3.2623291,0
4,0,-3.1481309,.26288825,48.737949,9.2898359,1
1,0,-3.0615728,-.33394188,61.454117,6.8419776,1
1,0,8.4538155,-.45898119,43.241207,11.956055,0
4,1,3.227473,.27338332,56.850014,1.2084737,1
2,0,-.92207336,.29624158,60.351574,5.9671426,1
1,0,8.5751381,-.059255362,33.86438,2.8780518,0
1,0,.17338964,-.69133031,60.736298,2.3225193,1
2,0,-9.0561581,.4837839,49.28616,.077170648,1
